Sample Names	MutationType	ID1	ID2	ID3	ID5	ID6	ID8	ID9	ID11
Liver-HCC::S.1	1:Del:C:0	0.00013472967921498703	0.0	0.26828332640558794	0.12997482038190858	0.0	0.0	0.6016071235332885	0.0
Liver-HCC::S.1	1:Del:C:1	0.0008181696762283178	0.0	0.5639585406264223	0.20977523637238704	0.0	0.0	0.22544805332496232	0.0
Liver-HCC::S.1	1:Del:C:2	5.166992547981988e-18	0.0	0.702602906864881	0.28844407888538787	0.0	0.0	0.00895301424973104	0.0
Liver-HCC::S.1	1:Del:C:3	0.006660596115576307	0.0	0.570796143837744	0.3434626178358132	0.0	0.0	0.07908064221086651	0.0
Liver-HCC::S.1	1:Del:C:4	0.004423590008867864	0.0	0.7035849194742791	0.12508235722796943	0.0	0.0	0.16690913328888352	0.0
Liver-HCC::S.1	1:Del:C:5	0.04278459065187391	0.0	0.7264700333577517	0.22953304252593942	0.0	0.0	0.0012123334644349613	0.0
Liver-HCC::S.1	1:Del:T:0	0.0012779241492215472	0.0	0.09351237807846044	0.6869224575004401	0.0	0.0	0.21828724027187796	0.0
Liver-HCC::S.1	1:Del:T:1	3.824363294523375e-18	0.0	0.039254694072522224	0.8516580674631237	0.0	0.0	0.10908723846435418	0.0
Liver-HCC::S.1	1:Del:T:2	0.0009190159466513942	0.0	0.04133879949641957	0.7781285675318204	0.0	0.0	0.17961361702510864	0.0
Liver-HCC::S.1	1:Del:T:3	0.0025141716352888887	0.0	0.05630279027432861	0.6768249278047871	0.0	0.0	0.2643581102855955	0.0
Liver-HCC::S.1	1:Del:T:4	0.007046969808252756	0.0	0.06628893705994907	0.5961932150990946	0.0	0.0	0.3304708780327036	0.0
Liver-HCC::S.1	1:Del:T:5	1.4071039950249477e-17	0.0	0.08753091394113931	0.9040433953943695	0.0	0.0	0.008425690664491016	0.0
Liver-HCC::S.1	1:Ins:C:0	3.6435323017928477e-16	0.0	0.5853171082018529	0.41468289179814555	0.0	0.0	1.2693848605337124e-15	0.0
Liver-HCC::S.1	1:Ins:C:1	2.612614544013711e-16	0.0	0.3181167465675365	0.6815585356486371	0.0	0.0	0.0003247177838260303	0.0
Liver-HCC::S.1	1:Ins:C:2	1.2209833193690168e-16	0.0	0.16458789300685087	0.8076856873616666	0.0	0.0	0.027726419631482473	0.0
Liver-HCC::S.1	1:Ins:C:3	0.04066565901478395	0.0	0.7580116213022914	0.20132271968292398	0.0	0.0	5.543235410823239e-16	0.0
Liver-HCC::S.1	1:Ins:C:4	0.08383596695886497	0.0	0.8514964821901643	0.06445136881008043	0.0	0.0	0.00021618204089029862	0.0
Liver-HCC::S.1	1:Ins:C:5	0.5255546415478741	0.0	0.40589531893415104	0.06515189047697682	0.0	0.0	0.00339814904099815	0.0
Liver-HCC::S.1	1:Ins:T:0	0.018849216715832017	0.0	0.394438700935957	0.3647894555426745	0.0	0.0	0.22192262680553643	0.0
Liver-HCC::S.1	1:Ins:T:1	0.00017849657427699802	0.0	0.48750822650083897	0.4142640401343448	0.0	0.0	0.09804923679053922	0.0
Liver-HCC::S.1	1:Ins:T:2	0.0006139917173711959	0.0	0.3263314428205664	0.6573473833374328	0.0	0.0	0.015707182124629425	0.0
Liver-HCC::S.1	1:Ins:T:3	0.020935608135292414	0.0	0.3164367606509681	0.6457913265807799	0.0	0.0	0.01683630463295966	0.0
Liver-HCC::S.1	1:Ins:T:4	0.14468656126315754	0.0	0.14559533241928732	0.6803507620502165	0.0	0.0	0.029367344267338676	0.0
Liver-HCC::S.1	1:Ins:T:5	0.9090504057567267	0.0	0.06819211919285889	0.010202388504142573	0.0	0.0	0.012555086546271778	0.0
Liver-HCC::S.1	2:Del:R:0	0.002843357230929641	0.0	0.07297286091468141	0.807792113609162	0.0	0.0	0.11639166824522704	0.0
Liver-HCC::S.1	2:Del:R:1	0.0060901948748496495	0.0	0.10799222947926085	0.8518817934990247	0.0	0.0	0.03403578214686468	0.0
