Mutation type,Stomach-AdenoCA::S.1,Stomach-AdenoCA::S.2,Stomach-AdenoCA::S.3,Stomach-AdenoCA::S.4,Stomach-AdenoCA::S.5,Stomach-AdenoCA::S.6,Stomach-AdenoCA::S.7,Stomach-AdenoCA::S.8,Stomach-AdenoCA::S.9,Stomach-AdenoCA::S.10,Stomach-AdenoCA::S.11,Stomach-AdenoCA::S.12,Stomach-AdenoCA::S.13,Stomach-AdenoCA::S.14,Stomach-AdenoCA::S.15,Stomach-AdenoCA::S.16,Stomach-AdenoCA::S.17,Stomach-AdenoCA::S.18,Stomach-AdenoCA::S.19,Stomach-AdenoCA::S.20,Stomach-AdenoCA::S.21,Stomach-AdenoCA::S.22,Stomach-AdenoCA::S.23,Stomach-AdenoCA::S.24,Stomach-AdenoCA::S.25,Stomach-AdenoCA::S.26,Stomach-AdenoCA::S.27,Stomach-AdenoCA::S.28,Stomach-AdenoCA::S.29,Stomach-AdenoCA::S.30,Stomach-AdenoCA::S.31,Stomach-AdenoCA::S.32,Stomach-AdenoCA::S.33,Stomach-AdenoCA::S.34,Stomach-AdenoCA::S.35,Stomach-AdenoCA::S.36,Stomach-AdenoCA::S.37,Stomach-AdenoCA::S.38,Stomach-AdenoCA::S.39,Stomach-AdenoCA::S.40,Stomach-AdenoCA::S.41,Stomach-AdenoCA::S.42,Stomach-AdenoCA::S.43,Stomach-AdenoCA::S.44,Stomach-AdenoCA::S.45,Stomach-AdenoCA::S.46,Stomach-AdenoCA::S.47,Stomach-AdenoCA::S.48,Stomach-AdenoCA::S.49,Stomach-AdenoCA::S.50,Stomach-AdenoCA::S.51,Stomach-AdenoCA::S.52,Stomach-AdenoCA::S.53,Stomach-AdenoCA::S.54,Stomach-AdenoCA::S.55,Stomach-AdenoCA::S.56,Stomach-AdenoCA::S.57,Stomach-AdenoCA::S.58,Stomach-AdenoCA::S.59,Stomach-AdenoCA::S.60,Stomach-AdenoCA::S.61,Stomach-AdenoCA::S.62,Stomach-AdenoCA::S.63,Stomach-AdenoCA::S.64,Stomach-AdenoCA::S.65,Stomach-AdenoCA::S.66,Stomach-AdenoCA::S.67,Stomach-AdenoCA::S.68,Stomach-AdenoCA::S.69,Stomach-AdenoCA::S.70,Stomach-AdenoCA::S.71,Stomach-AdenoCA::S.72,Stomach-AdenoCA::S.73,Stomach-AdenoCA::S.74,Stomach-AdenoCA::S.75,Stomach-AdenoCA::S.76,Stomach-AdenoCA::S.77,Stomach-AdenoCA::S.78,Stomach-AdenoCA::S.79,Stomach-AdenoCA::S.80,Stomach-AdenoCA::S.81,Stomach-AdenoCA::S.82,Stomach-AdenoCA::S.83,Stomach-AdenoCA::S.84,Stomach-AdenoCA::S.85,Stomach-AdenoCA::S.86,Stomach-AdenoCA::S.87,Stomach-AdenoCA::S.88,Stomach-AdenoCA::S.89,Stomach-AdenoCA::S.90
DEL_C_1_0,11.822884589074196,30.883838277621468,28.520327367011483,10.850241584796974,10.87934965971803,21.05273537613821,9.03845488038763,0.2194710750046373,10.468620723599507,23.30328879727334,1.3911642116874074,2.8420816494569263,12.50993789013087,0.7276942851680659,3.4257451342806067,7.390087423160001,10.665903154533025,14.038805860563397,9.683857739211705,6.6101749052608625,1.151867030860766,7.831091411180704,15.129534016527478,14.98324846117687,16.579215141326628,0.23959302741015498,12.290090329727022,6.87870807652782,13.807580687858039,8.800876478615091,1.0935773610688813,6.012480158698833,1.1095386025332152,11.759025188188527,1.7367682267893783,6.927177773805374,1.8090128453692227,9.562950612071898,12.961896231078102,20.175240887899776,9.974330143855534,13.905884956890096,3.2094433696908395,9.62140842932494,5.374481239389445,8.524867699435056,0.7139819991480753,41.666537788157065,0.39747738348908285,1.5150457180711903,12.384360761839222,22.04632593271181,22.781485236162776,2.427248261026219,42.89077136065425,2.847837199859329,0.7850658267098758,8.641275610823795,8.311631121693956,4.401550890094832,29.084573608253944,28.367957172857704,5.792721389274465,9.468402226578924,7.073178851144738,11.201245641616445,19.538141972178572,17.14390218495395,0.49413717981188177,8.179448499211416,20.162910119602714,3.471525486724245,8.584068172679919,5.439168236582081,17.776614890262703,12.333592604845554,1.2773763388814467,5.013420881794936,3.50865260137576,29.774592511115923,4.925521011674758,25.988391171519424,10.166247820997395,12.812328666897615,33.976975946737305,11.456019501410537,13.03641093163101,77.67169129968421,12.215239531545919,15.037472784160203
DEL_C_1_1,8.896463834721569,12.441140350999657,16.932737637495826,12.776360172904806,3.4376979332622266,17.030241919478954,9.58037092326362,0.4241313198919975,8.835874967666697,13.41939328117426,0.5119264409109267,0.26282802678796235,14.422995271909015,0.6917989478869133,3.068442538769564,9.312264089138486,13.086387243139484,10.274279564205765,3.5370025856999834,3.957940516116809,0.07854789673804338,7.8142724882748915,8.89252828465161,8.813016579456622,17.391830648007975,0.35560981328555263,14.085267876281394,8.25431292320608,13.32105048725366,9.109147075929574,0.9900710760125626,5.382774271789999,0.7503963469119302,9.895716922555465,0.44178342447715924,8.587580318802551,2.0877339837314834,11.350674303767907,16.977559676810166,17.581277221612904,12.698514405059754,17.314743073878976,1.0081722930699042,8.301233811856779,1.414012089747753,5.386574307318902,0.33413262168703217,16.548400094342416,0.17698381687700174,1.4547785261311694,10.821840923867843,12.370916731594939,29.404539947508887,0.9690825936537855,24.44883441716867,0.22252019236574994,0.8699374745772145,10.122787541752338,7.752885790296261,4.102263183678916,17.345900858626592,4.604879427471512,6.376593535565682,0.7039268355439127,6.055825810139587,13.775157888223253,7.224040171976423,18.680296554891704,0.12818281227041614,7.227542534599197,14.827677166007131,1.8991393536246755,3.6754785526755116,5.226051163353073,2.350453788778817,1.391965982929293,1.1295796574794947,6.620936559568731,4.139927775624339,8.28602268308892,5.748626468591304,22.0061025867576,12.924982645445239,12.050219493276376,25.668480217710307,3.9030156659701363,16.082410887952662,26.922815234911795,7.569296843231797,11.323105420578583
DEL_C_1_2,6.488668932512688,9.662753040632637,13.709991829391535,11.767464762383472,3.677368355920093,13.754648077578391,8.963252471846902,8.505044162868721e-05,5.33416390692132,13.042973637412958,0.49730789589357804,0.0017989065924909192,14.099400557885694,0.15105033646348198,2.2620217254643147,8.30702152402724,11.966058282358459,4.424632002871785,1.0856972356356815,3.3057300157383365,0.0007328099011406158,6.524917223744932,1.2376033835732292,2.4900702471010834,13.754609672112043,0.00010717449333806634,12.533094693788417,6.996207164986156,13.125946913062918,7.67570156978039,0.8620120261601398,5.387565240008682,0.8415821295984869,6.987165987966706,0.001061790730785721,8.004062873256578,1.8846369383835593,9.591465168750716,15.49631699581497,12.97066020863644,11.230739541391106,15.74311992919539,0.26095342063441124,7.676819537199782,2.1421987561093463,4.577008337327879,0.0004161570427554586,15.754944068556181,0.00023288110567589473,1.2690142597825527,10.236184711235216,9.22103803983483,25.483221605888758,0.0014370171479950909,18.083999617191417,0.001807996951432037,0.00039055954846939367,9.316618516245066,7.934569383898598,3.3208841302242162,17.443435698325686,2.0514162075116493,5.612799849849671,0.7486971436257451,5.797680528268959,12.428699954051517,7.66154295020756,15.82594301528781,0.000301763793157507,7.278299914049621,6.791302627885668,1.716275291626367,1.988570725707869,5.02297587114708,0.822454750832039,1.5562047295413077,0.967289199962551,5.608354859581545,3.5936196399461426,8.812067760409647,5.342203311777062,13.490751785253547,11.912268065265065,11.468690350285714,12.090272099521185,3.2853862148854605,14.737175721011281,29.239378347831867,6.425874884325108,9.806248884240786
DEL_C_1_3,5.310818237370903,6.9499193580706216,8.935943762632,7.126299821716033,8.56645582247259,11.20215995413695,6.605561135492321,1.112079957557373,3.714176028023887,8.281048483035205,1.82120611199972,2.0465589188745597,13.463914144032412,2.740726647052387,3.490914157967137,4.463084420246556,7.284672480080237,3.536354112841987,2.5700067576530845,1.8792593403486944,0.7633633255793186,5.320147841914572,2.191037586361105,4.155260705748545,7.992743503752614,0.9602948406498124,7.128898964850831,6.007069818595986,12.510968187744211,6.2768729613036705,0.7738538644887593,6.32909064225549,2.0621890942313525,4.824957999063087,1.9148865049395773,5.651250376554237,1.7596608896357473,5.974735376086873,10.440490891689418,9.50715655569177,7.80216816920561,9.751013274505356,1.6257897117301452,5.8488470185477395,7.261871863598561,2.607151518598926,1.1475183266526177,8.451832063712564,0.6174974986930372,1.1238760953451243,6.8358307301883645,5.922723800268066,13.204054324401877,3.506962198123542,11.244009731787743,1.9542207499800388,2.4489876777559836,5.685147096213155,9.263308983715167,6.89533848518945,9.650113663475953,3.6894894948585613,3.3250019080324913,3.8944807555743335,3.984796356710689,8.060023721556602,8.321231148870124,9.479243120809858,0.5506938882712651,7.848295611026215,5.4078546257664915,2.0742585322347704,3.7764788157939098,4.077750736241886,2.3066493212602883,4.225299907413375,2.3309949453450596,6.156216677746356,1.9187022846281905,3.861728198244223,3.8124748557394015,9.993135706588276,6.782331157847999,9.17209904153952,11.668060362092248,7.023345189216141,8.84000133075063,10.786729979843539,8.456144767914521,5.709958713201242
DEL_C_1_4,3.1301734446318523,9.589908137525049,5.228759058834355,2.1991755342574555,14.030858326764973,4.865444704681636,4.4775474064656855,0.49202890764792473,2.1601774430586658,4.0153868761648,3.056651609416955,2.4591918013028824,16.157260408264364,3.112275805485184,1.9488235527318956,2.044978470185445,2.014053808115149,0.9884408120723958,2.474626443026197,1.6308577847898618,0.9757574257158643,4.526675476384665,0.7440123987650804,4.058064248612587,1.8828012497851883,0.4567841536826931,1.761316620142932,2.140823069443096,14.958717431591134,2.376834537075963,0.3885377328053792,8.80112658731842,3.853886867336866,1.8372745402587836,1.713143892236698,3.615795827551919,1.4121384616231463,1.3924409730601395,10.299130205573908,4.120508264816251,2.1728476811232866,2.621867889897847,2.916021203059672,3.4361015906993693,15.286556827799473,1.4650327836672725,0.818373662156195,6.639662737128923,0.4488374178240465,0.5696383995301433,5.566486316762825,3.7070307583236692,8.083084229993117,2.6573234605630334,5.291073858785591,2.433617843616494,1.2758200584269748,1.7872047082463673,13.658469728254955,8.154151510758748,5.279599789385065,6.931244852806568,2.20919228559395,5.662886477304301,2.667944280625796,2.326662266053786,10.699932945408412,2.6878241504595133,0.4892775585373286,10.645889480921447,1.7256529239792566,1.8529606549080921,3.8234683332912014,3.7540801057796767,5.172231250764499,5.853184260841419,3.284088004904974,4.497100226648003,1.4040241427368094,4.167965684815098,2.362845888225484,3.2726391346965,1.5682768535460305,7.883377179726568,9.662809385681857,7.581111674019033,2.375323231226745,8.380652745116416,6.657194945510137,2.5413550899329023
DEL_C_1_5+,9.578002682421918,15.824579120632322,8.413039683212306,4.795313592865973,40.87484815552539,11.48019537914904,10.986610511730749,2.244932580105466,4.89047448255649,9.370102607117232,8.336882305719243,9.543354264117689,36.241229469857934,9.181434950840274,7.250854895945394,3.6605711906442435,4.12019563478939,1.6061756367962208,8.458114609070224,3.446667077467355,3.7633677833454517,10.260337741952386,1.3752590152177224,10.410198150860538,2.4936505115654235,2.0496822903376315,2.6783393890414975,6.599156309686426,35.68471447542254,6.594366085712558,1.2517172186407004,21.30080385151058,9.339436726445534,4.405007169963812,6.881784299384572,7.702926684187445,3.490940740723103,2.4292897816410206,20.65754754726865,11.249082855826709,5.312085678586975,5.403155113763011,8.293081025637836,10.67365207756716,38.84934332986907,2.0703755157744723,3.3986048807313303,14.875499630670918,1.8583031003465966,1.8450567444853612,11.048269033913051,5.7197898292331075,14.678606336844828,10.930898705169003,10.709382309595577,9.410178169538407,5.613517491085815,3.9775939897269157,32.13027758758487,22.000322379922423,12.01405614221591,15.736989165430352,5.199356142613115,20.85902359198004,5.592976419557391,5.332948453685647,29.95304084299973,5.1219683959756654,1.9672660960018646,25.741945335237876,3.3807781443492813,6.531360932870069,13.762204056333097,9.30245905272484,13.023414371617278,20.89205948921819,8.477719477516803,11.484661175139006,2.9376930179697327,6.965685876367914,5.3802014495152,7.454189669038183,2.356048978426809,19.9527349299031,19.288824210992605,28.013889526707494,4.64518920433143,8.45020728219638,23.806270645754143,3.6687513299916157
DEL_T_1_0,31.57767339567674,67.42028324680926,76.55645959953847,46.77372746773603,25.675887804251843,67.75719602066826,36.564218788668086,0.9343505906745334,16.27428037988846,41.412629255425976,3.343140165037255,4.997002927894314,53.27564711950611,2.1611602797390472,12.010007648326503,22.14384749669278,47.091661626038906,23.248353569158418,8.64706928670381,3.0446266503953874,1.9872422362693847,26.60606380835741,13.27501202366273,18.366132128733053,55.81756013476774,0.8741390270044009,48.70853850130836,29.401102982187858,53.0709991300666,33.793223498480025,3.7797696018778644,22.102593021699732,3.481332366888485,30.561818450811494,3.43549538923744,30.801888756218585,7.612857566469788,38.028487914556536,37.09959770022909,58.37479461971373,44.70431046942327,61.88195170288123,3.9996620558452958,34.61828708594475,12.14954084181445,23.980423104399975,1.6194667558485605,48.986327454636765,0.8893018248650433,5.71160534582102,35.89927516971094,53.7480837641978,44.94954004344738,5.278943169371895,64.25655619287947,4.951655124193901,2.463227656767198,37.12505103235275,31.361823181566486,15.741053923233679,59.3618873800637,40.085345081690704,13.56146323086785,11.505107077541547,20.138062524760624,49.36135494159742,30.53393741976671,63.904635607120156,0.9808310845274695,29.957986436768806,35.20666639924238,9.953275424837884,16.33000989545116,20.851753275032273,27.474316240048967,11.79119863736223,4.438199477151633,22.590447403784154,6.075429324443244,27.02096309097568,21.09025043811197,62.11425568606434,46.003462241010084,48.388476677479005,58.78606144256175,27.26740549038055,57.78789016546159,77.61351570131723,36.61209372951758,47.04662838050183
DEL_T_1_1,25.610336015128034,33.77987426554217,52.00052060801701,46.93982630885311,13.016958344217183,53.47979824818396,35.27021195239885,1.9203461113548982e-15,10.85692768823543,37.70623129391953,1.5116913307690116,3.354757335110393e-15,53.188710517388635,0.13608521601659163,9.019966306760097,21.177613670760163,47.733002402309836,16.882369000244502,1.2778394519934737,0.4242903683682901,1.2445721475100975e-15,25.190863580344768,3.883225356918464,8.567185935573203,54.504389079849076,1.6545610953185215e-15,49.38584766447609,27.906767901316716,49.872493704673396,30.381525704067887,3.331104634404312,19.956032784936745,2.611653265699262,26.902537949915356,3.2067353872761096e-15,31.39299331004538,7.313888135214134,38.153499973616306,35.82253027160918,51.25148899520767,44.800106296556436,62.800204513829414,0.5450093039097191,30.615881249317795,5.84157949513002,17.526384502333823,1.9456996804085756e-15,36.48608052356281,1.0460355473096827e-15,5.0611868576467085,35.98253592201708,34.69396068006843,38.14092599600712,5.928277241070737e-15,52.62599794369352,3.193544370772045e-15,4.206741587614081e-15,37.1633966423404,29.12764115091558,11.966709068338904,54.63882077711747,1.6444580461401779,11.193881050092527,0.06279520409463259,20.038444946738633,49.5782759825764,20.01769548907227,62.90833869780182,9.22603128688361e-16,27.222517772055664,26.042113352517493,6.841290417788675,7.723604189737538,19.543522141090325,1.0228880502900168,0.13092304587020187,3.284103238374601,21.70647437403335,4.56382769900805,14.001362777999404,21.015732860092324,52.80730627734756,47.51954007980287,44.79381812650677,44.66928922706325,13.083719200152045,58.7873194419293,57.96174194376232,25.616609262612585,38.04979698504001
DEL_T_1_2,31.608034658757283,56.18169330735254,71.58547209673074,52.12017273071582,25.527086909787958,67.73002691485047,40.35100436059556,0.7051637828406643,13.378965276891195,48.579742796035625,3.205213434477036,4.372763695365187,58.80313793550108,1.6804547045295395,12.52359131702525,24.09914458124531,52.55178202200406,18.0219318021693,5.791462132978667,2.9993567808826813,1.746780976245202,28.086898185560198,3.830900462959662,10.867970480058258,58.842798360794085,0.6720749807765684,53.843770962345864,32.2083107492283,58.03912168466631,35.971697041415744,4.1155480809546905,23.88899230443228,3.544998033698235,30.58215758795079,2.9280196297902976,34.32637568173543,8.34688580890296,41.41414658305167,40.07256493420464,59.340136879736335,49.648869541114465,69.04445903098997,2.633055773977137,37.666347228675335,11.720853137572908,23.0789725979123,1.3424931148012091,55.15359114020091,0.7391558401447105,6.191975804729195,40.306282474424364,48.51032846381141,46.65912342888319,4.412112689482148,65.97134538153658,4.344454532625127,1.933462046166416,41.345563487352194,34.050363410994386,16.217870254587265,68.72733927293751,26.236718062728787,14.249814033659028,10.91760191766349,22.970356133615436,54.92867619161521,33.78281739019115,69.10098699254681,0.8353311423764774,32.49842162794618,28.365228491867786,10.379081409234148,14.571157180361762,22.872382595684957,17.926220790196066,11.920162988254507,4.517272442202551,24.6315069845662,6.148392214755213,29.19521792415385,23.409392970645005,58.586039763399455,51.56580988444603,52.88613944511689,46.61685440529154,27.101952377325993,64.54575292117416,91.44281720858447,38.14080124741996,47.170766896426514
DEL_T_1_3,33.85294395035431,62.94220435921155,70.9841630118018,43.967518995574075,46.86436626589649,64.51555862298757,37.279178119647526,1.8104169639030905,15.024156014570147,49.79115716137994,6.549643557375137,12.44645821432109,54.26776965204657,4.975693266922878,15.34956745263911,21.56957009069772,43.36973778248819,15.79083457486582,13.672939124880553,6.591355918496445,4.9855945903921075,25.483607286676026,5.056840883656551,15.063690610536247,47.277280676137174,1.7505218608795312,43.48721374855602,29.315591485217748,58.69453727576069,33.04630156540393,4.252532581945472,26.282431778582307,5.538594525970497,27.92978177738009,8.197221036221958,28.759180723934737,7.7943164618031,33.209607243141775,37.12619392502595,56.27157830477438,41.428652747090716,56.734295389542474,7.301092728788966,39.25829037537065,25.171562742779233,22.12307087988442,3.690607704625064,67.53734501640797,2.0355906388907856,6.347416881220973,35.239049793202256,49.01594140889275,48.30492739355168,12.195711103552593,67.32659496045609,12.385775856685497,5.114897012141151,35.038694942815695,36.54169446643555,21.360729664065648,69.7384625494578,48.13112675880027,15.767148868790052,30.265425150472293,20.518317874245888,45.9457361025693,50.61045427361071,57.40260882262224,2.3374687406487134,35.177089371840296,25.625215432731785,14.395982030311213,24.96058878062729,22.55457757703603,34.71048365418528,31.9434458252784,6.427893774602808,22.611673674558038,7.427567651424878,39.79265391775682,20.380466088292803,51.9226275355428,41.068044097477085,52.46236266954584,41.14106511808301,48.259544859859886,52.924112530619695,104.49900058987235,51.588778772738635,42.89699160410572
