Mutation type,Stomach-AdenoCA::S.1,Stomach-AdenoCA::S.2,Stomach-AdenoCA::S.3,Stomach-AdenoCA::S.4,Stomach-AdenoCA::S.5,Stomach-AdenoCA::S.6,Stomach-AdenoCA::S.7,Stomach-AdenoCA::S.8,Stomach-AdenoCA::S.9,Stomach-AdenoCA::S.10,Stomach-AdenoCA::S.11,Stomach-AdenoCA::S.12,Stomach-AdenoCA::S.13,Stomach-AdenoCA::S.14,Stomach-AdenoCA::S.15,Stomach-AdenoCA::S.16,Stomach-AdenoCA::S.17,Stomach-AdenoCA::S.18,Stomach-AdenoCA::S.19,Stomach-AdenoCA::S.20,Stomach-AdenoCA::S.21,Stomach-AdenoCA::S.22,Stomach-AdenoCA::S.23,Stomach-AdenoCA::S.24,Stomach-AdenoCA::S.25,Stomach-AdenoCA::S.26,Stomach-AdenoCA::S.27,Stomach-AdenoCA::S.28,Stomach-AdenoCA::S.29,Stomach-AdenoCA::S.30,Stomach-AdenoCA::S.31,Stomach-AdenoCA::S.32,Stomach-AdenoCA::S.33,Stomach-AdenoCA::S.34,Stomach-AdenoCA::S.35,Stomach-AdenoCA::S.36,Stomach-AdenoCA::S.37,Stomach-AdenoCA::S.38,Stomach-AdenoCA::S.39,Stomach-AdenoCA::S.40,Stomach-AdenoCA::S.41,Stomach-AdenoCA::S.42,Stomach-AdenoCA::S.43,Stomach-AdenoCA::S.44,Stomach-AdenoCA::S.45,Stomach-AdenoCA::S.46,Stomach-AdenoCA::S.47,Stomach-AdenoCA::S.48,Stomach-AdenoCA::S.49,Stomach-AdenoCA::S.50,Stomach-AdenoCA::S.51,Stomach-AdenoCA::S.52,Stomach-AdenoCA::S.53,Stomach-AdenoCA::S.54,Stomach-AdenoCA::S.55,Stomach-AdenoCA::S.56,Stomach-AdenoCA::S.57,Stomach-AdenoCA::S.58,Stomach-AdenoCA::S.59,Stomach-AdenoCA::S.60,Stomach-AdenoCA::S.61,Stomach-AdenoCA::S.62,Stomach-AdenoCA::S.63,Stomach-AdenoCA::S.64,Stomach-AdenoCA::S.65,Stomach-AdenoCA::S.66,Stomach-AdenoCA::S.67,Stomach-AdenoCA::S.68,Stomach-AdenoCA::S.69,Stomach-AdenoCA::S.70,Stomach-AdenoCA::S.71,Stomach-AdenoCA::S.72,Stomach-AdenoCA::S.73,Stomach-AdenoCA::S.74,Stomach-AdenoCA::S.75,Stomach-AdenoCA::S.76,Stomach-AdenoCA::S.77,Stomach-AdenoCA::S.78,Stomach-AdenoCA::S.79,Stomach-AdenoCA::S.80,Stomach-AdenoCA::S.81,Stomach-AdenoCA::S.82,Stomach-AdenoCA::S.83,Stomach-AdenoCA::S.84,Stomach-AdenoCA::S.85,Stomach-AdenoCA::S.86,Stomach-AdenoCA::S.87,Stomach-AdenoCA::S.88,Stomach-AdenoCA::S.89,Stomach-AdenoCA::S.90
DEL_C_1_0,13.679643502643442,32.498135342601614,28.65651569415588,10.850241519753771,11.339337480543092,21.441114119306988,9.548550156057319,0.3199912807898835,10.468620717149427,23.881722497911184,1.393450419861112,2.842081666687559,13.247033876919454,1.1569185691964265,4.73514632096584,7.512757194923028,10.729910712519347,14.000967033159736,9.683857746800765,6.628703587604321,1.2979350242408498,7.880696078891248,15.143757380889479,15.30483141284993,16.671942871085808,0.4583961935459625,12.290330270370015,7.546577905032179,13.807580623086569,10.836686186740666,1.158787663134259,6.682143779793588,1.182353295396764,13.21676556303121,1.926717910630705,6.927177725173036,1.8494130131767832,9.664205183849297,12.961896240888448,20.22541673701176,9.974330075285412,13.89949492944549,3.20944337312788,11.252485849244403,5.498038991425557,8.577732314799167,0.7141432207997055,41.66653781183528,0.6069794564414809,1.483980218286721,12.384360719160028,21.99878944041507,22.923803912320054,2.4272482754297826,42.890771308841344,2.8494505895651683,0.7850658311534431,8.654823336753534,8.872555696473402,6.021789414394667,30.603168830057015,30.611157934877955,5.7177138468102715,11.826566757917824,7.198383637887412,11.201245564027706,19.579102029416873,17.07781813295171,0.49413718278374474,8.181449794656652,20.171014067244357,3.472535784851367,9.185487103845631,6.223228027007303,17.776615008032426,12.635365664234296,1.3153869037423689,5.093214421850894,3.594609068891527,30.020433521229677,5.071906276309025,26.01818245460673,10.134923013223,13.047788535813481,36.837524432223034,11.646774332551223,13.023113713393697,84.10951225564745,12.282861237210211,15.56839631130389
DEL_C_1_1,12.100568152252702,15.210194773697545,16.93025936649269,12.776360081185382,3.605949593682751,17.023174621409197,9.73380182658288,0.5530912092839491,8.835874954367615,14.371751132898728,0.511469283590324,0.26282802797316607,14.484357670372077,0.9996244250527306,5.112246581413046,9.304959049771238,13.00642294269144,10.216695824656444,3.537002577172003,3.9214272847662963,0.2820276550765278,7.788740032009153,8.893293806593189,9.367618555817273,17.339238736243487,0.6033256089036053,14.0851984412161,9.04685377522978,13.321050376494433,12.660532456337029,1.1014363418528446,6.360429957873198,0.7482556025146492,12.41343939845662,0.6746727745009675,8.587580253614671,2.105422008673581,11.258853198829607,16.977559674091275,17.566561406305805,12.698514314588731,17.281429099990735,1.0081722896049086,11.04616329879255,1.4108208959868525,5.477374084111146,0.334126813173303,16.548399990666642,0.5141700828518317,1.4119565848769349,10.821840846959368,12.299094086193032,29.35880190420495,0.9690825979990708,24.44883429231622,0.22246205006263042,0.8699374784748065,10.119984961505475,8.493237525741286,6.604020881589919,19.685065521535673,7.976498840509077,6.199487389831733,4.256647667323986,6.212361502647075,13.775157783211572,7.215840636607426,18.56178482850004,0.1281828128481387,7.227142284363519,14.825300331736205,1.8989303443321666,4.713313314155829,6.354194934473752,2.3504538049459853,1.651476347244014,1.1289008834633183,6.618785309917549,4.1025770780311115,8.731110922632798,5.812716953818924,21.997365178166266,12.88180327073988,12.15430595215262,30.58646939992951,3.987670178193784,16.064081468601263,36.57279679905478,7.567997392027824,11.560980612649256
DEL_C_1_2,9.182790413838093,11.970562633913401,13.723279058114832,11.76746467630794,3.6182476384269533,13.792540493335508,8.909872760842214,0.14828119014571947,5.334163897754523,13.837268703890755,0.49662934691329597,0.001798906603451569,14.113746952784709,0.44541918258391794,3.889051626417017,8.228308894838635,11.97257818213493,4.428110647989536,1.0856972374541307,3.273946422753633,0.18497710905947662,6.537991576202561,1.2448777768067225,2.9541402028084978,13.786328153693486,0.23364504658205584,12.533016577027212,7.67869054904335,13.125946803365515,10.875016536329486,0.9551983102890106,6.131650225694607,0.8463684208051881,9.103274176916013,0.24364159460525378,8.004062811967113,1.8777392703958293,9.64266961206408,15.49631697568826,12.954876712475356,11.230739454402807,15.740755060521415,0.2609534176903568,9.955288929859815,2.1512587129720533,4.6530762759504345,0.004163834494099131,15.754943994569992,0.2856255286559941,1.2721940070449465,10.236184640087993,9.225471882203895,25.46354987131891,0.001437017156709974,18.08399952825863,0.039312626159674596,0.0003905595508169176,9.31258600170717,8.373373423197453,5.3453844832289485,19.147613561169884,4.88410047435822,5.495187889997875,3.440794616440426,5.913883719102084,12.428699854387323,7.648238897504306,15.82981739891278,0.00030176379499816,7.277705860202184,6.7887533724984,1.7159745629735748,2.8612180085661256,5.972507857291241,0.8224547564935389,1.5480881103858244,0.9707202716111993,5.614013709298267,3.49353057906311,9.249695281593194,5.317210431311967,13.481380470132256,11.915474274698772,11.428686545034761,16.204882740335588,3.2529007179144753,14.738536654658501,36.19083385438553,6.432328080377714,9.716274762582023
DEL_C_1_3,6.2491860614343935,7.697569991262169,8.926036222980024,7.126299780896727,8.582972509762612,11.173905949930946,6.61174047892591,1.313754000348677,3.714176028932896,8.55601639090139,1.8206620905933475,2.046558930317726,13.419912050328103,2.815502757790134,4.07096782379012,4.442579838162189,7.598468444912433,3.8053688012586053,2.5700067655761516,1.8655783650189428,0.8520775442229604,5.306541119574298,2.2227386595216814,4.305242493690548,7.974398717215815,1.0802787083591543,7.1288404511287515,6.2236548470728055,12.510968114645332,8.48544331519752,0.8063469468786365,6.5853654122803125,2.054902135051437,5.562322850087421,2.172910365428721,5.651250348178273,1.762064449807597,6.054966261439298,10.440490872981234,9.494969845024258,7.802168131772186,9.882346970385013,1.6257897036537177,6.646758833760387,7.249863572978295,2.6337185642881398,1.16602476925824,8.451832024996927,0.7256905020103074,1.31527925836694,6.835830693221407,6.258719943687423,13.179341798730048,3.5069622156141738,11.24400968539922,2.13942267999946,2.4489876891928586,5.6822742280939345,8.433894870041394,7.557465744315021,10.297022577901744,5.029875547101481,3.470579565103432,5.031020142458493,4.021937580059732,8.060023675952143,8.311277052432077,10.016949644480341,0.5506938911268474,7.8478193383612265,5.405886306119275,2.0740442940366073,4.080423594528743,4.369071542372842,2.3066493347562886,4.284208835753666,2.3275456891947917,6.148388692093798,1.9507118868594895,4.3320825675054895,3.8211838885648044,9.985899960833402,6.9753315678015815,9.186572573525332,12.996511592327186,7.027166988120601,8.921928584127956,15.380605866347892,8.451174515663011,5.721401271531233
DEL_C_1_4,3.833471827108306,10.017388193707733,5.238470230897679,2.199175530884506,14.081891352372146,4.893138783714619,4.527913708102664,0.8795361846548635,2.160177454490631,4.228322227997508,3.056813085949032,2.459191815906705,16.194216733581257,2.981083085900254,2.3826354216766448,2.0379558047971034,2.9998625467268845,1.7931989624947695,2.47462645594112,1.6293788838262495,1.002032564771533,4.523379546025196,0.8339900900244286,4.144226122692586,1.896972838798779,0.48232286520836737,1.7613575880852694,2.3316189190664147,14.958717450532458,6.495465153781857,0.412995075346745,8.96116978430597,3.8559348379896212,2.3896475343059067,2.235403486880608,3.6157958468198976,1.4172787300385232,1.7161830822470971,10.299130242828083,4.129060303162805,2.1728476771146266,3.0270485992414335,2.9160211915933276,4.033827842416866,15.289921968682915,1.4848986190576472,0.8686251667115942,6.639662755617259,0.5339943390801862,1.1424299424648265,5.566486347057605,4.711907533650438,8.085762730253897,2.657323475280389,5.291073864240471,2.9365063543249947,1.2758200648803424,1.7892581077128527,10.68417535134925,8.553338186779378,5.741581264733162,7.397453315803771,2.74345544999855,6.277639331930306,2.695831259438232,2.3266622612215913,10.703026005903439,4.3052424952167785,0.48927756133540906,10.646030847873849,1.7270341792507267,1.8531137918076865,4.05127226716983,3.927075512855555,5.172231282657675,5.853203944861924,3.2850477358986154,4.499295951082646,1.5516998016263908,5.235745695288499,2.3814710741126532,3.277716805860591,2.145848412734124,7.913424184970412,10.427676598979549,7.5829184825117055,2.6204982154340586,15.854599467107786,6.662046172619946,2.5458906711982485
DEL_C_1_5+,9.92741210425076,15.738775456385847,8.416599375501388,4.795313607478572,40.96952352637995,11.49034678946021,11.068423300548703,3.0755536664076324,4.890474509693975,9.47552721043664,8.336613692534675,9.543354320451565,36.24109281848101,8.82518257106793,7.465624425126794,3.656049797530979,6.270344135274293,3.376844537053559,8.458114657518896,3.4455753358237287,3.7793469066077394,10.239358358666824,1.5682338253734418,10.393345726011134,2.4992375378412763,2.0670659527087,2.6783555611334386,6.691943551544513,35.684714542320904,14.241184597562007,1.263860581712535,21.30863392263048,9.333620336518143,4.679448985390513,7.952832162045513,7.70292673622802,3.5014129881517864,3.1101787943863246,20.65754759715546,11.25245795294361,5.312085693087352,6.290477004914435,8.293081010187722,10.970367696895613,38.83957094967728,2.0802739330474855,3.5086545280638,14.875499703761253,1.9251221152799765,3.1054263722660123,11.048269106075153,7.93085771620055,14.678379716322802,10.930898764786445,10.709382350984027,10.511492461845878,5.613517519026512,3.97839878721134,25.44142696477043,21.95648437904662,12.243102958245826,16.006380283678958,6.425124546441547,21.17876390762405,5.590949564792405,5.33294846816836,29.948442830168098,8.677650303186578,1.9672661071120578,25.741710228151803,3.381323266288751,6.531420985347443,13.875380599819172,9.246023946916692,13.02341444718043,20.8933527434747,8.474779966045531,11.478330248725634,3.2933672964122946,9.123158124057692,5.418146462401485,7.456193590390483,3.6269365561052496,20.014358321845197,19.13804299619723,28.01393181705377,5.184671884127372,21.661941164313827,23.808050406943593,3.668663191672147
DEL_T_1_0,31.340380778797872,67.25670922699352,76.4659608376601,46.77372759374562,25.62295866676024,67.4991131971858,36.48058081583481,1.3994343939415947,16.274280379351772,41.35776851401551,3.344411791481282,4.997002957635106,52.93918537744438,3.1435145920196113,11.866447791691643,22.165535484802437,46.808754392101484,23.053240206618963,8.647069296559202,3.106975111856052,2.5022618550740043,26.557575400450144,13.299623920463352,18.33373572363071,55.7013138954384,1.7387128959163207,48.708691920381334,29.229217436007644,53.0709992326476,32.714293994540945,3.7720432225775924,22.0469443736827,3.4408876285498087,30.37681144774669,3.6980292720845545,30.8018888215444,7.612252545629542,37.77995472382216,37.099597729873274,58.40534724649391,44.704310570297146,61.7925714791649,3.9996620655342876,34.417522052428616,12.07803403209662,23.973625732080837,1.6205562689640656,48.98632744921311,0.9528577576391083,5.572667003609466,35.89927522300887,53.50426580230039,44.842693258815025,5.278943198789087,64.2565562540315,4.962558293207262,2.463227669315453,37.13235468411956,32.9461665308353,15.563478545279896,59.32538935821154,46.60041061852691,13.421987754652477,14.063013945980853,20.1494142543017,49.36135504042087,30.560068731249963,63.51892129892,0.9808310901640396,29.95909965997015,35.211601020670436,9.953820094813135,16.25314892279434,20.721628208469518,27.474316421630345,12.183735421871294,4.414227013557676,22.54485726624587,6.043813403565488,26.75316853650518,21.08805818171178,62.13239597467692,45.86336455809917,48.38405731057634,58.50347161651244,27.269978416423935,57.72841977276004,76.30221348109109,36.56759769402394,47.051965379043246
DEL_T_1_1,24.94619649016552,33.238442539438154,51.88745582876806,46.93982640787889,12.64884388310599,53.15736257979917,34.85231759566929,0.5047955248790666,10.856927674963195,37.47425780841247,1.508551282216761,3.3547573537698375e-15,52.57333203936264,1.1247010624384168,8.482762646562449,21.051558099127426,47.41672377584283,16.709232424978495,1.2778394469792238,0.42374206293403893,0.5328439789303928,25.14209930017553,3.889596320485209,8.460283559023773,54.41308359838906,0.9001171661413161,49.38549063100701,27.56117084593013,49.87249374900408,28.893912774268912,3.307171950521462,19.669524596786683,2.5488520771630228,26.38164653983709,0.27118734366081765,31.392993359288987,7.281717786026837,37.98149217428317,35.82253025517777,51.177228577552526,44.800106371782256,62.6941744577993,0.5450093001473086,30.01021486596156,5.736335834702691,17.507340877485206,0.0033847411646609885,36.48608045212267,0.02313464641856453,4.941115265918274,35.98253595469578,34.47818326444561,38.010630448970886,5.928277270468567e-15,52.625997982458216,0.03387256882243242,4.206741607202626e-15,37.144479009163334,30.59314139580317,11.327915132351325,53.98989075830048,8.160672341305279,11.074633002770744,1.9834986249198532,19.96500104394083,49.57827605226617,19.96018773831874,62.54609691323288,9.226031334423534e-16,27.219769019138052,26.030119414233273,6.839879663566244,7.50848408821987,19.211636763276637,1.022888057335064,0.2548908422388509,3.25263432064658,21.638237415560486,4.434792463380954,13.695542208851618,20.899167354355516,52.76321501084842,47.398466581544106,44.607225710269724,43.70985325566024,12.937462692197185,58.73592465707622,53.80660081785321,25.560262298971782,37.64491003921271
DEL_T_1_2,30.93174611198704,55.639831084550075,71.52080480542165,52.120172814277446,25.13166007798188,67.54560996452827,39.94491154562725,1.2197844389788874,13.378965269581899,48.36441452535863,3.2042327477465995,4.372763721504361,58.383689876321284,2.835146429579104,11.957403033105663,23.98452539156589,52.207393592935944,17.777980085020573,5.791462155737056,3.038046272567266,2.3188881344233345,28.088063576905817,3.8450356461092663,10.76205657850129,58.84296441097127,1.6500850204655537,53.8436743712175,31.94068046961346,58.039121735544285,34.178291310707785,4.091446544687058,23.584984923500198,3.5116973249534817,30.05081044776104,3.201821880483339,34.32637571690255,8.309103426552108,41.32774587204306,40.072564908489596,59.32025065661392,49.64886959860281,68.91790573689389,2.6330557863724073,37.043410016215134,11.664272389254338,23.05940510646745,1.3425368018040642,55.15359112109886,0.7687246958701957,6.022025878374984,40.30628249416882,48.205812089198005,46.58894860469614,4.412112714385277,65.97134543764673,4.34489167812578,1.9334620561760922,41.33940272049597,35.87043069852603,15.592412398071412,67.95581272511711,33.10459475581705,14.08710071871461,12.843556091881531,22.915999452403,54.92867624116493,33.764882053237216,68.60728090463509,0.8353311472245566,32.49756316605679,28.36201664058218,10.378621988207856,14.35210194244277,22.594059580904908,17.92622090685667,11.958460897277877,4.4998158647110476,24.594982223098842,5.986404594504505,28.802265449426027,23.272492914781953,58.57423255165023,51.39444178666419,52.66514488548131,45.6744782393031,26.9313087742231,64.47300842250725,86.0498327850963,38.1086992110448,46.69429201938331
DEL_T_1_3,33.44613278442999,62.57764703487381,71.00245468729341,43.96751917998994,46.63718771932285,64.56772186248301,37.082759021673,2.3014453976261757,15.024156053773968,49.677939851952374,6.55078160856242,12.446458288921498,54.248597908142365,5.922221048397438,14.996695150190074,21.513946346199255,43.41466963761117,15.803504607681367,13.672939192956406,6.651472354396212,5.430128169634728,25.531842507358892,5.100259655232607,14.993042020955128,47.37272564558474,2.521314825501787,43.4873683076973,29.244850351287102,58.6945374650856,32.616994839983526,4.238218717890901,26.08118351111385,5.550393558820567,27.609177168277334,8.551754184514213,28.759180826370706,7.769564758180463,33.33944765873364,37.12619399615022,56.304161914756875,41.42865290139622,56.75016766901965,7.301092758679042,38.879599912627576,25.19071541123924,22.11117211672026,3.70309738755383,67.53734519920756,2.076649032264939,6.358960469418217,35.23904989777902,49.03157719142153,48.33324533394214,12.195711172967933,67.32659517674655,12.510765381415833,5.1148970389337345,35.04549050327362,37.22165547896303,20.9765480042407,69.17269336209168,53.3818490755862,15.788632711582265,31.753409694509372,20.498811278121003,45.94573626408648,50.630994797607286,57.43446664777874,2.3374687543005397,35.178085705483255,25.630478124562952,14.396488846941034,24.82881946736342,22.426396522678914,34.71048387368218,31.925903173376575,6.433189435059763,22.624220367276177,7.352364137067632,39.74398896157133,20.290781162320428,51.9419737316889,41.079684169772435,52.31636864406585,40.519217942891345,48.142968166533784,52.92905377706101,101.7266584773478,51.597995310749255,42.568664112031556
