Mutation type,Lung-AdenoCA::S.1,Lung-AdenoCA::S.2,Lung-AdenoCA::S.3,Lung-AdenoCA::S.4,Lung-AdenoCA::S.5,Lung-AdenoCA::S.6,Lung-AdenoCA::S.7,Lung-AdenoCA::S.8,Lung-AdenoCA::S.9,Lung-AdenoCA::S.10,Lung-AdenoCA::S.11,Lung-AdenoCA::S.12,Lung-AdenoCA::S.13,Lung-AdenoCA::S.14,Lung-AdenoCA::S.15,Lung-AdenoCA::S.16,Lung-AdenoCA::S.17,Lung-AdenoCA::S.18,Lung-AdenoCA::S.19,Lung-AdenoCA::S.20,Lung-AdenoCA::S.21,Lung-AdenoCA::S.22,Lung-AdenoCA::S.23,Lung-AdenoCA::S.24,Lung-AdenoCA::S.25,Lung-AdenoCA::S.26,Lung-AdenoCA::S.27,Lung-AdenoCA::S.28,Lung-AdenoCA::S.29,Lung-AdenoCA::S.30,Lung-AdenoCA::S.31,Lung-AdenoCA::S.32,Lung-AdenoCA::S.33,Lung-AdenoCA::S.34,Lung-AdenoCA::S.35,Lung-AdenoCA::S.36,Lung-AdenoCA::S.37,Lung-AdenoCA::S.38,Lung-AdenoCA::S.39,Lung-AdenoCA::S.40,Lung-AdenoCA::S.41,Lung-AdenoCA::S.42,Lung-AdenoCA::S.43,Lung-AdenoCA::S.44,Lung-AdenoCA::S.45,Lung-AdenoCA::S.46,Lung-AdenoCA::S.47,Lung-AdenoCA::S.48,Lung-AdenoCA::S.49,Lung-AdenoCA::S.50,Lung-AdenoCA::S.51,Lung-AdenoCA::S.52,Lung-AdenoCA::S.53,Lung-AdenoCA::S.54,Lung-AdenoCA::S.55,Lung-AdenoCA::S.56,Lung-AdenoCA::S.57,Lung-AdenoCA::S.58,Lung-AdenoCA::S.59,Lung-AdenoCA::S.60,Lung-AdenoCA::S.61,Lung-AdenoCA::S.62,Lung-AdenoCA::S.63,Lung-AdenoCA::S.64,Lung-AdenoCA::S.65,Lung-AdenoCA::S.66,Lung-AdenoCA::S.67,Lung-AdenoCA::S.68,Lung-AdenoCA::S.69,Lung-AdenoCA::S.70,Lung-AdenoCA::S.71,Lung-AdenoCA::S.72,Lung-AdenoCA::S.73,Lung-AdenoCA::S.74,Lung-AdenoCA::S.75,Lung-AdenoCA::S.76,Lung-AdenoCA::S.77,Lung-AdenoCA::S.78,Lung-AdenoCA::S.79,Lung-AdenoCA::S.80,Lung-AdenoCA::S.81,Lung-AdenoCA::S.82,Lung-AdenoCA::S.83,Lung-AdenoCA::S.84,Lung-AdenoCA::S.85,Lung-AdenoCA::S.86,Lung-AdenoCA::S.87,Lung-AdenoCA::S.88,Lung-AdenoCA::S.89,Lung-AdenoCA::S.90,Lung-AdenoCA::S.91,Lung-AdenoCA::S.92,Lung-AdenoCA::S.93,Lung-AdenoCA::S.94,Lung-AdenoCA::S.95,Lung-AdenoCA::S.96,Lung-AdenoCA::S.97,Lung-AdenoCA::S.98,Lung-AdenoCA::S.99,Lung-AdenoCA::S.100
AC>CA,-0.042466391624903996,-0.10280024150055769,0.37615661084630014,1.0509233918292908,0.5235054753682589,-0.11883850594042483,-5.122540467463597,2.9946594745991284,-0.08419193723586363,-2.419078312489582,0.3101873536741636,0.6652561516207242,0.5150205715790538,-1.8240474254666381,0.9717083536696556,-0.2607449713429219,-2.481963565275864,-0.12638524023397385,-0.32121613848103303,-0.045072391459376734,-0.08751970008057776,0.6179458419061191,1.2136455807067938,-0.15134715674222177,-0.16306326303886734,1.1098983725160534,1.0291752047901361,-0.8952633347757404,-1.0911886930938932,-0.028368289331438385,3.026647320496372,1.589676865683515,-0.1304352250716788,-0.07511072043562285,-0.7456295619865794,1.379187227790866,0.4354234549063014,-0.09728144043636122,-0.17981571886101422,-0.1508676579439241,-0.012540181143711597,-0.03480761151465196,-0.6618178027091144,0.7437076725345703,-0.4282622254184198,-0.0910980462195454,-0.5335991946993446,0.20164478086051463,-1.0472037721509453,0.9252235176371177,-0.04962147072516834,0.839947062318055,0.858952100973392,-1.4200933606352841,-0.056673086828748415,-0.3319994614548656,-0.26545780538377534,-0.5071492009404851,-0.07654768276160162,-0.7181884699143485,-0.18603186933287866,-0.1760711563607138,-0.6049592508480313,-0.3961072882614637,-0.2473746783294924,-0.4690686398123153,-0.06477298681659911,-0.11197342413627025,-0.20145702659899614,-0.06575796409557697,0.5722338280300685,-1.9989961993155312,-0.04433155684259046,0.7121678304850465,-1.2045642861449053,-0.07167607769202113,-0.2956393863090466,-0.42924456089214824,-0.21101361505141908,-1.004933767125005,3.0268282989862074,-0.28651688028847094,-0.7479242380581899,-0.19571148785014164,0.6250727271014012,-0.8087233554552462,-0.8948063157675781,1.4682811430560698,-0.1425888721576443,2.930536907314164,-0.37771537340395045,-0.7622872115887959,-0.34922297171696126,2.1416739052575213,-1.3809948373430516,-2.2678376004990657,-0.7154729822418875,-1.8197133586271752,0.3966220236476501,2.44520819833983
AC>CG,-0.0032006993719980873,-0.00877204332705772,-0.05794328383958784,-0.06839903105012787,-0.049565245602667535,-0.005070598656812912,-0.2814850852190146,-0.0695038951511365,-0.00788924065938098,-0.20499622407544862,-0.058455729641410006,-0.019637300205058814,-0.03713966996795437,-0.12650902824275878,-0.08713893372435214,-0.022490532425653416,-0.511576630465443,-0.013502129422823386,-0.026247929180450894,-0.0032740382296668107,-0.01151883518466732,-0.032218711972756234,-0.0468370429162433,-0.012463635468439184,-0.013818218714047285,-0.0707267467712426,-0.08226910895332987,-0.11469191887787561,-0.2339423476253932,-0.002504265293461834,-0.059821260859415686,-0.03700410669918124,-0.010307397418704824,-0.005169777044806258,-0.1479271948304357,-0.05260857968244554,-0.05276492927234484,-0.0030034684243385075,-0.01879070192982929,-0.011463457403756087,-0.0010103440010978861,-0.0029496477616077544,-0.04189785400830361,-0.016029844830675405,-0.05588784683644594,-0.003918168304949675,-0.03262465224081743,-0.11458473041085744,-0.059697010919760506,-0.005578075948259843,-0.003794752228820389,-0.012821757857240376,-0.010372269974045115,-0.256789542508993,-0.004410867582440758,-0.02294927267622763,-0.02249528155995305,-0.03815899580408127,-0.17596967898102478,-0.1038123214848821,-0.015764611907784862,-0.014920526564267515,-0.051265129162242705,-0.023883545676608227,-0.013910825242442432,-0.04661286656522965,-0.007838642432544288,0.9899160937406316,-0.0174907654747843,-0.005951709660309458,-0.0360206721759605,-0.169397853176207,-0.0032353008698340693,-0.03508699509715504,-0.10207653429033305,-0.004893301263221067,-0.03298175084832653,-0.039067464001684996,-0.017881601472229086,-0.08515955297641048,-0.11778010922415381,-0.037552674051444294,-0.17110896965087816,-0.012676031485635498,-0.2078786703840215,-0.05923948628731567,-0.06964853886025804,0.8927182618644405,-0.01208318897184104,-0.006145334236848505,-0.0371769792597715,-0.04089370113721173,-0.01941866051142724,0.8228953884601042,-0.09306106233722922,-0.12520688984339373,-0.5334468987317664,-0.154205163798239,-0.04433340982477965,-0.13175532471116363
AC>CT,-0.011018694380549325,-0.032271563288742165,-0.2336760059328667,-0.2086760609104959,-0.18373355390432666,-0.014827106395309755,-0.4648599965787306,0.7909420614497863,0.9709840824964006,0.18501390752187497,-0.23239748389646622,-0.06157034170779041,-0.1306844519581122,-0.38264475367277884,-0.34643086436842035,-0.08590041625867476,-0.2305460232030292,-0.04949525067880263,-0.10018305607058829,-0.012143575512971481,-0.0478805466497912,-0.12536266808449414,-0.13977016239216153,-0.04233739073945716,-0.05493591955442389,0.7729930903168405,-0.32707031527007263,-0.2591336214239709,-0.4328645165167985,-0.009936335336977239,0.868803081858992,-0.14368950552023124,-0.03452232074569052,-0.013602039236270725,-0.5881015956749313,-0.20915146598232062,-0.17746406432923686,-0.007734727532612114,-0.06528039598556094,-0.039997317331880035,-0.0037924060565222664,-0.011726664304483927,-0.11562065866072091,-0.05639196001541014,-0.22866481883777023,-0.013089822220927434,-0.0728978615972119,-0.48617696339619665,-0.11133994874793697,-0.019674072268845693,-0.013327780529554358,-0.04051902165067894,-0.032457184526673656,0.8968953542693903,-0.017146330486676933,-0.07569176229235694,-0.08943258199230925,-0.14801051859217126,-0.6995877202820697,0.5806712505286828,-0.06267402980764678,-0.05931827133485621,-0.2038104237517338,-0.04867453012252281,-0.025072230117646192,0.8130340446568416,-0.029254453219660366,-0.03997307691738402,-0.06652728583685717,-0.021390784455308676,-0.13857634908433358,-0.6734606701021401,-0.012520090509199562,-0.14080335225843793,-0.40581701536302217,-0.014849942113088283,-0.12956854982693725,-0.15707547807343014,-0.07109036557541372,-0.33856160829520765,-0.2928867185909907,-0.14214640800384606,-0.682502851719276,-0.04141354522213377,-0.8457104825790497,0.7705667365164189,-0.2728532364657996,0.7060491281241627,-0.048038109039565006,-0.019974966616627073,-0.13950719195085062,-0.1259008244782099,-0.05141519098023696,-0.6038403971892188,-0.26723196414128236,-0.21066457038137903,-0.2635181982255679,-0.613060384164059,-0.15994006548366707,-0.5238084639550101
AC>GA,-0.06146070183226026,0.8739711582430942,-0.3808831224726535,-1.8458672128954863,-0.6205924435467949,0.8658098350096284,-14.494973439527833,-1.9992474816731152,-0.11006566742784826,-0.5329449500657759,-0.43712715178221584,-0.5076113105237732,0.34903404918986836,1.4077320471257782,-0.6516177993488225,0.7745795925369247,-0.7161254425052024,-0.17787751054053655,-0.28797198923201217,-0.03203757478335867,-0.05748989746855743,-0.24434761345347594,-1.375351396507598,-0.25816059120143575,-0.10333150618816747,-1.7583576057747026,-0.6152016491289226,-5.18726243939538,-7.632453198592424,-0.01742805484472431,5.196715336035172,1.6979958601539809,-0.18644845932457704,-0.18951746201818723,-1.1061874301121384,-0.3934026439660478,-0.9678174577725966,-0.10769378489255749,-0.34097106559693635,-0.1743014236493904,-0.012489663379373916,-0.022057224034357042,-1.4109104008861209,-0.2679184014030048,-0.3035752743769527,-0.08014654332920391,-0.4965779232830576,-0.40395342766585773,-0.21202297749090482,-0.08451738482336657,-0.06706082883526826,0.7101907663617169,-0.256739761710589,-0.4905592162126997,-0.03998411260549477,-0.5116848204036558,-0.1682178704664628,-0.3500576870439319,-1.3158868265757704,-0.8283161845778759,-0.11788647484985494,-0.11157447388200675,-0.38335643116434176,-1.1924454153612662,-0.768999682759792,-0.26897009889058604,-0.04997793594439005,-0.0677009866765636,-0.20233029192697732,-0.09528210143062622,0.7253309765885091,-1.266743252221447,-0.033701334941772784,-0.2879107399513678,0.23668004878474924,-0.12251725617531745,-0.14397105647291641,0.7356492588168277,-0.13371714917955538,-0.6368161524624008,-3.5535580605109196,-0.1998808107168494,-1.3373859176886578,0.7102271335989319,-0.45071559098023917,0.43271874717820247,1.3965340799705719,-0.7770872406337088,-0.09035709608122772,-0.12165913248147092,-0.32599370648764203,-0.06103405491600711,-0.7036370893962849,-0.7347438517848301,-2.955823632742217,-4.251514348250554,-1.732845520295025,-1.15313356714109,-0.6961873517294696,2.0147444882403365
AC>GG,-0.0005211789734641192,-0.0009522272077108403,-6.723450696953675e-15,-0.15216073800824859,-0.13749957211632505,-0.0262036336111291,-0.19985517159850186,-0.020547969954480667,-0.009759733071291254,-2.6966380264814537e-14,-7.689602290368446e-15,-0.0038888124768706373,-0.005183696231487877,-0.036752163680203336,-1.1462755635033073e-14,-0.03453708970106908,-1.397684589604854e-14,-0.047550276163525404,-0.001273459408148749,-0.017521874529250955,-0.00021358464251801463,-0.08911911072816156,-0.012068112041888885,-0.002514384915333295,-1.817727824529249e-15,-0.018417363240276256,-1.0822150925406486e-14,-0.06013141176136333,-0.24088401067322804,-0.0028966784487069763,-0.03309428021178384,-0.08460046970078614,-0.05392533504584015,-0.008438086080072182,-1.945919250608571e-14,-6.920434614378483e-15,-0.26562429484299804,-0.0036296078257344096,-0.04823831918056992,-0.05427953363104801,-6.853096746252623e-05,-3.880136014480864e-16,-0.05732393038295619,-0.014506343077582355,-0.10181107440610612,-5.215401893328224e-16,-0.017508003597378207,-4.957402025756549e-15,-0.0480028871394877,-0.019280600640465627,-0.0005372596671571534,-0.06784871395380769,-0.030938223960615772,-0.2344332656061347,-0.004503694917477477,-0.004381405747568882,-2.959158489116853e-15,-0.018441802484262776,-2.31480618722673e-14,-0.00772524642407532,-2.0737675601092393e-15,-1.9627317278547487e-15,-6.7437094197650506e-15,-0.02642511851693851,-0.009235465989495411,-0.09628906508952711,-0.0845576355012667,-0.01718784930515362,-0.0011830854757074538,-0.005415263633776791,-0.15211034647181668,-2.2283566174914298e-14,-2.808840322466687e-16,-0.019353183518513353,-1.3427733375100595e-14,-0.026540829883975228,-0.22899720941000598,-4.6625821866079704e-15,-2.3522485217411767e-15,-1.1202376527180812e-14,0.6795741419542816,-0.40314876167603936,-0.004602449353075945,-0.01984165871015669,-0.16638376917839817,-7.807666751423394e-15,-9.171918320631768e-15,-0.042470102814667,-1.5894920508699414e-15,-0.04021680903936229,-0.22487358458801152,-0.06990237795876553,-0.024651887501836445,-0.04075042213158859,-0.03138674252880769,-0.08770857515079315,-3.1483731695438487e-14,-2.0285032587970243e-14,-0.004275961210537642,-1.733185186263572e-14
AC>GT,-0.02247468001157047,-0.057747931777969386,0.5470667973714107,3.4785765513566282,1.492712625215269,-0.07722950283053706,-0.26178109593681465,0.6147227000530806,-0.06155384416988978,-1.8110737387490872,-0.5164370090739321,-0.10589051663412524,-0.270405067900637,-0.7084927151688762,-0.7698436164008938,-0.2470777716326082,-0.02075993857724523,0.856504421330308,-0.21771396213098113,-0.05836934533057748,-0.04984744500466429,1.5617946767391484,-0.20154281070799138,-0.06402112266290552,-0.12207938532609995,-0.31107380725004335,-0.7268203275823536,-0.3438044242351666,-0.5362278020012312,-0.027268947794760846,1.8702404344479262,-0.4659078470452821,-0.16428444993586908,0.9732407458424146,-0.30688776836015763,0.5352206240603781,-0.7636687475896002,-0.02230917931889928,-0.14639310147698256,0.8203083958585574,-0.008163079179929991,-0.026059160961138996,-0.24663166753325685,-0.14473554172316647,1.622578837344085,-0.029088531232789913,-0.08429891722199151,-0.33242171506507145,-0.1160441802283528,-0.07529279148384382,-0.027543909141664574,-0.17982202186510965,-0.09726959028203264,2.8054823704838605,-0.0389187299951646,-0.15129561978834802,-0.19873836146368745,-0.361942663247876,-1.5546338273106253,0.7362327789573413,-0.1392751244884013,0.8681820899349465,-0.45291043558512717,-0.0645166104912594,-0.02007637465259421,0.4581698558650791,-0.21449206577508712,-0.11961414087848957,-0.1259947349487224,-0.040910320188954935,-0.5803935245420494,2.5034260768872127,0.9830204357639671,-0.1076047421870407,0.0981876303843412,-0.06956357137801597,-0.6980891999583309,-0.3138745831468148,-0.15797802607921155,-0.7523564431236764,1.0502478761604532,-1.0237075624135437,-0.15264988072270835,-0.06821937404803585,2.2526154749775733,-0.5098502214600698,0.39366140995022003,-0.2777079895491119,-0.10675097224810189,1.8954101723470198,-0.7023809555880839,-0.33535946142307654,0.9128880016955381,-0.5216164336831686,-0.47272582682764724,-0.1296760403771387,-1.174011393440753,2.637648455262744,-0.2981132541007968,-1.1640146524695199
AC>TA,-0.1659129973585255,1.61671357605436,6.657756787784588,1.3840139610919042,-0.33958419956562147,-0.131816405154362,-0.45198501574426686,-2.894145293531886,-0.28024266133408565,-4.5728257239684424,-2.7297405839957283,0.07173974849322473,0.10207312796053825,3.9324583425499124,-4.069176542533024,-0.950847524121074,-2.320329478502449,-0.27047130703227873,3.7340958112061733,-0.08039870869269011,0.7607511327425378,0.8550849989215601,-2.1723010494841004,0.4501905284363674,2.3547227508123822,1.786255124518985,0.15823244536181047,-4.253547094042838,-11.363613796422321,-0.10561987721840645,-3.6511989189455427,-0.42824414915768894,0.6775006771254418,0.7509789415792596,8.092159319841425,-0.45669288376845474,12.48712346890603,-0.11679093677026206,1.5274291411655967,1.6445760242775442,-0.049343408964004014,-0.13774138570753502,0.9428863766796525,-0.7147803900871291,0.4457129127140995,-0.1697796585468822,-0.02050794424866309,0.7837958473060784,1.035489662194633,-0.20020503882177368,-0.19416132032926525,3.6542380196645294,-0.35631595963549434,1.1132786590330617,-0.14481252666704814,-0.20356881277301264,1.9495249926858427,-0.6909133451956813,-3.217356574177847,-1.593953889637476,-0.7361690835031146,-0.696752348262793,-1.393957007745962,-1.461412016076893,-0.9410677902071211,-1.5476129187408654,-0.04683305757723173,-0.4037059547598307,-0.7594330421176072,-0.2243972855958844,-1.0684063969152293,-7.910468272202856,-0.08697437901207525,0.6498044341799426,-3.7667262052027066,-0.13298467764430702,-0.6450086252537217,-1.6315665239475443,0.16497264605173945,0.023255730436305022,-2.8987749947116024,-0.19549223519889983,0.7618486334497776,1.6922342496930776,-1.052144372391358,-2.7340993712417108,-1.2309814194271063,1.831362547270838,-0.5642555746521428,0.8534917801417548,0.0816063433754387,1.362039866631993,0.16346480782263018,3.076746878479712,-0.33627326303216876,-7.6148902506635,-7.259861230406729,-7.201006581629735,-1.9584955291544162,4.8473463725818045
AC>TG,-0.002745461593412891,-0.008486146036870656,-0.030212373281322927,-0.13283986723159716,-0.07658671742270748,-0.005992964272121847,-0.8630225976058131,-0.09686929836860295,-0.010367252982230485,-0.04112857997223512,-0.01172802651480655,-0.025094566759040732,-0.028371013572875622,-0.17370094457525878,-0.017482763990122385,-0.011544953746842425,-0.20534281567961443,0.9745151029781359,-0.0104053982058371,-0.0023799281209836375,-0.018786037640523057,-0.014853111401450639,-0.07780602231739775,-0.018351469740251924,-0.0027723618618719476,-0.12278305918821908,-0.016505726591267443,-0.26568081789445197,-0.6670913587719465,-0.0007600157468936589,-0.15510657121896143,-0.01839094858353607,-0.013354230382476327,-0.012128640481406891,-0.02967876842654799,-0.010554907469411788,-0.087893782158251,-0.0026298189718128675,-0.040784632467986345,-0.011934090855211132,-0.0004792740850468077,-0.0005917905288272972,0.9194257255177243,-0.009843519962876059,-0.11175178279436074,-0.0013303716420245471,-0.08004067176715049,0.7659835017679193,-0.16807425564524242,-0.005046263227931532,-0.0029295432113071794,-0.024643739703293057,-0.01947055325627563,-0.5421136267332674,-0.0034746634629508437,-0.022549530526997003,-0.004513248918653042,-0.010076917336422984,-0.03530495767568825,-0.23081881704883017,-0.003162868508943588,-0.002993518894282063,-0.010285369762519357,-0.06636179499134855,-0.040062163786916495,-0.030833319391350235,-0.010510827199031165,-0.003551546604955045,-0.013124215413139944,-0.008280379509262038,-0.02153982304357394,-0.033986446252387274,-0.0038802779913582053,-0.0812409776286743,-0.020479708456987957,-0.009268047436511767,-0.026980386193168587,-0.017694367533500704,-0.003587602061936183,-0.01708563901987289,0.7526617406103459,-0.05079147212382219,-0.14991079666246374,-0.026894500845452828,-0.4888202175825651,-0.013215711448109064,-0.014858230012119684,-0.2531070458981492,-0.002424261257441925,-0.011159108812992903,-0.034889976581822704,-0.05365967870694891,-0.04308981670834032,-0.3857307798221582,0.8546627794479751,-0.37908256559384196,-0.9071641222355253,-0.030938323083810733,-0.03853642936418046,-0.026434191330063115
AC>TT,-0.24341664689395812,-0.6156474996092027,-4.703506712417121,15.636736913516373,-1.0255723639690557,0.8323158279322798,-5.195639725888472,-2.374212350837629,-0.43089650782702943,-7.886929399583238,-3.385705242707748,-0.17066239569126074,-2.9098302565326053,-8.025883056759778,-8.028376603664034,4.251369490540265,-3.461880903182905,1.6432401881705316,-2.2925304293699265,-0.1675617648126782,-0.5067891114259637,-0.32471298511155133,-2.300498279821219,-0.7051307265818376,-1.2731147730026295,4.473339208859706,-6.5797047461531974,3.371885168246349,-2.9743280298422556,-0.21134513129330748,-1.9168429539230791,9.237066056920995,1.5776835241305014,1.8436761953774592,-9.628985107611278,2.153010574921618,-1.6817431149362287,-0.15429999406162867,1.5486524469038268,0.44505576400395097,-0.08631771034176686,-0.2717600740129753,0.25892318377704915,-1.1958844810988216,2.6681031564090256,-0.3053823523793591,-1.1796736550773104,-0.24735005689740852,-1.636903743769277,0.678068565305392,0.703439634956588,0.7152929393304593,0.663547095912022,-6.042536228223293,-0.2907287789942001,-1.654757671356062,-1.0725591242607875,-2.3125059556575795,-13.212624980637308,-1.6928122974793975,0.5475580662179556,0.6253262317641055,-4.723213217778264,-0.6107008001636794,-0.36951781278710716,-1.2090095286314408,-0.11997028409044594,1.1859357438932685,1.6707319480809897,1.6767715584449185,-1.2205968791573474,-11.607142559867109,-0.17453497073415913,2.352522079770793,-4.404623451923152,0.8969869775335287,-1.5065827753637406,-2.2626908679058846,-1.647486660208794,6.1539898014240375,4.09115624266086,-0.5712114240501944,-8.996224437171609,-0.2909110141142126,4.254246835893832,-4.321977256173552,-2.326550871712673,0.4276960212574492,-1.1132611737716225,4.871027670220449,-0.7343050514116976,5.96568402779292,-0.566571283933981,-2.9470597681764144,9.525871376927707,1.1267322779225175,-18.813309714362763,2.79260640119605,-0.17433408587492272,-11.139021228620484
AT>CA,-0.0035154511187150636,-0.008666718242992554,-0.061079786107043926,-0.6378391795642615,-0.5842191652319338,-0.1272914084690366,-0.22016757545864502,-0.07100511560022117,-0.04333271288425892,-0.24444344700479362,-0.06970430853139742,-0.0390960698052568,-0.041291096729125405,-0.1296163326120527,-0.10390699352619907,-0.16407782959266515,-0.13461060872757752,-0.20070476794971884,-0.03056294249322563,-0.07920521058677917,-0.006880735751535025,-0.4139681079561389,-0.08503988416118571,-0.010950080834544042,-0.01647724502810686,-0.05892098911677239,-0.0981000731367782,0.897984090638913,-0.5578770116303113,-0.014893009682242591,-0.04809346555463717,-0.387785661631839,-0.23027755651846424,-0.030689106063931805,-0.17639268027099275,-0.0627319972238625,-1.1014748968833552,-0.03206401709139538,-0.1953483868793574,-0.2379933324813701,-0.0011651638845701024,-0.0035172455958603507,-0.2331924334686036,-0.08827064793345431,-0.4606947327895926,-0.015485462359261936,0.9724380390438947,-0.07563594701537311,-0.0881431242187248,-0.08631448547980683,-0.004214524990447417,-0.28424732942733877,-0.13132821495261027,-1.067323948867289,-0.026032584898239917,-0.030065271893486203,-0.026824026591994492,-0.13682662147279206,-0.2098313522234302,-0.04223280636551364,-0.018798180760702454,-0.017791668899978297,0.9388699721661585,-0.06894720282862704,-0.01125109179732821,-0.4458107928565143,0.643859282016668,-0.08267531926839083,0.9819140105720284,-0.023942215427219582,-0.683836096433228,-0.20199491640569794,-0.006391870899082845,-0.10219521169078233,-0.1217190219613435,-0.11362594486916132,-0.9806257191921391,-0.04233587080706234,-0.02132254055679052,-0.10154672247660303,-1.290988181917241,-0.6944226254559727,-0.1595532420156082,-0.09953917046693471,-0.7298562108638332,-0.09707167767426879,-0.10062552776072935,-0.09570396379028627,-0.014408345209324646,-0.16759792243567545,0.03669650512858946,-0.36489196218840325,-0.11244158767256213,-0.10755833116135159,-0.0928323380546136,-0.0986192024034032,-0.29113462538436274,-0.18387871266793168,-0.06439695259870655,-0.15710887299943171
