Sample,ID1,ID2,ID5,ID14
ColoRect-AdenoCA::S.1,261.07452253409934,1084.3547137509554,0.0,474.3908403970066
ColoRect-AdenoCA::S.2,459.88502861913565,1361.8767675179809,0.0,0.0
ColoRect-AdenoCA::S.3,658.7284391104282,1066.029140041028,59.24362236376078,865.7098700669803
ColoRect-AdenoCA::S.4,617.6949236589751,735.6898435938657,335.26874286353785,0.0
ColoRect-AdenoCA::S.5,900.4320419552437,173.6337654097135,65.89884058053215,317.7476941894104
ColoRect-AdenoCA::S.6,1162.4948927183364,1303.9627412634989,90.49156011678734,0.0
ColoRect-AdenoCA::S.7,1059.7916620711032,321.0240054595132,196.87861312556103,0.0
ColoRect-AdenoCA::S.8,977.362298118756,29.10895089113046,24.322632171126337,175.00677477107917
ColoRect-AdenoCA::S.9,435.29810587946315,346.2523488887546,25.603727597131112,186.73919828466111
ColoRect-AdenoCA::S.10,482.532081678118,391.0909610144591,0.0,0.0
ColoRect-AdenoCA::S.11,452.94371332386964,399.33855484153963,34.48775202643169,0.0
ColoRect-AdenoCA::S.12,494.182696343822,131.09570144028297,0.0,0.0
ColoRect-AdenoCA::S.13,265.0975383083453,326.96048558773055,42.430995804324475,0.0
ColoRect-AdenoCA::S.14,622.5913102453898,1112.3757082985398,174.8596558575947,0.0
ColoRect-AdenoCA::S.15,958.2693232185824,200.83097192316703,308.5646987535027,0.0
ColoRect-AdenoCA::S.16,788.9005904141889,1194.9889499108958,0.0,0.0
ColoRect-AdenoCA::S.17,185.34724224715225,560.8774878247339,0.0,0.0
ColoRect-AdenoCA::S.18,971.5322277916473,1910.914616499907,0.0,575.6816447667832
ColoRect-AdenoCA::S.19,78.62123103880019,154.7489867547661,0.0,1004.7833894198844
ColoRect-AdenoCA::S.20,204.39360058499585,420.96642895424475,0.0,649.029745153635
ColoRect-AdenoCA::S.21,242.49655922357204,169.52679894485814,402.18436509426766,0.0
ColoRect-AdenoCA::S.22,204.48066871017465,281.2981929128806,60.266245234402575,0.0
ColoRect-AdenoCA::S.23,594.9030600342969,46.36410245974489,600.4838022113892,0.0
ColoRect-AdenoCA::S.24,1515.234512685817,591.9761706832543,38.694403070451806,0.0
ColoRect-AdenoCA::S.25,1474.8672658209475,192.72942686125813,377.0199784662394,0.0
ColoRect-AdenoCA::S.26,45.9257382879672,453.94828761089644,15.832494838442189,0.0
ColoRect-AdenoCA::S.27,1105.7688548442682,107.41188968824214,0.0,0.0
ColoRect-AdenoCA::S.28,458.5124444596991,384.4548082481753,0.0,0.0
ColoRect-AdenoCA::S.29,385.17435607002153,764.2813947735391,0.0,0.0
ColoRect-AdenoCA::S.30,402.6106715415525,493.05599237172345,456.8590616625424,0.0
ColoRect-AdenoCA::S.31,601.47378342237,2059.277934940193,0.0,645.2319053933028
ColoRect-AdenoCA::S.32,710.535883926593,330.3203041787915,15.11416439613281,0.0
ColoRect-AdenoCA::S.33,845.5860525903603,629.1094525802883,391.37093526688693,487.8561700976009
ColoRect-AdenoCA::S.34,77.9093440816187,1311.1972397537697,0.0,0.0
ColoRect-AdenoCA::S.35,380.13225099809694,361.166422166642,43.005553543140145,0.0
ColoRect-AdenoCA::S.36,331.39429590012827,333.06711628047196,322.7067651120834,249.48975618226206
ColoRect-AdenoCA::S.37,978.114548741607,229.85139935480376,441.2207517388207,0.0
ColoRect-AdenoCA::S.38,186.1668760226614,499.52071143382113,315.20751864177225,2272.526109757371
ColoRect-AdenoCA::S.39,534.7517847993148,530.3691364783989,0.0,0.0
ColoRect-AdenoCA::S.40,611.43491866321,393.8201314412287,53.23114918377642,0.0
ColoRect-AdenoCA::S.41,760.6517522146999,467.9126169649495,60.54318091796801,0.0
ColoRect-AdenoCA::S.42,798.0344704221654,115.94115455219612,308.3798759503502,824.2652175516993
ColoRect-AdenoCA::S.43,299.2269821077649,2142.4287676104414,237.52136594973715,0.0
ColoRect-AdenoCA::S.44,629.6615720267492,1047.9735788186495,0.0,0.0
ColoRect-AdenoCA::S.45,407.0815944547941,951.5189269462893,0.0,0.0
ColoRect-AdenoCA::S.46,558.7988151569007,836.1222574799659,0.0,0.0
ColoRect-AdenoCA::S.47,262.5855309700713,560.5481762736056,0.0,0.0
ColoRect-AdenoCA::S.48,319.4518987057572,2459.8030728512404,0.0,0.0
ColoRect-AdenoCA::S.49,0.0,865.2324226399293,0.0,752.0300605851558
ColoRect-AdenoCA::S.50,2733.4251348621483,499.19544350142235,0.0,0.0
ColoRect-AdenoCA::S.51,155.7338109362633,1200.4800420212696,0.0,0.0
ColoRect-AdenoCA::S.52,411.47156470201253,921.3071398592239,275.96813047937127,0.0
ColoRect-AdenoCA::S.53,148.9975455188468,654.874244677427,0.0,0.0
ColoRect-AdenoCA::S.54,1228.7301142500014,281.0016327633113,0.0,0.0
ColoRect-AdenoCA::S.55,456.20219014335896,631.290400912746,345.1059640280338,2204.4105387229733
ColoRect-AdenoCA::S.56,910.5899743887336,296.040958752542,30.48230104561788,0.0
ColoRect-AdenoCA::S.57,1034.6113463371082,619.6117464336493,0.0,882.142640595712
ColoRect-AdenoCA::S.58,245.17958754419075,156.72527324414378,304.5474976910405,0.0
ColoRect-AdenoCA::S.59,216.67476652699435,913.718495029477,0.0,0.0
ColoRect-AdenoCA::S.60,294.52404191853304,96.81739417747342,37.03083941777632,0.0
ColoRect-AdenoCA::S.61,280.77944526578636,93.9847094502293,357.9994179782518,847.972211143619
ColoRect-AdenoCA::S.62,456.9284337537289,527.8849225511295,0.0,0.0
ColoRect-AdenoCA::S.63,415.79568728280805,67.11674540643006,30.66216798579376,0.0
ColoRect-AdenoCA::S.64,183.73939432108975,1946.71263995022,152.53361779177888,0.0
ColoRect-AdenoCA::S.65,295.4687140200896,417.79922228123684,72.30684329621627,0.0
ColoRect-AdenoCA::S.66,564.3568087162317,437.184836733234,410.5802150453958,0.0
ColoRect-AdenoCA::S.67,1552.5786231015984,788.2330007730983,0.0,725.8623771698718
ColoRect-AdenoCA::S.68,208.7994165678163,183.5552430564031,0.0,79.50983935621964
ColoRect-AdenoCA::S.69,938.6005568935108,507.0732847339201,79.02549014511644,549.924463840468
ColoRect-AdenoCA::S.70,117.65273341711683,432.9135124643859,386.98904766713673,577.3918476167219
ColoRect-AdenoCA::S.71,394.3814216679219,454.0187769185313,0.0,0.0
ColoRect-AdenoCA::POLE.S.1,3988.393081196299,2024.1517932162778,0.0,0.0
ColoRect-AdenoCA::POLE.S.2,10982.218079492057,4721.993609570659,0.0,2521.763217223328
ColoRect-AdenoCA::POLE.S.3,5049.568814232785,1607.1648456217572,0.0,0.0
ColoRect-AdenoCA::POLE.S.4,5803.26874149196,6370.140158258975,0.0,0.0
ColoRect-AdenoCA::POLE.S.5,5846.352717627744,1937.3962538469825,229.04963599987934,0.0
ColoRect-AdenoCA::POLE.S.6,2344.5419559313505,1649.5791610588692,0.0,0.0
ColoRect-AdenoCA::POLE.S.7,2365.9111966677133,16010.565640774154,0.0,0.0
ColoRect-AdenoCA::POLE.S.8,6417.501198749826,5483.343839413214,0.0,1200.7000875600957
ColoRect-AdenoCA::POLE.S.9,11307.28116824815,12310.389592758956,0.0,0.0
ColoRect-AdenoCA::POLE.S.10,4850.107649979961,4842.505117059089,0.0,1009.6544690913673
ColoRect-AdenoCA::POLE.S.11,4258.627925489981,6475.8079537754575,0.0,0.0
ColoRect-AdenoCA::POLE.S.12,1372.6679263290166,1361.5508462489813,236.62719020043386,0.0
ColoRect-AdenoCA::POLE.S.13,2700.6522583019696,11730.361510007682,0.0,0.0
ColoRect-AdenoCA::POLE.S.14,1913.9157469158647,3610.359832393224,430.4426182659326,0.0
