Sample Names	MutationType	ID1	ID2	ID4	ID5	ID8	ID9	ID13
Skin-Melanoma::S.1	1:Del:C:0	0.0008019444444502885	0.0	0.16282415160170727	0.3912298390845523	0.0	0.0	0.44514406486929015
Skin-Melanoma::S.1	1:Del:C:1	0.005643756298871432	0.0	0.08935186518060684	0.7317636460115708	0.0	0.0	0.17324073250895086
Skin-Melanoma::S.1	1:Del:C:2	3.0224276680696035e-17	0.0	0.08345577716860716	0.8532404715135071	0.0	0.0	0.0633037513178857
Skin-Melanoma::S.1	1:Del:C:3	0.02986353803362432	0.0	0.07797194329616838	0.7787523540007345	0.0	0.0	0.11341216466947285
Skin-Melanoma::S.1	1:Del:C:4	0.032833226753477336	0.0	0.22401226575655678	0.4694901578053746	0.0	0.0	0.2736643496845913
Skin-Melanoma::S.1	1:Del:C:5	0.1421220554228187	0.0	0.4241632144823375	0.38557693765888396	0.0	0.0	0.048137792435959906
Skin-Melanoma::S.1	1:Del:T:0	0.002849699363347834	0.0	0.06455239887204982	0.7746284021500018	0.0	0.0	0.1579694996146006
Skin-Melanoma::S.1	1:Del:T:1	3.138604154303848e-18	0.0	0.006889000708700568	0.35345522192406803	0.0	0.0	0.6396557773672313
Skin-Melanoma::S.1	1:Del:T:2	0.0021001985538504036	0.0	0.02644624999523882	0.8992499071172282	0.0	0.0	0.07220364433368266
Skin-Melanoma::S.1	1:Del:T:3	0.0057221963622106605	0.0	0.0034155899709096844	0.7789972292160452	0.0	0.0	0.21186498445083451
Skin-Melanoma::S.1	1:Del:T:4	0.0191904499214418	0.0	0.020488840771570933	0.8210347012568765	0.0	0.0	0.13928600805011077
Skin-Melanoma::S.1	1:Del:T:5	2.8420220251778645e-17	0.0	0.005937955463463759	0.9233838164206293	0.0	0.0	0.07067822811590699
Skin-Melanoma::S.1	1:Ins:C:0	5.742032745727498e-16	0.0	5.142422246616131e-15	0.3304843488365057	0.0	0.0	0.6695156511634887
Skin-Melanoma::S.1	1:Ins:C:1	4.2308235048704305e-16	0.0	0.1559101886220408	0.5581416952663985	0.0	0.0	0.28594811611156035
Skin-Melanoma::S.1	1:Ins:C:2	2.649545929860276e-16	0.0	0.024660618813207448	0.8863308102113744	0.0	0.0	0.08900857097541802
Skin-Melanoma::S.1	1:Ins:C:3	0.14668723280316417	0.0	0.3979046201880114	0.3672391956527702	0.0	0.0	0.08816895135605422
Skin-Melanoma::S.1	1:Ins:C:4	0.6660277534510068	0.0	1.1057487423953202e-14	0.2589320631692231	0.0	0.0	0.07504018337975897
Skin-Melanoma::S.1	1:Ins:C:5	0.8710756757355922	0.0	0.03999744865570388	0.0546080627660825	0.0	0.0	0.03431881284262136
Skin-Melanoma::S.1	1:Ins:T:0	0.02791003804488059	0.0	0.018259148587074038	0.2731499559336691	0.0	0.0	0.6806808574343762
Skin-Melanoma::S.1	1:Ins:T:1	0.0006913569424987027	0.0	0.07759069619542697	0.8114119825150891	0.0	0.0	0.11030596434698527
Skin-Melanoma::S.1	1:Ins:T:2	0.0017727514632952604	0.0	0.0004362870974461002	0.959780707821131	0.0	0.0	0.03801025361812778
Skin-Melanoma::S.1	1:Ins:T:3	0.05065557810549373	0.0	0.009297923553639963	0.7901792862275198	0.0	0.0	0.14986721211334658
Skin-Melanoma::S.1	1:Ins:T:4	0.22903552033325766	0.0	0.0009856062088734504	0.5446271145219466	0.0	0.0	0.22535175893592224
Skin-Melanoma::S.1	1:Ins:T:5	0.9739647297469545	0.0	0.004077459071158483	0.0055277559166596124	0.0	0.0	0.01643005526522735
Skin-Melanoma::S.1	2:Del:R:0	0.0015229955740556007	0.0	0.7129897324431336	0.21880566465305676	0.0	0.0	0.06668160732975405
Skin-Melanoma::S.1	2:Del:R:1	0.0010838477157651375	0.0	0.9170367488987432	0.07666694384875032	0.0	0.0	0.005212459536741255
Skin-Melanoma::S.1	2:Del:R:2	0.0017688659947956143	0.0	0.9225030918081929	0.059977793815798625	0.0	0.0	0.01575024838121279
Skin-Melanoma::S.1	2:Del:R:3	0.007192711305088955	0.0	0.9669520509810953	0.023445960993223616	0.0	0.0	0.002409276720592147
Skin-Melanoma::S.1	2:Del:R:4	0.0031153454785060146	0.0	0.8225002395144638	0.17391084189755554	0.0	0.0	0.00047357310947453824
Skin-Melanoma::S.1	2:Del:R:5	3.84716169239693e-17	0.0	0.12401028674609177	0.8749463417732382	0.0	0.0	0.001043371480670139
Skin-Melanoma::S.1	3:Del:R:0	0.0014693054536233068	0.0	0.2604593123007455	0.6908445885025771	0.0	0.0	0.047226793743053955
Skin-Melanoma::S.1	3:Del:R:1	0.010840697132883024	0.0	0.9407656281644813	0.0449169075135231	0.0	0.0	0.0034767671891126214
Skin-Melanoma::S.1	3:Del:R:2	0.007659023582241874	0.0	0.957687322094751	0.029472775189822505	0.0	0.0	0.005180879133184494
Skin-Melanoma::S.1	3:Del:R:3	0.018720627104600176	0.0	0.8665262945954236	0.11004212293355611	0.0	0.0	0.004710955366419966
Skin-Melanoma::S.1	3:Del:R:4	1.371295463572356e-16	0.0	0.14586820304895076	0.853958466641632	0.0	0.0	0.00017333030941718653
Skin-Melanoma::S.1	3:Del:R:5	9.546933222085871e-17	0.0	0.14705594174444248	0.8490544289214206	0.0	0.0	0.0038896293341368912
Skin-Melanoma::S.1	4:Del:R:0	0.0013581966915843257	0.0	0.44240809928170455	0.5164781234980039	0.0	0.0	0.03975558052870705
Skin-Melanoma::S.1	4:Del:R:1	0.0030486949064764068	0.0	0.9630234571087606	0.03382241666946966	0.0	0.0	0.00010543131529361359
Skin-Melanoma::S.1	4:Del:R:2	4.9060428146978565e-05	0.0	0.9895362318224604	0.008785910675188259	0.0	0.0	0.0016287970742043002
Skin-Melanoma::S.1	4:Del:R:3	9.714574740146814e-17	0.0	0.5985943436563267	0.39984791676498954	0.0	0.0	0.001557739578683649
Skin-Melanoma::S.1	4:Del:R:4	1.6693174834419507e-16	0.0	0.19188362138513418	0.8074697217170408	0.0	0.0	0.0006466568978247405
Skin-Melanoma::S.1	4:Del:R:5	0.0034340347632290814	0.0	0.3249853063228832	0.6614448040947785	0.0	0.0	0.010135854819109261
Skin-Melanoma::S.1	5:Del:R:0	7.553891820157797e-05	0.0	0.16741851285952997	0.5863331353586554	0.0	0.0	0.24617281286361306
Skin-Melanoma::S.1	5:Del:R:1	0.0025071288916373377	0.0	0.9254750466081919	0.01895532584388403	0.0	0.0	0.05306249865628671
Skin-Melanoma::S.1	5:Del:R:2	0.010213860477600646	0.0	0.8483956839139954	0.13373999378975387	0.0	0.0	0.007650461818650127
Skin-Melanoma::S.1	5:Del:R:3	0.003035626378107322	0.0	0.8504570607621291	0.1451155043897336	0.0	0.0	0.0013918084700298215
Skin-Melanoma::S.1	5:Del:R:4	0.0030950465973475336	0.0	0.6547396830048045	0.34019796109324835	0.0	0.0	0.0019673093045997556
Skin-Melanoma::S.1	5:Del:R:5	0.012201565487518936	0.0	0.18533671891214018	0.8012213432768268	0.0	0.0	0.0012403723235142165
Skin-Melanoma::S.1	2:Ins:R:0	0.010231539364474313	0.0	0.05617283091866374	0.567707302395757	0.0	0.0	0.36588832732110504
Skin-Melanoma::S.1	2:Ins:R:1	0.00011333995615068484	0.0	0.03563617936700017	0.9291694573287508	0.0	0.0	0.03508102334809843
Skin-Melanoma::S.1	2:Ins:R:2	0.007999609906848901	0.0	0.04310180770894442	0.9152065476432558	0.0	0.0	0.033692034740950914
Skin-Melanoma::S.1	2:Ins:R:3	0.08219580144789165	0.0	0.09861943581401235	0.6582759635977802	0.0	0.0	0.16090879914031575
Skin-Melanoma::S.1	2:Ins:R:4	0.7735981617643655	0.0	0.08549899299081412	0.06418898928996412	0.0	0.0	0.0767138559548563
Skin-Melanoma::S.1	2:Ins:R:5	0.7802699760823438	0.0	0.019991873679329288	0.15038360368228215	0.0	0.0	0.04935454655604482
Skin-Melanoma::S.1	3:Ins:R:0	2.2577607676272733e-05	0.0	0.008689290515191806	0.9830862664336717	0.0	0.0	0.00820186544346014
Skin-Melanoma::S.1	3:Ins:R:1	0.008850026177232753	0.0	0.07017079237326203	0.7474523411533209	0.0	0.0	0.17352684029618423
Skin-Melanoma::S.1	3:Ins:R:2	0.006278617861276977	0.0	0.38272884859377426	0.5719545778126279	0.0	0.0	0.03903795573232084
Skin-Melanoma::S.1	3:Ins:R:3	0.29406660142789914	0.0	0.5861123475768674	0.06321456112306677	0.0	0.0	0.05660648987216685
Skin-Melanoma::S.1	3:Ins:R:4	0.190590584741256	0.0	0.7104008536041878	0.08887789335525528	0.0	0.0	0.010130668299301041
Skin-Melanoma::S.1	3:Ins:R:5	0.680740001730813	0.0	0.09667002038601952	0.1964598942197169	0.0	0.0	0.026130083663450664
Skin-Melanoma::S.1	4:Ins:R:0	3.056162316946995e-16	0.0	0.06889897860323016	0.7912348447659799	0.0	0.0	0.13986617663078954
Skin-Melanoma::S.1	4:Ins:R:1	0.03271897963942298	0.0	0.2492639368093157	0.557827738291632	0.0	0.0	0.16018934525962927
Skin-Melanoma::S.1	4:Ins:R:2	0.03906739705489021	0.0	0.22799992103637173	0.6843799415660907	0.0	0.0	0.04855274034264729
Skin-Melanoma::S.1	4:Ins:R:3	0.39379353427272196	0.0	0.5876220582149974	0.01642178580079924	0.0	0.0	0.002162621711481485
Skin-Melanoma::S.1	4:Ins:R:4	0.3144935660610345	0.0	0.6472310869925316	0.022156597745003268	0.0	0.0	0.0161187492014306
Skin-Melanoma::S.1	4:Ins:R:5	0.2606560142977024	0.0	0.15760126000970007	0.5816320537597356	0.0	0.0	0.00011067193286181019
Skin-Melanoma::S.1	5:Ins:R:0	1.6083864485080063e-16	0.0	0.01866903082230981	0.8109135847025096	0.0	0.0	0.17041738447518043
Skin-Melanoma::S.1	5:Ins:R:1	0.03128440280145196	0.0	0.2073322433929785	0.36507505666485734	0.0	0.0	0.3963082971407123
Skin-Melanoma::S.1	5:Ins:R:2	0.10793660051399173	0.0	0.42110717117166285	0.4446329214919847	0.0	0.0	0.026323306822360767
Skin-Melanoma::S.1	5:Ins:R:3	0.2590828270809805	0.0	0.03714024252243572	0.6355674409540846	0.0	0.0	0.06820948944249919
Skin-Melanoma::S.1	5:Ins:R:4	0.3179509444667474	0.0	0.13755464422657848	0.5404995479923745	0.0	0.0	0.003994863314299522
Skin-Melanoma::S.1	5:Ins:R:5	0.038700343318296936	0.0	0.2317116966546336	0.7106542533220725	0.0	0.0	0.018933706704996882
Skin-Melanoma::S.1	2:Del:M:1	0.0012473252521617698	0.0	0.8812884430620692	0.1049546018356354	0.0	0.0	0.012509629850133546
