"tool_name","cancer_type","cpu_seconds"
"deconstruct_0.00","Breast-AdenoCA",2.80899999999992
"deconstruct_0.00","ColoRect-AdenoCA",2.99399999999994
"deconstruct_0.00","Eso-AdenoCA",5.09299999999996
"deconstruct_0.00","Kidney-RCC",2.05200000000005
"deconstruct_0.00","Liver-HCC",1.13099999999997
"deconstruct_0.00","Lung-AdenoCA",0.523000000000025
"deconstruct_0.00","Ovary-AdenoCA",1.73699999999997
"deconstruct_0.00","Skin-Melanoma",0.220999999999915
"deconstruct_0.00","Stomach-AdenoCA",2.68300000000007
"deconstruct_0.03","Breast-AdenoCA",2.726
"deconstruct_0.03","ColoRect-AdenoCA",2.976
"deconstruct_0.03","Eso-AdenoCA",5.09899999999994
"deconstruct_0.03","Kidney-RCC",1.24800000000005
"deconstruct_0.03","Liver-HCC",1.1350000000001
"deconstruct_0.03","Lung-AdenoCA",0.522000000000048
"deconstruct_0.03","Ovary-AdenoCA",1.74499999999994
"deconstruct_0.03","Skin-Melanoma",0.22199999999998
"deconstruct_0.03","Stomach-AdenoCA",2.678
"deconstruct_0.06","Breast-AdenoCA",2.77299999999994
"deconstruct_0.06","ColoRect-AdenoCA",2.97300000000007
"deconstruct_0.06","Eso-AdenoCA",5.09900000000007
"deconstruct_0.06","Kidney-RCC",1.24700000000007
"deconstruct_0.06","Liver-HCC",1.13199999999995
"deconstruct_0.06","Lung-AdenoCA",0.521000000000072
"deconstruct_0.06","Ovary-AdenoCA",1.74300000000005
"deconstruct_0.06","Skin-Melanoma",0.22199999999998
"deconstruct_0.06","Stomach-AdenoCA",2.68200000000002
"deconstruct_0.10","Breast-AdenoCA",2.74000000000001
"deconstruct_0.10","ColoRect-AdenoCA",2.988
"deconstruct_0.10","Eso-AdenoCA",5.90899999999999
"deconstruct_0.10","Kidney-RCC",1.255
"deconstruct_0.10","Liver-HCC",1.13400000000001
"deconstruct_0.10","Lung-AdenoCA",0.521999999999935
"deconstruct_0.10","Ovary-AdenoCA",1.74300000000005
"deconstruct_0.10","Skin-Melanoma",0.221000000000004
"deconstruct_0.10","Stomach-AdenoCA",2.69500000000004
"fitms_0.001","Breast-AdenoCA",0.754999999999967
"fitms_0.001","ColoRect-AdenoCA",2.02500000000001
"fitms_0.001","Eso-AdenoCA",2.21100000000004
"fitms_0.001","Kidney-RCC",1.56
"fitms_0.001","Liver-HCC",0.90100000000001
"fitms_0.001","Lung-AdenoCA",1.26599999999996
"fitms_0.001","Ovary-AdenoCA",1.06799999999998
"fitms_0.001","Skin-Melanoma",0.324999999999989
"fitms_0.001","Stomach-AdenoCA",1.75799999999998
"fitms_0.005","Breast-AdenoCA",0.785999999999973
"fitms_0.005","ColoRect-AdenoCA",2.02700000000004
"fitms_0.005","Eso-AdenoCA",2.20999999999995
"fitms_0.005","Kidney-RCC",1.56399999999996
"fitms_0.005","Liver-HCC",0.897999999999968
"fitms_0.005","Lung-AdenoCA",1.25900000000001
"fitms_0.005","Ovary-AdenoCA",1.07199999999997
"fitms_0.005","Skin-Melanoma",0.324999999999989
"fitms_0.005","Stomach-AdenoCA",1.75999999999999
"fitms_0.010","Breast-AdenoCA",0.770999999999987
"fitms_0.010","ColoRect-AdenoCA",1.998
"fitms_0.010","Eso-AdenoCA",2.16699999999999
"fitms_0.010","Kidney-RCC",1.52299999999999
"fitms_0.010","Liver-HCC",2.175
"fitms_0.010","Lung-AdenoCA",1.21500000000003
"fitms_0.010","Ovary-AdenoCA",1.04899999999998
"fitms_0.010","Skin-Melanoma",0.326000000000022
"fitms_0.010","Stomach-AdenoCA",1.71899999999999
"fitms_0.030","Breast-AdenoCA",0.738999999999979
"fitms_0.030","ColoRect-AdenoCA",1.99700000000002
"fitms_0.030","Eso-AdenoCA",2.17699999999999
"fitms_0.030","Kidney-RCC",4.01200000000001
"fitms_0.030","Liver-HCC",2.17100000000005
"fitms_0.030","Lung-AdenoCA",1.221
"fitms_0.030","Ovary-AdenoCA",1.05399999999997
"fitms_0.030","Skin-Melanoma",0.562999999999988
"fitms_0.030","Stomach-AdenoCA",1.72900000000004
"fitms_0.050","Breast-AdenoCA",0.863999999999798
"fitms_0.050","ColoRect-AdenoCA",1.98200000000005
"fitms_0.050","Eso-AdenoCA",2.22700000000015
"fitms_0.050","Kidney-RCC",4.27800000000003
"fitms_0.050","Liver-HCC",2.14100000000008
"fitms_0.050","Lung-AdenoCA",1.20100000000002
"fitms_0.050","Ovary-AdenoCA",1.03700000000003
"fitms_0.050","Skin-Melanoma",0.56700000000005
"fitms_0.050","Stomach-AdenoCA",1.83699999999978
"fitms_0.060","Breast-AdenoCA",0.73599999999999
"fitms_0.060","ColoRect-AdenoCA",2.001
"fitms_0.060","Eso-AdenoCA",2.17799999999998
"fitms_0.060","Kidney-RCC",4.33699999999992
"fitms_0.060","Liver-HCC",2.16700000000005
"fitms_0.060","Lung-AdenoCA",1.21600000000003
"fitms_0.060","Ovary-AdenoCA",1.05100000000004
"fitms_0.060","Skin-Melanoma",0.560000000000059
"fitms_0.060","Stomach-AdenoCA",1.721
"mp","Breast-AdenoCA",1.39099999999995
"mp","ColoRect-AdenoCA",1.71200000000004
"mp","Eso-AdenoCA",1.85900000000005
"mp","Kidney-RCC",1.48900000000006
"mp","Liver-HCC",1.25
"mp","Lung-AdenoCA",1.35000000000002
"mp","Ovary-AdenoCA",1.35599999999999
"mp","Skin-Melanoma",1.05800000000011
"mp","Stomach-AdenoCA",1.58000000000004
"musical","Breast-AdenoCA",46.6009999999999
"musical","ColoRect-AdenoCA",93.1559999999993
"musical","Eso-AdenoCA",47.5360000000007
"musical","Kidney-RCC",93.0059999999994
"musical","Liver-HCC",95.1790000000001
"musical","Lung-AdenoCA",46.8119999999991
"musical","Ovary-AdenoCA",47.0950000000002
"musical","Skin-Melanoma",92.5510000000013
"musical","Stomach-AdenoCA",93.7010000000004
"mutsig","Breast-AdenoCA",1.29
"mutsig","ColoRect-AdenoCA",0.595999999999993
"mutsig","Eso-AdenoCA",0.832999999999906
"mutsig","Kidney-RCC",0.669000000000025
"mutsig","Liver-HCC",0.63499999999998
"mutsig","Lung-AdenoCA",0.65900000000007
"mutsig","Ovary-AdenoCA",0.646999999999899
"mutsig","Skin-Melanoma",1.08900000000004
"mutsig","Stomach-AdenoCA",0.502999999999986
"pasa","Breast-AdenoCA",4075.943
"pasa","ColoRect-AdenoCA",3427.426
"pasa","Eso-AdenoCA",5732.082
"pasa","Kidney-RCC",2467.267
"pasa","Liver-HCC",1555.843
"pasa","Lung-AdenoCA",2131.297
"pasa","Ovary-AdenoCA",2645.022
"pasa","Skin-Melanoma",715.795999999998
"pasa","Stomach-AdenoCA",2582.914
"sigest","Breast-AdenoCA",0.0339999999999918
"sigest","ColoRect-AdenoCA",0.0109999999999673
"sigest","Eso-AdenoCA",0.00900000000001455
"sigest","Kidney-RCC",0.00900000000001455
"sigest","Liver-HCC",0.00900000000001455
"sigest","Lung-AdenoCA",0.00900000000001455
"sigest","Ovary-AdenoCA",0.00900000000001455
"sigest","Skin-Melanoma",0.00900000000001455
"sigest","Stomach-AdenoCA",0.00900000000001455
"sigpro","Breast-AdenoCA",28.3050000000006
"sigpro","ColoRect-AdenoCA",56.3710000000005
"sigpro","Eso-AdenoCA",31.3279999999989
"sigpro","Kidney-RCC",54.424000000001
"sigpro","Liver-HCC",52.464999999999
"sigpro","Lung-AdenoCA",27.8479999999995
"sigpro","Ovary-AdenoCA",28.0019999999998
"sigpro","Skin-Melanoma",50.8720000000018
"sigpro","Stomach-AdenoCA",55.3259999999996
"yapsa_0.00","Breast-AdenoCA",0.0389999999999873
