Sample Names	MutationType	ID1	ID2	ID4	ID5	ID8	ID9	ID13
Skin-Melanoma::MSI-H.S.1	1:Del:C:0	0.034013066976897766	0.9659869330231022	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:C:1	0.973810935174403	0.026189064825596985	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:C:2	1.1306841473753048e-12	0.9999999999988693	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:C:3	0.450485781297252	0.5495142187027481	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:C:4	0.16280004100222875	0.8371999589977713	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:C:5	0.19676564576635608	0.8032343542336439	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:T:0	0.14983845213967467	0.8501615478603254	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:T:1	0.47096521126460833	0.5290347887353917	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:T:2	0.1238726155680886	0.8761273844319114	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:T:3	0.10757076347145617	0.8924292365285439	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:T:4	0.08821876638954869	0.9117812336104514	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Del:T:5	4.316238724502703e-18	1.0	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:C:0	0.47096521126460833	0.5290347887353917	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:C:1	1.5489096836230154e-14	0.9999999999999846	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:C:2	1.3421479764659168e-13	0.9999999999998657	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:C:3	0.6763611086595746	0.3236388913404255	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:C:4	0.394466103575952	0.605533896424048	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:C:5	0.7410935544319193	0.2589064455680807	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:T:0	0.6461722781361565	0.35382772186384354	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:T:1	0.9999999999999076	9.226104109862334e-14	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:T:2	0.24050563024296015	0.7594943697570399	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:T:3	0.8063097410176145	0.19369025898238543	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:T:4	0.8353021929479958	0.16469780705200426	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	1:Ins:T:5	0.9967011541907577	0.0032988458092423323	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	2:Del:R:0	0.8164893241528424	0.1835106758471576	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	2:Del:R:1	0.2664067688600381	0.7335932311399619	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	2:Del:R:2	0.2135516035304661	0.7864483964695339	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	2:Del:R:3	0.38019232806666287	0.6198076719333372	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	2:Del:R:4	0.061711704134047474	0.9382882958659525	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	2:Del:R:5	0.4295436089973301	0.5704563910026699	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	3:Del:R:0	0.9158422058328193	0.08415779416718061	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	3:Del:R:1	0.5155101683704671	0.4844898316295328	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	3:Del:R:2	0.26305053181289884	0.7369494681871012	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	3:Del:R:3	0.4948696939286959	0.505130306071304	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	3:Del:R:4	0.46970702717403334	0.5302929728259667	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	3:Del:R:5	0.47096521126460833	0.5290347887353917	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	4:Del:R:0	0.8974730729701995	0.10252692702980053	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	4:Del:R:1	0.3113680696455381	0.688631930354462	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	4:Del:R:2	0.006276369856419859	0.9937236301435801	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	4:Del:R:3	4.836901923438065e-13	0.9999999999995163	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	4:Del:R:4	0.47096521126460833	0.5290347887353917	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	4:Del:R:5	0.12733467715625782	0.8726653228437422	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	5:Del:R:0	0.187262123680154	0.812737876319846	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	5:Del:R:1	0.06369887413892618	0.9363011258610738	0.0	0.0	0.0	0.0	0.0
Skin-Melanoma::MSI-H.S.1	5:Del:R:2	0.2524354670839284	0.7475645329160716	0.0	0.0	0.0	0.0	0.0
