Mutation type,Eso-AdenoCA::S.1,Eso-AdenoCA::S.2,Eso-AdenoCA::S.3,Eso-AdenoCA::S.4,Eso-AdenoCA::S.5,Eso-AdenoCA::S.6,Eso-AdenoCA::S.7,Eso-AdenoCA::S.8,Eso-AdenoCA::S.9,Eso-AdenoCA::S.10,Eso-AdenoCA::S.11,Eso-AdenoCA::S.12,Eso-AdenoCA::S.13,Eso-AdenoCA::S.14,Eso-AdenoCA::S.15,Eso-AdenoCA::S.16,Eso-AdenoCA::S.17,Eso-AdenoCA::S.18,Eso-AdenoCA::S.19,Eso-AdenoCA::S.20,Eso-AdenoCA::S.21,Eso-AdenoCA::S.22,Eso-AdenoCA::S.23,Eso-AdenoCA::S.24,Eso-AdenoCA::S.25,Eso-AdenoCA::S.26,Eso-AdenoCA::S.27,Eso-AdenoCA::S.28,Eso-AdenoCA::S.29,Eso-AdenoCA::S.30,Eso-AdenoCA::S.31,Eso-AdenoCA::S.32,Eso-AdenoCA::S.33,Eso-AdenoCA::S.34,Eso-AdenoCA::S.35,Eso-AdenoCA::S.36,Eso-AdenoCA::S.37,Eso-AdenoCA::S.38,Eso-AdenoCA::S.39,Eso-AdenoCA::S.40,Eso-AdenoCA::S.41,Eso-AdenoCA::S.42,Eso-AdenoCA::S.43,Eso-AdenoCA::S.44,Eso-AdenoCA::S.45,Eso-AdenoCA::S.46,Eso-AdenoCA::S.47,Eso-AdenoCA::S.48,Eso-AdenoCA::S.49,Eso-AdenoCA::S.50,Eso-AdenoCA::S.51,Eso-AdenoCA::S.52,Eso-AdenoCA::S.53,Eso-AdenoCA::S.54,Eso-AdenoCA::S.55,Eso-AdenoCA::S.56,Eso-AdenoCA::S.57,Eso-AdenoCA::S.58,Eso-AdenoCA::S.59,Eso-AdenoCA::S.60,Eso-AdenoCA::S.61,Eso-AdenoCA::S.62,Eso-AdenoCA::S.63,Eso-AdenoCA::S.64,Eso-AdenoCA::S.65,Eso-AdenoCA::S.66,Eso-AdenoCA::S.67,Eso-AdenoCA::S.68,Eso-AdenoCA::S.69,Eso-AdenoCA::S.70,Eso-AdenoCA::S.71,Eso-AdenoCA::S.72,Eso-AdenoCA::S.73,Eso-AdenoCA::S.74,Eso-AdenoCA::S.75,Eso-AdenoCA::S.76,Eso-AdenoCA::S.77,Eso-AdenoCA::S.78,Eso-AdenoCA::S.79,Eso-AdenoCA::S.80,Eso-AdenoCA::S.81,Eso-AdenoCA::S.82,Eso-AdenoCA::S.83,Eso-AdenoCA::S.84,Eso-AdenoCA::S.85,Eso-AdenoCA::S.86,Eso-AdenoCA::S.87,Eso-AdenoCA::S.88,Eso-AdenoCA::S.89,Eso-AdenoCA::S.90,Eso-AdenoCA::S.91,Eso-AdenoCA::S.92,Eso-AdenoCA::S.93,Eso-AdenoCA::S.94,Eso-AdenoCA::S.95,Eso-AdenoCA::S.96,Eso-AdenoCA::S.97,Eso-AdenoCA::S.98,Eso-AdenoCA::S.99,Eso-AdenoCA::S.100
DEL_C_1_0,61.27363913361325,35.55160104546602,28.839007902367243,139.16886086121426,4.738360488565261,28.91856967022366,20.407821044011826,8.029901775436434,9.93164282170292,92.40076510616217,26.77508450857278,32.050055071158205,4.116144086111105,79.52267823806396,12.468865022720625,27.040089078768222,4.039525179367387,4.877233868533834,31.895494004218033,5.447587083743196,54.908109086351594,4.21710970978478,1.9944703058779052,16.960875165114178,12.006390529334093,12.278379584433349,25.60234232604213,16.761659834626965,29.104846169025674,3.4268898831490713,17.96921431472923,48.392850360887856,14.899214920636396,12.300885866921549,34.25566828214696,24.565633905422807,17.695900449809514,67.8502684336357,164.07751159652807,7.938462009264368,1.896402606954366,10.93778806488868,9.391147957242588,20.22122731209524,5.856995706194256,31.185481277293032,31.03036822015952,4.015988947709622,14.505314260561482,4.665473196726835,54.563122581835174,21.60412597811795,4.969582037745097,16.84952478300042,2.8867264027998267,9.171355490839197,16.26229653678758,42.71986900237375,5.258108481043827,49.937680727728534,0.3382956181531949,17.87249338709793,47.90392767408189,15.588985613091264,17.45445362252791,21.75360055558748,24.42320285346661,10.897747455274228,0.7717399066613799,157.3766800187989,122.36732749647577,1.7168654978345441,63.132451928774685,39.99702790527889,16.70920830599261,13.093429512696648,14.514322119110165,5.7575363062966645,83.91380750951559,57.25744716091757,26.62992467494065,1.2756823910394877,21.941586095272655,20.56568854475276,11.919054860999966,8.603080621927198,4.406828762868638,12.780153412520717,75.39446632037671,20.593086731831434,25.86384006597009,8.528094703061331,6.15169615014284,7.731082734641008,85.69515732435063,112.32352914585033,14.362403237689325,9.889146794124425,0.9958387822627508,17.710075914281283
DEL_C_1_1,31.16085742678218,23.38386015896244,18.35973474678222,41.610181270645306,1.5694218796863844,8.35070416255822,15.281432655675577,2.0466969991874078,13.219268810967453,42.91684563859418,34.116240805418606,28.657420359568228,0.18148091144260836,33.115458629613194,5.3310190494039675,16.272913109024415,0.262833620812428,1.0506385196597026,23.02686861217183,3.14877227887469,16.94335298588291,0.6844438628201049,0.33130852252229487,15.103689534785165,12.737811727717316,3.9829734018408716,14.3601468905659,6.26471158450867,15.57264146039215,0.17811219237283463,5.012822228231507,15.763691522603079,15.062656759592494,6.381179821680085,9.707918737362618,24.72504609833276,4.188635266035116,31.603391688955583,49.16258305056289,0.43208566874442544,1.176009777267371,4.147582450676825,9.24224754282535,4.783102634201371,0.6321330076527507,16.883374325681526,4.505812772372416,0.5676181863327281,12.136025415709252,0.2559573338143828,48.56870231579268,19.992129579453238,0.538475812203306,1.5840997795931817,1.0164957771008667,9.934854420603214,5.418179334312402,16.52552206261442,1.7080353870150153,35.28979125901929,0.5352696569743377,17.839846530791164,13.665227316756152,5.380250129052439,16.694833465323278,6.497298832298496,0.3670832217395529,2.0893400433440026,0.12790233807722742,48.41580378990742,36.171451453628585,0.903908027777885,19.80754623475809,11.632451781896112,3.33072411426065,4.018523358164352,7.730086398564817,0.5328311381626062,24.526578582765918,16.049019654535638,14.591272820509802,0.6983795912251154,6.6174331381401945,11.073583826005503,4.925651338127725,2.063900241472438,1.5744537298387609,9.028037784847076,30.22573826589074,18.674712606986535,28.614326443282806,3.355860548543266,1.7575459703050658,0.5486604381095163,37.00286847272968,32.73517565996228,5.668661426387545,2.172229495797028,0.9306178608073508,9.357333053420996
DEL_C_1_2,28.8527607407972,17.899769123744594,13.525963565183181,1.1362182776023015,0.5473872344074756,0.572754807764757,12.06669371771498,0.4954683940875505,11.429735193397986,20.148812924768016,31.483094551573657,24.624502600986975,0.00263189503912519,12.068427647708694,2.8248706509608787,10.147111244324496,0.002571602678445621,0.09692152673244109,15.360123606644823,2.655630313567278,1.0344443472107105,0.22111032768414457,0.0036167504030289728,12.445886317815061,11.392945595508495,1.1661691555486429,10.387125603547029,2.0830524201761382,12.3236115972643,0.10448255849526554,0.14973933320297086,2.262872516939011,13.816147576169266,4.881355796788896,0.27636699430971645,22.303409022011632,1.2878314654356915,13.016317124321922,1.6833386793975684,0.11902954499170634,0.4726222802468809,1.9156426630382035,8.267901769638781,2.884672599162732,0.12588535745922516,9.175291904839009,0.8042436381165272,0.0025157620303856735,10.895035879445865,0.0029764370663287855,42.329916532483516,16.490488453870647,0.26351729291747283,0.32505052469504137,0.298871317677207,8.272072607714454,1.8091541835659724,5.105830528339469,0.7375286743873184,24.584423482309823,0.034702876219948386,14.312015491188657,2.3092103019396193,1.9199467885037658,14.34754581534428,0.6470017287472434,0.10695786055861606,1.0858530256531618,0.06068119034452429,3.8211863322018482,1.2754616841664628,0.47378667152375703,0.5060190208552372,0.3395672200405533,0.8047339489545914,1.7114456019233137,5.822338821054468,0.08424885972024353,1.7526074592153649,1.483351006319412,10.752507544806644,0.2705127643223643,1.7774250844027883,9.24700341614472,2.633051261695611,0.11117034508733187,0.5865755651499084,6.88517680326262,12.281817560351232,17.133153095976457,21.21872630146033,0.8155583061576586,0.4937426792195018,0.09104816392037836,16.013984332853838,1.2355565861035231,0.7427145410142926,1.6421421841292616,0.012754329118876463,7.280766698351888
DEL_C_1_3,15.548656070184371,13.316378423080625,11.598774867193233,4.807935728142397,1.5519087948391026,2.7002854598039785,9.00639244097301,3.081590805319789,8.456004091849408,14.607758995300603,17.480838928722765,17.055336329636702,2.493473686054312,9.62087791739807,2.7329040747568136,7.838098446128733,2.6472319653773626,3.537728432096194,13.810080030716755,2.5909486574067047,2.91568045318453,2.670396366346893,1.7726903485658374,7.4856487863637025,7.601431455180996,2.086611115671684,13.307016444445747,4.368547744026043,10.541071448164919,1.6884892096189696,1.4595521584826234,3.3875389397542794,9.414213095382838,6.955639753024742,2.9216820097389036,15.485641094993795,3.723193998756482,10.573491132441507,6.057877356658483,3.552514086177953,2.571296939106033,3.0299762692046808,5.426096452025694,5.537262559477866,4.007422142017224,7.220576471329322,9.281747843191969,3.355464174189758,8.079440544301983,2.9449741858443748,24.90658057606085,11.074522970012639,3.046205824848131,6.001794818377941,2.8627232661293953,7.755265848124146,4.490616597283382,5.477324862958305,2.3961494802705294,15.773596152825515,1.3505137388655324,9.67858900101487,8.055979922242198,5.240799765906505,12.796258215688804,1.9091099100227373,11.750341375408949,2.903771095868433,0.48001197680944946,9.60075851588682,6.525449824371839,1.6266831152026089,5.4047312861022805,2.2937771099978046,3.1190906353011894,3.273349444631401,7.658193740568661,3.8674290660674027,4.659012484048124,7.5613746866280005,8.968904869317669,0.7711970461155875,5.2900709042750185,14.088278909652473,5.183724609494885,1.8975437121826084,2.3118744685677233,5.1906303110422805,7.868093566139413,12.960244001203439,16.91302065017897,3.872219880547418,1.0278232018470992,4.953572754045431,12.736702398879295,11.654818449076133,4.821592018101412,6.095872788265408,2.581221468719461,5.779237893393702
DEL_C_1_4,9.171304502043776,7.516291984810061,6.999809346513032,5.44747320218976,1.4839223276440903,3.486478842586269,4.1987460576694025,3.403774188234746,2.186489487704251,7.407697114163885,3.812245360996204,7.53856683524242,3.4126041895879866,4.993942580784697,2.1867037737157324,3.2433815402208954,3.4124716847911287,3.690957649913812,6.102121397248322,1.0681900364938475,2.668551967517766,3.186380424580619,1.8277899246989757,2.309645600777387,2.9136690622393813,2.103398257418436,9.937291740712398,3.5344488137028685,7.766067797674983,2.5227682194296364,1.8577915172193933,2.9413934966634234,4.172843525208516,6.1980321675223715,3.439561317091266,6.574094953511298,5.066901250348006,4.709047205760884,7.044388170551966,5.4204562010567185,1.7375771170968053,2.7612106608031994,2.1618183905981665,7.3173532293788845,4.871040925147796,3.0909859229895797,14.150084280876168,3.6217562276525817,4.361552967002735,3.9056397206014757,8.071631351863186,3.8970814714582387,3.931563252604105,9.256662428271952,2.4394810246318355,3.221645349795004,4.325777167720842,3.394977824084439,2.3670888710622617,4.9552839985901365,0.622773445676348,2.594848454991844,9.364283669223054,5.045361483527397,6.312227038061185,2.050803565902223,18.510042966833105,4.2117429225390595,0.5851883190026373,10.011549374508277,7.732800101782565,1.1879575458069673,4.019253493075794,2.715090870459192,4.264860968213065,3.5543332105507717,6.783954904394165,4.7210649769297,5.726364129603651,7.587610337597466,6.469958423765521,0.4407754658967799,6.018720668796565,12.085482052298076,4.5659757598400015,2.332829013082438,1.4564562445958245,2.644956977319011,4.209665093127711,7.07805476465972,4.448409803370666,2.9821017297031096,1.1278851389637015,6.424818333152962,7.84221466917394,12.092211693559854,4.949679745903395,7.212227097614261,1.402075640227731,4.031520906762361
DEL_C_1_5+,15.580979810895192,20.94923831815248,21.052311735214047,1.114875966534953,5.2204090036040345,9.279865099908044,10.948887701069188,12.500506290767671,5.548771146945858,11.77978937860424,4.747778162715662,20.368509829956547,13.077772111878103,5.406647677471113,5.795690382005074,6.437666702189618,13.150735870537222,14.403038073227933,16.229821369934445,3.0439735603453957,2.1747691469487433,12.149542894630583,7.210855955138264,4.164760064857364,7.621056585598383,6.315691014626634,34.394981231904104,11.581199675855789,23.86310355580895,9.491766301305079,4.7666364502046354,4.216832430904613,11.631845959616237,22.041390369815574,8.775698885254043,18.176933148130136,14.888059150214893,6.663027996788752,3.6605775129591023,19.935825836698744,7.022672577629964,8.999451707133405,5.346298592098467,21.634566867771323,18.76311060292201,6.092334245583018,49.96443876476465,14.217939171314312,12.898109504644482,15.010759726420035,13.678316929159568,9.164563051293651,14.997472000538895,32.697762195411634,9.6711470738092,10.362067974490135,14.753021098042405,6.192270534201205,8.693564514018005,7.5397320983134755,2.795798040816797,4.827877455948081,29.933093139035524,17.885572571617725,20.375478519098483,3.196015813786895,69.40139193535421,13.200025500794007,2.2096468136101137,15.192322148135302,12.730890434174785,4.538808885206119,7.564676707542609,4.953606761011047,10.275336330688857,10.898515311622269,23.92405255025926,18.212689203265295,8.449062814474827,17.056790950677318,18.68550850125396,1.6505660341307697,18.84235944553341,43.89684555100404,16.017359171493435,8.114903816770067,4.732590443821414,7.261037261057487,2.679130619043238,21.71926506000097,10.973401479635926,11.019708040233116,3.1006383325071436,24.69353596594458,15.254863188554852,32.45029309549288,18.191924153944257,27.14627209273242,6.100888505261498,8.754206956569366
DEL_T_1_0,110.81204050639677,82.02814822265171,65.13402525336714,44.13626493026251,5.46862729451475,15.547941646495786,54.21968588220022,9.445056455478882,45.343891415649935,102.78264856844399,120.41102204228525,104.64978596467843,6.96658109809557,67.44505532922715,17.248349509178937,48.75432263593163,6.9519813845168645,8.027186597110669,73.50108529857322,7.637147220679722,21.139593208884733,6.90590200562738,3.6957913421901307,50.43896772535414,46.99622167290971,9.71612881640152,58.688458658173474,16.852644586590802,58.031099784315714,5.388944173135607,7.723260548795561,23.342376834869818,58.054732310051314,30.20175960010806,14.50161698053198,93.13689610408844,20.814988103031396,69.01477764072472,54.43285118417728,12.866323823983228,5.106359167777467,12.849500734639442,34.67751694632756,37.50132846269861,10.042877499455125,43.493800540185816,37.175716575295866,7.327501438996115,47.00335069771214,7.964577863408676,158.12190513546182,67.70273524297463,8.93999976231007,25.450342049412225,5.970282597738065,36.54013308594831,17.202219914169014,30.109852321175772,7.895615310529373,103.29956324763417,1.3136835913405804,52.29616408906017,34.91755136750477,15.85395011341482,64.11675413840717,15.729442171980015,39.83922062431311,15.953327043590354,1.2655347792506983,59.617889837153236,44.90954864586483,4.375427104585524,22.769133615859126,14.656242082399448,25.231979218073672,17.283781545620855,35.92901497584835,9.604195217933777,38.14189597355056,44.996244983289586,56.27535361605331,1.9769449839647786,27.700261178699336,57.80129244575721,18.92280840735851,6.39187657915342,5.772645210279638,30.808479916183725,59.51328008909841,76.02607702367818,87.36688141759423,9.511974949236853,5.218936558628915,13.358768013653908,87.87695415908462,49.67975656961083,17.106799267815248,20.48536720983878,2.756756881342939,44.44236820221016
DEL_T_1_1,86.1600689087098,72.0251595895665,54.75931066304015,18.37880775690223,2.3658817243105417,3.6311652409076194,47.85402032548967,2.2453718080266665,45.47801521646574,87.68054885203208,124.67639945673967,98.07410828743262,4.039309266876809e-15,52.622223634479184,11.271437169376343,41.59810484584594,4.312683761258437e-15,0.1901901360343726,58.727356940305164,6.201105631350028,8.845482640175604,0.07381791840020407,0.0018910640187061345,49.99257927735159,45.15042187552156,4.266151868062165,41.81232794919107,9.196474778802273,45.665865022798464,0.08148774328150778,2.178003001451241,13.143994729240132,54.837181790708605,18.249353257167353,4.179446416706389,87.96730237826708,1.1954186838564405,57.04304459924909,22.456710788812632,0.12399458702244394,1.8225472841991681,6.57386641315969,32.53898101905004,9.519399614315098,0.0008116144748603588,38.1348012042856,1.6264359751627202,5.5476693699513894e-15,41.07298007973531,4.785127838330727e-15,148.53328517920977,65.09977028887927,0.9676773563117718,0.5808818797665389,1.124107813866598,32.931412334674874,7.959587196639687,19.091562001770573,3.1483163481269063,99.17823753834328,0.1379041248379443,48.78034671976647,12.280132480136018,2.719315637764388,56.82216759610075,2.657762691680737,0.1150444810832149,0.9122039184842194,7.199382398463853e-16,19.685626073729626,15.848804314296823,1.8356898356578757,8.21931342952341,5.083130398894331,1.1426527590635647,6.058985265951338,22.99351771407155,0.011108840758685368,12.493236699143383,6.280031567030013,43.20102044267543,1.1093409608245297,6.459122953101466,36.85285983056428,9.111059481077941,1.0118718547763947,0.2692211536780021,27.32824109042981,48.388429336968876,68.33097741252558,81.22486340540827,2.6715554640524375,0.7918582671460062,0.2954272400065671,70.7021558618308,13.854663759712933,2.3197828064627632,6.4067130833228525,0.01384156075380949,27.18209683381748
DEL_T_1_2,117.02087608903334,88.36241716449027,69.36323803959222,36.04321613247848,5.214663546098771,11.649999158320485,57.79330243828015,8.559410329127234,50.21584505359139,107.27754873070921,134.7561028238638,114.5115788641363,6.151763902648863,67.05455899921037,16.64528528318423,50.4793805786373,6.114358622190999,6.620015935438895,72.78990879954958,8.818573033156566,17.15611776979276,5.706450374499773,3.190174167584293,55.81278760032297,51.45640877022176,8.418147270983697,60.968850248430115,16.28625589275875,62.19831953174642,4.623920677643209,6.45409842748578,21.142724059738363,63.760315142206544,29.69824721139497,12.12758925619058,101.9703508040979,14.127249378307146,69.37667199436088,44.2204253768205,10.702003106669338,4.7390994200298495,11.880395055152123,37.59832556685175,29.469868099521733,8.67912221319571,45.722874026089464,30.19169520922223,6.357481236846535,49.649079553526384,7.018494609636833,169.60903977535958,73.94009405661906,8.05326929925807,20.124627172673826,5.323559205310611,39.422053760106905,16.4423621398803,26.822193848764712,7.534222040256466,111.94676200469996,1.0517245814092437,54.50372733477637,31.507621035332914,12.009742542373834,69.35632173626651,9.977759648050501,34.72343760991259,10.78092657992471,1.041257663907629,46.14191644396374,36.21607365039013,4.049698007202618,18.473469266529893,12.15176082676717,15.89397278705638,14.508561718129371,35.618390792239445,8.47713756212647,29.666218536180416,30.360210747592102,58.04961818871363,1.8881254867046895,20.588270508989634,59.37837919567401,17.758186197339437,5.533194400384859,4.031357138282612,33.028537581028914,61.608006184539306,82.91989025756797,89.992507004207,7.981248108240185,3.360177151297126,11.840354752586629,90.46688947264576,40.724928663211514,10.356538872276202,19.582331863667182,2.168255020996936,40.455954301794876
DEL_T_1_3,120.69200453723016,89.92202566657669,74.58786743338412,48.10256231580592,9.2594795889003,22.245327763798276,55.538238944362845,18.975461446503527,41.3124172735801,103.36889284883308,106.16972855467367,107.3098551753347,17.607160009452336,65.88229590809689,20.183372876711747,46.80543745780199,17.45760747407179,18.403216925021198,71.88067194069946,9.814313902764109,22.567668730449025,16.06576392097414,9.001628426590345,47.04548729345418,45.99347532035836,12.958577299737573,79.63016238455666,24.477844044329604,73.74192248923231,12.918375543892692,11.947265408815205,26.292048954656536,59.461261378002696,44.254996606157945,22.110439043040515,93.96723536891545,30.130132462521306,65.76387004926586,60.19250998677217,29.030946050659608,9.179520053910151,18.195438547119736,33.793723425426364,50.331942656436674,24.70978464423711,42.959862426604225,77.565754849335,18.00008237679558,48.71510378810335,20.062653334772826,146.6025370573659,65.06252046187488,20.832080436619815,51.1023650658049,12.437002412618693,38.188808068506084,27.975552950178873,28.479772202367435,14.203282983444014,94.97513210179152,2.458241826752501,45.91950026466496,58.74328793207196,27.779613225754844,70.69285595926782,15.308836526267,97.96073417654151,22.970661238121938,2.969144254796738,72.09553704503045,56.64612221663913,7.003051353137266,27.674337398325772,19.501541480057266,28.566618759806637,23.769044655944505,50.887772490857294,24.020752452606274,43.627101735351346,50.35521320595913,65.75590740680876,2.729849663750379,38.111440832780296,87.07750672130267,29.433350442477245,12.910311603275323,7.575495723893898,32.70996812167777,60.0640232577678,84.24389591133915,75.03770074119163,16.120990893445402,5.6198781478436715,33.14935797521961,93.808540358537,74.01868664811889,26.051597095348782,41.62625895635015,5.745980934765332,44.061898399509666
