Mutation type,Liver-HCC::S.1,Liver-HCC::S.2,Liver-HCC::S.3,Liver-HCC::S.4,Liver-HCC::S.5,Liver-HCC::S.6,Liver-HCC::S.7,Liver-HCC::S.8,Liver-HCC::S.9,Liver-HCC::S.10,Liver-HCC::S.11,Liver-HCC::S.12,Liver-HCC::S.13,Liver-HCC::S.14,Liver-HCC::S.15,Liver-HCC::S.16,Liver-HCC::S.17,Liver-HCC::S.18,Liver-HCC::S.19,Liver-HCC::S.20,Liver-HCC::S.21,Liver-HCC::S.22,Liver-HCC::S.23,Liver-HCC::S.24,Liver-HCC::S.25,Liver-HCC::S.26,Liver-HCC::S.27,Liver-HCC::S.28,Liver-HCC::S.29,Liver-HCC::S.30,Liver-HCC::S.31,Liver-HCC::S.32,Liver-HCC::S.33,Liver-HCC::S.34,Liver-HCC::S.35,Liver-HCC::S.36,Liver-HCC::S.37,Liver-HCC::S.38,Liver-HCC::S.39,Liver-HCC::S.40,Liver-HCC::S.41,Liver-HCC::S.42,Liver-HCC::S.43,Liver-HCC::S.44,Liver-HCC::S.45,Liver-HCC::S.46,Liver-HCC::S.47,Liver-HCC::S.48,Liver-HCC::S.49,Liver-HCC::S.50,Liver-HCC::S.51,Liver-HCC::S.52,Liver-HCC::S.53,Liver-HCC::S.54,Liver-HCC::S.55,Liver-HCC::S.56,Liver-HCC::S.57,Liver-HCC::S.58,Liver-HCC::S.59,Liver-HCC::S.60,Liver-HCC::S.61,Liver-HCC::S.62,Liver-HCC::S.63,Liver-HCC::S.64,Liver-HCC::S.65,Liver-HCC::S.66,Liver-HCC::S.67,Liver-HCC::S.68,Liver-HCC::S.69,Liver-HCC::S.70,Liver-HCC::S.71,Liver-HCC::S.72,Liver-HCC::S.73,Liver-HCC::S.74,Liver-HCC::S.75,Liver-HCC::S.76,Liver-HCC::S.77,Liver-HCC::S.78,Liver-HCC::S.79,Liver-HCC::S.80,Liver-HCC::S.81,Liver-HCC::S.82,Liver-HCC::S.83,Liver-HCC::S.84,Liver-HCC::S.85,Liver-HCC::S.86,Liver-HCC::S.87,Liver-HCC::S.88,Liver-HCC::S.89,Liver-HCC::S.90,Liver-HCC::S.91,Liver-HCC::S.92,Liver-HCC::S.93,Liver-HCC::S.94,Liver-HCC::S.95,Liver-HCC::S.96,Liver-HCC::S.97,Liver-HCC::S.98,Liver-HCC::S.99
DEL_C_1_0,-7.179135362049593,-3.6930346438099235,-4.431792354208847,3.5934018182101823,-10.554484407875307,9.444264323752265,-7.811809140060554,2.1164800257710965,-0.9750870051141973,8.875229786280702,1.4597482466797294,-7.6762980350377354,0.14689563090816193,-21.05723691823231,-6.586583094897669,-16.934272157334064,0.7990317307449999,-30.088563343182912,0.6294631905228059,-22.249962552212246,-0.5298171398515166,4.039874505467786,-57.750865937419036,5.272645780837447,4.0478251152853915,1.3259794591236016,-6.895672885931262,-5.129637950390901,2.021632515255689,-1.6520690469966972,-1.229603399171566,-1.3002313752849055,-0.7069792143405849,-9.23968838895891,-1.5986824608463905,-10.594844338439739,1.4416391753956432,-15.141456976435041,2.325841827872882,-4.369776882393715,0.39178652169256445,-0.5176701753376456,2.4827236549964127,-2.338912510055607,-1.0658337905386333,1.8587343800692242,-0.9860742799528595,2.45321251977321,-2.8593960925346664,3.055489389495314,10.864756124932384,-8.054127322071128,1.1418844084652875,-1.3657383582038136,-12.477481427118803,-11.495688248671616,4.541583713550153,1.1462086817801733,-12.786547059570925,-4.705388807639665,3.7598035286920073,1.1105250591577125,2.0911845219160767,-6.083321031628682,-1.1414529584477364,-15.833900696544479,-9.482757271982308,2.1310974817311035,-3.7192339904416496,0.12518433133831053,-1.8078051420026213,-6.200002345431045,-6.183332368045214,4.791577423626023,-17.72088029228243,-3.8175456747130134,0.5506415884807865,-9.70115752459246,-10.608176723496651,-1.7134998546292355,6.18921266396152,6.1080698641157625,3.353481288706252,0.9067760049325244,0.6868152084649317,-3.8654784143573124,-10.988594333871433,-16.07539413234275,-0.8727083121063473,-0.7884243102154302,-2.741330534441019,-1.1395563180830273,-3.7672359564716693,4.304693007426685,-1.4931247587590377,-3.6284738225344633,-15.74090413481482,-10.398194425152973,-8.164375802997515
DEL_C_1_1,5.317147554281789,-0.048796906707501364,-2.768569089803224,-1.4628038128872056,35.70743179455589,-21.67861543259363,-10.90880528754019,-2.2722970099546664,-1.6026022657559373,1.4203491746870753,-0.07307760022397947,-7.270740574013786,-4.141120494270275,3.2636216714407595,4.533216334249005,-22.659744196042567,5.281685357782365,28.940260856465613,-7.182930922692407,3.6844849373987074,1.353078115225152,-6.451844931272504,64.03663028572743,-5.236030993094197,-28.458771513547134,1.0983274599206254,1.947717745315824,2.3491486971622564,8.786138699233547,3.240969508139049,-12.513922942689888,0.2777253497966523,6.915314474575027,34.88436442141169,-4.877302905039613,7.709511420068203,-2.078102317367442,-7.380527320470833,-7.534638345862897,-4.150322657042018,3.588010472804239,-5.141645289562547,-4.068011927035787,12.752471321400392,-6.962513239883453,-1.254854995205827,-6.668423845697422,-1.9051414958449762,-22.758531195859987,-11.182041623567315,-36.458522164370166,-2.01909547834218,-5.470231600182117,-5.101352764034598,0.052667222031232086,-11.479026841879879,-12.223457982792148,-7.416222756051493,11.266171130120647,5.763257244994321,-2.7787925010359125,-2.3198600146617334,19.61798618994621,5.512270507477986,1.3399805624864172,-7.481039393266418,25.248364295180238,-10.375116741169123,0.31611720907730234,10.41474033588888,-0.8357191280344836,7.929394521927659,-13.328519099655828,-4.064720179471671,36.983301382211444,2.9989961929369002,-4.565080408107505,25.023168672906003,24.0077369448302,1.872336449258782,-14.066900372057045,-32.15832619060359,-2.65630053963897,-2.5341330185937707,3.435527614659158,2.0149162911480616,-0.7316872913335288,-5.567481519597671,3.011638187650245,0.3843828113490888,-4.786360113227666,-4.802363405516555,13.857775174829271,-14.73699263498694,7.290813048018272,-7.2534698072430235,16.60430644939916,13.50516394132918,5.899656330137216
DEL_C_1_2,-0.46978003845397254,3.3061609568580614,6.5755650111250326,0.477151807657501,-29.252603185552168,11.744044731711497,10.931547103480291,0.9663794121849882,1.2011128632968866,-4.040744251484234,-1.2800603470869412,11.105472311736914,1.9197705697830258,6.889016311958969,-2.9125367880574125,40.16333127500721,-6.670909086268409,-8.863452294725086,1.03264130165757,12.18464255658759,-8.234624610148984,2.1707205036555983,-28.94641541253604,10.609227160752418,33.276332122699856,-1.738802089534616,4.539346761278395,9.36244847850196,-9.156999423963093,-1.9593586783280408,14.23518812358833,2.0307253247478148,-12.09473850113346,-31.595639318179813,8.162298361896376,-5.697293520183543,1.0433745209788885,22.41862826331021,5.829409385949588,3.6194436463718915,1.303894616951201,7.460785899098667,2.3371573831058647,-15.041411978735955,4.200706781607728,-0.25677807652869333,5.800507725310258,-1.137010601557506,38.6064957288739,3.6743189762853774,36.59038922227437,9.327583270871354,5.882945971293466,2.562583165356166,2.890354645865955,18.7210533870646,2.972843384447515,3.5895338789346134,-2.8155400988398824,-2.0401763806364617,-5.439382632097114,5.067792748455592,-21.553912086285706,-9.561237244491545,-0.15365144945009312,21.784187460213722,-22.83902321434313,9.685466300684825,2.659165802331069,-8.435294780926093,2.812741126270115,-6.8080276798467985,27.066317877000987,1.7310534367868922,-22.620676834579527,-2.12632612489009,-1.6871750272441464,-20.676925802974097,-20.212797347817762,1.8724047502791592,7.305372015496225,35.58150813943561,-1.5462501239888145,0.6936829326699439,-1.7269957036719958,-0.01376979792829136,2.262534718391308,15.986942653129084,-11.762373223271837,-0.7611453050629278,10.11484877425788,4.729894200912366,-9.26826579804537,19.769083690957387,-4.51294728789653,-1.3913678443670072,-11.225875162450613,-6.96360056157512,-5.513651931503439
DEL_C_1_3,-3.112622935953297,-3.6947469771574664,-0.786486197662287,-2.3874526109474337,-4.662779949134627,9.98907401453054,6.894711836942871,1.4967508876324676,0.10035525968171788,-1.2246336168281484,3.144016529016493,-4.1973849339046225,1.9954495915579944,8.108015555007471,4.23548390360869,1.1809906599575406,7.534658249063426,-6.09688518269294,9.913130177820765,13.646587750124166,4.119379440536383,6.097647727762092,0.976056772332818,-5.039089459916553,-2.5975851052699035,-1.0346011164253266,-4.258164809962229,-9.090144389764447,1.293367683217019,-3.4824011871093212,0.2703959196098751,3.3441326307174357,6.558395979555385,1.789118618440689,0.7036100240631793,11.743638413553125,0.6901701383079377,-3.908747725993054,1.9924309754247655,9.782662412646173,-0.49170316984492146,0.2962771491272935,0.9218892716429989,1.4235858779077617,1.690228027535536,2.933978193035114,3.769586995433656,2.1944951934567714,-4.197874811629134,5.223041873061824,-7.354286266176722,-6.424722662468891,-0.7973550249196446,5.094628731869775,9.439327504482332,10.74689812479319,22.778058769847107,9.411890565865546,-2.331071148318273,-0.5994218323541904,10.044822958541893,-4.301885356520016,-6.822287790130012,3.3576979204118516,1.0701514553969718,-7.977199122164857,-2.6348977544212175,-1.64222001374271,-1.3575122249593181,-5.645050832081175,-4.114526950545438,2.955904179798221,-8.771686836243441,5.126533929849687,-12.48578606729017,3.8717933169275653,-1.0073254865106183,-1.8069710358147795,-4.09582854188365,-3.8107526299042265,8.435212581667082,11.131478791914368,-0.0822596800473141,2.4282121181848346,-3.19095627296676,3.541730819362247,19.264060760865906,11.4310034629445,6.109998307872601,2.031690489511253,-2.852231385736909,3.012182698985562,-6.7526445140436895,-14.588300392929519,-6.63602122409883,-2.9148689211385577,12.576788553223505,-5.1835610194868735,10.504086983992655
DEL_C_1_4,-4.64210799871942,0.09722314988002889,-0.9341896456530675,-1.6476722892230358,-7.624070463410984,8.545584707372814,1.8220228631895428,-3.0863454243989654,-0.320181663328845,5.818902720786045,-0.7040851639075602,-1.3911346460762442,1.03609358067267,-2.0950485290702083,-0.3757598551436008,-3.5094118137728856,-3.8391995899215914,-6.253893812981104,-5.439695082495468,-0.7646827353966206,15.04680202866897,1.475728719866047,5.782672763339971,-2.3248307292615715,-1.2304295584241824,-0.3193533401707658,0.602948743722866,-3.9622090060426434,1.9510162072418833,-0.043950836618600775,3.001153442256414,-1.9178759493186113,-1.1298820339082942,-6.540355105697131,-5.778565761770453,2.737998670980385,-0.21892113700612903,0.8863514436221784,-1.3707183256196798,2.648623108717734,-0.9696462354907185,0.3246210219294392,-1.6480559484186674,3.843850796814241,8.535293666883234,-1.8381251836666292,9.09898478191225,0.47946784907048645,-8.4793484935455,11.300607487091337,5.47780062920954,-2.63841164839644,3.165721089991165,0.940111010353446,1.8078479538158074,4.206486913352636,2.9119435672296063,10.243628583355946,-1.5818648688896353,-0.22203254031474318,7.096447577116481,-1.3286586216239284,-3.3195441693020307,-0.8425292371977842,-0.5584976632318415,-1.3037956061322244,0.02991865527427162,1.4037582367212984,0.963087442141962,-5.503883515932033,10.010347723869877,3.7846248145583097,-3.4575056585640542,-0.2951793349942662,-9.671595501566614,1.595169186865658,2.5180873468320253,-2.959987796907413,-0.7460977998814888,-1.5161666588480602,-1.3373604399487684,-13.899405833785032,-0.45815698998808296,3.1292291013783107,0.06615121090886689,1.5277079661846067,-3.12692769704001,-2.141494615265225,15.746026188773824,-0.09421615708560815,1.557917072508216,1.908671157441932,-7.732265502391883,-4.5873327764031355,-6.802948879745268,-0.08848490563194278,-5.228847725996415,-1.8088833880555892,-3.7057783290211272
DEL_C_1_5+,-0.7773307654624779,1.8219941718879187,-0.009912615590990326,2.7597549290066996,-4.46642041809487,12.436567819099087,-1.2125343984372061,-2.263829538875603,3.2380885624855935,0.4895528228574877,-0.670908492383308,-3.3459099200143463,1.4482031957477477,-2.9423417921168324,-1.9664298472152941,-0.6481145384149265,-5.314428051281425,-6.087085343556367,8.135847499054163,1.2643104964089744,4.046644009213978,-1.5353247698251358,-8.867111008976316,0.9358228443405681,-3.823818113482216,-2.4672760593359833,0.23555967846404968,-1.2117604846851853,0.4042513774031562,3.8047109518876154,-2.967996742770268,-0.47749014613839336,2.622135649694258,-2.5254897532124225,0.46041721775107103,3.614625838607982,0.984410464328688,4.7328568672406774,3.4833211843763325,6.45319553261843,-0.04796949204645706,-1.3300748322610425,2.6066466148783625,0.5095650844961668,-2.708610224927404,-0.7122811610443973,0.5827520511661963,3.050625468485544,-6.415973890503864,8.366500214093056,-10.207394746691463,0.7412964968394289,3.1931378508577275,0.8165686554220004,-4.938649765176975,-2.1316520396082144,0.46956461580145836,1.395723672881537,1.8662879827430352,-2.363969831054815,5.453901955066712,1.4964811590215932,-0.5448126317738016,2.01308385198109,1.4648815947578002,4.287485342642743,-1.5331702212920026,-2.2455142036710445,-0.4723074042944999,3.3046207076442355,-2.0303733188962685,0.23156626389679502,-2.4496054630827686,-2.190486598595272,-3.830007685759101,-0.9079271775951849,-2.348437745399194,1.7022712156179027,4.379860384006594,-0.2461615684534011,2.236869226155035,-6.985344395849019,-0.501808526417268,1.096577403964372,-4.849404274087724,0.29053729546623064,1.0411234786439323,-0.4640457552738084,-1.7805133199041911,-0.05605326830630908,0.14870595465927483,0.032695044443273646,-1.513074142052572,0.5537094995974927,2.1315611426109227,-0.1108293436820118,0.7222062822702204,-0.5342423623529662,1.866192557692334
DEL_T_1_0,17.389444693855047,0.2925311551159311,17.025977967620683,-1.6269421257799017,-12.754162106053581,-13.377075012396087,-8.590460729472177,-1.9720080124601296,0.39759452482854485,-13.856292994630955,1.1378607299763424,29.59399809738634,5.796307388301351,4.011332214346687,-5.4460477051388665,-1.1584747335345895,-8.144251785022469,4.31987782418868,22.642853000061265,-1.7282638939756865,-4.776434971232398,-3.7515923767853536,8.321243007769525,-27.918629236156782,10.623061445251594,-8.622562856439561,-5.891429187890605,4.140571743339134,-8.504688637091874,-2.780693662417459,12.07917304729396,-13.309716586900915,3.638039535956164,1.9131773566550763,14.03154370893947,-12.596421087176193,-0.40532529013690777,-7.248896094918145,5.917125467531516,-4.440077280674107,-13.088315254725352,-6.37545791207684,-0.19753589637115354,-4.1287517850662425,15.637373046566161,6.105578118680178,-16.628954065942516,1.1800689672082676,-0.24173401373877823,4.3024221762569255,15.244345906165627,2.3187699482222683,11.38186594970406,8.016873643457615,15.39521517057688,-3.879044157470414,-3.2783321239253382,-8.238622372580458,3.1296343377152667,-8.97136714480829,-6.645717840750958,-24.436528841066604,4.951703136838503,-12.747286933376166,-12.159178693090695,17.0465518225121,8.003323804012027,6.681933617485669,9.561495620307493,-11.504044939174108,-22.78042098973129,-8.236404869501882,-4.156129202756841,-2.695506949874094,8.690753138101098,7.950640948617174,31.904350444731755,-7.618307395663983,10.053894542225656,-1.0289270735438052,0.33757862442064024,7.9161567379710505,-4.32808785411714,1.4400890355985396,-1.1245311288809763,-8.732598486849025,-2.1325398277049494,-4.45613154377331,19.018424845530646,-0.1461085740306789,-1.1598858592012107,1.7968926257907718,-1.4990850667035716,0.5710728045019557,-2.1051833122070818,-0.4517223438053577,8.584297680889943,11.552090090864809,0.633229647890154
DEL_T_1_1,-17.387191272637462,-23.816805319087777,-5.6873607228586565,6.951622514673689,5.026647477122651,5.899822238066161,11.507233019989975,13.22206385212288,-5.90455521916536,40.28084264689246,5.54997834364409,1.6448242776602768,-0.14447823940909998,-1.22434774554997,-8.4148931685868,-5.7319893764711445,18.438374050529173,-2.2429043680788787,-15.410189904685232,25.506230380419716,5.603668317440182,3.7107495784699402,-10.635372577942796,27.873872965250165,-7.584755993723633,-1.2359585512284745,6.197963636940314,10.201732071307402,11.311297194782234,-0.8161064075113593,-0.5313068923970548,2.1739496296979652,-6.005022679717175,6.218355534736736,-5.758372300399845,2.9615344008955695,0.8201016242959263,-4.627935465255131,-4.224262658705779,-2.333614670380351,12.147597311113078,-1.3856402869350362,3.090100806627591,-6.180106269568499,-11.22217158052176,0.992148830341641,-22.778765464340545,2.0130410492406234,18.456014903412747,-4.1803362478720345,2.6708172397006607,0.4485347425855011,3.1132439202097064,-11.37870042190341,-2.8191540952629612,5.700573720573706,-4.164825732726651,-12.379127679672983,-8.002158907696707,-1.5243472130911844,3.098548850474895,9.619831903079877,15.539800691012374,15.439157457369568,-8.174654938928313,-17.23735779518389,-7.204484588924807,1.4477834839545665,8.431195972781518,8.356406097174652,-13.5547461242882,-4.209829928591553,8.173685539897857,27.431594467721997,-8.525443551663795,-2.2810226342792497,-14.532251903288206,5.280545699626554,2.588646489644308,0.5118191991765144,-2.461333427243794,-3.33253290408571,15.1492718772701,0.29420785074179356,6.534323163670598,2.8039756632986226,3.6880396105981994,-4.455377106688445,-1.520886636430486,0.18186225256632582,-14.709198513508262,-0.9699550991797281,12.57777099157127,-6.477478312573258,1.947396668961364,-21.31420846944821,-0.10298001438837545,2.7245299802541467,14.445686684175943
DEL_T_1_2,-3.906515156467968,17.90558320923477,-6.3078212968902,-2.8936187968816753,8.558290507789813,-0.27127239947058257,-2.617407834675589,-15.63349074582991,2.081793934059281,-5.838340222987057,-1.1329784341675477,-44.96181328253632,-8.027409943328529,-10.361574435849377,-15.589070029732206,-4.844921006383643,1.8988916933525388,0.22208198732945306,1.0926107235224265,-9.03405299839077,-2.959041984846081,3.0634626502440447,9.540003738036958,5.108312543429989,-2.001039711288392,1.9676399175726047,0.6772556975114288,-4.313014150177086,7.588605187990325,2.7661483239036215,-12.046792286739041,14.628233014530547,3.897742047561003,-3.3947735164452197,-14.969721541307056,4.544886924413053,-3.206590858650186,7.54457855973469,-5.196452118212779,4.1866225054778194,5.42835864300887,3.7444259434887632,-2.1422304830256476,8.266800568089469,-7.32353441201051,0.15983907621669147,27.82248684591532,2.6009986213592384,-10.10164269202193,22.148345832555194,2.6927159679309938,-2.933004472479414,-4.79250742911379,-7.090739385745,-7.273216661577385,4.926050380139916,25.111481041435713,19.325351367707995,11.23686345232069,9.325848571408656,16.55314838516651,30.390454850260383,-2.2435061175070565,10.357102776924414,9.441745424485333,5.725281657989775,6.600662608206203,-2.6898963105580407,-8.982409320707834,-3.2573682130720343,16.474897610338836,4.805948945655711,4.134059392461765,-9.95734273976565,-3.053098521081502,-5.391424645176315,-14.97391504836979,-2.2337707718709794,9.710500741504116,-2.9984498711673737,1.4629488010248934,-8.625739242140689,-6.907732643068606,1.2343265318055714,-3.1725442776731487,-8.310418722373804,3.2744359667931455,10.454830606989262,-5.698618434821974,7.052353554702357,7.973315253657233,3.6331304932834776,-6.054363378918811,6.7149197260062685,-1.0027564517742888,8.154385046910583,-5.101712715998207,0.9217295816275168,-12.076433828618594
DEL_T_1_3,3.584895818534669,-0.17060661268805433,-3.3588742467092736,-3.790809636607591,4.490407836809506,-4.222212636068853,-8.38809845412323,6.590959125745872,-0.7387926875724489,-13.611846364529057,-4.846983966359479,19.416310269617654,-3.2045368963080882,1.258274163149796,36.76865716660399,16.767594444892982,-14.596370776338006,-1.3042585058133032,-11.847375039117832,-5.938614977526711,0.6224310172345469,-7.6495644770640965,-2.906712821638621,0.7421188002970425,0.07468064773780725,-1.8370033205374732,-5.174995255391439,-6.2284351475506625,-10.792715606319902,2.2260654336593593,-15.632167828318362,-9.304145133636727,-6.302722673321849,-7.005708335454619,13.361464485147817,1.8649565035628086,-2.762151718730074,-3.7667694033479666,-1.7185635140819748,2.021456326461525,3.4005771050296865,0.3905021072170305,1.159652026194646,-4.56238485025267,14.437043016445571,-2.491936145701871,14.387097100321235,-8.052201812095412,-3.6632256712535565,-19.497032481914736,-17.669417738941483,-1.3162107756403962,-6.64802323629014,7.695109679703052,-6.671141085789285,-5.628906184216742,-16.150270783914625,8.076688088041802,-4.242394203456797,-3.1005866934271626,-14.041965570712861,-17.71878251570461,-19.34235646900529,-27.83381728652366,1.8197532342684184,0.7042171462387863,-1.7388747228152912,-4.995379375894714,-3.1169836977268695,5.492470090706215,19.910843459661386,1.0520513348252614,-3.484675180035673,-13.922363024874311,6.722512406435484,8.924747567654777,-7.7795010950723125,-4.670967813299452,-19.611994895006045,2.497713910671351,-0.8774960668912151,9.21578109357121,0.1155386934378253,-3.029669061658945,-0.0377727537777659,19.293289197445663,-12.261809237220225,-6.425573288983845,-9.988707397694842,-6.260486138260113,7.098067725255749,-3.17562284348263,-4.004499043503685,1.0475532336303743,2.461681612047119,18.461031808855054,1.3078579206063097,-17.39460742200854,-4.588173817712203
