Mutation type,Kidney-RCC::S.1,Kidney-RCC::S.2,Kidney-RCC::S.3,Kidney-RCC::S.4,Kidney-RCC::S.5,Kidney-RCC::S.6,Kidney-RCC::S.7,Kidney-RCC::S.8,Kidney-RCC::S.9,Kidney-RCC::S.10,Kidney-RCC::S.11,Kidney-RCC::S.12,Kidney-RCC::S.13,Kidney-RCC::S.14,Kidney-RCC::S.15,Kidney-RCC::S.16,Kidney-RCC::S.17,Kidney-RCC::S.18,Kidney-RCC::S.19,Kidney-RCC::S.20,Kidney-RCC::S.21,Kidney-RCC::S.22,Kidney-RCC::S.23,Kidney-RCC::S.24,Kidney-RCC::S.25,Kidney-RCC::S.26,Kidney-RCC::S.27,Kidney-RCC::S.28,Kidney-RCC::S.29,Kidney-RCC::S.30,Kidney-RCC::S.31,Kidney-RCC::S.32,Kidney-RCC::S.33,Kidney-RCC::S.34,Kidney-RCC::S.35,Kidney-RCC::S.36,Kidney-RCC::S.37,Kidney-RCC::S.38,Kidney-RCC::S.39,Kidney-RCC::S.40,Kidney-RCC::S.41,Kidney-RCC::S.42,Kidney-RCC::S.43,Kidney-RCC::S.44,Kidney-RCC::S.45,Kidney-RCC::S.46,Kidney-RCC::S.47,Kidney-RCC::S.48,Kidney-RCC::S.49,Kidney-RCC::S.50,Kidney-RCC::S.51,Kidney-RCC::S.52,Kidney-RCC::S.53,Kidney-RCC::S.54,Kidney-RCC::S.55,Kidney-RCC::S.56,Kidney-RCC::S.57,Kidney-RCC::S.58,Kidney-RCC::S.59,Kidney-RCC::S.60,Kidney-RCC::S.61,Kidney-RCC::S.62,Kidney-RCC::S.63,Kidney-RCC::S.64,Kidney-RCC::S.65,Kidney-RCC::S.66,Kidney-RCC::S.67,Kidney-RCC::S.68,Kidney-RCC::S.69,Kidney-RCC::S.70,Kidney-RCC::S.71,Kidney-RCC::S.72,Kidney-RCC::S.73,Kidney-RCC::S.74,Kidney-RCC::S.75,Kidney-RCC::S.76,Kidney-RCC::S.77,Kidney-RCC::S.78,Kidney-RCC::S.79,Kidney-RCC::S.80,Kidney-RCC::S.81,Kidney-RCC::S.82,Kidney-RCC::S.83,Kidney-RCC::S.84,Kidney-RCC::S.85,Kidney-RCC::S.86,Kidney-RCC::S.87,Kidney-RCC::S.88,Kidney-RCC::S.89,Kidney-RCC::S.90,Kidney-RCC::S.91,Kidney-RCC::S.92,Kidney-RCC::S.93,Kidney-RCC::S.94,Kidney-RCC::S.95,Kidney-RCC::S.96,Kidney-RCC::S.97
AC>CA,0.11361422444326065,1.479903743264286,1.6447421460439826,1.238161433448883,2.1986993062623696,1.34492539043891,0.39728134370719487,0.3571602561661951,0.0050706704150205425,2.470381026175982,1.5324586667332534,0.7621628775739334,0.3543230216735819,0.22026078221904716,1.1435200429810943,3.075056737844097,1.519419856043654,0.035495157652102226,0.8681710041059115,0.19060922822277443,3.70678985747989,1.7535135253608387,1.382569119497749,1.1605529230257678,1.9733276182459438,2.5265089548728294,3.397829020022955,3.2994165486773976,1.7443072769626207,1.0263018688288565,4.983381211814095,4.0552159032847745,0.7938814621138087,3.062256802382346,2.40735991702679,1.3896601738389482,0.2616453866234004,1.8938263413538199,2.0462595851048437,1.100334300348199,2.9826175391122374,10.384560862158184,2.205042683592021,4.620964569790825,3.754894961393737,0.9600972568597138,1.056072307175423,1.6075951881265949,3.386786644417398,0.18840726946738237,0.13168965520842307,2.017271888006507,0.41547276703893565,1.5853816363754343,2.1550664937488775,1.8663720750534596,2.622514825097631,1.218208917945648,2.42199013609236,3.568767466071629,5.187894892398152,0.0030233829440206275,6.313579325025305,4.681509546465772,2.0880219865739624,5.146517043304273,1.6584668075403117,2.0781671491618723,1.3518059907483608,2.1331414673072424,2.8146305420042306,2.190981660486083,0.5664959783039031,3.883950543424061,8.456342592499793,0.20756737133353395,3.686443935072248,1.4013152489835563,1.6411420832536543,10.227794402320827,0.27184104877170095,5.08867262438042,0.2819113521139272,3.1976668348865562,1.185623614983362,2.641672405731405,2.7931587013517842,0.25804193469412867,3.713985898158494,1.1549490055344507,1.2366410701137367,8.771125106131143,4.138646574381206,0.19196305406062955,1.905717014476336,0.35010681798223897,2.398574234234278
AC>CG,0.004334997525880999,0.12061946787335426,0.1703918599146682,0.10283302685081486,0.1772732274021468,0.10614733045350441,0.026615569403632567,0.026156988125717522,0.00043340969600100005,0.19209109564274926,0.13345757862520632,0.05273608626402655,0.022220325576658994,0.012813033250495808,0.10012493984412824,0.26396188014178096,0.11948161171282815,0.0013109119823072222,0.07098058952465973,0.010180274831477348,0.287950889400073,0.1281125354402205,0.139429734532676,0.12994385925779897,0.16856467076682274,0.21257050074727069,0.29504579258686725,0.27901895822908335,0.20416200076374835,0.0818070421033332,0.4193340228472588,0.4367117448802757,0.06805644458377114,0.2470861528230161,0.20259483726942631,0.10303011133683002,0.003244240565624245,0.15475413397988932,0.1721122439689641,0.09927173233070868,0.2553385653419387,1.090070555496339,0.18371281042077586,0.36301613432297225,0.3161011947984266,0.0442766454459924,0.09323448981698321,0.09991880677574452,0.28653757410830333,0.010387663347371921,0.0023135291154068975,0.16073282742965472,0.0266734919225236,0.12975101704119038,0.1870736891080014,0.10775478572648835,0.2159909353846423,0.09471417243381483,0.190673836942417,0.4322743052410285,0.4692216136916806,0.0002562058798421026,0.5289206143393522,0.42637098938971263,0.17965084258365593,0.6247075320830757,0.14052403457154505,0.24577593274130713,0.07389995873200751,0.17713438080818142,0.23298167884020884,0.17247457485647408,0.0394925065356689,0.32981039751766694,1.068230416544508,0.01593280224441335,0.29186424323029164,0.11708892690723498,0.1464680048988615,1.3062675485396058,0.004103093812287742,0.42624275596148364,0.017461942111061574,0.30898701033845793,0.10308869217878036,0.23306581136296364,0.2823360549186812,0.018704240177936125,0.4652242883135541,0.10086318073001042,0.08981622804953897,1.1038621875955197,0.4805324470676369,0.013825963594659879,0.17621714046929818,0.018190369782351293,0.19262949987696512
AC>CT,0.01377130121302508,1.6165924217388439,1.2089484834524453,1.4059680811894526,2.4094088535111386,1.4027006517633474,0.33889777910871743,0.3000899565426245,0.005143640881087574,2.376501422002261,1.67283970507806,0.6760917481925196,0.04633979370106233,0.07832264075772788,1.1918132883704036,3.2927277653407607,1.5068465740569859,0.00407383524736988,0.820804844268756,0.08864592762746774,3.8471399599505793,1.7165319144099367,1.1664005175073158,0.27851485287228017,2.11369998756663,2.8019356413651675,3.7556550446518613,3.7920544590643526,0.6573856801326067,1.0907141663436464,5.772563246540378,2.8687369729928403,0.8873615795863491,3.2929537150259423,2.7555191095851526,0.7831882400012553,0.0005137203606706636,2.102000106923413,2.3649384952101467,0.9513652760316567,3.370751058437847,8.00239304765023,2.4631202392809093,4.8802593379163595,3.9467657459235257,0.5132621242925157,1.1384330260152873,0.8904104979135884,3.8639949193609704,0.09234200771485354,0.0034099401809788163,2.1444273799239415,0.33882150879745493,1.6288303733546168,2.2803674949279,1.368831021672743,2.9519064191420017,1.1992342508000622,2.462525858135814,1.8881597424241892,5.156550492582641,0.0010185759753583805,7.275157894599184,3.761280610244545,2.2815745369715077,2.7557026124791673,1.8900088371936554,0.528089577360262,0.91849572070198,2.4256091483549573,3.0878449058545243,2.342040090472102,0.07838471383632466,4.1766895286379215,3.8745200655789107,0.2048452141915504,3.9587618321607994,1.256005241732016,0.8255831202112021,2.8267484371006253,0.00378675610618218,5.836603864547094,0.19198603258169203,3.0238924673821646,1.3004295827014398,2.7938344362016494,2.433618964296942,0.08466235482577927,1.7400066740213789,1.2666707628390406,1.1930218101007064,3.2152627589989633,2.5896388747781023,0.18292097652942899,1.916242939656333,0.1827273076691595,2.520649714284385
AC>GA,0.1032087761290369,1.5074383487693195,1.1119819849727997,1.2739218764373725,2.269246291983059,1.3905665421282263,0.4061784142273527,0.3449067530458376,0.004824878773016239,2.5175397577139242,1.5216510595797876,0.7780379875614023,0.2710991468181347,0.4987074379911569,1.0867109224077007,2.995188042240546,1.511117553567543,0.03251418841974159,0.8353055634790332,0.1810581591490204,3.795757135528697,1.8112727154672215,1.0403646604105632,0.4391164095908727,1.9780666400745401,2.5402407534331837,3.337392739194449,3.3681645638978615,0.8947808255472496,1.0615047598480853,5.12476851241386,2.572695968559721,0.7913577989295655,3.1201243390293274,2.4597687167955353,1.1905300038314968,0.27742291526442675,1.9520903906766591,2.1087016653544097,0.9274873888467682,2.9972300707472845,7.078688883544935,2.2447393707079724,4.767020473788167,3.6722893368147833,0.998878749145289,1.0228827767855284,1.5257872635064655,3.4430130553587905,0.1957124740754887,0.1356167552632874,2.1894362017006985,0.45269456836921995,1.8369106297817182,2.104998580060507,1.9419323990669697,2.6944076667636008,1.23450963526732,2.4360701082194174,1.5876752582657097,4.678391176836012,0.0019158865557277736,6.493530601240137,3.867510671272403,2.0517747543278277,2.2863504226416675,1.7028323841059707,0.703708475210827,1.4055786495828593,2.2043206900308077,2.844753555002248,2.256502878469983,0.42286249108446744,3.8524808751710022,3.1010601989368576,0.21297744954431452,3.851342652120063,1.3082222831960764,1.1194620615285795,2.823822668169639,0.283983445831183,5.2347930596960035,0.276980638871005,2.6768896010737566,1.1868361846815196,2.5092604597301857,2.121514228204305,0.19838936412761418,1.4142484104556137,1.1273810769214407,1.2733684445681792,2.8674391254276688,2.1778217430021254,0.19752658771084375,1.7064433816324902,0.3482115540554788,2.4373686085439474
AC>GG,5.78773655409892e-16,0.40374371637970474,0.2974439726294808,0.35280880264866066,0.6017300448863895,0.35017962874017,0.08481988489310552,0.0698894502594729,0.0015987755398641213,0.6012374702972079,0.4191709835290519,0.17124650071531153,0.007441216732002715,0.021125362381050946,0.3057318133332657,0.8194739696640808,0.3779017647570549,0.0009354032239901942,0.20755458642166547,0.03006618370268454,1.0201790302611522,0.42913742101926516,0.2869515921204428,0.05138109345206341,0.5377462764758105,0.6995311545731265,0.9354518184565336,0.954601202622639,0.14096130120323416,0.27314808811527214,1.4440647667850908,0.6783246462763546,0.22382990591205085,0.8228711029175467,0.6859272618683884,0.18479421120459516,4.572462281597966e-16,0.5243660730244807,0.5913861540320582,0.23481159384781808,0.8413799067591202,1.9181492370005941,0.6151309814848885,1.2690015234324437,0.9811666406840636,0.1349015208996294,0.2847524482129415,0.2307283696582182,0.9725507524142136,0.019776007143676895,3.185799149103248e-16,0.5357893413853315,0.08682781687575356,0.4074660696421626,0.5733984611534121,0.34246698699795575,0.7494931828320565,0.3067182469133066,0.6502062591041646,0.42449150625833276,1.2735481334873895,3.3702792395633056e-17,1.8198909471345488,0.91585136310607,0.5678204469761005,0.6197920668268965,0.476012064348389,0.09826597493559423,0.23267836283763774,0.6089980880046606,0.771259488107116,0.5890469010969728,0.01482453859430433,1.0588980055600845,0.8398672612818595,0.05565044936505761,0.990452197094732,0.3100937560056535,0.1968165189556001,0.5274438687454615,0.004689753132965375,1.4655166389162293,0.04989148860427853,0.746712814709067,0.33411317083759695,0.6920500071435497,0.5898510849578784,0.019263134014159394,0.37976652170503045,0.3154410522046712,0.29734526021100527,0.6696584152730851,0.5990302385498021,0.045547339576837105,0.4770982372035041,0.054468227525787734,0.629016607679066
AC>GT,0.030602979001777712,0.6882302317935705,0.5246571070798735,0.6041388584233778,1.0310181561778662,0.5991185106450884,0.15473835803368266,0.1646689001246894,0.00346971267881078,1.0353457503640464,0.7151095308514899,0.3121943586891136,0.029236035623140463,0.04262866964990189,0.5285355526812895,1.3952651219269514,0.6492977669751749,0.010728413007273044,0.3643964871829435,0.08539533153707157,1.787871988979814,0.7309061147017519,0.5050243621072547,0.09859346967912933,0.9302060531820393,1.1880823187025786,1.593245244548138,1.6352124122929617,0.2436715436501349,0.4661594745215799,2.451446140255403,1.1820488834071763,0.3946084169754176,1.3971822756976473,1.1945765698974264,0.3625742881079512,0.001142300117447645,0.9037957291102215,1.0062886966459426,0.4195341860748028,1.4304428045988682,3.281723522241336,1.0484182597291438,2.2001779982532677,1.6832504323885302,0.24059979534896414,0.4909877248857504,0.4108321366058984,1.6706146854614041,0.0640228400407894,0.007577946521878351,0.9224500066744821,0.1500695323979246,0.6993252967621362,0.9992105349625297,0.5831114233273003,1.282026521299163,0.5279910569555009,1.1359954172958138,0.757606805999022,2.1770525508760756,0.0022634940852586565,3.0900087391541664,1.57659652762981,0.9715646601214291,1.0690771849395013,0.8114713200308699,0.17919047164860763,0.40201927497166534,1.037609523441369,1.3092806369065129,1.0045613529662292,0.028515024365881464,1.8320752698451113,1.4592700054869325,0.10350888753172865,1.6834029548665221,0.5319143507460213,0.34047843302105735,0.9465582432313159,0.01681557582923382,2.5088667682094843,0.09680083844887835,1.2798610846173342,0.5789212633992168,1.1959640272654928,1.0216475031132983,0.04982504020243484,0.6575667274013698,0.5363756758303713,0.5145558934574188,1.1764937108515239,1.0365497125902268,0.07920616367917363,0.8271666760059095,0.12974377844063897,1.0729039502755697
AC>TA,0.18407092879108117,2.3657208612895904,1.5867453376436085,2.061000108219831,3.577453495062105,2.113352334016459,0.563848353553709,0.6640416156077733,0.009297392620422111,3.632651198718988,2.4381740206333546,1.1074250757211115,0.18609381935176583,0.6216243619220342,1.7013758769797342,4.736807154696528,2.2315590986582015,0.05155995698903174,1.2408116699648664,0.26455219251710926,5.664501342906264,2.57629522237624,1.6065161080415078,0.21770394964225873,3.1355258637244767,4.047075696829654,5.396467298949567,5.511486862366907,0.869284285601623,1.6272046280262242,8.3485569993206,3.695462343182615,1.3277483100674938,4.811123973012874,4.124885472206131,1.4378108023174803,0.08582961114627147,3.138653385659372,3.4408076671006094,1.4038656864285843,4.86246527571078,10.29431376955444,3.5933079756212076,7.20631361058226,5.764460878015977,0.9194424549701244,1.6610215649541373,1.5111773448191057,5.632762109922325,0.3236494186643837,0.07734579864678749,3.394965165252981,0.5665983492132702,2.8052764389023386,3.3928049452584848,2.1962896686034625,4.2845893681208445,1.7900758119031424,3.60212623011201,2.0768941074565808,7.303815505110234,0.011964192258886513,10.534243464839966,5.393950082646509,3.306032946866934,2.871372956610932,2.755381752863577,0.3391867434754253,1.515261480662325,3.5442161363570333,4.475065957878357,3.444023852575494,0.20177554021138322,6.127789390384155,3.5104774560171026,0.32833217401563863,5.900208335228339,1.8706582546534873,1.0945272828171646,1.4929085362667804,0.10702234824224474,8.53485079421681,0.34503145108511846,4.189019043441302,1.909935956357753,4.070393302081255,3.31430742044321,0.21257783059100113,1.6162777039911456,1.8151157762644021,1.8313142313207107,2.4288478510574016,3.0037520241966718,0.2831826899594336,2.7417331138957644,0.435781325693805,3.727860806280264
AC>TG,0.0016274947827391727,1.0123415386513768,0.6415377030882504,0.8822068873505633,1.5125417429201637,0.8791337836433762,0.21140627333299786,0.17720355519199096,0.003079927722290563,1.4780874111676823,1.0355519971736182,0.42158930983800125,0.006818735196554943,0.0613823749292056,0.7299944800881081,2.0342509914855165,0.9361482580750086,0.0005937801161540766,0.5015263094533656,0.049181656121994835,2.413432198040575,1.0808709681112973,0.6532795114784015,0.02320554612294281,1.3095791669656465,1.7483198546087353,2.3264864406555996,2.3751728651751574,0.20657491710315884,0.6842305518305812,3.625369750292409,1.4749794336230222,0.5504411256161844,2.062596547018272,1.7227264301110585,0.43403239235395447,0.0033607578993337262,1.3178549802882669,1.4849293850903287,0.5542268417219106,2.102061706154111,4.300941862989743,1.541301114344771,3.0651174626014153,2.439021783153284,0.3267464888216078,0.6998827838119427,0.5301374159917814,2.416728387260704,0.05178111665355281,0.0017306280770622632,1.3505664079311104,0.2149091448720545,1.026532624706419,1.4022839702145469,0.8680064206003449,1.8536525925974514,0.7476414010528055,1.5363243986234665,0.7607353495747666,3.1050271176197435,5.140282005664898e-05,4.569322457192929,2.159959973653745,1.4127434586822285,1.1232091740868502,1.1837472636611688,0.04299400694989108,0.582539626807126,1.5236484669670556,1.9298973300507554,1.4722365272531261,0.012386625787024486,2.587985429786039,1.3052101501470075,0.12737445789157906,2.491457408069698,0.7579306131208399,0.40636253552617707,0.2200509968426401,0.003974083026242182,3.661943712582622,0.11706915891398377,1.7720428344364778,0.8058779055124525,1.7095650263702917,1.374689198518454,0.036650887085448246,0.6077462340016628,0.7830134671865658,0.7492481473421277,0.7825191733276888,1.2061286397623479,0.11480446321075165,1.1494320683909618,0.1087067481422032,1.5750084591987932
AC>TT,0.3219722796498969,2.541891539839436,1.6708896938942923,2.2329156412336357,3.8588321458700747,2.239592114137393,0.6274450157163673,0.9177025414336996,0.012449182252694261,3.7689377913810724,2.591490728047405,1.2360070443402826,0.18759870472540635,0.3385934910731633,1.8237659231983934,5.079202068219933,2.3782720936484245,0.08922223597447536,1.331814361878602,0.3891702545047898,6.085506046460076,2.710290974731565,1.7337862911530035,0.11137676541435339,3.3462506183835914,4.341546049397672,5.816781174471986,5.986307570076972,0.5406185663126466,1.7248329183682027,9.00072389668318,3.846375694119052,1.48715700257796,5.123510458104198,4.589697844385699,1.5789456589396145,0.022021019178870473,3.4178269143997952,3.7134673929711566,1.5491142038586068,5.236003472758772,10.631099529751399,3.8698242609368103,7.693436664686885,6.223159905248483,0.8753303458897232,1.797039200583897,1.4144932326300237,6.133508924751387,0.4516429796151753,0.0837514444767889,3.538825032284313,0.5550795045179577,2.730638593415941,3.6861613201027015,2.1760435150344466,4.6102743378375,1.873976007311679,3.848930084534714,2.075406666657216,7.809817791646567,0.02360503168368082,11.350312959977842,5.536404195940237,3.578744589777987,2.708331370875453,2.950313489747959,0.11467115714180859,1.4947570311989824,3.807601509567135,4.787340391064712,3.6758309713005892,0.06673410417856615,6.620030966769704,3.105393147098729,0.37032276230827277,6.231112848531075,1.9379124406482013,0.9965952194390005,0.43265476092602995,0.06732205662438304,9.255682109701283,0.3896453222214986,4.4384236282918605,2.043850387178025,4.44752837109711,3.5593245542869134,0.2551456025126828,1.43586068701686,1.9482379793047877,1.9630136668880618,1.761187577217524,3.0194686439867535,0.30480350702020015,2.9735640285039255,0.5596682938615091,3.9668602090126206
AT>CA,0.020224147337179137,0.7372291629946855,0.6707554055853369,0.6371591697698403,1.096386815714451,0.6504159227975858,0.17645623812793185,0.1427632215410513,0.0038835637717380485,1.176886777528045,0.7675835144422802,0.3538063171666686,0.07729349520733096,0.0428545238999358,0.5921235583965198,1.5065019980430576,0.7267940116517124,0.010327238002612343,0.41320998771366246,0.10444103786369183,2.052095577947613,0.8243395873988907,0.5961576812841792,0.27466793654555427,1.012832469510856,1.2682924433879148,1.6963419813544642,1.723816663369841,0.4650622503487748,0.5050389786597321,2.5722834531595176,1.512363581702488,0.4126422259594224,1.5127839240541203,1.2258972000717572,0.47321223628177306,0.05770733108194766,0.9495326394980403,1.0536784798806735,0.4819579227629431,1.5123991610048462,4.090880654437791,1.1116402763681708,2.4720890678963108,1.818543898953637,0.37255517757483314,0.5255513836327258,0.6197413168426358,1.762588124064938,0.05536004502050321,0.02792044677280719,0.9776288935783347,0.1845520966818947,0.7381470307045136,1.0745754257404463,0.7619543985598518,1.3798551060548223,0.6033785049369823,1.3133147183911467,1.134084436180897,2.413234700079736,0.00030550732675178167,3.249000742704003,1.912332781258455,1.0346730781291038,1.635617686683665,0.8606097086064272,0.4948966960643292,0.5464681934538571,1.0980838433324225,1.405403588663433,1.0951613377777534,0.12692860879504259,1.9891065511918988,2.479140139602583,0.11784753576959361,1.8180016074337184,0.6148532674097116,0.5501955288378821,2.452120849955684,0.07848526780261435,2.637262239605056,0.12169166465575006,1.4540556389152346,0.6308945825399381,1.2765609370281512,1.1831590235021234,0.07495112166370443,1.10202379005204,0.5737313945359305,0.5746634411294089,2.376552707068866,1.4326371700289844,0.08852562661113186,0.9095341731156106,0.16762536851201998,1.166392770621465
