Sample,ID1,ID2,ID3,ID5,ID6,ID8,ID9
Lung-AdenoCA::S.1,52.19570414831324,1.182088727241288,195.29590763401114,127.17439092693539,3.1832676796522974,0.0,53.7716597175778
Lung-AdenoCA::S.2,190.9532080932964,0.0,30.261454842760653,0.0,0.0,45.289507905603315,0.0
Lung-AdenoCA::S.3,215.74915875370797,0.0,2001.6333656895276,151.39478695782847,0.0,0.0,0.0
Lung-AdenoCA::S.4,0.0,0.0,144.53310662513627,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.5,107.54545657848533,0.0,1988.772514584993,0.0,0.0,0.0,890.5220219889851
Lung-AdenoCA::S.6,93.39772395069465,160.40065943559392,20.06923932503135,299.59900854926786,48.718496682621875,140.17244593764732,99.80843325966487
Lung-AdenoCA::S.7,0.0,3.082194114817221,114.25468235925584,321.10697704948063,0.0,45.750731913930096,14.426687028691397
Lung-AdenoCA::S.8,121.64043001370369,22.85095369620016,3311.2268578426965,199.61449266608778,0.0,0.0,0.0
Lung-AdenoCA::S.9,0.0,14.355753883526507,699.6916598568891,35.60894939594545,0.0,0.0,21.580271419306357
Lung-AdenoCA::S.10,0.8609906247451117,0.675009650155561,0.0,94.0602943311066,0.0,54.48043950147369,0.0
Lung-AdenoCA::S.11,0.0,0.0,129.63191850564607,239.2200606050556,0.0,13.278126538909895,0.0
Lung-AdenoCA::S.12,99.15359016190901,0.0,163.78499922816556,142.18499246710277,3.2412883183715593,0.0,9.517067337793621
Lung-AdenoCA::S.13,208.93109541068523,34.396389898164,1659.0171318863252,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.14,79.63283717105905,20.031448480820625,729.9822672256394,279.3261879720821,0.0,19.695356988862105,312.16662099786237
Lung-AdenoCA::S.15,22.730176772521634,4.438780826188103,0.0,229.82612535393562,0.0,157.38408999201474,360.89373082659057
Lung-AdenoCA::S.16,155.4665056086704,49.41513854264924,0.0,0.0,0.0,61.63909101324425,0.0
Lung-AdenoCA::S.17,73.03870670560387,118.27808955658428,2309.811407687748,508.34102485837957,0.0,51.1795097531167,613.9384185270129
Lung-AdenoCA::S.18,114.92950736201367,132.88111631742126,404.19047324836544,306.01806951729594,0.0,0.0,0.0
Lung-AdenoCA::S.19,170.28350726689965,1.1915336858291696,63.34174390896666,154.12605968204196,0.0,75.86600744824169,0.0
Lung-AdenoCA::S.20,145.20449520522897,0.0,0.0,0.0,2.4787183477297736,37.65523850692357,131.36699110852703
Lung-AdenoCA::S.21,64.48228060841264,0.0,0.0,59.37606938044769,0.0,127.5577825649054,0.0
Lung-AdenoCA::S.22,178.85814488104666,0.0,0.0,295.90467818207964,0.0,4.0776179495881415,0.0
Lung-AdenoCA::S.23,141.13381842182557,0.0,2479.023946124719,157.18556459493064,0.0,0.0,0.0
Lung-AdenoCA::S.24,57.403450568783725,0.0,2945.937343089217,94.62139420915655,0.0,28.652956025884837,702.5945375821764
Lung-AdenoCA::S.25,0.0,0.0,500.3689255916983,351.2005972667964,0.0,42.89898490622954,0.0
Lung-AdenoCA::S.26,118.36239407054171,3.4207068087249746,388.69930105344434,9.073455494802287,23.27203624395945,42.12600092907271,0.0
Lung-AdenoCA::S.27,15.384441660314685,74.05564583905637,1457.2657743898442,0.0,0.0,90.06770095181383,0.0
Lung-AdenoCA::S.28,140.4106926856351,1.8985488102179646,153.85809702531563,49.07952019588501,0.0,0.0,0.0
Lung-AdenoCA::S.29,37.024492662479,12.782074375531892,0.0,0.0,62.78682352661235,5.083908460852102,0.0
Lung-AdenoCA::S.30,151.77085974462767,35.6794274209285,3960.1200180774044,0.0,0.0,0.0,228.39733809147634
Lung-AdenoCA::S.31,150.68438036173498,0.0,1239.8910972301403,606.8148004574917,33.11204246013959,39.32037294454372,0.0
Lung-AdenoCA::S.32,166.86384905224463,0.0,671.987931131188,0.0,12.557215221627626,59.44826196601821,432.6447178262558
Lung-AdenoCA::S.33,349.8016056543364,4.356745400260523,1082.7370701005516,208.25404572969475,0.0,0.0,21.73251845545819
Lung-AdenoCA::S.34,272.3723671317925,73.09006712491976,1305.2357045890874,0.0,0.0,46.441553542949826,0.0
Lung-AdenoCA::S.35,53.81417014127996,0.0,1127.5812702693138,0.0,173.0729753899559,58.93867862956096,0.0
Lung-AdenoCA::S.36,129.90952469046917,13.584685143867203,1397.8018942269673,114.63595103135985,735.9011856880069,27.12966572633525,296.9874292876605
Lung-AdenoCA::S.37,394.25787754757545,0.0,1369.8723318499271,255.9241436964469,0.0,0.0,0.0
Lung-AdenoCA::S.38,19.08689689422353,8.145953007920719,834.1124122402575,0.0,0.0,125.9678347061144,320.13170068570713
Lung-AdenoCA::S.39,251.01292279787125,7.5025163405200965,77.62730930128043,38.90261516453108,4.576009962916525,5.8893151297982005,0.0
Lung-AdenoCA::S.40,0.0,29.88766531200754,29.86603738367351,224.90654051484128,0.0,157.89267607180435,0.0
Lung-AdenoCA::S.41,60.28664647597127,37.38741514402494,69.90345897280316,155.61123897949994,3.9256841530837763,67.68971115036008,0.0
Lung-AdenoCA::S.42,447.3800273026079,28.012632930814284,313.90679725388367,305.61207858890657,14.354557294155812,103.09262901607634,0.0
Lung-AdenoCA::S.43,57.32964538192059,0.0,763.7346191900132,141.84782348960076,0.0,16.519344970554187,261.18779383707795
Lung-AdenoCA::S.44,334.23154574325713,37.37393198942168,12.633676860875422,278.5279411905892,0.0,0.0,191.51440588175896
Lung-AdenoCA::S.45,132.64162548234225,143.91445112802418,65.11606018134086,222.22504535983856,0.0,0.0,9.187539225302856
Lung-AdenoCA::S.46,108.81396652233992,0.0,0.0,122.21241359383248,644.9497433850902,141.17124954566302,0.0
Lung-AdenoCA::S.47,114.49845254041819,0.0,2770.6646391114036,221.82347968135582,0.0,0.0,0.0
Lung-AdenoCA::S.48,78.54388388246706,0.0,2395.0050804996104,189.37724978022985,0.0,0.0,0.0
Lung-AdenoCA::S.49,202.65023293865784,87.82053337413015,4248.037491884786,461.83092773014323,0.0,0.0,0.0
Lung-AdenoCA::S.50,17.01445484827779,16.60507657773701,1836.0397656322596,25.391352430362232,0.0,13.58833395000709,334.4061882018198
Lung-AdenoCA::S.51,163.8507828670396,0.0,1399.028808057994,0.0,0.0,9.295893244209717,0.0
