Mutation type,Liver-HCC::S.1,Liver-HCC::S.2,Liver-HCC::S.3,Liver-HCC::S.4,Liver-HCC::S.5,Liver-HCC::S.6,Liver-HCC::S.7,Liver-HCC::S.8,Liver-HCC::S.9,Liver-HCC::S.10,Liver-HCC::S.11,Liver-HCC::S.12,Liver-HCC::S.13,Liver-HCC::S.14,Liver-HCC::S.15,Liver-HCC::S.16,Liver-HCC::S.17,Liver-HCC::S.18,Liver-HCC::S.19,Liver-HCC::S.20,Liver-HCC::S.21,Liver-HCC::S.22,Liver-HCC::S.23,Liver-HCC::S.24,Liver-HCC::S.25,Liver-HCC::S.26,Liver-HCC::S.27,Liver-HCC::S.28,Liver-HCC::S.29,Liver-HCC::S.30,Liver-HCC::S.31,Liver-HCC::S.32,Liver-HCC::S.33,Liver-HCC::S.34,Liver-HCC::S.35,Liver-HCC::S.36,Liver-HCC::S.37,Liver-HCC::S.38,Liver-HCC::S.39,Liver-HCC::S.40,Liver-HCC::S.41,Liver-HCC::S.42,Liver-HCC::S.43,Liver-HCC::S.44,Liver-HCC::S.45,Liver-HCC::S.46,Liver-HCC::S.47,Liver-HCC::S.48,Liver-HCC::S.49,Liver-HCC::S.50,Liver-HCC::S.51,Liver-HCC::S.52,Liver-HCC::S.53,Liver-HCC::S.54,Liver-HCC::S.55,Liver-HCC::S.56,Liver-HCC::S.57,Liver-HCC::S.58,Liver-HCC::S.59,Liver-HCC::S.60,Liver-HCC::S.61,Liver-HCC::S.62,Liver-HCC::S.63,Liver-HCC::S.64,Liver-HCC::S.65,Liver-HCC::S.66,Liver-HCC::S.67,Liver-HCC::S.68,Liver-HCC::S.69,Liver-HCC::S.70,Liver-HCC::S.71,Liver-HCC::S.72,Liver-HCC::S.73,Liver-HCC::S.74,Liver-HCC::S.75,Liver-HCC::S.76,Liver-HCC::S.77,Liver-HCC::S.78,Liver-HCC::S.79,Liver-HCC::S.80,Liver-HCC::S.81,Liver-HCC::S.82,Liver-HCC::S.83,Liver-HCC::S.84,Liver-HCC::S.85,Liver-HCC::S.86,Liver-HCC::S.87,Liver-HCC::S.88,Liver-HCC::S.89,Liver-HCC::S.90,Liver-HCC::S.91,Liver-HCC::S.92,Liver-HCC::S.93,Liver-HCC::S.94,Liver-HCC::S.95,Liver-HCC::S.96,Liver-HCC::S.97,Liver-HCC::S.98,Liver-HCC::S.99
AC>CA,0.5988726393350305,0.5432802217936907,-0.6116730965397622,-0.34777175911850466,0.8383879134458896,-0.3253079021677509,-0.09928514987694353,-0.21062349699981422,-0.7029592781913262,-0.3570427342753479,-0.49224094243593525,0.34626075425309444,-0.7149134524613566,-0.2141774535684649,-0.034200241918567596,0.6081554086738602,-0.45690179040370243,-0.197868801986832,0.24155911863440738,-0.3721850006999389,-0.21996682959085895,0.6297265809107695,0.6324310103493447,-0.034005264975618045,-0.02308945093244592,-0.8311307048559777,-0.22252966007927413,-0.7253825075300695,-0.026872969554078384,-0.6553361592092655,-0.00805500126754485,-0.5104559531686155,-0.6478823233645007,-0.5621461491983953,-0.4825912398911256,-0.45295583111333454,-0.27451607977340753,-0.10750570685875181,-0.07893671202571498,-0.6312936323659455,-0.04629026908792763,-0.16723457931937752,-0.41323463036780134,-0.07263819650787154,-0.17090890466537634,-0.4216885803922275,-0.6792832067842987,-0.9186291187772219,0.599662583457955,0.5117538914864748,0.2521052259808363,-0.1880383894259766,-0.22268567230082897,0.6852555006760039,-0.7224317936964949,-0.4249355791061753,-0.19686616524674108,-0.13356526602706592,-0.12245355762665022,-0.3262891505290218,-0.12651691507318258,-0.5205953775608531,-0.786747080137297,-0.29219833865457545,-0.29600122866965384,0.77257964220447,-0.04062615902413304,-1.064752124843547,-0.5721950513403775,-0.38888858141822114,-0.10350736857503239,0.8037963569797326,-0.1803264982641148,2.62317822860948,-0.7007344924461146,-0.4096505479354392,-0.21736953893852068,0.6695586219363956,-0.2604330243384263,-0.19941147220260297,-1.4552974069080993,-1.1683635114328306,-0.14588194767727145,-0.45546627786852,-0.028822404554113466,0.7452210654503714,-0.38123939244605676,-0.2084684728924019,-0.4950919247333375,-0.10106484705369287,1.6732433345108875,-0.23088833511715245,-0.1767100494525245,-0.6138851895444633,-0.023849893992984105,-0.7987082250733281,-0.08110744501266755,-0.5671969970695304,-0.2365224454766961
AC>CG,-0.019181019872474524,-0.032698507019137214,-0.023932757901009637,-0.02947691113384223,-0.012059549875357643,-0.023734245900608728,-0.008464405749477032,-0.012091803191242995,-0.011290634001343492,-0.030657795575869326,-0.017966603426589418,-0.04362237952366859,-0.014118567551806311,-0.018153543524386584,-0.002898790558338588,-0.014483068313131902,-0.015680228075242827,-0.003680045947736605,-0.014456558925638605,-0.011948221795431454,-0.036426330002280335,-0.1915510784938325,-0.015874840755102468,-0.0028822644377730776,-0.0020545148366029387,-0.016604369286850065,-0.018309803788439917,-0.008924905346622677,-0.002548677162582756,-0.08564503191442177,-0.0006827367384523554,-0.042997540974808186,-0.04492013173956156,-0.011338367312550668,-0.140796255283946,-0.022423033786372577,-0.01598974555927185,-0.008210401262263727,-0.007405627023146102,-0.03126315459489214,-0.0010571575217856973,-0.014181539007728781,-0.006860224025686281,-0.006156766923260991,-0.006504793508038711,-0.01381786568360583,-0.01199878853495738,-0.019187181991961733,-0.02669215844037627,-0.03362096796721398,-0.009687321439593033,-0.01436586676191046,-0.01954283681627002,-0.021133931449154913,-0.06160065592421558,-0.020778675844715218,-0.0068422146410686505,-0.00598803592301343,-0.0033780427968605675,-0.028082592736991326,-0.010723492534278161,-0.017831421025881283,-0.015075154470126226,-0.013034386391371774,-0.004188862077905648,-0.012116211442540246,-0.003514054560405989,-0.017455303369936837,-0.07618324137076041,-0.010198505212897793,-0.008773218138579264,-0.007810182098942336,-0.012479160912182666,-0.018603401665241152,-0.04127329671392657,-0.005724628049747736,-0.010467948639211907,-0.024768115097906187,-0.021785414754580793,-0.014175482778438917,-0.027472149035526094,-0.10217025596654655,-0.012364860271041903,-0.008748731828887047,-0.002188995470096478,-0.01098614602720012,-0.00851472510528245,-0.017966513296158428,-0.03946547003921856,-0.00955423295966336,-0.14562052195060216,-0.012650908833941276,-0.01579023447216645,-0.025005412671431096,-0.001822070919537482,-0.04723028611263781,-0.007044774159013604,-0.008968163066284101,-0.08278196419710726
AC>CT,-0.10526176605888501,-0.41487316383540646,0.9231350320453489,-0.1171637477243996,-0.15318147550629124,-0.29116376021907353,-0.10465751682335905,-0.1444680830853148,-0.013279473655274312,-0.3930052500499585,-0.17248138146295788,-0.5207237439901647,-0.03667357533895514,-0.07215604050701283,-0.011522006635665544,-0.12574086332050263,-0.1472411039641129,-0.006061521438741335,-0.02485819691835432,-0.03466846081665073,-0.15642421425850964,-1.203216028134042,-0.053100720698371816,-0.011456319216383085,-0.008230026692833651,-0.030768857813317344,-0.22424017567146956,-0.0010847431833881291,-0.010307746222841772,-0.6713389703225126,-0.0027137170045735534,-0.5789404517810315,-0.5507462261065532,-0.021310044088967875,-0.5695467327191824,-0.2669988889280759,-0.19994912505632317,-0.10517494505884867,-0.029903575945794816,-0.31856371966557073,-0.00232643151484577,-0.1816776893797347,-0.00883890595837591,-0.02447169187163244,-0.020632688911079507,-0.04057737056407335,-0.017870944130689587,-0.037872403989781075,-0.33960218057556985,-0.24724417635631618,-0.003365509390910232,-0.1758106008591412,-0.2487403032573211,-0.2730110276131899,-0.7754557241613723,-0.23181566012284135,-0.020755061417943085,-0.03659741009165249,-0.018481603659876344,-0.28385788897887804,-0.04262334571983629,-0.17290172760300856,-0.026151719102883816,-0.04413204806863085,-0.0029745132256072003,-0.10377799381398094,-0.03830807466740539,-0.021751805044156552,-0.3224469416355794,-0.05526592405274159,-0.034871466418321534,-0.025272604107925877,-0.13907301486463527,-0.2058812996061452,-0.4297340104045736,-0.0037808062220439655,-0.09220358816596828,-0.32695414578596216,-0.2875608687941269,-0.054560190294818366,-0.046460703295465776,-1.0816895067909535,-0.04914739413725569,-0.015238909081117571,-0.008534632897037705,-0.036725840148042636,-0.04327896969250636,-0.23427052744582394,0.6926274014685976,-0.038622477385190215,-0.9859527629229276,-0.04575712274454368,-0.0632941553886966,0.7506298383292066,-0.007111809790685336,0.8256594687136048,-0.02811267777561617,-0.01005787885278007,-1.0596228810872166
AC>GA,-0.37933852176091726,-0.462210649815303,-0.5770301978573541,-0.22037943024353346,-0.16251388333105568,0.6766521400819525,-0.09661279647300205,1.7850398399856324,-0.7301922320819643,-0.3542616893068018,-0.5101735143399017,2.347784382688669,-0.7388657936499937,-0.13572207619177448,-0.021672345814706197,-0.3987921150205113,-0.4728591847324178,0.7974252976244703,1.2187445047544037,0.6418605538377833,-0.08881677358359821,-0.8835013339577933,-0.32301791851833594,-0.021548790907008227,-0.014795208881009162,0.15586339570617735,-0.2162964107115113,-0.7695562784847171,-0.016781866512542792,-0.4819685747121018,-0.00510437246098405,-0.5206181514578907,-0.6503284493186816,-0.5735290396449536,-1.087161122858921,0.5285905851522977,-0.28383808971681596,-0.1081367642731982,-0.047987857297003514,-0.6302889004506584,-0.0462341798083988,-0.16568738643190944,0.569069432948843,-0.04603008709188423,-0.15536217617549059,0.6035125135739872,-0.7045708187617213,0.0698242503128883,-0.40940766449599564,-0.4434161114532622,-0.7905773157095306,-0.18726414599881722,0.7794509313761635,-0.32420723236868026,-0.7123966304860153,-0.43697796406910167,0.8172062646547784,-0.12380857296067849,0.8754430894326523,-0.2875237514037084,-0.0801724836158898,-0.5414939786684975,-0.8068690238843518,-0.2543373659464987,-0.31112159782488397,-0.21493849962032635,-0.03712450657755653,-1.1116855261447498,-0.32920537170218256,-0.3997235006703437,-0.06559156778684881,-0.17633554955341854,-0.17412897884512543,1.6125760552547526,-0.6851040140157905,0.5683205540581633,-0.21112904751055087,-0.33841098938335257,-0.2637933974521611,-0.14244083765323282,-1.487515263220378,-0.09840501885182285,-0.09244390802008454,0.53064746070919,-0.02105868937040361,1.7759986607561782,0.6053287389317743,-0.20885911309146943,-0.43073436170680524,-0.061233681010374574,-1.0157860612367355,-0.1871070958803268,-0.10966880673540082,-0.6285660685698458,-0.01628930405755357,-0.692680104123677,-0.050913014608766974,-0.5900072067095798,-1.2668767412995157
AC>GG,-0.01361045807506936,-0.10153871327877984,-1.7653025776083312e-15,-3.877562127070097e-15,-0.03737580061179939,-0.07007535951970882,-0.024952895588349105,-0.03521573824925022,-1.5630217431259982e-15,-0.09522874879340373,-0.04099387677973432,-0.12481416798117156,-0.003854992831171957,-2.3880213405896537e-15,-3.8132355294233147e-16,-0.028274113835265773,-0.0351525971315983,-5.051812718354433e-16,-1.588572233830826e-15,-1.2160708692159035e-15,-1.6439652239061253e-15,-0.13797646754190557,-2.112880385529828e-15,-3.7914961216131635e-16,-2.2767128647398115e-16,-2.2709607557036024e-15,-0.05337242046415436,-1.2586922559174245e-15,-2.572291329233175e-16,-0.10940685547897663,-8.981111038947386e-17,-0.14350302448360888,-0.13314225193038395,-1.3648399577821656e-15,-4.882487861929799e-15,-0.06620280737984725,-0.04962211651664492,-0.02570841465599184,-8.476098896643527e-16,-0.07342127921070715,-1.4368164423907572e-16,-0.044049869519413504,-7.752667585826785e-16,-8.098964690851206e-16,-8.685339853771856e-16,-1.852996223370026e-15,-1.3420605180890265e-15,-2.4981913809840766e-15,-0.0837528171556378,-0.04172307678786195,-1.3608303207814578e-15,-0.042092949683943545,-0.05998169181954534,-0.06771948860273186,-0.18644586012862246,-0.055964011886807344,-9.159206803563728e-16,-0.0057251234082407116,-0.0033872854050597382,-0.06045001742227229,-1.4106297750138775e-15,-0.0419144933730408,-1.8350349205037627e-15,-1.733515835334586e-15,-5.663252507423357e-16,-0.021199244904973734,-0.00854046045435055,-1.9668643835320862e-15,-0.0005325785887962825,-0.010413890321055308,-1.1540794838446536e-15,-1.0416030508370615e-15,-0.032098116198854866,-0.0494488031288272,-0.09756638900898186,-7.355245533131178e-16,-0.01961664861316765,-0.081074806078782,-0.0707153001012526,-1.8691161660263098e-15,-3.7682815599267064e-15,-0.2367732548022942,-1.6265447107332716e-15,-9.293015514905916e-16,-2.1383342194338935e-16,-1.4622689915045831e-15,-0.008790968082024467,-0.05718297781076737,-0.053483373483317415,-1.0819167349532705e-15,-0.1354961285790889,-1.6753181648812791e-15,-1.933327285149582e-15,-0.05894077420731052,-2.4000690712380993e-16,-2.460379395198931e-15,-8.965886635695574e-16,-1.2427162128417916e-15,-0.2618967234957009
AC>GT,-0.05301312237626265,-0.1910050671099482,-0.06443770825892117,-0.2603638838320301,-0.07183575603987069,-0.14349715966244198,-0.05193998366922682,-0.06799416088818674,-0.029511736546791664,-0.18127463538406688,-0.07649448423384773,-0.26029952509897614,-0.02555925873918321,-0.1603467566822698,-0.025604459190370923,-0.06814171834189023,-0.07461077892523515,-0.013470534264515248,-0.025936192987283505,-0.048194110911233504,0.884755004734957,-0.5110351655641304,-0.11800216953956517,-0.025458487147520994,-0.015127728845200243,-0.0683772409789492,-0.1147986133920014,-0.0024124940844344116,-0.017125006410704607,0.7074854933050918,-0.006030482232386392,-0.24724389991253468,-0.262190866093503,-0.03356329004763283,-0.2514416522215768,-0.11387713782718145,-0.0877669380913523,-0.04899172804556576,-0.05710922324831009,-0.18034419932808257,-0.005169954359099864,-0.08589655308371416,-0.00678985050502792,-0.054381537492522995,-0.04585071648294783,-0.0901727495481818,-0.01664013267464989,-0.07520017261157659,-0.15285746933439126,-0.11285951484846068,-0.007480906022546672,-0.07953618916018354,-0.11136313771348473,-0.11717486473669883,-0.3614642594042965,-0.10305445447884878,-0.04612272462697128,-0.04018932471897258,-0.01198259240228942,-0.18918124996184038,-0.09471854604409191,-0.08304622050251836,-0.04089565044290362,-0.09807165403560913,-0.005242539890984048,-0.07828871846020985,-0.022602025284792972,-0.015072998281948594,0.8401203747802536,-0.026496755380582555,-0.0774921475962793,-0.05616167031402466,-0.07840699812600249,-0.08818312770912881,-0.24300034379063878,-0.0036176918879436016,-0.06393975184500382,-0.1418695683870304,-0.12394235327034403,-0.12124496867093272,-0.1032495712775361,-0.45833424468882594,-0.10921643141613674,-0.013777469110852076,-0.013413729313756746,-0.08161337245312662,-0.029160143636582817,-0.10399727330502828,-0.16990398735537654,-0.07291666326957397,-0.4136478782913806,-0.10168275218093682,1.8699622747769298,-0.1278301606675058,-0.015804029170280207,-0.10541506994662504,-0.06024909102660126,-0.02235229557568844,-0.47283301938843997
AC>TA,-0.26098403508346935,-0.7093450786067728,-0.4094470852367242,-1.376209100255056,-0.2669824127987912,-0.5503767985750666,-0.19385696067784922,0.7290363795853725,-0.35953157403572716,-0.6481302923756823,-0.36763380825784964,-1.026066124768127,1.694301349628685,-0.8475471424634506,-0.13533785572053594,0.6551003666320482,-0.37899648411018305,-0.12637838049309702,-0.33366536245827494,-0.3241087278930876,0.5723888954397786,-1.4044131371144204,-0.6881284895132506,-0.13456628920832917,-0.07809989142503794,-0.5883557413171197,2.5617091029287704,-0.234274434420227,-0.08672395029308057,0.12043431898125834,-0.03187540608547185,3.155044345703245,0.000440130892475854,-0.3241132801751625,1.1999874040947993,-0.4556176599011181,-0.3357631649412766,-0.18047295082998152,-0.29456343206716046,0.18799043104279445,-0.03940815810960316,0.6875923473135345,1.851295418709221,-0.28744526960334416,-0.27599367349427156,-0.5690338779312605,0.7305321003929524,0.35931945179949176,-0.5704127145802973,-0.43297974060285466,1.7341064312015289,-0.2883198549661332,-0.3890710751912919,-0.42463562998614424,-1.3021840266430424,1.574745031163649,1.71471762707897,-0.21658220052787505,-0.07982497813483921,-0.8013571252929058,0.4993448280526426,-0.41562863955089374,-0.4257855039457571,-0.5678276644544469,-0.11517267212684656,-0.3761374593617546,-0.09130361615814475,-0.3712177085885332,1.52691728454892,-0.1928098775700704,-0.4096013515803453,0.6659711192641969,-0.32352524474573363,-0.3576221276059498,-1.043531892832092,1.8608555406534506,-0.30871479481139863,-0.5030702645052224,-0.42681702822301293,1.347642008722329,-0.9498558535276449,-1.5395974278468127,-0.5772868517710252,0.8105523003447113,-0.06942464902068006,-0.4760989443068608,-0.22453814263276078,-0.3628061296164176,-0.6783100250446528,-0.37532952696569544,-1.2442613412503398,0.43337152882323227,2.3209517417976833,0.4003466166416807,-0.0843761474807736,0.48590505376368653,-0.3167222904975456,0.7170228366683322,-0.7538488797605822
AC>TG,-0.06353561885280407,-0.2567750558368369,-0.039766370592712375,-0.005913979647042158,-0.09429845569225787,-0.1771341072578288,-0.06326230485807294,-0.08959880892271095,-0.009180950120179209,-0.2418613433548271,-0.11108344627168644,-0.3164805291232207,-0.027161605966273206,-0.003642162044640333,-0.0005815870016098865,-0.07727805816087185,-0.09263940343564958,-0.0026130762821164576,-0.01856772586472415,-0.0136018072210377,-0.07240700149044912,-0.7069418890945662,-0.0053731919442450045,-0.0005782713509222951,-0.001318528069212468,-0.011041845665247178,-0.13462000150371836,-0.009317275473545909,-0.0021555212682244952,-0.4014232362282425,-0.00013697809642135574,-0.36289818941014346,-0.3383547794463093,-0.01149008520243687,-0.3213378839707998,-0.17020376838285134,-0.125922163949925,-0.0648126110678061,-0.004103361575397622,-0.18948462549117,-0.0006225826483633641,-0.11123361392080172,-0.009151629944677634,-0.0012352377801873775,-0.002448043185909469,-0.005911981023104961,-0.015651714615142472,-0.014861490373329119,-0.21175137271120206,-0.14997601747421793,-0.009634312909902047,-0.10884805475059477,-0.153922726287543,-0.17192757760769511,-0.4758834133308357,-0.14647175372645876,-0.002782491311317023,-0.016002909204231475,-0.011368144137186285,-0.1559036443020905,-0.0021514641172873518,-0.11011600920262163,-0.015428700248197022,-0.0042952240772458315,-0.004231763454329129,-0.05543609439742478,-0.02197317010371803,-0.023611070258176256,-0.17356804123170455,-0.037095852148545216,-0.0017601787811155859,-0.002830034343941899,-0.08160899384173163,-0.13096823733235105,-0.25327613823873085,-0.006694165578059208,-0.051338970216965096,-0.20484445368991902,-0.1798270917964427,-0.0032344938795272797,-0.019242121082901145,-0.671660149790581,-0.0024807732278809597,-0.011878832188541782,-0.002091876272084285,-0.003723404744835167,-0.02779182740027803,-0.14543521417471073,-0.17692181990435032,-0.005534013353692505,-0.5906807078571519,-0.0035290158657596414,-0.006142154218064463,-0.15422391241293332,-0.00039412357546391705,-0.09450490166894228,-0.0020363383098005576,-0.007399687068955278,-0.6619252117298772
AC>TT,0.6169582163809395,-0.829948553798185,0.34073291022675767,-1.7152233599627058,-0.32125241643012004,-0.6946311863558092,-0.2550339441343322,0.6918292516292381,-0.3335509600770648,-0.7957570101146065,0.6630374041819084,-0.2890063086688508,-0.23980479899966672,-0.6721876054008793,0.7329820684432642,-0.39415892513717476,-0.3871269226499756,-0.14746855769085193,0.7105284218886044,3.4944328172819414,-1.1319907367935333,1.597979144041537,-0.23875295243174355,-0.2654956516813008,-0.15688745061577386,-0.7418261057587778,0.4147963727601236,-0.05322259837634706,-0.17694307942875942,2.3279790513835437,-0.06288931470917483,0.06980366746250766,0.7890599262264593,-0.36582165620533375,5.649339777803571,-0.4356655686035462,-0.34991612333719374,-0.21647402422920398,-0.5927590094586426,-1.0503376695259425,-0.05544575942825284,-0.3901049764707463,-0.08250894114450391,-0.5671217481363335,-0.48241916075884644,-0.952079529993351,0.8081246637805694,-0.8132323538661996,-0.6371573833467467,-0.6669461455386249,-0.10669065356972794,2.6548500468963847,-0.47020674554980885,-0.44730746447933334,-1.6247681289340328,-0.43825458983533067,-0.48625041835220073,-0.3562874299801559,-0.08860807347406008,-0.27731166268032537,-0.987779123031283,-0.39925955523654194,-0.44956710160698965,-1.0290117150672629,-0.06547650762572296,-0.5770695130388491,-0.13739391827350622,-0.187416927368724,1.497172931187399,1.8365689894128545,-0.8081323963612301,-0.5903954433296795,-0.4509484196123162,-0.35583962038128114,0.5782668420734098,-0.051967632223361634,-0.4460107035900004,-0.5506031013171692,-0.4796605385400634,2.734132347475667,-1.1279402047515301,2.0015089753962383,-0.13897135619689927,-0.15440358985842872,-0.13857951258728576,-0.8567755005546426,-0.21495874196499867,-0.4269110467056436,0.8738239145694584,-0.7565354987284632,-2.532900675038646,-0.06410031211481293,-0.35291649554173166,2.3293658929975902,-0.16491993449976175,-1.037007310405435,-0.6276435458166854,0.7460159898765333,0.06168742416501938
AT>CA,-0.09251009534257816,-0.20131669718686737,-0.11821754127967887,-0.035149124317326016,0.927549881110739,-0.13935568815060256,-0.04574030370348188,-0.08112387601770876,-0.15079661114997508,-0.1722706641525934,-0.14874521650656158,-0.26389974613107414,-0.15725159432743357,-0.021646812152107626,-0.0034566019907002667,-0.11172309734809598,-0.134470872348925,-0.0416172552000114,0.8382201109182263,-0.07277428797419942,-0.015369870627564038,-0.32457103868983866,-0.06238348898343238,-0.0034368957649155256,-0.002478828890206987,0.8270839215868002,-0.09967129942566269,-0.1601082843735295,-0.0028284740543523886,-0.21288724368055778,-0.0008141151013722082,-0.2578887205776415,-0.2727283059211596,0.8818880890667973,-0.22307620438751385,-0.16711841895861865,-0.11067429752906656,-0.04909202097322416,-0.0077021776312876334,-0.20545886986883274,-0.009412060815105353,-0.07996494545546007,-0.08952225605025996,-0.007341507561491013,-0.03045403687604118,-0.07882540670105662,-0.1461549363295105,-0.1906095351761987,-0.172101299099854,-0.13503323644232296,-0.16427560935630509,-0.08259378402721274,-0.10812342034630348,-0.13801902767141494,-0.34097496903981356,-0.1490499857018807,-0.03615358185478428,-0.030487279401601796,-0.029238103085571857,-0.11935830211621329,-0.01278700371595312,-0.1559339226610665,-0.1664109342966487,-0.04890679849123539,-0.06456343506028778,-0.06510269740448076,-0.016306015943369726,-0.2310449047941464,-0.06641444931260171,-0.09385866383026413,-0.010461439925498287,-0.03439538804381298,-0.06872628972820786,-0.13212729284017058,-0.24122445421376335,-0.08975231895052908,-0.0631404420503584,-0.15480968202072412,-0.12852402131872745,-0.024656965614966622,-0.30541875684005326,-0.4748853581386671,-0.01474421824117928,-0.09728377382827419,-0.0038701718743408787,-0.04326965045845743,-0.09076804734720927,-0.10284715023064239,-0.1430692023991526,-0.009833292213125297,-0.35078718644533496,-0.03476185415248595,-0.017546494503961542,-0.19117541418421244,-0.0027398367792460182,-0.1418364871333196,-0.008131826341475329,-0.1219076716170262,-0.5355975848588029
