Mutation type,Skin-Melanoma::S.1,Skin-Melanoma::S.2,Skin-Melanoma::S.3,Skin-Melanoma::S.4,Skin-Melanoma::S.5,Skin-Melanoma::S.6,Skin-Melanoma::S.7,Skin-Melanoma::S.8,Skin-Melanoma::S.9,Skin-Melanoma::S.10,Skin-Melanoma::S.11,Skin-Melanoma::S.12,Skin-Melanoma::S.13,Skin-Melanoma::S.14,Skin-Melanoma::S.15,Skin-Melanoma::S.16,Skin-Melanoma::S.17,Skin-Melanoma::S.18,Skin-Melanoma::S.19,Skin-Melanoma::S.20,Skin-Melanoma::S.21,Skin-Melanoma::S.22,Skin-Melanoma::S.23,Skin-Melanoma::S.24,Skin-Melanoma::S.25,Skin-Melanoma::S.26,Skin-Melanoma::S.27,Skin-Melanoma::S.28,Skin-Melanoma::S.29,Skin-Melanoma::S.30,Skin-Melanoma::S.31,Skin-Melanoma::S.32,Skin-Melanoma::S.33,Skin-Melanoma::S.34,Skin-Melanoma::S.35,Skin-Melanoma::S.36,Skin-Melanoma::S.37,Skin-Melanoma::S.38,Skin-Melanoma::S.39,Skin-Melanoma::S.40,Skin-Melanoma::S.41,Skin-Melanoma::S.42,Skin-Melanoma::S.43,Skin-Melanoma::S.44,Skin-Melanoma::S.45,Skin-Melanoma::S.46,Skin-Melanoma::S.47,Skin-Melanoma::S.48,Skin-Melanoma::S.49,Skin-Melanoma::S.50,Skin-Melanoma::S.51,Skin-Melanoma::S.52,Skin-Melanoma::S.53,Skin-Melanoma::S.54,Skin-Melanoma::S.55,Skin-Melanoma::S.56,Skin-Melanoma::S.57,Skin-Melanoma::S.58,Skin-Melanoma::S.59,Skin-Melanoma::S.60,Skin-Melanoma::S.61,Skin-Melanoma::S.62,Skin-Melanoma::S.63,Skin-Melanoma::S.64,Skin-Melanoma::S.65,Skin-Melanoma::S.66,Skin-Melanoma::S.67,Skin-Melanoma::S.68,Skin-Melanoma::S.69,Skin-Melanoma::S.70,Skin-Melanoma::S.71,Skin-Melanoma::S.72,Skin-Melanoma::S.73,Skin-Melanoma::S.74,Skin-Melanoma::S.75,Skin-Melanoma::S.76,Skin-Melanoma::S.77,Skin-Melanoma::S.78,Skin-Melanoma::S.79,Skin-Melanoma::S.80,Skin-Melanoma::S.81,Skin-Melanoma::S.82,Skin-Melanoma::S.83,Skin-Melanoma::S.84,Skin-Melanoma::S.85,Skin-Melanoma::S.86,Skin-Melanoma::S.87,Skin-Melanoma::S.88,Skin-Melanoma::S.89,Skin-Melanoma::S.90,Skin-Melanoma::S.91,Skin-Melanoma::S.92,Skin-Melanoma::S.93,Skin-Melanoma::S.94,Skin-Melanoma::S.95,Skin-Melanoma::S.96,Skin-Melanoma::S.97,Skin-Melanoma::S.98
AC>CA,0.026299434541800018,0.05051831423320731,0.1063737475010596,0.05033743156482647,0.7261389952723867,0.02363383079145504,0.04247249822568311,0.0494414937106045,0.00906643768042778,0.11701244831253681,0.005642927072225381,0.04744587621218996,0.1469723730348817,0.0786777785810366,0.10538246543490887,0.17599584561762713,0.10415209783092719,0.2774318172981986,0.010774783199733785,0.2406552817246519,0.010929314533464157,0.10254528276459232,0.10659821817901798,0.16444686621124943,0.02077127732829563,0.09368954732875008,0.07446073927166788,0.05932711439231061,0.08826220515044364,0.11408632418526683,0.055058658066109135,0.04315365874767338,0.02623466173554936,0.11428333100828726,0.48155679176630084,0.024861725796640966,0.006032340704118132,0.04383669206810723,0.2734077823940285,0.05660086127911024,0.19347164857649696,0.5149466932928246,0.312545998866834,0.2033025372634763,0.07160212401786847,0.17497201637888432,0.47087243651960015,0.2773436764162552,0.16230200355083663,0.13134240644413672,0.05039962767232243,0.05877169727528694,0.045435524505674826,0.02747537050579509,0.2781177171557991,0.22642812016469743,0.19897911567171286,0.022566206647484464,0.09188876671030087,0.5477936726692167,0.04814675017882191,0.14434835243433253,0.05516284206693131,0.12071916420803622,0.05517598379002152,0.11276289847938054,0.020207856209676696,0.025208632435743086,0.31291368388195845,0.4313671534548792,0.13684729682784233,0.0030736896873754652,0.036126792284690706,0.013079721612296154,0.055991576013764914,0.015661708175408587,0.16715875008857914,0.022625897037161075,0.05271325912365869,0.11152228244497751,0.028987856653411574,0.29047419141572306,0.8853840052412921,1.22372705298999,0.08041671095741752,0.8293073763704578,0.07195114312133169,0.24031892314141243,0.037232564665408356,0.07308084634534201,0.04697039271396927,0.05766693550869963,0.027117294395458062,0.056512672351876875,0.15893167051976126,0.06359586189883157,0.09683933999102357,0.32098848940365043
AC>CG,0.006921819907368759,0.0171461744771708,0.02585707160954067,0.026738595438861514,0.12254857512682749,0.01255398657735236,0.018409761781636582,0.026262684787926708,0.0026947533600719643,0.050571784859583066,0.0005579288400249412,0.004656441335484126,0.07806983195414231,0.01059092628277599,0.02153982247152987,0.08591151483701578,0.01257444492128721,0.14345654234245175,0.003018336948119154,0.1278329866706399,0.005805511140512141,0.05447073370191618,0.05113936496315107,0.05282405734399782,0.011033435039577547,0.017511001897209083,0.03329520701826873,0.014477227718884234,0.0396854015357532,0.03781429651236207,0.016572566733472658,0.021775649523074543,0.002205509824379108,0.039284638713623705,0.10870433647524115,0.013206228592179492,0.0009374707653499803,0.023285486329940232,0.14523069326362867,0.008038955281420922,0.06615885377588944,0.2735330523728482,0.09591232525906684,0.06963666477015956,0.03803412623886772,0.07371513185264147,0.250121374730733,0.14732138948469073,0.03641809778285106,0.06976739497233814,0.0267716332102477,0.03121876877399544,0.006159311251055432,0.0031589065001198444,0.14773254995800983,0.10172906015838017,0.10569514393829403,0.0119868783801527,0.024004095717128207,0.2909809448383764,0.01846974486548216,0.05002126928270623,0.029301791359496683,0.019842173039672548,0.029308772073572766,0.010111097999384472,0.003141569378365863,0.013390500931662308,0.16621571940611055,0.22913667708669613,0.0726915218562381,0.0016327043812215732,0.014718990162658539,0.002958619818468617,0.029194439149037084,0.005830508592454417,0.0887925754997683,0.012018585146500034,0.02417252201689431,0.05923920033294573,0.005433120077947224,0.15429614996730545,0.47030458226096755,0.6500280522924687,0.04271632131339679,0.4405173991183111,0.016097228127500238,0.024764668147270213,0.012456653444041515,0.018353113889992518,0.02206595350454049,0.007408361890738348,0.010737104875185746,0.03001880382473939,0.08442245677508436,0.02465773433376641,0.05143981037752554,0.17050495211783426
AC>CT,0.9941483998081954,2.6066621187619936,3.63367967229798,4.345021758814905,15.035938514184716,2.0400228188197156,2.914639627976825,4.267686278038,0.39857733392990347,8.003193052532772,0.0454431762483446,0.37581652191192905,12.686347692547859,1.1426543437000105,2.861860396102325,13.820203017984145,1.2509142058674356,23.239179409117252,0.4403367887028516,20.772860333978546,0.9433955603332032,8.851494226561194,8.20848810552935,7.943880011384756,1.7929331939313136,2.2476294505634358,5.294481051387603,2.036750589783421,6.315445408184453,5.722433322304673,2.4581122766039027,3.5172813085720853,0.14096176576052355,5.986679170744654,14.937871464556578,2.1460121462291224,0.11031982020193087,3.783891528615208,23.599987655339163,0.8980317756588535,10.072176654835284,44.44912101058689,14.286192256426709,10.60498896114094,6.180545513815874,11.622293163926955,40.644723393743256,23.939725791261736,4.994921127296333,11.337201683004709,4.350390396665159,5.073049925774153,0.6676855346714886,0.3013449188897696,24.006539368176092,16.187181903245303,17.17546088997242,1.9478677367747728,3.4408477681812504,47.28440353623517,2.869627996266962,7.63437030815724,4.76154109591811,2.4035130860422687,4.7626754619554745,0.7201733334254222,0.3697648716220002,2.175956401395079,27.010054403492397,37.23471002658734,11.812372301638442,0.26531446194850006,2.308957284577583,0.40683053974841793,4.73394640658095,0.9013241328084856,14.428793518712045,1.9530200863062146,3.8570754638285454,9.626370054103479,0.6981681609435592,25.073124369686607,76.42449461740561,105.62955849752394,6.941402213426832,71.58407735672405,2.20572903574949,2.117041527745985,1.8885038563558818,2.6030032944504184,3.532255974705752,0.7733743795435002,1.6768014031200442,4.878055621520049,13.71864922595092,3.837762528792293,8.358969186347725,27.707054719147482
AC>GA,0.07712161814364246,0.14272437460661375,0.3149459974901189,0.12862884927023685,2.225845397157006,0.060392283913757776,0.11437258572746377,0.1263394306085437,0.02615266418988419,0.315305843721474,0.017852357878335463,0.15015182736060576,0.37556320674896543,0.2449537382167716,0.31774706797099544,0.46038737782549993,0.32629916432211176,0.7144347532023708,0.03133965135233132,0.614954140422944,0.027928027077454176,0.2620372416720073,0.2801110545828217,0.46880288561656047,0.053077509470676895,0.2847969172157015,0.1990770653137749,0.1755737176923476,0.23566848637965487,0.3235933172833115,0.15852737859701566,0.11188596724214359,0.08354430673524026,0.3221749791469687,1.437520598558373,0.06352996330326602,0.018604435308217752,0.1120173016629318,0.6986476531997934,0.1756291540843187,0.5459016728674251,1.3158597595204493,0.8973123388846677,0.5734772749890249,0.18296719819449056,0.47416818236263825,1.2032354011663728,0.7087051691117172,0.4848047050447589,0.33562345308651204,0.1287877809734961,0.15018119826879045,0.14139725540250542,0.08630053352253815,0.710683100176547,0.6046971792924078,0.5084577000060136,0.05766414978329065,0.2697124547407944,1.3997946967598933,0.13302909457114429,0.4063655117329808,0.14095937510056092,0.37078997513000067,0.14099295656600266,0.35820524216223565,0.06232178922539452,0.0644164249363838,0.7995983471427588,1.102286287500018,0.34969027559617755,0.007854297591479887,0.09860751287313771,0.0390364318917569,0.14384757905373996,0.043522997546303836,0.42714610183586077,0.057816678545643305,0.14008661592299437,0.28497645614702805,0.08809578086868275,0.7422579941606477,2.2624500737546396,3.127028887921036,0.20549139419695225,2.119155670000243,0.21498874407993956,0.7588772080311195,0.10544313503729018,0.21554552652470926,0.12408336795153457,0.18003753131049802,0.07445411465624749,0.14440863961138642,0.4061231822133354,0.1753468946147064,0.2474566635584664,0.8202321560211197
AC>GG,0.013792921099200665,0.03546560011822184,0.050802815478277516,0.05783234089238615,0.2210676041410311,0.027152751271470477,0.03912420258749658,0.05680300384055367,0.005473848770468291,0.10744434576220088,0.0007989504468460288,0.006636886484906157,0.16885558350687618,0.01769132143046023,0.04083148970225413,0.18454994666793703,0.020051089150852502,0.3096252516945453,0.006076123555450473,0.2764872552611192,0.012556616898607716,0.11781359448406885,0.10969152168779571,0.10848045123323252,0.02386398260454086,0.03248242607234775,0.07096753505558218,0.02846471399842123,0.08463146251267051,0.07797876161695118,0.033725930248487725,0.046906358807971726,0.002809503146719684,0.0813872184101602,0.21052683836406627,0.028563471689903405,0.001648719963176366,0.050363684448469274,0.3141163858088336,0.013705379486085445,0.13697384685532896,0.5916188367609716,0.19572770730175695,0.14420437090984004,0.0822632048575511,0.15622285040093772,0.5409822158001845,0.318638308317267,0.0704444308705993,0.15089841867123152,0.05790379758731612,0.0675224127649675,0.01031712848745298,0.004920786819002075,0.31952759858342317,0.21692743346962115,0.2286057848059317,0.025926164981315152,0.047771458070186956,0.6293565132678527,0.03876014043889379,0.10373443142597483,0.0633762229783054,0.03551413934120948,0.06339132141670481,0.013546838574595349,0.005525683583217584,0.028962030424163586,0.35950445371548956,0.49559485839584716,0.15722295068148487,0.003531341673020907,0.031088018444810392,0.005732321791390247,0.06305250407389416,0.012194665922140541,0.19204757806957484,0.02599474287368003,0.05164234601648365,0.1281272098110305,0.010085489068238702,0.33372386981564967,1.0172118048144423,1.4059318858295458,0.09239022526496059,0.9527857382445301,0.03111846685824916,0.036364295246359556,0.02571851082038566,0.03627445248689237,0.04724388414161823,0.01214141635513471,0.022610051017005868,0.06492703403002353,0.18259554097944405,0.05180662617905931,0.11125807471805726,0.3687815441639526
AC>GT,0.6857523361662379,1.7982792021133451,2.50634163505061,2.997963731023834,10.367468998762288,1.4075681920061582,2.010923333692902,2.944604051979629,0.27495282366503476,5.521709499937367,0.031290046455297205,0.2587598408536582,8.753284188797677,0.7875775237266226,1.9737038123248523,9.535417070303911,0.8619680975945513,16.03438836548946,0.3037503923258423,14.33278941458674,0.6509209460574148,6.107324687790535,5.663520033833589,5.480176498074171,1.237082110498075,1.5499566432680336,3.6529025915386684,1.404858691825679,4.357319248542342,3.94774138959149,1.6957041139702576,2.426811700890881,0.09694930202685187,4.1301010779340395,10.302882834095152,1.480698357304957,0.07605799753279804,2.610796952144785,16.283441365921824,0.6190369365387303,6.948596344444081,30.6688573872584,9.855280673101936,7.316178166250949,4.264432335873,8.018601527897347,28.043911712233392,16.517852760404534,3.4450588011940826,7.822404890837826,3.001667965997436,3.5002861958721776,0.46021082150261533,0.20761774402948918,16.563952571049402,11.168286410507198,11.850667653687383,1.3439833335322575,2.3734470018256535,32.62513623945396,1.9797880265213421,5.266830783985869,3.285352364549592,1.6571938227548821,3.286135050673274,0.49558266768785303,0.2549278187184704,1.5013591953681817,18.63630793341219,25.691081976386858,8.15026154145691,0.18306079425817437,1.5930081497789044,0.28059781340850204,3.2662981530122885,0.6218266495025248,9.955531192398155,1.3475383346075647,2.6611906568324333,6.641970946421115,0.4814555305457406,17.29987135997042,52.73111982925941,72.88193313582146,4.789405723017163,49.391344749628274,1.5213150286578685,1.457981103898421,1.3028295227607911,1.7954689116124685,2.4370978109643224,0.5329945027935226,1.1568566417122486,3.365744671258622,9.465548183872992,2.6477247677601694,5.767493890813406,19.1172219041206
AC>TA,0.33389642801434466,0.8058582066120669,1.259105666917242,1.2153907017663588,6.2898416853719,0.5706357535159817,0.8481556719975922,1.1937583994511416,0.12828783033062421,2.330385319155445,0.032029617820806766,0.26782606040767687,3.5486287251880713,0.5667056098817267,1.0732301475112842,3.9257781339078073,0.6884360244009955,6.531445722594543,0.1445923649283073,5.810590303210551,0.2638868700232631,2.4759424409960396,2.339509511243952,2.4954869063780087,0.5015197745262217,0.8841359018624437,1.530525057797005,0.7046307512834195,1.8235608792457947,1.781126949498765,0.7879466232520154,0.9929379943787129,0.13231818583427152,1.8442271203091838,5.3432306557893945,0.6002831178263042,0.048809418733055346,1.0584311968154008,6.601395148346357,0.42562410678228857,3.1073080045449726,12.433320562401436,4.5513141391795315,3.2701587373076486,1.7288239199484277,3.403253048625449,11.369153396850809,6.6964267947582625,1.7914977303239983,3.171245226015177,1.216892418647549,1.419034944272434,0.3291103771368581,0.17484970304773453,6.715115907181857,4.674751396836058,4.804324724467619,0.544858108188726,1.1589105293489266,13.22640658356176,0.8589581757158855,2.346563296719125,1.3318996072497684,1.0229768408154487,1.332216912435045,0.5957044138154336,0.16355537666393627,0.6086591332573407,7.555259973004566,10.4153035039401,3.3041600843742582,0.07421383551006701,0.6812681877684602,0.14538837015909428,1.328516906335904,0.27182702308988127,4.036026159080132,0.5462993248408775,1.1092162949216926,2.692690924224643,0.2742021416608087,7.013461362149822,21.377481011860862,29.546729649655877,1.9416509687906451,20.023518141740198,0.7921705872975693,1.4069486719921822,0.5862252957397163,0.8901841821901948,1.0108825402123176,0.40023282248803294,0.49807583601325595,1.364491082942617,3.837384398867238,1.1457483142477336,2.338173198978292,7.750225096264723
AC>TG,0.04230289343618096,0.10786947776567005,0.1563143924170485,0.17420600058646013,0.6941051556283209,0.08179112467059997,0.11829693085625864,0.1711053705879466,0.016715890825177798,0.32489114457811147,0.002667983781393629,0.022193069303763406,0.5086367839434738,0.056633381443828165,0.12668425920949483,0.5567237813873136,0.06497872493169282,0.9330905552789976,0.018592646407043653,0.8328512767932673,0.03782378470332325,0.3548850832093279,0.3310068030178405,0.33047010850301256,0.07188450101540395,0.10130093211244012,0.21444294252394852,0.08756816869524334,0.2557030362975189,0.2373333266969968,0.10294895520195088,0.14141698691794102,0.009719548758437805,0.24745417959855598,0.6499189359711286,0.08604058022174493,0.00520921005976696,0.15170847154349612,0.9461999712626994,0.04364380306094656,0.4165227243827037,1.782109280610348,0.5970930359531024,0.4384897906586441,0.247798095192535,0.4726435235377701,1.6295786535481365,0.9598211739150684,0.21753122129524738,0.45454514906204163,0.17442124667276399,0.203395008678989,0.03300351683107994,0.016047749856255525,0.9624999466957829,0.655428497090643,0.6886198771734894,0.07809632884036108,0.14655740316145444,1.895784943643294,0.11751674507741165,0.31533042754992135,0.1909056103724106,0.11172161006644746,0.19095109078230021,0.04614011857321461,0.017458159854249432,0.08724114243352649,1.0829205961303359,1.4928601688976417,0.47359627876017096,0.010637316423106473,0.09412414337508178,0.017694584684330245,0.18998914397675976,0.037000110392184135,0.5784970828013154,0.07830290322716939,0.1559702215709842,0.38595236580541853,0.03144760965021903,1.0052627952411786,3.064105611699155,4.235031249782763,0.2783033055265772,2.8700376003152503,0.0961067768303655,0.12056091464296353,0.07825507465334217,0.11146056129280665,0.1426197901212289,0.03906095840098649,0.06850019486244731,0.1955770552217175,0.5500250971708089,0.15703236412902882,0.3351381585201232,1.11086559713095
AC>TT,6.150453044378323,16.114739761475285,22.486868380119223,26.839877997342075,93.23193436659733,12.601539556812039,18.009745843318598,26.36216465454767,2.4649164740154315,49.452493385217174,0.28397809170792293,2.3490053479058344,78.36555101457473,7.100158679120751,17.724298978311023,85.37970178605643,7.78436902970957,143.5572815284556,2.7236534195421034,128.31720252924092,5.827501713014087,54.67706223866591,50.71246083959619,49.116848439240705,11.075228354121412,13.92717462244162,32.71322002945372,12.604152253942223,39.02113702882874,35.37889444549627,15.20112402791233,21.728332748507075,0.8864588183486719,37.00935254919254,92.4706408833786,13.2562521853317,0.6844998813283787,23.373688929674877,145.78080952599103,5.5767941118838635,62.266459745418786,274.5691624197153,88.34197224986646,65.56006151182694,38.17819489886346,71.81848153997987,251.06880418047086,147.87942505092076,30.9211232422782,70.03166540783948,26.873040911801695,31.337021686018183,4.148481516296267,1.8767762328454158,148.29214295027515,100.0155996580692,106.09550433199979,12.032283222501775,21.28788941537551,292.0831453870069,17.735659905539208,47.194409960776255,29.412782993434195,14.906205559654204,29.419790149609053,4.515328406246465,2.294267979448971,13.441222526100436,166.84532440386113,230.00461904535806,72.96686852993604,1.6388888675140807,14.268780172770692,2.518400497506078,29.243059920755226,5.5709544388593315,89.12891101302507,12.064110090236788,23.830886429837648,59.463591243297856,4.326044780799459,154.8806050808181,472.0860390119565,652.4902797632742,42.87812556079606,442.1860256301233,13.654772404655153,13.215148719837567,11.675391749412066,16.106579085978314,21.82316097825033,4.808369496814825,10.36277756659463,30.132511414984645,84.74223880832339,23.71868235857493,51.63465814410713,171.15080420918986
AT>CA,0.11218103638726835,0.2935352916032419,0.4103649282178373,0.48818193187616693,1.7074310674588475,0.22920536099559202,0.32775749403173315,0.47949295711288786,0.044927601771445023,0.8999890076722035,0.005273322246307998,0.043636049027881624,1.4253658712839128,0.1305255756697041,0.32390810972319556,1.5532797936601808,0.14348234744619925,2.6112907381380155,0.04965956597861507,2.3339204384562997,0.10599455945934683,0.9945035471334355,0.9226357817850265,0.8949011125895938,0.201443776101371,0.2547466983906749,0.5952876348740785,0.23000805674624938,0.7100620237767783,0.6445054297427054,0.27705015998032967,0.39526051838291104,0.016643466990685807,0.6741007725341394,1.6884389421635282,0.24111371899357184,0.012550629819705686,0.4251365307208639,2.6515603845858564,0.10241088897429357,1.1341674981395409,4.994050425898042,1.6099314540866423,1.194151080134696,0.6944109411793034,1.3071356264747338,4.566609947735196,2.689731429227973,0.5646216222726664,1.2737834991161299,0.48878512149011166,0.5699790359494427,0.07625219143049565,0.03464298532466664,2.697238222718117,1.8199737723000038,1.9297370976612112,0.2188513401224774,0.38829816091217234,5.312606644397446,0.3229031784853074,0.8595854994015854,0.534979675578671,0.273087077626538,0.5351071264947571,0.08433475578632697,0.04206625822195288,0.24447808519170494,3.034696089156914,4.183480240749384,1.3271709672236955,0.0298092239298777,0.2597284545479709,0.045983204977013414,0.5319169087749941,0.10143862307686413,1.6211371738972291,0.2194302288110916,0.4336220354953649,1.0815641878969267,0.07912674966524025,2.8170736471302527,8.586621539764339,11.867936409278757,0.779896472464263,8.042779786932526,0.24934288268465238,0.2449268553129678,0.21268446241689054,0.29386461181916507,0.3970623182915604,0.08848731373882118,0.1886477942978253,0.5480705849819655,1.5413494002117145,0.43181592282478165,0.9391662349229719,3.113007080333079
