Sample,ID1,ID2,ID4,ID5,ID6,ID8,ID9
Ovary-AdenoCA::S.1,100.96457405489873,0.0,0.0,0.0,1.1090884778862005,320.955428194303,74.78142808788623
Ovary-AdenoCA::S.2,9.766077593746102,13.893008873405837,0.0,39.22775738244668,1260.1424905871456,450.03569219224437,9.001237634879267
Ovary-AdenoCA::S.3,180.5631019621596,47.7711419275968,114.13033571789552,70.35365954441144,152.10772499371285,60.40801840085044,83.25498431459863
Ovary-AdenoCA::S.4,0.0,58.79494067557878,3.85770352449394,88.50143784928521,94.12840584785903,52.98736937831425,0.4818708744401901
Ovary-AdenoCA::S.5,113.36943551079358,30.398414645288472,1.17150065274569,0.0,132.4588567456661,194.94287419916404,0.0
Ovary-AdenoCA::S.6,2.8891103671333536,17.104176805653033,0.0,46.91411430115997,182.89127293576053,326.5012154362655,17.64058467479935
Ovary-AdenoCA::S.7,0.0,13.83864202194677,77.37332278318293,150.65839881072822,476.02898049914404,0.0,0.0
Ovary-AdenoCA::S.8,61.92021254375656,65.49252987988882,5.747492627530773,8.47579681122445,0.0,21.566722606083275,31.191962026932902
Ovary-AdenoCA::S.9,65.14374980162314,89.04885929749841,0.0,35.38016057156399,168.0182701101205,238.21679355939492,66.26309968065944
Ovary-AdenoCA::S.10,110.95955686605795,13.678224513621347,3.7072463067560095,0.0,359.4527011542699,0.0,0.0
Ovary-AdenoCA::S.11,141.22374491613965,16.268945058810257,36.89652657390624,47.76731694383222,572.087010557974,0.0,157.8631356586558
Ovary-AdenoCA::S.12,31.614018098216757,70.44879217151053,3.2431773010668907,5.797347855060605,0.0,25.93995625101146,20.69943337830451
Ovary-AdenoCA::S.13,93.57816975107188,0.0,148.68470506654015,81.91207782186622,144.46614825231515,0.0,70.40102082335078
Ovary-AdenoCA::S.14,74.89066690787715,69.6021155300872,1.1883411787389755,68.02314530104273,11.85874674218625,276.6819748844011,28.10022844271959
Ovary-AdenoCA::S.15,9.944882513741677,85.80436312643515,0.0,40.29982446962083,634.01020663151,283.56958566957456,0.0
Ovary-AdenoCA::S.16,76.83396604317366,0.16651762899069084,0.0,32.54744519736549,3.2117329991678396,19.90440563457388,19.146731619228817
Ovary-AdenoCA::S.17,119.34473313241331,0.0,0.0,50.60813855950046,117.82531307355013,69.64856487148823,79.99543288071597
Ovary-AdenoCA::S.18,69.38546867150707,14.144339542904458,0.0,4.681558235602639,52.92828207841161,690.6303376689552,94.19181153269457
Ovary-AdenoCA::S.19,25.050937438507596,4.074376234343535,0.0,90.12596145996717,95.81939930415885,150.1539708887979,34.83089777127028
Ovary-AdenoCA::S.20,105.16722630681473,2.045015980335113,2.5827427073349365,0.0,419.02789587632645,0.0,34.92161588555643
Ovary-AdenoCA::S.21,52.883992741973124,15.053067561222122,27.466752060990434,25.584483448675297,8.350638779133805,140.52902187014513,163.15879501921637
Ovary-AdenoCA::S.22,100.6567404302983,31.89593399057323,33.6062837899843,39.846545528891696,6.959755880498035,0.0,43.74158301791548
Ovary-AdenoCA::S.23,28.56170103283198,34.4766795618091,27.87544741725233,0.0,519.484885039336,142.31776282241924,163.14421777806868
Ovary-AdenoCA::S.24,207.46714157116992,0.0,0.0,246.911540446283,439.00330035850686,363.6845537142799,0.0
Ovary-AdenoCA::S.25,30.18967173444976,45.361144782372804,0.0,0.0,176.4781378926816,0.0,65.41261572873802
Ovary-AdenoCA::S.26,4.013972185919211,0.0,91.13879090686093,26.806840900844875,0.0,0.0,62.7228415407168
Ovary-AdenoCA::S.27,50.07689387027786,0.0,0.0,0.0,61.48291527421862,24.676189101500693,174.14619110677071
Ovary-AdenoCA::S.28,31.53663515670116,98.35875811866026,44.87255583865017,11.691960393369458,19.675718587415766,71.72962818665883,302.08804163433393
Ovary-AdenoCA::S.29,99.99656312304666,55.061306979175136,149.45775345244772,96.01447175269612,5.963257185440863,21.24572941426808,0.0
Ovary-AdenoCA::S.30,28.012884277052592,39.75085243913149,0.0,201.37296827786597,53.37207337610226,420.21470143872494,71.98361766263821
Ovary-AdenoCA::S.31,7.393703705554661,3.829594701958581,0.0,36.449628682829434,82.55620576060186,460.249498516935,11.124279063577944
Ovary-AdenoCA::S.32,150.5500896914174,0.0,0.0,46.18706961330193,92.65066187937133,44.058750261274746,70.65065362097157
Ovary-AdenoCA::S.33,42.29830837487554,218.0625230967785,4.233948433914951,0.0,95.80309871219134,415.85936013083113,99.17288259789923
Ovary-AdenoCA::S.34,36.006173061052515,0.0,0.0,39.19580944780665,76.27895974940365,241.4806026125487,0.0
Ovary-AdenoCA::S.35,48.09757984378735,0.0,70.76433482978753,62.66595085955978,0.0,229.33033245507076,62.76118243823212
Ovary-AdenoCA::S.36,53.85795592802603,1.0703831682612128,0.0,53.90915911777266,677.5034390504835,0.0,18.939276366247107
Ovary-AdenoCA::S.37,46.66129789237893,2.7907046587470594,78.68301609526759,83.13467976572872,142.07820553239665,2.06578980884944,14.00767689261397
Ovary-AdenoCA::S.38,24.148358838586564,141.6051692412016,0.0,41.69689597772562,195.21145052414127,0.0,22.13521374289157
Ovary-AdenoCA::S.39,19.21573841834033,0.0,1.3441938729453826,13.252931756422564,503.0980829108285,202.55342614405404,114.4992286437629
Ovary-AdenoCA::S.40,23.671252096194635,34.25885714906143,50.597850804535334,0.0,349.5386907757926,54.85295167609123,277.0092094181898
Ovary-AdenoCA::S.41,24.78822436990485,57.152435597711694,0.0,0.027094622211089325,10.355558273506793,126.24697525353452,6.891241487935261
Ovary-AdenoCA::S.42,82.83956625218951,172.41633343687164,14.908952852325225,0.0,101.77266871262658,61.87338635179442,309.7947306041159
Ovary-AdenoCA::S.43,0.0,33.53667180323224,9.014469492736252,96.14257580229884,169.05252185670204,82.00269344773243,38.00622141339354
Ovary-AdenoCA::S.44,117.29632999547668,11.871389917738181,22.203180320932805,0.0,668.8022789832542,387.1217380661539,167.177105147454
Ovary-AdenoCA::S.45,0.0,0.0,0.0,0.0,842.4310331521468,68.51569011160336,279.2438780535295
Ovary-AdenoCA::S.46,0.0,0.0,0.0,79.02223807758098,0.0,0.0,15.91097083514491
Ovary-AdenoCA::S.47,25.74303720348456,82.63637088964383,104.71280183553372,0.0,40.892076531999216,135.60126922929012,66.95014534572636
Ovary-AdenoCA::S.48,39.70328000351078,0.0,4.147519542955485,57.956359826778,0.0,77.95432134898155,0.0
Ovary-AdenoCA::S.49,0.0,4.546792035191473,0.0,2.3234569514544696,0.0,328.1795067601676,1.0352243963907297
Ovary-AdenoCA::S.50,87.48880996805441,15.700682420972962,6.082333936739142,99.13628830461057,311.2154389904796,98.88886263123706,48.00234914237156
Ovary-AdenoCA::S.51,0.0,4.467620393745855,0.0,0.0,169.8534770701258,65.87793744341073,131.29144249839774
Ovary-AdenoCA::S.52,5.536956003454845,0.0,0.0,156.37464397609352,29.283950462335053,45.42449667285273,95.4488656433189
Ovary-AdenoCA::S.53,100.5005409560186,18.97880055182829,20.78446725124364,0.0,344.6876030856195,224.53497431727828,322.45468790688614
Ovary-AdenoCA::S.54,35.89643826576715,7.035267825771065,0.0,107.92056574304506,229.28835441072457,19.961307036557653,191.7156744155633
Ovary-AdenoCA::S.55,7.61499441095542,8.644211684228665,48.18190674149611,0.0,0.2765648731830109,5.036576847538829,16.515990109776805
Ovary-AdenoCA::S.56,32.13771660391092,103.72977819108877,23.24261226030346,18.810004131048334,24.559621377414,55.985799852620865,81.51119397279658
Ovary-AdenoCA::S.57,36.99425396843854,31.951841128779662,0.0,0.0,123.0797022211583,244.3405607532432,367.99449885030316
Ovary-AdenoCA::S.58,102.26284625348588,9.307750325222106,25.59356024400184,75.38650121626432,333.651226465866,152.3766468022372,3.289372483767328
Ovary-AdenoCA::S.59,14.2021547986579,54.20175334684272,0.0,0.0,0.0,57.7622230830963,3.797079207182333
Ovary-AdenoCA::S.60,78.14136183079503,0.0,0.0,0.0,76.4644842275867,199.39307493234733,27.421433923209207
Ovary-AdenoCA::S.61,51.78685479341084,26.220295637002,0.0,121.08343270552592,19.0391231076859,247.13619782042377,63.66144672873055
Ovary-AdenoCA::S.62,0.0,0.0,1.3443455138122837,52.83043957955127,622.4283954309343,243.1965741970241,79.70508908049639
Ovary-AdenoCA::S.63,34.96960629609985,169.02278566606788,111.30250030799823,65.06630269781088,0.0,154.2360151527681,41.39154559603701
Ovary-AdenoCA::S.64,85.28565676273696,3.0178240298989136,49.478529241258855,3.8498042736041964,14.774816419711108,23.432344898522466,43.81025048442299
Ovary-AdenoCA::S.65,7.845438587428513,69.00489336339069,0.0,0.0,2044.9601689692859,0.0,0.0
Ovary-AdenoCA::S.66,0.0,0.0,50.329606048361015,5.69659000498233,88.74523447228536,178.35070263713487,74.8992658121704
Ovary-AdenoCA::S.67,14.67860745656427,14.367589048474837,0.0,25.151724381781563,177.19420833407028,47.58263141490417,67.07041395609036
Ovary-AdenoCA::S.68,34.43114947004187,115.37206023492081,42.489099262789615,159.09564044493584,150.3478911311498,0.0,81.69923947389245
Ovary-AdenoCA::S.69,58.62686990070133,41.72207505930498,75.47013664287181,11.925906980922102,0.0,48.76139486207116,84.57519657582536
Ovary-AdenoCA::S.70,40.01245330252382,10.796227568017372,3.3183916457169893,0.0,19.19627012924717,8.604761919010464,132.70830060892106
Ovary-AdenoCA::S.71,2.7431315071283757,9.898522255388055,202.9205427120119,101.01991062829772,694.3629751529969,45.53367035782702,28.285007898152617
Ovary-AdenoCA::S.72,69.35474465676427,0.0,1.7555356564518907,17.308824245260297,284.8354678453142,53.237451165660936,15.922005846720502
Ovary-AdenoCA::S.73,63.78166749607036,0.0,0.0,31.524462263808584,214.90441597630237,433.53180799946244,38.925914318314945
Ovary-AdenoCA::S.74,0.0,1.6053370285625537,13.722419888785478,122.55695234555293,482.92485880031245,128.57018976983173,0.0
Ovary-AdenoCA::S.75,40.45991346633204,13.535482234098271,32.33057343655302,274.02119480859216,177.50908888275848,151.91444203183354,134.14696701207035
Ovary-AdenoCA::S.76,0.0,0.0,0.0,27.225294329080274,0.0,474.10583426862854,27.844272301579927
Ovary-AdenoCA::S.77,122.49819392348923,5.37599668489413,72.82843788562236,0.0,468.7830965270765,189.82058424651413,55.9280178714304
Ovary-AdenoCA::S.78,99.48560032100251,109.95320693448085,83.17960114107186,0.0,163.69840217522605,486.48330352806755,261.0500251555919
Ovary-AdenoCA::S.79,4.433589322495385,0.0,5.8284661193578975,0.0,1.1263141257814309,265.25024472737124,115.7157721869665
Ovary-AdenoCA::S.80,25.54925856128153,69.3944320067464,22.219653048977314,98.66867118254572,31.409286421704536,253.48583649981995,208.3924819729213
Ovary-AdenoCA::S.81,24.707556864206982,0.7089924434654794,1.523820433367681,0.0,0.0,19.81020399019637,113.94559024560866
Ovary-AdenoCA::S.82,0.0,0.0,102.10708735919776,178.47262967733187,22.904174827659556,74.1464255724658,0.0
Ovary-AdenoCA::S.83,34.102617993379184,16.878134149385115,91.46161790033908,10.267906395128373,185.88832084979632,131.43810771177942,30.433801205370234
Ovary-AdenoCA::S.84,79.12227332834553,4.376150597313783,109.12140583155714,71.36680300656543,233.9827757639267,80.73424766359055,65.94936669860314
Ovary-AdenoCA::S.85,46.9126517940865,4.284210480958432,0.20704292970592267,43.89773077017431,509.5169998052651,0.0,122.65429505105242
Ovary-AdenoCA::S.86,76.60876684017784,3.2614796239601227,0.0,11.066142962997812,212.8422685253833,140.20363959684178,151.5034690716088
Ovary-AdenoCA::S.87,0.0,0.0,0.0,150.19050420450398,525.923880714587,5.45212866013913,0.0
Ovary-AdenoCA::S.88,32.32525117833846,0.0,0.0,88.89405888406019,0.0,3.4326526798080037,0.0
Ovary-AdenoCA::S.89,194.35782607671172,56.46403247715694,0.0,0.0,104.0448028685619,0.0,0.0
Ovary-AdenoCA::S.90,235.35129808554527,94.10002041784297,0.0,0.0,0.0,198.11831937594002,10.696573321960988
Ovary-AdenoCA::S.91,24.62246633560312,19.952497831527364,75.03040205011935,0.0,0.0,1.6719364472711276,7.54396445854938
Ovary-AdenoCA::S.92,22.03403909072217,56.40903328770972,0.0,0.0,49.57751752564292,317.6622959885048,20.80509176612633
Ovary-AdenoCA::S.93,118.2300105155328,0.0,0.0,0.0,2.981796851357189,29.71699560371756,323.5505772432191
Ovary-AdenoCA::S.94,4.396058316936301,104.25165023664944,76.30201010471318,0.0,302.4678673979829,179.12886006043314,101.27483905137649
Ovary-AdenoCA::S.95,114.44761155317951,9.63666505974883,0.0,95.53415791767038,455.1972700110957,0.0,56.01029481425888
Ovary-AdenoCA::S.96,14.258721358156729,154.89815359747465,4.092362876497579,0.0,129.63735906799607,33.195748380891686,49.122327073041326
Ovary-AdenoCA::S.97,45.70747156173179,0.0,0.0,0.0,69.35043427304215,1032.0821312131443,245.3603144870473
Ovary-AdenoCA::S.98,51.55372306463387,127.11931444574974,0.0,82.00976625599705,1504.5924591389905,81.41202677994495,47.463271828944855
Ovary-AdenoCA::S.99,70.88626372212372,12.199750506362465,0.0,0.0,402.8677742895036,286.339445323232,42.378277378021544
