Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ColoRect-AdenoCA::S.1	1811	0.999	152.29	8.409%	32.012	3.221%	0.02925	0.999
ColoRect-AdenoCA::S.2	1706	0.999	231.773	13.586%	86.385	7.27%	0.0394	0.999
ColoRect-AdenoCA::S.3	2707	0.999	309.712	11.441%	72.063	5.672%	0.03259	0.999
ColoRect-AdenoCA::S.4	1767	0.999	250.981	14.204%	51.396	6.18%	0.04056	0.999
ColoRect-AdenoCA::S.5	1575	0.998	352.413	22.375%	126.632	13.989%	0.07121	0.999
ColoRect-AdenoCA::S.6	2523	0.999	305.507	12.109%	66.414	4.446%	0.40892	0.999
ColoRect-AdenoCA::S.7	1546	0.999	368.732	23.851%	122.01	12.375%	0.78942	0.999
ColoRect-AdenoCA::S.8	1241	0.999	210.398	16.954%	76.369	8.328%	0.06494	0.999
ColoRect-AdenoCA::S.9	1007	0.999	124.575	12.371%	29.06	5.489%	0.04255	0.999
ColoRect-AdenoCA::S.10	895	0.999	91.101	10.179%	21.837	4.063%	0.04167	0.999
ColoRect-AdenoCA::S.11	932	0.996	189.329	20.314%	68.069	13.0%	0.07692	0.996
ColoRect-AdenoCA::S.12	606	1.0	63.404	10.463%	17.106	3.767%	0.05069	1.0
ColoRect-AdenoCA::S.13	649	0.998	126.449	19.484%	39.759	11.059%	0.07466	0.998
ColoRect-AdenoCA::S.14	1915	0.998	470.743	24.582%	124.029	11.537%	0.93484	0.998
ColoRect-AdenoCA::S.15	1443	0.999	163.432	11.326%	32.407	3.694%	0.03911	0.999
ColoRect-AdenoCA::S.16	2010	0.999	181.515	9.031%	57.115	4.731%	0.03203	0.999
ColoRect-AdenoCA::S.17	818	0.998	182.851	22.353%	55.475	11.352%	0.10173	0.998
ColoRect-AdenoCA::S.18	3491	1.0	266.215	7.626%	56.314	2.969%	0.02656	1.0
ColoRect-AdenoCA::S.19	1194	0.998	209.379	17.536%	44.15	7.634%	0.07678	0.998
ColoRect-AdenoCA::S.20	1273	0.999	130.579	10.258%	28.209	4.848%	0.04774	0.999
ColoRect-AdenoCA::S.21	826	0.99	189.949	22.996%	40.741	14.272%	0.08113	0.989
ColoRect-AdenoCA::S.22	545	0.99	144.867	26.581%	53.617	17.942%	0.12603	0.99
ColoRect-AdenoCA::S.23	1163	0.991	353.358	30.383%	80.846	14.504%	0.12332	0.99
ColoRect-AdenoCA::S.24	2164	1.0	183.63	8.486%	54.447	3.785%	0.02547	1.0
ColoRect-AdenoCA::S.25	1963	0.997	635.118	32.354%	239.229	17.963%	1.55167	0.997
ColoRect-AdenoCA::S.26	537	0.999	85.85	15.987%	30.876	8.253%	0.06066	0.999
ColoRect-AdenoCA::S.27	1203	1.0	112.726	9.37%	31.176	3.147%	0.05557	1.0
ColoRect-AdenoCA::S.28	811	1.0	94.028	11.594%	25.36	4.905%	0.04142	1.0
ColoRect-AdenoCA::S.29	1087	0.999	172.945	15.91%	54.234	7.585%	0.06951	0.999
ColoRect-AdenoCA::S.30	1314	0.995	280.988	21.384%	58.087	10.235%	0.06627	0.995
ColoRect-AdenoCA::S.31	3093	0.999	439.2	14.2%	137.467	7.357%	0.03586	0.999
ColoRect-AdenoCA::S.32	1069	1.0	96.216	9.001%	25.175	3.647%	0.03326	1.0
ColoRect-AdenoCA::S.33	2356	0.999	243.367	10.33%	49.733	4.693%	0.03389	0.999
ColoRect-AdenoCA::S.34	1436	0.998	301.605	21.003%	126.294	11.76%	0.14042	0.998
ColoRect-AdenoCA::S.35	940	0.984	383.559	40.804%	144.344	31.457%	0.19905	0.985
ColoRect-AdenoCA::S.36	1366	0.995	324.536	23.758%	70.888	14.606%	0.07358	0.995
ColoRect-AdenoCA::S.37	1641	0.998	228.587	13.93%	52.034	5.748%	0.05125	0.998
ColoRect-AdenoCA::S.38	3209	0.996	706.499	22.016%	156.155	11.456%	0.16761	0.996
ColoRect-AdenoCA::S.39	1049	0.999	97.338	9.279%	29.89	4.624%	0.04119	0.999
ColoRect-AdenoCA::S.40	1109	0.998	221.553	19.978%	74.944	11.769%	0.07054	0.998
ColoRect-AdenoCA::S.41	1309	0.999	183.283	14.002%	56.279	7.197%	0.05111	0.999
ColoRect-AdenoCA::S.42	2114	0.996	639.725	30.261%	216.897	21.775%	0.2065	0.997
ColoRect-AdenoCA::S.43	2509	0.999	430.809	17.171%	100.83	5.655%	0.75937	0.999
ColoRect-AdenoCA::S.44	1568	0.999	205.848	13.128%	75.447	7.349%	0.03437	0.999
ColoRect-AdenoCA::S.45	1256	0.999	228.697	18.208%	78.366	9.106%	0.07163	0.999
ColoRect-AdenoCA::S.46	1318	0.999	165.182	12.533%	54.904	6.475%	0.04203	0.999
ColoRect-AdenoCA::S.47	780	0.999	105.738	13.556%	33.89	6.572%	0.05914	0.999
ColoRect-AdenoCA::S.48	2479	0.998	526.852	21.253%	247.019	12.146%	0.06308	0.999
ColoRect-AdenoCA::S.49	1478	0.999	293.612	19.865%	83.083	9.962%	0.06388	0.999
ColoRect-AdenoCA::S.50	3144	1.0	229.673	7.305%	81.042	3.276%	0.01678	1.0
