Mutation type,Stomach-AdenoCA::S.1,Stomach-AdenoCA::S.2,Stomach-AdenoCA::S.3,Stomach-AdenoCA::S.4,Stomach-AdenoCA::S.5,Stomach-AdenoCA::S.6,Stomach-AdenoCA::S.7,Stomach-AdenoCA::S.8,Stomach-AdenoCA::S.9,Stomach-AdenoCA::S.10,Stomach-AdenoCA::S.11,Stomach-AdenoCA::S.12,Stomach-AdenoCA::S.13,Stomach-AdenoCA::S.14,Stomach-AdenoCA::S.15,Stomach-AdenoCA::S.16,Stomach-AdenoCA::S.17,Stomach-AdenoCA::S.18,Stomach-AdenoCA::S.19,Stomach-AdenoCA::S.20,Stomach-AdenoCA::S.21,Stomach-AdenoCA::S.22,Stomach-AdenoCA::S.23,Stomach-AdenoCA::S.24,Stomach-AdenoCA::S.25,Stomach-AdenoCA::S.26,Stomach-AdenoCA::S.27,Stomach-AdenoCA::S.28,Stomach-AdenoCA::S.29,Stomach-AdenoCA::S.30,Stomach-AdenoCA::S.31,Stomach-AdenoCA::S.32,Stomach-AdenoCA::S.33,Stomach-AdenoCA::S.34,Stomach-AdenoCA::S.35,Stomach-AdenoCA::S.36,Stomach-AdenoCA::S.37,Stomach-AdenoCA::S.38,Stomach-AdenoCA::S.39,Stomach-AdenoCA::S.40,Stomach-AdenoCA::S.41,Stomach-AdenoCA::S.42,Stomach-AdenoCA::S.43,Stomach-AdenoCA::S.44,Stomach-AdenoCA::S.45,Stomach-AdenoCA::S.46,Stomach-AdenoCA::S.47,Stomach-AdenoCA::S.48,Stomach-AdenoCA::S.49,Stomach-AdenoCA::S.50,Stomach-AdenoCA::S.51,Stomach-AdenoCA::S.52,Stomach-AdenoCA::S.53,Stomach-AdenoCA::S.54,Stomach-AdenoCA::S.55,Stomach-AdenoCA::S.56,Stomach-AdenoCA::S.57,Stomach-AdenoCA::S.58,Stomach-AdenoCA::S.59,Stomach-AdenoCA::S.60,Stomach-AdenoCA::S.61,Stomach-AdenoCA::S.62,Stomach-AdenoCA::S.63,Stomach-AdenoCA::S.64,Stomach-AdenoCA::S.65,Stomach-AdenoCA::S.66
AC>CA,5.308532611189753,0.882104324689143,2.986489173354834,0.7579405166878792,0.43317458356511096,6.040297842659815,9.411486074742394,8.038427149934755,9.263562235958503,8.505620396907544,4.3947921877355824,0.3844709514802529,2.7976130460584043,1.3329330307196043,0.33685414034455985,1.8548212915212396,0.5211133699413941,7.693185082871202,0.4764646312592419,3.836570560347664,0.18361511298173552,0.9682639709867726,3.953327671838791,0.8675311050961029,2.1051876129928155,0.7438142498162378,4.389476187290087,8.650057052052988,3.040444658962636,1.3585689295133907,10.220646598199902,3.004171347331738,4.652146007675124,3.2339194073258652,1.8080970998291384,0.20390757518205904,0.9517695626538843,4.868637262233402,4.362026323450623,0.32080694175340385,5.134327292177259,1.7913323434272501,1.6610633650757745,0.21521963938664135,3.150075888097401,6.472829226986591,4.622218259820733,0.2539288062524472,6.029529479489066,0.10188902785325504,4.692520844157042,0.38325613489754706,3.33913699018734,4.495071036886189,0.8132133562461461,0.34500695446859536,3.12364835274754,1.514887743829811,1.1309691511095836,4.103288634943788,0.3060648466038262,4.360465380788739,2.261246859849837,0.79220213572462,0.4695942457537379,8.469376932472185
AC>CG,0.5158894674997165,0.08993897558878623,0.3720211635618469,0.059837594021706665,0.020186970984763002,0.7703349302155577,1.2493471729210663,1.0362665747787079,1.20599601766468,1.1138322016591076,0.5530787126601943,0.02414025548048394,0.24750312751355227,0.017706285102264928,0.00948309474985892,0.2329536598406987,0.009057746981111413,1.0430545457202018,0.0064283242159480615,0.15263939707847016,0.0024828789702914184,0.05510680572491916,0.49066414843330686,0.010862046681098947,0.2728167631905293,0.056537472881679963,0.5118241032700476,1.098765525366324,0.3984641724860243,0.06843958038196547,1.3683012650463429,0.34893982358200926,0.5095430770230094,0.3950428064872167,0.18144939620208592,0.011023826021604372,0.07432369315475744,0.5973136377193357,0.5619224617848538,0.020716254933145477,0.6553640885659032,0.07607445000384089,0.21991537875368852,0.011304490716967094,0.4151938975368653,0.8546424863999601,0.5860488651103792,0.003111559491666812,0.7969300248997813,0.0069664118753077,0.6356492461055283,0.012674649766741947,0.35723482945784624,0.5399665946812817,0.031008766954461767,0.01133220994127934,0.38046375065107313,0.17284453709467576,0.014879902790836775,0.46260386607946274,0.0049917811352725334,0.510808337546768,0.27078594889853197,0.07672706957598464,0.021450561782147805,1.1063094119807608
AC>CT,1.8301575623307316,0.4922108383482122,0.8464817470697148,0.458366345130179,0.23307977013402637,2.0437879668432233,3.07611682893108,2.3497287651981686,2.7193820547392353,2.523941486705062,1.2441329276919382,0.32734409632645134,0.514563052944837,0.07198043693094659,0.03746417568371897,0.6736864888803753,0.013028345784638174,2.285202071500912,0.0033327330113460465,1.6386105899876786,0.001310247557627238,0.7855991615717847,1.415689507322961,0.0021684482075521446,0.7514697942319978,0.4184071737884975,1.683832533133557,2.527883834432341,1.0537705274891578,0.8331799337402896,3.160997110651972,1.383676050898064,1.124112333211369,0.8927117197509662,0.3870946672163789,0.12284546419254004,0.312627167563727,1.6437503874926462,1.4790116346914384,0.2946578626631198,1.6671333190974198,0.6934026173812734,0.5028666352800708,0.09283764154166235,0.9083953583957193,1.995860868378593,1.5651617022925433,0.00032089090261746883,1.729684420185718,0.06437700949941375,1.383501144572658,0.11218324865668991,1.20390570826168,1.728446022416817,0.380336310463599,0.12081902513285595,1.012540656631395,0.764351774132793,0.006157267392664378,1.049807374376295,0.031673816563957374,1.1803743558954551,0.9612838728462364,0.22720438738984425,0.03965842826011961,2.9718475303254954
AC>GA,2.3528579899492974,0.6171541125865505,0.8921111037642024,0.5928204682334294,0.4348621654774789,1.785820319023836,2.3855737955319265,2.0699990392044127,2.3754101579630915,2.0636556418145844,1.263909266270863,0.38713049206024897,1.508541326937772,1.3813777161528829,0.3227497130505891,0.594766925375849,0.537245914403191,1.6578468188408255,0.5021425832043697,2.8624823752811457,0.19358463283271476,0.9742372697499397,1.31361415246125,0.9195028710312241,0.6102877916341022,0.6630267138960749,1.796540202059091,2.571204834785652,0.8395867625135145,1.3831382878780127,2.3988042069017754,1.206216373795008,1.8882516173501727,0.984872911449973,0.8328359869754285,0.20566999517941192,0.659495956452517,1.6306399308572312,1.2464479188499185,0.32483903805965686,1.4955827929578733,1.330942999240412,0.4045490300800809,0.19718628996624657,0.7652119869099125,1.6118300955059754,1.405250200041266,0.26946730283881803,1.443426781449536,0.09100730591952902,1.0186067566040933,0.38075929166275435,1.580838989459092,1.7137879081138667,0.8231648597725336,0.355400870443208,1.0353197810986061,0.735194530234619,1.1941536035850868,1.5104442814587546,0.3197606812424718,1.4619525059453655,0.8907667403834518,0.41009962894952273,0.39308773695505317,2.3588348630570346
AC>GG,0.32445197765699596,0.038418931689673266,0.15857663663391783,0.10284403216962973,0.053750822924245156,0.40519987609180974,0.6001787787824264,0.43352092319842284,0.5134358090883192,0.4577477157699143,0.2346709025730204,0.07848503776689403,0.0946775933268957,0.0027038760138395255,0.0017458635002901132,0.13407345479572946,1.248064595916504e-15,0.42524656982988873,9.00314828084794e-16,0.25291694231101325,3.4153132570731725e-16,0.18600189703731937,0.2874701423655497,1.515370503543317e-15,0.14940167758081102,0.06958371267338216,0.3547696604665698,0.412932437039845,0.21023032388833812,0.1982775590255766,0.6011387414520537,0.27829301843665155,0.19400377277620118,0.16189684031210622,0.07003946685773889,0.030517570906188084,0.06849194886058937,0.32821513012739234,0.29120556791357377,0.07115638032294498,0.3274928240726249,0.06487545329925598,0.09277703770645819,0.017112405528813088,0.16664321947610514,0.38142645842060374,0.3111217052511708,4.389687548119663e-16,0.3228047832457581,0.014978940131557627,0.2579947698802118,0.02573791359225074,0.25213128333196655,0.3635815205943897,0.08629503586442726,0.02762482123247949,0.20015330723705343,0.17092947161293454,2.0878285618596967e-15,0.19262008586149731,0.00645564616750764,0.21720981432560593,0.20482818077696596,0.04552868707184466,0.006673637703081106,0.5942007330175448
AC>GT,2.5516050690148546,0.35864959345936187,0.30237900069321666,0.24923710522645848,0.16967566895162212,0.8226464528719768,1.0654970529306271,1.089240359384065,0.9721751696224523,1.0502055412567934,0.4283739846234891,0.21166762622391946,0.1848568203386922,0.15400223901014642,0.09202487788702621,0.307116052709034,0.028953184678333875,0.8071863258567856,0.00740733558294476,4.604312678725776,0.002453988920566806,0.6036641135675676,0.5756399510696115,0.003746013655969747,0.28517462951129136,0.1754636032928477,0.6349900703777871,0.8774985975294903,0.37534683713421507,0.5072826351545923,1.1297415086189841,0.8928345105778003,0.38151733305666824,0.39421729615699436,0.13623278226547741,0.05232669192256899,0.1231787212626168,0.6603347594401235,0.5990348999062497,0.19338658093245564,0.5985638016286463,1.4033608140488143,0.19901895895790117,0.09511326402428197,0.3310841869369704,0.7137735270547088,0.5778752291453656,0.000713775275088558,0.5747451058877363,0.03710487771203243,0.4585293804285643,0.09870867759646622,0.4705341294453517,0.6398146664519706,0.35183565906353326,0.08547498684611742,0.44217257787840947,0.30198076193024326,0.013685826611607995,0.5277820714046595,0.0493226804752007,0.6447566133412469,0.4310749751610028,0.09771787836195871,0.013656833148734508,1.1367525035615298
AC>TA,0.8785908444422659,0.5249990788613588,0.57012227000519,0.6831136444081322,0.49070336195716735,1.3372360515712531,1.739077820612399,1.0542484667973817,1.3005004588732927,1.0536892678545509,0.704454125968437,0.5174195731963342,0.6140063767025157,0.5054071298761651,0.35353660509669926,0.6099075547191508,0.3010268347306126,0.9731030874612667,0.182273618732255,0.6016532132612956,0.06789167519883015,1.1528834344719945,1.0391141008359641,0.2834470873227199,0.532386108306524,0.6154964616895996,1.603375082787839,1.4722238592506809,0.6999881568731979,1.4536870133636146,1.5257763238160649,1.1124105405045324,0.8180875125269014,0.47990942292099786,0.3623063236082109,0.20523557974272819,0.44938786546280485,1.2090163361318946,0.9254592437883611,0.42237386236626295,1.0393745542238482,0.3491140787337337,0.3597061971961616,0.3781266966034606,0.5729404310178858,1.024335628627828,1.0742974637320077,0.08137304185665872,0.7628753213248896,0.1239787872872728,0.5640940384501519,0.22039673220991657,1.2146512705108565,1.5219956898324045,0.7139331736480156,0.2636704485001539,0.6756795733087797,0.8366286529346563,0.4136567622550375,0.6318565514597045,0.12564719098117144,0.6174641443056664,0.8588801367409418,0.29861031893806145,0.12425058370512249,1.8794310098820997
AC>TG,0.15114456620618383,0.2495482885476185,0.09151249840411521,0.2344352974461629,0.13143209327887184,0.3728654368895529,0.4630435146727909,0.17003363388295528,0.2583278188233487,0.18056885996593122,0.1254562790854198,0.18988490521342938,0.05122078878444728,0.016690810480154143,0.005598259732311039,0.14634393157182102,0.0068454634201793865,0.16657931835979373,0.006152519701747515,0.027052657185571927,0.0025046953046856204,0.4362532725853615,0.3230466865365522,0.011466907041614325,0.15410565598884424,0.25693210573286923,0.5114759947467964,0.34395038608220596,0.20058782596895203,0.4941396987400503,0.3402422059986957,0.39798383292400746,0.13619861639910066,0.06885809992839337,0.03890565192028016,0.07680387890927523,0.1347427098362766,0.3396796205504266,0.2617322720130986,0.17064319100764408,0.2804417616916489,0.03277341756752396,0.04791546269157392,0.043078988024575264,0.06745530809879668,0.2312385260955174,0.30218987630773336,0.0032608936357324896,0.12936627029773867,0.03584716795654921,0.10272834223912886,0.05892933689520239,0.38143965435726507,0.5013982972417425,0.20080405743036725,0.06939858086239906,0.1818029244774796,0.31429498456858357,0.0145822902379263,0.08343125619578533,0.015306558619133128,0.08664333647604268,0.3012352802944615,0.05907348487995358,0.009153182724756407,0.5703559254418891
AC>TT,0.28626577833159983,1.3819730694085979,0.3785988098014481,0.7398598991519736,0.5861500418324628,0.8624485244293072,0.9792491338243988,0.3150589676064431,0.39863268017707104,0.23975783627818864,0.3004652246501893,0.5806248167775395,0.25362974581742287,0.28655018229843227,0.5590781028347126,0.6101754510472415,0.3206883742253319,0.3257947721516645,0.09537924076323724,0.10193591161617388,0.032456868109101936,1.2276048620078548,0.7301753349215846,0.07224904313477257,0.41232512396408494,0.9690002118670449,1.360273320544625,1.5782226168652311,0.49144656398756503,1.5544843138470705,0.6489319237859122,0.9355372501541183,0.4796870992116336,0.17897340986912233,0.1750825644779018,0.19611596062489675,0.3653761060650367,0.8410931663334641,0.5889839482164656,0.4473057131080148,0.5890291841763676,0.15443803659669172,0.3431302270920482,0.6114850813765798,0.4548113200013709,0.4620721053825819,0.7158757829010686,0.0172744873521654,0.18712864678974556,0.15243033871099929,0.1350917623038265,0.16489809477049314,0.9681555280587898,1.220925372031309,0.7502705506637138,0.25123025020449774,0.38299699757329747,0.796647979236674,0.18596361582135837,0.16402838680017906,0.06747113682973986,0.12212811176013316,0.7227312741873403,0.27136279018389775,0.03354025178447204,1.2065813321574006
AT>CA,2.4751718838731884,0.2658530780039159,0.7230311309054477,0.2675058365731471,0.1762144902157043,1.6116255171548415,2.3724080645648304,2.1199300146041793,2.294380913183602,2.0912911353082415,1.0669593790056255,0.20093974563713346,0.6516418786815088,0.29772484338863164,0.08763187443428296,0.5104824884498218,0.11065169423625706,1.8826176161951584,0.10423174398027282,3.37870299304493,0.0402029018345262,0.553307323085539,1.0853648610741615,0.1912770364320073,0.5488963188722208,0.20998959959974267,1.2092053621367618,2.0084193168448503,0.7855015139647212,0.5723809376467288,2.5502435011624565,1.0024007427753534,1.085703246635069,0.811200017887291,0.42320647325635313,0.07579453256721552,0.2642902847632498,1.300448159288756,1.1643152603675275,0.18204050027894647,1.3037267968419872,0.7482143205137284,0.40623843482250327,0.06638000874675064,0.7531745185109977,1.617968611492522,1.1922734670773116,0.056068805828891045,1.4536286157589156,0.039359960436513006,1.1337290789598509,0.13949946777269248,0.9131893312902188,1.235243241702948,0.3642150184744766,0.11477238845916377,0.8498135493669201,0.4734737540127481,0.24803718530179564,1.0845048443705085,0.09365787965767433,1.1977265075509291,0.6866686228220329,0.20194733695949815,0.10564871830530918,2.2534406378315355
