Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10
DEL_C_1_0,388.9836057768629,481.58769334742146,195.16527013962315,516.7959623479144,645.3491840340262,329.53025526613607,415.2092158133391,291.99790905803,527.8259875876904,118.37359542603924
DEL_C_1_1,14.10178085456062,19.7176103286216,97.97888311280656,15.61033496827852,217.74718150145821,15.62333707859189,171.77787739883104,9.796874061202429,30.087938932393477,18.968803663048362
DEL_C_1_2,0.2491258092804836,0.3081331302951956,109.2416603598175,0.3314004693986844,201.14018217039816,41.21910673715769,149.45718378073252,0.1871162308166985,0.33658695889721524,27.08419913888252
DEL_C_1_3,228.4361318119493,288.1551741663426,229.34729905741864,296.11305904595827,351.70913543857114,403.9834132771401,252.5501333690056,169.61618304458892,335.8485450411582,237.09104317480183
DEL_C_1_4,320.2170017045275,398.13983967375356,410.15420203738347,423.0960577466191,403.62930363610883,822.5550065929856,256.12292859422223,239.78675181246055,442.7082532652106,469.7177977054116
DEL_C_1_5+,1224.4912660752304,1524.436159504111,1050.9404309783818,1615.165765123844,1466.9250473106588,2250.229111578862,933.2335402056104,916.2417132125679,1702.4556492148279,1217.268918019048
DEL_T_1_0,654.2150658336351,813.0295852167533,543.020035556713,864.9329956007995,1549.1580521441374,568.3450897052567,1059.6939905987263,490.02748247148367,902.6037237734282,225.03415147981258
DEL_T_1_1,3.69181666403461e-13,4.663631911258235e-13,366.382468886976,4.776319088070259e-13,801.1534655577377,37.03819386992947,595.4679106526328,2.738878767961294e-13,5.460129874197641e-13,24.395263889094252
DEL_T_1_2,578.5794756657783,718.3754338437243,554.1528189851743,765.8455378803046,1558.551465359304,491.4637528134615,1073.7093053810436,433.6037437613544,795.0624982931721,188.0898901216194
DEL_T_1_3,1657.499676117754,2056.8453775317294,884.684083225889,2195.5494510510143,2675.4697956056425,1541.3169486010238,1739.7348673898982,1242.5744479008165,2272.1554216475633,620.5129615725103
DEL_T_1_4,3842.944007846669,4765.799619831289,1787.847214470495,5094.621421605642,5060.601014225094,4007.635769475959,3167.9223258702896,2881.9921072861102,5253.318159558779,1708.100230858728
DEL_T_1_5+,65261.12692902532,80718.71551691277,20470.530609745325,86813.8398033948,80905.51150378399,54780.19863666706,48891.47188428921,49017.06541396961,88172.49529739318,19098.293108400434
INS_C_1_0,3.69181666403461e-13,4.663631911258235e-13,3.527306966819317,4.776319088070259e-13,4.09452084612814,3.2205023840550004,3.0433067797693405,2.738878767961294e-13,5.460129874197641e-13,2.1211888946416124
INS_C_1_1,18.185863658419713,22.49332219883056,9.800160223519104,24.19180802754806,31.86603329675981,15.390708839076435,20.55194823178179,13.659244185650548,24.570415090210226,5.404644114315637
INS_C_1_2,2.0987447598544864,2.5958482359268147,11.005251849925445,2.7918624753196855,26.392520200729827,1.8852634002332742,19.25503624418695,1.5763489541468374,2.835555730901705,0.6955796030861242
INS_C_1_3,47.93572002339622,61.77855964359914,23.705017692433792,60.32309056856039,47.137241593894124,55.91081243788498,40.29939053223607,35.13479081319847,76.83382264865321,37.856439159316146
INS_C_1_4,261.7174820296158,328.960277625596,123.84175302749861,340.8826467049846,289.83383885524506,302.5977049477643,198.87566461204239,194.73897030711072,379.07229222489644,159.70349757922045
INS_C_1_5+,1109.6817553635983,1443.9990078263431,519.3537138207904,1377.2594955348088,896.223888335975,1339.4274739694142,863.3117560168406,808.5058710869156,1845.885108330387,981.3038870869864
INS_T_1_0,142.83227182515736,183.3822149090488,66.63864192718017,180.70686991505568,179.59751125375146,131.07897947250783,145.38621367195014,104.93328347594246,225.55873764847598,85.62428180809967
INS_T_1_1,0.6424606177366498,0.913195469963191,45.124054539846526,0.6905952249633056,101.65622904408023,2.526243688190469,76.09080129711528,0.44113541348358287,1.442947970220937,2.1400577700977226
INS_T_1_2,54.90506870229737,68.4771588543661,162.28438713493324,72.25260493328824,288.4946756194767,135.08082768739746,208.0516063296932,41.04053727544233,76.93220851997421,77.7621663029254
INS_T_1_3,154.38971817944082,203.44184099804357,135.31565969828296,188.10533471793204,249.49263141078293,192.95416034600674,226.66476101538154,111.60051114128811,269.1279460570074,154.65049295431547
INS_T_1_4,544.7817964862224,722.7994506289718,249.69101793479905,656.9279759900451,430.43130837895916,600.0371402824742,492.1876495881156,392.0726878175907,973.5632158418998,519.2265296135571
INS_T_1_5+,14453.722002788629,20498.25535398284,5049.540375191462,15600.699176529282,321.06775788631745,16545.01543224492,11988.63156338846,9940.593972310888,32238.080252653464,21358.136312452334
DEL_repeats_2_0,24.05879251701893,31.775656376952902,99.49036600905596,29.211757308272144,228.05856648394445,23.664666932711075,176.32843971604566,17.36538797469119,42.29259590551788,20.277704838949894
DEL_repeats_2_1,305.33336870173537,381.24304047220903,197.5329454775739,401.2049136358825,538.8764498687389,301.4600422795424,367.42645291180077,228.07963366011774,429.9320376179947,138.5758394633542
DEL_repeats_2_2,155.6962260550639,193.96488270336923,87.2648382695007,205.19112913018986,217.60387710132952,176.07314801169917,142.47123166511673,116.45629871693612,217.10128725872522,83.00107716474078
DEL_repeats_2_3,66.00369284993323,82.8925806117077,210.75156130537022,86.06468662979867,76.17247401401511,402.9906494171669,52.066208207553785,49.13631445938376,95.26352809476649,255.06636180347164
