Sample,DBS2,DBS4,DBS5,DBS6,DBS9
Ovary-AdenoCA::S.1,4.754238614735259,51.286817835946785,0.0,5.110176746008314,9.182426439443262
Ovary-AdenoCA::S.2,14.100930887328943,0.0,90.82777952378126,71.79064535650657,24.285468014213443
Ovary-AdenoCA::S.3,23.352103881664586,102.80330102401653,5.263889194895027,98.4424964396781,44.911310890900424
Ovary-AdenoCA::S.4,27.459407140209382,22.150488111223066,65.91210095752848,2.075494160535594,6.683593246597201
Ovary-AdenoCA::S.5,6.9884674330262095,27.679690170494165,0.0,0.0,1.456967726129285
Ovary-AdenoCA::S.6,5.6972767546139815,6.8320261463900565,94.07641106275588,9.404283337780415,0.0
Ovary-AdenoCA::S.7,32.873557184209865,7.304331320359795,20.855133956859852,0.0,0.0
Ovary-AdenoCA::S.8,55.046455799440785,28.12145961043406,318.24212761494056,0.0,0.0
Ovary-AdenoCA::S.9,35.60946324864087,0.0,177.21988473795727,0.0,18.91273062356087
Ovary-AdenoCA::S.10,61.56509827942687,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.11,23.54002527935216,40.42341998442833,0.0,2.8429176699087075,0.0
Ovary-AdenoCA::S.12,48.515591184394175,59.76294285967978,0.0,3.1465558614205027,0.0
Ovary-AdenoCA::S.13,83.09502345742428,165.0032952339869,0.0,0.0,0.0
Ovary-AdenoCA::S.14,8.181740435396561,11.218206358723883,66.34916642071732,13.303603623775022,9.914955187834956
Ovary-AdenoCA::S.15,13.643115879968793,0.0,0.0,0.0,4.976038095439952
Ovary-AdenoCA::S.16,3.6747698826826842,59.755608244375004,2.720331816917829,2.597445979534751,9.803429340211993
Ovary-AdenoCA::S.17,68.75722907405537,42.12758192354755,0.0,41.52341352569106,13.782903849860485
Ovary-AdenoCA::S.18,31.00512006502422,145.02744651379714,10.348997764464029,24.465741643552725,0.0
Ovary-AdenoCA::S.19,0.0,40.36379599565367,1375.1993904176188,0.0,0.0
Ovary-AdenoCA::S.20,69.57035238482513,6.588611832636533,18.857543509753665,9.021804888400977,6.074893650626272
Ovary-AdenoCA::S.21,16.154692847274646,31.434167542174084,0.0,0.0,85.07212324145073
Ovary-AdenoCA::S.22,28.686950036564983,0.0,0.0,64.34927153797244,13.034176655436822
