Sample,ID1,ID2,ID5,ID14
ColoRect-AdenoCA::S.1,261.07452270653124,1084.354713712784,0.0,474.3908400992043
ColoRect-AdenoCA::S.2,459.88502844783307,1361.8767676411846,0.0,0.0
ColoRect-AdenoCA::S.3,658.7284393634496,1066.0291399518992,59.24362086386546,865.7098696665508
ColoRect-AdenoCA::S.4,617.694923475649,735.6898438122764,335.26874137027323,0.0
ColoRect-AdenoCA::S.5,900.4320418637789,173.63376537513244,65.89883978722524,317.747694094211
ColoRect-AdenoCA::S.6,1162.4948923573413,1303.962741439319,90.49155914908101,0.0
ColoRect-AdenoCA::S.7,1059.7916617696937,321.024005559104,196.87861248316028,0.0
ColoRect-AdenoCA::S.8,977.230113174015,30.212685694895526,0.0,175.7840465661702
ColoRect-AdenoCA::S.9,435.2981058545078,346.2523488883929,25.60372719155629,186.73919818887356
ColoRect-AdenoCA::S.10,482.5320815337681,391.09096105768106,0.0,0.0
ColoRect-AdenoCA::S.11,452.9437131935439,399.33855494095263,34.487751303189555,0.0
ColoRect-AdenoCA::S.12,494.18269620148175,131.09570144971482,0.0,0.0
ColoRect-AdenoCA::S.13,265.09753822822023,326.96048564962894,42.4309955049437,0.0
ColoRect-AdenoCA::S.14,622.5913100431901,1112.3757084812219,174.8596548713397,0.0
ColoRect-AdenoCA::S.15,958.269322951715,200.83097203917248,308.56469812688044,0.0
ColoRect-AdenoCA::S.16,788.9005901642865,1194.9889500520762,0.0,0.0
ColoRect-AdenoCA::S.17,185.34724218425262,560.8774878827163,0.0,0.0
ColoRect-AdenoCA::S.18,971.5322277839913,1910.9146165054576,0.0,575.6816444574351
ColoRect-AdenoCA::S.19,78.62123157830084,154.7489864571219,0.0,1004.7833888496409
ColoRect-AdenoCA::S.20,204.39360087728943,420.96642879000916,0.0,649.0297448067561
ColoRect-AdenoCA::S.21,242.49655916001086,169.52679909565026,402.1843641036999,0.0
ColoRect-AdenoCA::S.22,204.480668648493,281.2981929970635,60.26624466676404,0.0
ColoRect-AdenoCA::S.23,594.9030598778478,46.36410264065783,600.4838013385684,0.0
ColoRect-AdenoCA::S.24,1515.3472006286568,593.7927431511164,0.0,0.0
ColoRect-AdenoCA::S.25,1474.8672654091552,192.72942699621154,377.0199776040938,0.0
ColoRect-AdenoCA::S.26,45.92573826522255,453.94828767954573,15.832494524130517,0.0
ColoRect-AdenoCA::S.27,1105.768854532003,107.41188968921358,0.0,0.0
ColoRect-AdenoCA::S.28,458.5124443201333,384.4548082803099,0.0,0.0
ColoRect-AdenoCA::S.29,385.17435593929116,764.281394834789,0.0,0.0
ColoRect-AdenoCA::S.30,402.61067142299885,493.05599255857385,456.8590609217899,0.0
ColoRect-AdenoCA::S.31,601.4737835864432,2059.277934929755,0.0,645.2319049127018
ColoRect-AdenoCA::S.32,710.579900180291,331.0298635237537,0.0,0.0
ColoRect-AdenoCA::S.33,845.5860526051532,629.1094526566668,391.37093339219683,487.8561698737657
ColoRect-AdenoCA::S.34,77.9093440252972,1311.1972398942078,0.0,0.0
ColoRect-AdenoCA::S.35,380.1322508993714,361.1664222662693,43.005552804689245,0.0
ColoRect-AdenoCA::S.36,331.3942959272542,333.067116377602,322.706763838151,249.4897561292334
ColoRect-AdenoCA::S.37,978.1145484716915,229.85139954010168,441.220750458623,0.0
ColoRect-AdenoCA::S.38,186.1668772055215,499.52071096589896,315.2075157363596,2272.526108611697
ColoRect-AdenoCA::S.39,534.7517846363011,530.3691365396098,0.0,0.0
ColoRect-AdenoCA::S.40,611.4349184896125,393.82013152350686,53.23114873647584,0.0
ColoRect-AdenoCA::S.41,760.6517519940114,467.9126170593391,60.54318033100379,0.0
ColoRect-AdenoCA::S.42,798.0344706444138,115.941154429491,308.3798746427298,824.265217184677
ColoRect-AdenoCA::S.43,299.22698196406293,2142.428767924233,237.5213645450968,0.0
ColoRect-AdenoCA::S.44,629.6615718186679,1047.9735789094575,0.0,0.0
ColoRect-AdenoCA::S.45,407.0815943131998,951.5189270238486,0.0,0.0
ColoRect-AdenoCA::S.46,558.798814975508,836.1222575517461,0.0,0.0
ColoRect-AdenoCA::S.47,262.58553087982887,560.5481763216083,0.0,0.0
ColoRect-AdenoCA::S.48,319.4518985389472,2459.8030730505,0.0,0.0
ColoRect-AdenoCA::S.49,0.0,865.2324224651801,0.0,752.0300604315248
ColoRect-AdenoCA::S.50,2733.4251340839874,499.19544354293896,0.0,0.0
ColoRect-AdenoCA::S.51,155.73381086153,1200.4800421329805,0.0,0.0
ColoRect-AdenoCA::S.52,411.47156456824115,921.3071400887723,275.96812913099404,0.0
ColoRect-AdenoCA::S.53,148.9975454579165,654.8742447349908,0.0,0.0
ColoRect-AdenoCA::S.54,1228.7301138991472,281.00163278513025,0.0,0.0
ColoRect-AdenoCA::S.55,456.2021912193108,631.2904004478829,345.1059617525681,2204.4105375759123
ColoRect-AdenoCA::S.56,910.5899741308809,296.04095881939895,30.482300499278963,0.0
ColoRect-AdenoCA::S.57,1034.61134652149,619.6117462013847,0.0,882.1426401378199
ColoRect-AdenoCA::S.58,245.17958748038618,156.72527338802368,304.5474965946157,0.0
ColoRect-AdenoCA::S.59,216.6747664404661,913.718495113205,0.0,0.0
ColoRect-AdenoCA::S.60,294.5240418389451,96.81739421232672,37.0308391974531,0.0
ColoRect-AdenoCA::S.61,280.7794456518228,93.98470933453993,357.9994165762328,847.9722107359432
ColoRect-AdenoCA::S.62,456.9284336107169,527.8849225973933,0.0,0.0
ColoRect-AdenoCA::S.63,415.79568716989655,67.1167454301094,30.662167826911897,0.0
ColoRect-AdenoCA::S.64,183.7393942165388,1946.7126402432523,152.53361613849464,0.0
ColoRect-AdenoCA::S.65,295.46871393252087,417.7992223952805,72.30684253968971,0.0
ColoRect-AdenoCA::S.66,564.3568085531757,437.1848369033693,410.58021429804006,0.0
ColoRect-AdenoCA::S.67,1552.5786230453687,788.2330006234176,0.0,725.8623767909785
