Mutation type,ColoRect-AdenoCA::MSI-H.S.1,ColoRect-AdenoCA::MSI-H.S.2,ColoRect-AdenoCA::MSI-H.S.3,ColoRect-AdenoCA::MSI-H.S.4,ColoRect-AdenoCA::MSI-H.S.5,ColoRect-AdenoCA::MSI-H.S.6,ColoRect-AdenoCA::MSI-H.S.7,ColoRect-AdenoCA::MSI-H.S.8,ColoRect-AdenoCA::MSI-H.S.9,ColoRect-AdenoCA::MSI-H.S.10,ColoRect-AdenoCA::MSI-H.S.11,ColoRect-AdenoCA::MSI-H.S.12,ColoRect-AdenoCA::MSI-H.S.13,ColoRect-AdenoCA::MSI-H.S.14,ColoRect-AdenoCA::MSI-H.S.15
DEL_C_1_0,137.98699517953497,89.12915206516428,193.08258740008017,275.6652722101736,397.9659991716406,613.0300485946752,43.07259745268689,108.41401848336291,305.11842573568725,384.5754271125999,1065.1041906521825,170.58364434511876,311.7756679683526,168.92441687213505,377.168870086212
DEL_C_1_1,6.728630678859949,11.900255048368933,22.048625675430753,1.2628640181630866,1.8231420184948408,2.808382732492818,17.027960115335333,6.567300168708538,29.0388193236069,1.7617977965680052,40.77336365659335,9.594957334718496,17.748642558893202,5.76009658476275,57.25174997484862
DEL_C_1_2,0.08814397208144922,0.05592675070912131,0.12165311560051878,0.1777152532347149,0.2565598044126224,0.3952068008168626,0.025523027351688484,0.0690823817722732,0.19301621029192542,0.24792720123649303,0.6818612854290877,0.10879590456255013,0.19881796782793665,0.10823672776023777,0.23574643472393314
DEL_C_1_3,85.11288617999095,72.82259410708348,148.94258294766638,141.2622547766756,203.93419133541414,314.1418801723944,61.83372300518979,69.89739855257449,221.65581822150864,197.07230994337775,630.6010188474103,108.23552308594965,198.32273151361332,98.3435555799999,324.449303501299
DEL_C_1_4,114.88435720269538,79.85809904385722,170.20704239132596,220.39982847595428,318.18167465729215,490.12962887055284,47.0290675909775,91.22083726589698,264.6275665041013,307.4756478830624,878.4255443757479,142.97871593614667,261.4807124004742,138.7888044085185,343.09360297167046
DEL_C_1_5+,440.81860806521934,312.94337809016736,664.0039011353595,835.1716325700097,1205.7010684397258,1857.2716918398692,193.3431742586911,351.12605222359366,1027.6200157655373,1165.1322081043957,3360.9349353257103,549.7209610315972,1005.5162328067239,530.4025556219881,1350.0266720521222
DEL_T_1_0,234.41894542977025,161.6765152748689,345.17612241895984,451.77194525885733,652.203566126316,1004.6596560215074,93.44787678525698,185.91838489267835,537.5819210933845,630.2585284407949,1794.2876361667306,291.5298295046513,533.1168202200106,283.6125914779327,693.5305891725855
DEL_T_1_1,1.3806371051193316e-13,1.2025440652069848e-13,2.451607537313713e-13,2.2571551455856074e-13,3.2585570013821815e-13,5.019507598799381e-13,1.0450533915562235e-13,1.1374292222022073e-13,3.635406628196445e-13,3.148914613775394e-13,1.019769861713328e-12,1.7593103879216745e-13,3.2242098100637013e-13,1.5882799317636539e-13,5.372394309362963e-13
DEL_T_1_2,206.81456913473778,140.46076438401684,300.8880960006993,402.08321759977696,580.4701047734584,894.1608511222465,78.14125244541815,163.65613022370385,470.1967190948693,560.9387207299299,1586.216212184239,256.832257103214,469.605095522583,250.92931079456443,600.6623632298345
DEL_T_1_3,591.6072197475268,398.0199012625842,854.3931377491019,1156.277323596262,1669.267429716939,2571.3530695760146,216.06322868087523,467.50907181375203,1337.9483878815076,1613.1007073085914,4543.0630207694085,734.0477093132952,1342.06446620482,719.0392453281182,1698.8022635643988
DEL_T_1_4,1369.3329830570842,911.1683412945742,1960.7060249391568,2692.581801857162,3887.1635826165393,5987.818268160934,480.16503688197355,1080.3853361089766,3077.902926148978,3756.370137531659,10530.27396415639,1697.3203940533294,3102.9405337285484,1667.5949016691104,3880.150581210467
DEL_T_1_5+,23090.24103906779,14650.600873891097,31868.31380565249,46554.380709300654,67208.54058348098,103528.58029486795,6686.025597429914,18096.856869583647,50562.6274246894,64947.139339306064,178620.73904746238,28500.232075895656,52082.45886403159,28353.74982823223,61756.25937123186
INS_C_1_0,1.3806371051193316e-13,1.2025440652069848e-13,2.451607537313713e-13,2.2571551455856074e-13,3.2585570013821815e-13,5.019507598799381e-13,1.0450533915562235e-13,1.1374292222022073e-13,3.635406628196445e-13,3.148914613775394e-13,1.019769861713328e-12,1.7593103879216745e-13,3.2242098100637013e-13,1.5882799317636539e-13,5.372394309362963e-13
INS_C_1_1,6.4343965934910745,4.082580870250145,8.880520971801634,12.972984913461218,18.7285357416656,28.849588155064,1.863148169623244,5.0429250174361,14.089935098941526,18.098366812834747,49.774996844305356,7.941961102639568,14.513455937006267,7.901141915270404,17.209186523981476
INS_C_1_2,0.7425633660878992,0.4711514046874089,1.024859044608199,1.4971510079580486,2.1613719857269156,3.3293949136340193,0.21501714360532917,0.5819801937083464,1.626052961300872,2.08864716154216,5.744297645735868,0.9165442763787595,1.6749295038875647,0.9118335264687255,1.9860310578011438
INS_C_1_3,18.862451407466867,20.313946144855958,39.99082022258454,24.574419502761785,35.47702375808626,54.64909475604237,21.954083143686507,16.198318723144013,56.949299881798765,34.28330961149641,133.58128992186258,24.692534336182355,45.358644039150974,20.425449965521548,93.3818282504812
