Mutation type,Kidney-RCC::S.1,Kidney-RCC::S.2,Kidney-RCC::S.3,Kidney-RCC::S.4,Kidney-RCC::S.5,Kidney-RCC::S.6,Kidney-RCC::S.7,Kidney-RCC::S.8,Kidney-RCC::S.9,Kidney-RCC::S.10,Kidney-RCC::S.11,Kidney-RCC::S.12,Kidney-RCC::S.13,Kidney-RCC::S.14,Kidney-RCC::S.15,Kidney-RCC::S.16,Kidney-RCC::S.17,Kidney-RCC::S.18,Kidney-RCC::S.19,Kidney-RCC::S.20,Kidney-RCC::S.21,Kidney-RCC::S.22,Kidney-RCC::S.23,Kidney-RCC::S.24,Kidney-RCC::S.25,Kidney-RCC::S.26,Kidney-RCC::S.27,Kidney-RCC::S.28,Kidney-RCC::S.29,Kidney-RCC::S.30,Kidney-RCC::S.31,Kidney-RCC::S.32,Kidney-RCC::S.33,Kidney-RCC::S.34,Kidney-RCC::S.35,Kidney-RCC::S.36,Kidney-RCC::S.37,Kidney-RCC::S.38,Kidney-RCC::S.39,Kidney-RCC::S.40,Kidney-RCC::S.41,Kidney-RCC::S.42,Kidney-RCC::S.43,Kidney-RCC::S.44,Kidney-RCC::S.45,Kidney-RCC::S.46,Kidney-RCC::S.47,Kidney-RCC::S.48,Kidney-RCC::S.49,Kidney-RCC::S.50,Kidney-RCC::S.51,Kidney-RCC::S.52,Kidney-RCC::S.53,Kidney-RCC::S.54,Kidney-RCC::S.55,Kidney-RCC::S.56,Kidney-RCC::S.57,Kidney-RCC::S.58,Kidney-RCC::S.59,Kidney-RCC::S.60,Kidney-RCC::S.61,Kidney-RCC::S.62,Kidney-RCC::S.63,Kidney-RCC::S.64,Kidney-RCC::S.65,Kidney-RCC::S.66,Kidney-RCC::S.67,Kidney-RCC::S.68,Kidney-RCC::S.69,Kidney-RCC::S.70,Kidney-RCC::S.71,Kidney-RCC::S.72,Kidney-RCC::S.73,Kidney-RCC::S.74,Kidney-RCC::S.75,Kidney-RCC::S.76,Kidney-RCC::S.77,Kidney-RCC::S.78,Kidney-RCC::S.79,Kidney-RCC::S.80,Kidney-RCC::S.81,Kidney-RCC::S.82,Kidney-RCC::S.83,Kidney-RCC::S.84,Kidney-RCC::S.85,Kidney-RCC::S.86,Kidney-RCC::S.87,Kidney-RCC::S.88,Kidney-RCC::S.89,Kidney-RCC::S.90,Kidney-RCC::S.91,Kidney-RCC::S.92,Kidney-RCC::S.93,Kidney-RCC::S.94,Kidney-RCC::S.95,Kidney-RCC::S.96,Kidney-RCC::S.97,Kidney-RCC::S.98,Kidney-RCC::S.99
DEL_C_1_0,41.942578243731475,17.443494689186583,15.703248594982096,24.307704116610704,42.77494128069673,36.118464429058605,70.99028561056905,105.58821460640812,34.1613327683263,32.75708399228956,34.621879440849355,15.673260735093962,46.982664147686805,26.711889038763974,24.0901320120915,38.00501971955257,70.71346392043075,42.07158149219549,67.62896042185693,62.9731712637734,41.0425622300456,63.309279324759615,43.18024488882816,49.28686009307263,11.33213663680918,60.90260870174431,54.30026493872191,74.19733556269004,32.91663998670655,56.432627041931866,112.65140599899385,29.807971698942495,65.41684367180909,33.79294066469627,68.62640141238249,45.77746314186185,29.08621156927287,20.676012468961797,31.300532244168075,127.96323228377462,43.90299769601675,11.461669617138092,52.22400018299507,107.18684553206155,68.54547482600586,15.336217709344046,48.01760632824806,57.70841543544657,21.243172432250546,35.9187183105936,45.82813612796055,60.60806305948024,16.760281321197777,113.26796510573395,37.46765669572774,49.1762361965495,10.991491188173333,40.819075530815866,70.83268798017683,56.006592893798384,20.2975925196002,40.37288594201094,32.16432706337219,19.15157757889809,29.946043670294426,57.94447354377067,71.55625728060416,26.243517494825163,19.78505637527081,28.17945987083051,11.703741471127849,12.909762025219973,57.214048549637425,28.816319038623682,31.960910967880736,69.1526947813203,19.541257177087626,25.210527552123192,52.28261677637031,35.87696674298154,18.64701245356671,43.27708172542218,10.455838579652376,47.26864277741052,113.2775586657819,147.22090711561142,77.99379165659816,33.094781341868675,38.911395982344054,98.3688231233725,23.662445211776987,24.936122384783495,20.41660872832968,23.562472865805248,29.076550173062817,24.390907206554786,21.604361780513305,26.41302560124913,55.93363191151893
DEL_C_1_1,27.986918078101517,20.50737793038215,19.663222868131363,34.759145224090325,24.82947627600265,17.10138881205693,45.704944134398744,59.32495971955269,37.06552597486294,45.339265635265576,23.750917722276,15.413304378427767,30.62319338858266,35.27623886505267,19.117346059032055,47.771887324874555,30.61496009426532,41.002063696443905,44.182279644729746,47.20174588878979,27.066908158384937,46.83636534179138,44.17793668509335,56.766207922222904,9.788727651466735,57.06280548418043,41.221025842542645,55.4534121764681,23.35672241665902,37.86930637955104,54.455883515397446,19.783939675556404,49.28335026720589,48.521634167989816,44.97315466726119,34.639574576972464,26.203713384930843,27.144673575003694,32.47263984365053,49.94224553637677,22.10922812396277,11.8163420505825,42.9260734695863,63.194677569873384,48.130003849054916,16.16983075831529,29.65441212448725,24.811251582714824,22.737337337921105,18.38724287616823,38.52391792381873,54.695344315558714,19.411987097079074,38.09764407469146,25.267681039177308,47.818881734811434,10.429072363682675,60.226630188366,45.27707267621214,38.931807902174796,17.246589993692826,46.79054266221642,26.155346142167236,17.99646389607321,44.458958243996555,48.32686149690917,31.38345857841292,32.94959483535779,18.751618100891598,28.74257148756362,12.67096701700717,12.6501699091585,31.505538706231988,41.76052067425306,23.628466350112607,37.880621034497594,25.658559379265846,33.39444635918812,72.54573423690024,27.725292120641388,13.18356686751321,35.68524631517257,11.705580963917527,26.0770306971315,42.402794496022835,57.97994504952474,38.62074670855614,38.864788701669426,50.25489195769243,31.364362602328754,29.866975456579464,17.73654213910639,16.43652027477979,28.911625566820113,41.04585637149365,21.163808120384157,21.385354018829013,36.15955999853866,33.52133268229345
DEL_C_1_2,16.638083542497192,18.534874774025177,17.08035556930717,28.42287512581579,12.561655570546893,7.5793147566667765,30.090200913640146,30.290464327973044,29.703108718610036,36.55413266220873,14.22551518030119,11.139676253095402,19.609690755317864,28.018710980530212,15.038801880400174,40.884615846382786,9.705065484483153,33.80364621955241,27.100140608705757,32.0025133903071,16.352082104266557,32.76952578820034,34.01296820410691,45.83015788930522,6.246883517752295,42.54965822692408,27.761915313968963,36.095920654018514,15.522937700863004,23.68183531622329,21.937408206103242,12.402772884003586,32.48997995753895,41.197741672540566,28.147449904994073,20.82164817519696,18.955090914840333,21.818223053731245,25.056013878137676,13.951350925594738,10.798486719115337,9.44845200786066,31.28184599274206,31.999901050816337,28.965554534014956,12.401312906916946,17.342996811442436,6.422416025175119,17.127545393438524,8.936484383407183,27.085464197129077,38.45045163154728,16.55238014846001,5.170794298025804,16.535451937084105,39.446834663092865,8.285628353813005,51.88401390824703,25.288044178304865,22.7469131994808,9.964427066562788,37.585793592004045,19.426801531588595,11.411518282614182,37.6190112145024,32.910577152360986,11.647804184877783,26.091217161458655,14.884328916973848,21.0857249975115,9.808927692638193,10.393114253256433,16.165015871790615,35.72385492266797,12.588266482878813,18.989813695019876,21.557359983473958,27.253960797409338,59.816245562563324,18.69451203189601,5.09014273503876,26.279196378299027,9.841956960708059,13.080537254115221,10.471643388721356,15.775231274841879,16.198841384239433,28.795214477100714,40.93774378010566,2.3760587368919928,24.244110963654308,11.88086730523076,10.35234143540001,21.775620201916375,33.32597955523329,14.61918533040285,15.018257856997838,30.13597141048271,17.245824905071597
DEL_C_1_3,8.499262216993772,9.895591467378637,8.23270816119714,11.633410658659473,7.555114985411469,5.0039025804133725,17.282728206563654,17.95622949436524,13.401202674690815,15.427303598008077,7.751263856831544,6.529501997311001,11.415104379330668,12.230255205612098,8.218651841802584,20.026847786183083,7.454978777574737,15.110179994982493,16.310295214733053,16.64931092166683,10.070832530281013,17.221294808278767,16.823988090817313,20.64748331554309,3.9883364885950026,20.794301923193522,13.377034274962284,17.798902885533902,8.19795141079463,11.876268315204136,11.831300194054919,7.6285310632047,15.918351048673621,17.354052848679373,15.072833179067576,13.054505817976567,11.03975894146094,8.94442808279476,11.23890608825585,11.006582876565478,6.153885042669787,5.362159455802923,15.799387743376107,18.589284315462656,14.460682003764246,6.982262565032381,9.915538752248723,5.379184643015142,8.011604494087761,5.211372722438624,15.13542992299557,17.112801257939985,9.242155653587512,6.035042575112587,9.628250495419833,21.808840018729633,4.6370967015096305,22.247344184885836,13.425584074286258,11.12076313863486,6.473097654309744,16.341463194787295,10.99571430539893,6.446212780770661,15.701326768720442,14.599485733913856,8.262932597944456,12.277590385024252,8.26279152810468,9.497779030800011,5.353422423526352,5.811917126588073,9.34964163373533,15.519537480853222,7.5037237760977655,10.37903017042487,10.272769685023114,12.35387294817449,25.83306137136524,10.261401968964707,4.076997531908937,14.900368595252898,4.909724942255408,7.731408161566681,8.696795647865882,11.676705121537207,11.066054107806654,13.55962906934732,16.85568421738109,3.987342767226846,11.861614571473222,7.06296874603133,5.923125510357642,9.73103702368433,13.839290299525011,7.611488257975763,8.556921663567048,12.711250095774433,9.808278452392965
DEL_C_1_4,4.199748505823445,2.087442657060573,2.7944543915675553,6.440528281292642,2.8638061903594676,1.9878129742607467,4.950220479358688,7.095735519732344,5.915613861974768,7.9166392092812385,3.0674007842068214,1.3554190152938197,3.498324062575508,6.177222325900778,2.096369803264498,6.521504220598377,3.3131391159932666,6.627220657513726,4.536318324990895,6.233701093029331,2.9489624950009583,5.971098369180395,6.060290033512408,9.044568595955402,0.9357016652280254,8.042170104580848,6.165048216054475,8.079357615228899,2.9903434100263016,5.6848443843366265,8.188556290479344,2.1480562395516505,7.518953053648867,8.603779064155775,5.795493697465735,3.1439276875108484,2.533630808737982,4.973586162017071,5.2669381449845565,5.834927767392818,2.9404093912743647,1.1687835198578946,5.737067127604349,7.983605625639268,7.142971804826022,1.6047561613073253,3.519907741538601,2.722936553238566,3.5588276812049076,2.335897440016448,4.130505585440801,9.543848662998824,1.9160794377664867,4.621471746252665,2.660342679984616,4.891657029032822,1.0364338914567348,10.322560247775915,6.275688374496976,5.963097348023107,1.380156424998738,7.943230482601263,2.7762417015022693,2.0032553433300313,7.925134646221586,8.104077674225865,3.6697093251964663,4.943250407337276,1.8432677328122753,4.948644752574591,1.5353439355694838,1.3939796040178334,3.882424776650865,7.055345516111437,2.7314038537970586,5.22677657648736,3.7065115047601265,5.26089832174578,12.274459612679554,3.295747684433391,0.9400424794009269,3.7650555615687966,1.5428593391086562,3.1405390663999824,4.9923659315075435,7.310293612029163,4.003028873002961,5.780455951182865,9.359655811561149,3.9534657570215828,4.352399859380604,1.932531697285302,1.970808301146939,5.134676337269983,7.475116590168126,2.6850505017629307,2.292605306001515,6.534198098006014,4.216093719397657
DEL_C_1_5+,2.52307138895125,1.9500718486651847,2.1373992607034857,3.770863697204973,1.6135146851308475,1.1365085943537152,2.9938645780642266,3.3809261045193306,3.476405987384501,4.484321309206506,1.7506801456838523,1.2026680910076708,2.4365465776491546,4.269516246723172,1.5748095229210792,4.872618984577141,1.3659294542669254,4.137221163293635,2.973380933232579,3.6229636294827454,2.7264640117462307,3.565406318025749,3.9411119461690785,5.2884331192589356,1.1364777211437147,4.77053260107895,3.167159847517559,4.167032399520339,1.6979965021135186,3.28846151654402,2.7106415534246415,1.8476709274059313,4.514453960038612,5.181699265825005,3.0102353193975855,2.460204522294211,2.409343504117836,2.7451476965257866,3.061701051373297,1.6538108405645904,1.327968504291612,1.2234287341044965,3.4315557651109168,4.249407380468018,3.6631450079277466,1.4293049812720795,1.9130150603284892,0.923572286935607,2.25666946332458,1.066531816613983,2.946827890140839,5.6718626215237045,1.9543759931435072,0.884993011089814,1.8088148716490267,4.2066314827194216,0.8714865908959933,6.166563182876706,3.1836152939658913,2.9198820542585673,1.1919129859058497,4.610063270254445,2.3375699580410925,1.5039702657185885,4.550676491822053,3.954314222132367,1.8308899191817194,3.248628740254826,1.5357825517209553,3.360657116611229,1.59966809987004,1.5578855755144785,1.8933364464456,4.314443207793613,1.8291730310647045,2.226582530184419,2.54190967513894,3.294787376817165,7.219022645762812,2.2075401046083414,0.8121248375659957,2.9748611803935767,1.1980714020339038,1.412399829999634,1.251124896087503,1.9346796448134729,1.7029961602623085,3.535524688202567,5.5765492391509,0.4734598850129984,3.338082266610332,1.6042320398952858,1.5727347240689795,3.9471593200160773,4.460519953545948,1.679434946737975,2.0218355769745693,4.178780761385208,1.9823063380886154
DEL_T_1_0,41.94329633116678,70.80149076221188,45.021714547021205,28.7080179656755,48.31265952835327,37.49053142115625,127.29201274358769,117.718999236705,58.02524230234618,45.21464982501865,44.30236427232721,46.11552975946212,79.76453373785776,39.252085237996596,59.35227127489145,111.23916298891756,57.050232528199196,69.23319014149897,118.49572871145902,98.25154833147982,72.30381866642358,108.32966031402704,89.892994613419,87.87147545123103,27.101933892343805,108.1718533423074,64.82916320615391,87.92008529002989,50.28395464105208,60.91417534214052,53.08371636715842,53.430017221797804,76.39911020933884,56.47117899338426,93.1305813443081,92.17376256067566,78.22238539370018,22.608073357555075,45.537023921572555,86.50721595773246,38.796680529632475,37.46018497090692,91.63485503316474,110.5999799111857,66.47599625262238,47.4807923194174,65.99530663909057,37.52692533436201,32.98018192716624,34.1801481593468,101.12574438039606,54.490848840559224,64.90925493582547,51.79605710010134,70.37349159813847,156.03084185834925,33.17531116871461,80.51188417578634,70.496974621476,45.39172773032296,44.93777655352804,60.03010321598164,78.98749052162,36.82715464879764,47.874618298308675,50.4010246682617,62.67083441250851,53.91310868695102,59.223523114339805,32.65943813812852,33.3768245994975,41.09397128607471,60.00598936419265,57.95573862640815,41.12660559966798,58.232937794841156,51.136078761589594,50.69824781067855,89.6059758620152,65.40887042788727,27.514373803547514,104.53399806997216,28.761393209066625,50.61138456801859,69.64741801021185,82.97923956591323,82.96876416901193,55.622213887977885,45.284400264226434,33.599030062957844,57.18247862019651,49.46421342931863,34.352566287769626,29.526029006050482,36.49102149476332,42.999462145606365,53.63478959278372,39.636028748106845,57.33321984173898
DEL_T_1_1,34.93166179859037,72.85336142340168,45.00457258488354,24.163948120008655,38.972352072720156,32.17224351130542,123.47961915322286,101.49045452149119,55.18040052354595,39.391314854620795,38.574071710594254,43.864351427852846,75.95421822827622,33.852568054682095,59.780035641895836,110.82115797583367,43.17021241959293,64.91034178423251,111.25136778916097,91.88385046920658,66.35321040336491,104.23392398932153,85.93754185574547,84.0134300685526,24.33928776123571,102.38474423221679,58.01044568755995,77.79125948561723,46.83546275338434,53.16582753077366,31.96429704461612,50.1697171828201,67.3973109965735,53.074519747955634,85.86544340838765,83.19051213360062,74.75993293834519,19.14646159097676,41.80041586768432,65.60826460156046,32.09461274881659,36.84714850180881,87.29470185024607,90.3985790033737,54.409171033326054,46.00951506431068,60.12437985340297,24.05666449455074,29.733593236628572,28.57845185899323,96.06102643959055,44.30961426382976,65.75156264214753,30.854718907597928,67.3446902855417,158.5356392249616,33.218757669273025,78.11642780070318,58.159231485316084,34.27361610160996,38.76987126883871,55.646671744935766,77.94288075665827,31.03652770669001,44.72516860461644,41.209160786783364,50.846534748029995,50.0386928296062,58.881744489202035,27.171053788365203,31.89970150117522,41.04603155969395,49.95678808385428,56.04446879664908,31.91026255258199,47.03659291572533,50.22777229100512,47.660900594092375,82.72596381547336,61.336787616917306,18.999488860990414,102.72676429551277,28.30737732796788,43.351983894998966,50.212201014166304,56.738616472368804,69.45700931923152,47.98164801704957,39.90818098282548,14.54657294902217,54.74547663078848,47.64300370884238,29.82829493295712,23.07473082771059,31.092506752318656,39.3398332083678,49.11437600058225,36.00828078249624,46.92623647427473
DEL_T_1_2,40.74641610327969,78.56536802935494,48.817874073046966,26.21203157681873,44.795356341546906,37.951078067031126,138.13622942967234,116.97066288456449,60.86895410218583,42.38657810650149,43.55434717242794,46.82183654265361,85.08837889966668,36.76022477262552,65.98687431968213,119.59064617460915,52.383441133547805,73.39219802798603,123.58529201895317,102.68914330029374,73.80484298425641,116.48206527348243,93.53021979544037,91.94229413787575,26.131804926909798,112.58934270320091,66.2107634750478,88.4235763839454,52.63809811276952,61.82855603765113,45.0539734233881,55.92792673673724,77.13999826179517,57.719228109789796,97.47239356794088,90.08899651409473,80.74819774502875,21.051768692518824,46.390120161460395,83.39993154799372,38.80177510099941,39.723503985139786,97.02911988812512,104.45205606638118,62.9680051088482,49.24718578760477,68.08792785828066,30.312292142919972,32.56066533179456,33.97462600830708,104.59759773475078,51.509640692941474,70.64353149910501,45.311022612189284,74.76835131836354,172.0267818483704,35.98032565291652,84.37588827370395,67.42986810271765,40.59240645863741,40.98857327333525,61.380421853314296,85.40064369287674,32.90080860388598,48.33729546017014,48.07154440721284,61.35352059155958,53.68396674603785,63.765763212074766,30.542992272882806,34.38048539662326,44.67472561983657,58.40173148528346,60.50221466164402,34.86080802840492,56.466665769440326,54.01127239535517,51.238179042977755,89.0916055644716,67.6661538235016,19.668347367310623,112.34689618650496,30.777018570316656,50.21990652963363,65.71198330412348,75.75589902028932,80.46883222857599,51.17440639373968,44.376247563257294,26.432706815455333,58.9204926878114,52.766593860607514,32.64031242792375,25.269069719405252,33.69145676413272,43.04028005811481,52.4366882216073,39.46933818200658,54.08572891968785
DEL_T_1_3,36.371074782501196,61.49326384275425,39.017505368585546,21.66437175659422,39.924227684921746,33.84991066185105,114.29321542747002,102.17462115950501,49.90257970839284,34.591785015985465,37.32327547933149,36.97576088109721,70.68514496823718,30.736861816785417,53.4837480843564,94.7139418256041,49.15281430322089,62.62416975500185,102.20146392664708,85.3015398299873,61.63645746754637,96.46794374036644,75.38974664575512,74.62697761946376,21.059624758299403,91.9785568525427,56.98124188155046,75.85840406952563,44.20946047399262,54.424149786751975,49.11950483494523,46.550271296941425,67.00520684252527,46.935438407623835,82.77272523674336,73.28446906859779,64.7635400243828,17.635574404269434,38.63556331619664,81.13047107422109,35.755371469026365,31.546273203147138,80.18866295478998,92.8783458480983,55.729660826608196,38.91492795353699,57.803206546423816,30.458704483214795,26.830240947194106,30.664986172279082,84.51122853337685,46.274002759486464,55.4157744723555,50.55176525742844,61.472276945280136,136.33442670834748,28.547252544324245,67.22877134114471,59.979655252165834,37.55781356638482,32.838209616405145,50.415428219714705,69.01495002008745,26.449820785756884,38.96069246392861,43.04650155377103,56.255767247971995,42.96602089759626,50.64757556965493,26.609049349288167,27.67223286136579,35.91872417475249,52.29726018877622,48.21867127016055,29.775358764921872,51.75486680891116,42.738231439192454,40.95503724111917,71.55137702580919,55.677118425739756,16.352941103339937,90.51556717873521,24.743632533322135,44.139899877069126,66.0188217173506,77.69449767285715,71.10736605210592,41.39184657982153,37.55878407394204,33.98352699193176,46.95309731345562,43.30716819813881,27.07908606143625,22.19253735036312,28.007030568235262,35.23134515554106,41.604986451661276,32.73831459050038,47.824402881864
