Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10
DEL_C_1_0,267.01639659465826,-431.5876904226073,87.83472985103418,-157.79595919635824,-216.34918405433518,-68.53025330236682,493.7907842298923,-148.99790727969452,-354.825984373849,32.62640526625687
DEL_C_1_1,-4.101780790101779,3.2823897608268098,-81.97888404754104,-8.610334896935814,-215.74718530647854,-7.623337006724821,-151.7778795902667,8.203125983604057,-12.087938796183476,-9.968803577264733
DEL_C_1_2,0.7508741922412345,0.6918668715802232,-109.24166153708407,-0.33140046737453666,-201.14018572615484,-41.21910737516281,-148.45718587064226,0.8128837703248649,-0.33658695684152745,-26.0841994570564
DEL_C_1_3,72.56386952992628,-164.15517248788922,-66.3473005158283,-43.1130572965414,-160.70913582108926,-266.9834152676807,-30.550133459824337,106.38381795330704,-135.84854310725154,11.908955807464082
DEL_C_1_4,115.7830002316411,-256.1398372784184,-138.15420273863208,-377.0960551843221,213.37069833770465,-207.55500873685287,-21.122927356496405,-102.78675036322386,-236.70825060479996,-302.71779819700726
DEL_C_1_5+,509.5087413097947,-924.436150358948,-287.94043189176773,-288.1657553632192,-656.9250387228294,-217.22911450811807,266.7664651762674,-209.2417076879292,-960.4556390243404,46.731081379782154
DEL_T_1_0,972.7849381257047,-530.029580320156,-449.0200345299402,41.067009641390996,451.84194666624467,39.65491345614453,164.30601002744447,409.9725204927178,-414.6037183414487,80.96584969603242
DEL_T_1_1,-3.691816642411761e-13,-4.663631884181261e-13,-366.3824694407673,-4.776319059924279e-13,-801.1534721988794,-37.03819444730035,-595.4679133818636,-2.738878751892132e-13,-5.4601298428849e-13,-24.395264176856475
DEL_T_1_2,-280.5794721579256,-306.37542950840873,34.84718155400196,89.15446676831323,-178.55146877230027,-248.46374986026626,-476.70930609169363,-146.60374113412826,-427.062493494935,-15.089889020892286
DEL_T_1_3,1164.5003339423001,-1219.8453651036648,943.3159192760243,-747.5494377121427,304.5302124171776,-609.316942249266,1380.2651388253269,-628.5744403644937,-27.15540791161584,102.48704049954404
DEL_T_1_4,-654.9439844933481,-2673.79959099432,437.1527884919542,1501.378609378422,2015.3990075939164,1101.364243196169,62.07768765106084,-448.9920897865936,1862.6818722617845,460.8997736078634
DEL_T_1_5+,-35.126930919075676,243.28447898199374,-56.53060966263365,-37.839805946234264,-117.51150488735584,-31.198637533307192,-54.47188517752511,33.934584244962025,-47.495300020760624,-28.293108647932968
INS_C_1_0,-3.691816642411761e-13,-4.663631884181261e-13,-3.5273070074455064,-4.776319059924279e-13,-4.0945209186615115,-3.2205024342583366,-3.043306822401816,-2.738878751892132e-13,-5.4601298428849e-13,-2.1211889196630773
INS_C_1_1,-7.18586354734073,-13.493322061932947,-3.8001602309313256,18.808192120206158,-3.8660333242131344,-10.390708747591388,-9.551948245757462,-0.6592441023212565,-0.5704149401537215,-5.404644082698541
INS_C_1_2,2.9012552529651328,-2.5958482201274666,-11.005251952429848,2.2081375417326203,-21.39252060628425,-0.8852633913756001,-16.255036482307172,0.423651055470192,1.1644442864163076,0.3044203997152174
INS_C_1_3,43.06428024569738,-28.778559301014212,-10.705017705374956,8.676909773633014,8.862758588402329,-20.91081237199934,-14.299390371998612,-1.1347906152114504,-19.83382223139955,-0.8564390968261009
INS_C_1_4,118.28251951896988,-241.9602756939654,-10.841753055701062,-216.88264467833505,395.1661628986354,-107.5977047605781,89.12433654994695,272.2610308464153,-195.07229001950014,-20.703497546754193
