Sample,ID1,ID2,ID3,ID5,ID6,ID8,ID9,ID11
Liver-HCC::S.1,35.294864592609336,0.0,89.10599744992432,241.3526386045862,8.822511274230248,17.746815656771812,76.77287055604388,6.828972097876092
Liver-HCC::S.2,264.9202951595325,0.0,57.45330036924805,346.3164919083731,3.0125248322970384,100.95637387598084,5.014774007809615,4.443800839214174
Liver-HCC::S.3,91.84633996801439,0.0,3.913217667213315,204.98468431728764,0.0,84.81390532851128,0.0,0.0
Liver-HCC::S.4,51.9855154964554,6.929921141690833,67.50979958618271,95.36858095545789,79.72741821368228,82.13231707109604,1.4905969028186783,0.0
Liver-HCC::S.5,442.12792348624373,0.00028650601699510374,285.7374134646658,145.24713259446642,97.22540000481315,65.9253875328486,0.0,17.83283793928803
Liver-HCC::S.6,196.29731464667668,0.7973635185611208,149.97013160501737,165.15025374015414,0.0,110.8100232481646,8.144571647404387,27.090836220131226
Liver-HCC::S.7,102.77973398673771,0.0,0.0,114.29561986741336,0.0,609.0700338039917,0.0,0.0
Liver-HCC::S.8,94.31493404298637,6.514559945975405,53.82905012303128,166.50091145477873,59.53887634490672,135.66366122884256,66.22935554453547,15.257719796221304
Liver-HCC::S.9,33.67848109964218,3.3085521773945783,10.078175996817038,138.26741525490192,2.8533555380046978,0.0,114.9032966016469,34.34581762239625
Liver-HCC::S.10,71.55516638053622,25.25490413747596,84.94508281538621,373.77198176048375,0.0,24.120539151161623,15.338137916256082,0.0
Liver-HCC::S.11,69.63347442386315,2.9923249379110692,8.122568574946591,62.88882191759717,0.0,49.90695487420357,3.3368429046052595,0.0
Liver-HCC::S.12,259.49189436338753,18.27093513706983,81.68255651475145,494.42443833591693,10.430150279546528,76.60658456121925,0.0,7.693620780585672
Liver-HCC::S.13,108.4693163400023,32.9569491918153,51.54963130762988,156.90002971496176,45.39519413205671,81.76657316848228,66.009021897141,8.338655294290133
Liver-HCC::S.14,355.98516228379265,6.097713574247212,189.87670401863352,124.26160626908496,20.21566569990445,47.35734981886711,0.0,16.756648080079472
Liver-HCC::S.15,35.72761863063086,4.542865991878694,84.42603907671669,329.0946537134696,11.454864895454692,13.298781364779067,50.264398905512465,4.746708240247093
Liver-HCC::S.16,383.8071598749443,0.0,224.5105473363292,119.97327500850112,6.4164433464180055,0.44583434884760786,0.0,0.0
Liver-HCC::S.17,9.491458191454448,0.0,254.33147987593048,216.706824106288,1.753828875321959,15.561492537898136,0.0,7.011747187532974
Liver-HCC::S.18,77.02970624151611,1.432594650047752,294.9883064977446,67.01967904111675,0.0,19.54313146909348,0.0,6.320157738125762
Liver-HCC::S.19,142.46949361736387,0.0,118.52533603982396,254.98349560537673,0.0,64.91007033533836,24.78412233312818,10.696251312675617
Liver-HCC::S.20,471.03375036943515,0.0,239.84596213372006,271.9966780737022,19.10413829409825,41.11852100916911,0.0,0.0
Liver-HCC::S.21,198.07354263479354,0.0,78.80009620145944,192.7063094096892,2.118846010348061,11.331695719219036,62.21554399800029,24.93467856358814
Liver-HCC::S.22,77.03905761129882,24.497099763135715,63.747229652861066,157.49398265717952,0.0,55.49360767505684,1.8093890558154422,11.040507537590457
Liver-HCC::S.23,161.74540549976894,94.35284040668546,635.8192803254437,252.75624573211573,0.0,34.0019209890432,0.0,0.0
Liver-HCC::S.24,51.89706898951235,49.59119228205274,124.18614781969211,474.52394154852743,106.47529081064722,5.192172666952466,0.0,0.0
Liver-HCC::S.25,242.8183426132264,0.0,276.111176097076,295.79804369768254,4.318173772833141,45.72846676938344,0.0,0.0
Liver-HCC::S.26,147.81490290495725,0.9205543792990215,162.17954575705974,103.16982423350099,4.489954974304613,54.30235759560868,56.231413564241855,21.719405813718563
Liver-HCC::S.27,146.1170038200363,1.1254766327921637,92.04161195647376,31.550059499337085,0.0,117.58458085736291,0.0,2.0375029833395595
Liver-HCC::S.28,169.48680865334603,2.517574953644717,194.3434086337375,84.8410639790123,5.9695261887684055,19.703460124200085,0.0,0.0
Liver-HCC::S.29,39.99931301484079,5.332181549597502,104.04735555088094,347.5734387077912,0.0,155.4857121586477,18.09054177724943,0.0
Liver-HCC::S.30,154.9969023945698,1.9254287092999414,50.123048501656804,129.6308907032456,0.0,194.31557451888673,8.147666700092078,12.763809308104838
Liver-HCC::S.31,807.3619597725566,0.7981738880094659,119.67389449731259,203.94512424307905,1.4443483892959577,31.38744115998086,42.9474184309361,0.0
Liver-HCC::S.32,99.35346689255125,0.0,30.273032387812034,171.93466190624355,0.0,17.235656692355597,0.0,2.988783791483504
Liver-HCC::S.33,16.102574190202343,19.325104925527565,124.94635274142541,55.265573888441196,0.0,92.1304462808833,101.727476683612,36.81986589934079
Liver-HCC::S.34,260.28884729991057,66.8800580517282,289.4725956483115,47.47189274564122,17.13365610836949,37.341960332114404,11.06600272671243,0.0
Liver-HCC::S.35,840.8083433877988,32.32918254680886,165.7187867407408,157.87785706845992,0.0,114.57104713423385,13.645300304040685,0.0
Liver-HCC::S.36,149.03921398271848,0.0,99.7096172836,162.22943051970228,0.0,238.62857019044068,0.0,18.200190801112576
Liver-HCC::S.37,256.609328469588,0.21228375118470766,38.27722305076959,53.38953054039094,11.882648974414609,139.44732749567908,79.45373052741863,23.852408048453594
Liver-HCC::S.38,39.80583091066244,32.63384561166081,194.8839810183001,59.07741285405812,51.566527722805596,69.94088556172512,0.0,0.0
Liver-HCC::S.39,126.75873862827203,33.25015787617372,1.9571015204810558,167.75342221493645,3.589217128934861,169.62097638673524,34.780591321195345,1.792368842193501
Liver-HCC::S.40,218.1374521634193,0.0,154.5718395824701,109.20572645414379,0.0,65.84131808069714,0.0,5.520993036636676
Liver-HCC::S.41,248.81308444590934,35.28395360248683,39.90979036214119,277.73156770543403,0.0,81.70619240796756,0.0,0.0
Liver-HCC::S.42,12.094423741818023,27.367268735300627,121.45252340289379,27.645440286415173,15.548513333853942,78.89219509114821,0.0,3.2257000081348632
Liver-HCC::S.43,605.100260430149,0.0,52.54034408333491,36.39721865452194,0.0,83.166637058974,55.92910771949279,8.88931356020825
Liver-HCC::S.44,102.55476727756819,20.756345300574562,115.16118383911619,96.88264158042524,0.0,5.051480342645746,52.24835359578808,4.071057225009213
Liver-HCC::S.45,208.63446793250307,29.013296689044594,83.44776958704992,254.16678676486748,0.0,49.36326943248823,59.32317876544736,3.5250964507046882
Liver-HCC::S.46,146.78832856365275,0.0,15.82907651273937,310.37627217335705,0.0,58.630119405007434,5.724546291244302,0.0
Liver-HCC::S.47,163.27819846346227,9.650009615663098,84.60365417620737,302.9812428224123,18.24322538715191,16.76036626730119,7.172975615075484,4.846728071063042
Liver-HCC::S.48,249.84754108637483,2.205096418752222,76.57393140724146,129.56821300085008,0.0,18.31340260153973,45.731176333003894,14.015663845689092
Liver-HCC::S.49,1435.2987872635638,0.0,220.90884791839053,180.7898735280024,23.068620669059694,134.5530550113919,0.0,0.0
Liver-HCC::S.50,91.73952853923605,75.9035916272357,371.6289061074993,321.83243547583584,25.11017255595775,5.483321948086862,0.0,51.820853155581815
Liver-HCC::S.51,138.6074119564773,0.7107165025254232,536.6292209104085,241.107895465242,24.347356276935063,51.63479593125003,0.0,15.801972108817717
Liver-HCC::S.52,84.34630068657967,0.0,117.38240617524045,97.07163359720687,21.869508836037543,64.36450037207824,0.0,8.898237301184437
Liver-HCC::S.53,36.222849489678275,27.233293930044667,132.44288242506732,88.26751236042792,0.0,92.31614458965268,40.50063577297531,0.0
Liver-HCC::S.54,306.3028978538597,0.0,74.19878465129918,145.39069293393538,12.309709003413925,84.53961388836012,0.884664163929462,10.095823816776731
Liver-HCC::S.55,17.23153542171072,5.7007396113088005,199.8847516401476,99.72411790348201,3.427188023581069,54.92214626866926,0.0,6.422160669537259
Liver-HCC::S.56,137.28686972808134,48.67416845711137,208.8394132576022,84.24524110411039,3.762321711185696,55.3835909777084,0.0,0.0
Liver-HCC::S.57,101.62013577643498,15.448715541692035,110.89033732708347,152.9390174742886,12.044898963939819,44.29713502307819,44.24022711017013,121.48422710204025
Liver-HCC::S.58,96.32802807023701,65.1215048937962,80.89187899371389,187.85249911609603,2.6181591237380757,25.39182043629737,24.408970869845668,0.0
Liver-HCC::S.59,192.34057736862687,0.021455844755221904,180.62668032669785,139.25123096874353,0.0,78.57679754138053,0.0,3.458861533385254
Liver-HCC::S.60,179.1396913848951,0.0,57.67494616879473,124.75078931391513,0.0,142.04281322247496,0.0,2.0671912310829037
Liver-HCC::S.61,281.8640221474392,0.0,34.77583083833926,241.30524569564938,59.408506992069185,98.19471523501325,16.717189326105874,112.70266886511286
Liver-HCC::S.62,114.79787675331583,0.0,0.0,401.58081529174757,0.0,73.45038507836328,0.0,18.920825646984156
Liver-HCC::S.63,276.94192915484575,89.74335484956846,226.08915269404554,31.7637083198794,0.0,153.4663935846185,123.64829102022138,0.0
Liver-HCC::S.64,104.95700780248696,6.536794168048264,0.0,524.2229091162123,0.0,185.7043720513219,0.0,0.0
Liver-HCC::S.65,93.85005832596252,16.064414348634124,7.596560808102836,264.53391549112337,29.936059902746244,86.4169857241246,92.1477996130734,5.860446686571444
Liver-HCC::S.66,170.13124806207412,11.084011647103814,95.8780213458029,308.62097167332837,4.188837263317119,20.458584817703372,0.0,0.0
Liver-HCC::S.67,90.04986303416833,0.0,164.84857548089101,106.62073515912861,8.502311860165738,256.65205119466776,0.0,37.33765066719409
Liver-HCC::S.68,280.3345707746074,76.90856006219963,28.564767398535448,187.63759872331156,2.539653317559059,33.01763140452086,19.04255998534771,2.106929595545714
Liver-HCC::S.69,253.50703395079321,0.0,7.288315984652272,137.6879810644385,15.170733717774944,81.59868820366724,0.0,0.0
Liver-HCC::S.70,18.588983284515095,11.049862919635038,226.73391491745176,109.91731064984934,0.0,72.42655315221764,2.582794545705955,0.0
Liver-HCC::S.71,117.37023401408408,36.33228431323348,62.52864265779896,203.95198060078516,29.595587593313365,132.60645287204358,15.00244588754865,49.101555083578155
Liver-HCC::S.72,136.8288096833431,0.0,79.046414846308,164.45064596683042,34.44272283382313,65.5696464009592,0.0,3.50574370087425
Liver-HCC::S.73,91.48511872361077,12.954432263882886,153.97998551182317,172.2056685674537,5.358159555964958,48.05576217752068,0.0,0.0
Liver-HCC::S.74,415.3008699561115,0.0,43.55272329306114,260.6811216939692,43.98564531153789,83.03585847317375,9.772405009884862,0.0
Liver-HCC::S.75,89.45235034710234,0.0,280.044523044342,77.85518400036143,0.0,51.44389998492319,0.0,0.0
Liver-HCC::S.76,160.00184935878394,0.0,28.667646429334596,252.15594209929603,22.941665362176888,41.541416747730544,15.714960665195026,0.0
Liver-HCC::S.77,187.4282628034325,13.611922895916804,40.404323572454196,185.93754033338024,0.0,129.20238503354514,65.6650129763303,29.404662819310076
Liver-HCC::S.78,41.61875261319464,33.2630544523332,187.00234412537228,115.1964791245155,0.0,192.13259116543747,0.0,0.0
Liver-HCC::S.79,329.0985444755676,30.75723497329918,150.34959709399146,243.22210179624838,0.0,55.75984534227669,0.0,1.2398624562016014
Liver-HCC::S.80,90.64430791994816,0.0,67.80318127782007,154.30330318705126,0.0,20.494690270849073,0.0,0.0
Liver-HCC::S.81,18.78774789992581,42.678664023868315,84.5169699636414,51.89836562929024,0.0,40.98383675155425,99.23989742183504,23.088583950897576
Liver-HCC::S.82,108.39991116775012,18.372586034290688,383.6026076856122,233.949753645726,14.069752415748798,133.49856136136057,0.0,0.0
Liver-HCC::S.83,30.110176032843086,1.7409302125575057,0.0,125.24964816505562,5.649941835115212,41.49826449437746,1.0322092571356796,0.7753405176418844
Liver-HCC::S.84,54.5176903007241,1.3731961008587046,159.26885228462243,36.27725729387771,0.0,32.76367568683288,53.9927869730406,11.463438693588909
Liver-HCC::S.85,229.97832838215695,4.793005656258453,215.910201160699,59.79737294347244,5.700485392927036,0.0,5.445627709184801,0.09956581075611191
Liver-HCC::S.86,38.351705198423836,0.0,6.179216834889781,127.96457920888838,0.9660477982870397,113.59029510195026,52.83096716234794,0.0
Liver-HCC::S.87,44.18200668934857,0.0,241.61242162198232,100.11417548484083,0.0,140.769837014978,0.0,10.558860077142562
Liver-HCC::S.88,406.0192589509915,20.221200938697223,179.56756776248776,264.9571033699677,0.0,91.22771022060097,0.0,0.0
Liver-HCC::S.89,55.53681076902498,7.032350526261379,92.13213871846585,108.41482772510625,0.0,146.17604088772754,50.95399288050975,27.35800584932473
Liver-HCC::S.90,19.17553638824184,21.938098426199137,12.96570437398288,122.88821284394506,0.31806932125254705,56.622144860383536,0.0,45.961461643923826
Liver-HCC::S.91,323.8877221796417,35.737511294745794,158.13325154039458,256.4390978208602,6.720446535630315,16.057953142373417,27.633563071104504,0.0
