Sample,ID1,ID2,ID3,ID5,ID6,ID7,ID8,ID14
Stomach-AdenoCA::MSI-H.S.1,15941.95073643754,80104.76134587653,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.2,22659.937112066764,99078.17634929963,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.3,5543.010350102646,25003.963436522445,0.0,3262.617739100843,0.0,2614.860624808586,0.0,0.0
Stomach-AdenoCA::MSI-H.S.4,17136.357857962266,106559.63582322342,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.5,0.0,99023.7478871799,0.0,7550.955774613167,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.6,18276.553109665343,67239.9462144534,0.0,0.0,0.0,4789.798433561074,0.0,0.0
Stomach-AdenoCA::MSI-H.S.7,13237.32964382808,59800.9584139514,0.0,5612.347760873901,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.8,10946.288123664672,60165.99025529418,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.9,35805.16038095666,108227.31732397909,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.10,23852.85379862679,23442.19652695406,0.0,0.0,0.0,3154.8081737635603,0.0,0.0
