Mutation type,Stomach-AdenoCA::S.1,Stomach-AdenoCA::S.2,Stomach-AdenoCA::S.3,Stomach-AdenoCA::S.4,Stomach-AdenoCA::S.5,Stomach-AdenoCA::S.6,Stomach-AdenoCA::S.7,Stomach-AdenoCA::S.8,Stomach-AdenoCA::S.9,Stomach-AdenoCA::S.10,Stomach-AdenoCA::S.11,Stomach-AdenoCA::S.12,Stomach-AdenoCA::S.13,Stomach-AdenoCA::S.14,Stomach-AdenoCA::S.15,Stomach-AdenoCA::S.16,Stomach-AdenoCA::S.17,Stomach-AdenoCA::S.18,Stomach-AdenoCA::S.19,Stomach-AdenoCA::S.20,Stomach-AdenoCA::S.21,Stomach-AdenoCA::S.22,Stomach-AdenoCA::S.23,Stomach-AdenoCA::S.24,Stomach-AdenoCA::S.25,Stomach-AdenoCA::S.26,Stomach-AdenoCA::S.27,Stomach-AdenoCA::S.28,Stomach-AdenoCA::S.29,Stomach-AdenoCA::S.30,Stomach-AdenoCA::S.31,Stomach-AdenoCA::S.32,Stomach-AdenoCA::S.33,Stomach-AdenoCA::S.34,Stomach-AdenoCA::S.35,Stomach-AdenoCA::S.36,Stomach-AdenoCA::S.37,Stomach-AdenoCA::S.38,Stomach-AdenoCA::S.39,Stomach-AdenoCA::S.40,Stomach-AdenoCA::S.41,Stomach-AdenoCA::S.42,Stomach-AdenoCA::S.43,Stomach-AdenoCA::S.44,Stomach-AdenoCA::S.45,Stomach-AdenoCA::S.46,Stomach-AdenoCA::S.47,Stomach-AdenoCA::S.48,Stomach-AdenoCA::S.49,Stomach-AdenoCA::S.50,Stomach-AdenoCA::S.51,Stomach-AdenoCA::S.52,Stomach-AdenoCA::S.53,Stomach-AdenoCA::S.54,Stomach-AdenoCA::S.55,Stomach-AdenoCA::S.56,Stomach-AdenoCA::S.57,Stomach-AdenoCA::S.58,Stomach-AdenoCA::S.59,Stomach-AdenoCA::S.60,Stomach-AdenoCA::S.61,Stomach-AdenoCA::S.62,Stomach-AdenoCA::S.63,Stomach-AdenoCA::S.64,Stomach-AdenoCA::S.65,Stomach-AdenoCA::S.66
AC>CA,5.3085323980495005,0.8821044176301035,2.986489236449816,0.7579406760703615,0.4331745967744153,6.040297617864953,9.41148576492547,8.038427135551927,9.263561996277758,8.50562042423772,4.394792119461925,0.3844709488784409,2.7976133242264325,1.3329328997228933,0.33685410629432994,1.85482115368255,0.521113297787571,7.693185031707284,0.4764645727740079,3.8365704333256327,0.183615091238494,0.9682639358408407,3.9533275399100476,0.8675310051247724,2.1051875106310383,0.7438142592940555,4.389476240739188,8.650057120775156,3.0404446103305176,1.3585689633308924,10.22064612507963,3.0041711972232967,4.652146265900813,3.233919452173673,1.8080971653649014,0.20390762617904784,0.9517697492506467,4.868637178647497,4.362026119649572,0.3208069311922078,5.134327211820299,1.7913325001149552,1.6610632284492706,0.2152196614476633,3.150075873581292,6.472828996831989,4.6222181308855115,0.25392877572572775,6.029529588401206,0.10188903382988257,4.6925209485465285,0.3832562493716579,3.3391371661982516,4.49507097548873,0.8132133642576196,0.3450069716488714,3.123648380076847,1.5148878038510103,1.1309690138204818,4.1032887677334555,0.3060648691339473,4.360465522301783,2.26124677684476,0.7922021598299208,0.4695943761985015,8.469376795595016
AC>CG,0.5158924140008372,0.08993772182105315,0.37201934073438514,0.05983626827711523,0.02018548820628883,0.7703339193699196,1.2493465009607294,1.0362657413070044,1.2059942521458662,1.1138310041446962,0.5530766975205476,0.024139804165524494,0.24749708413132931,0.017698979940509594,0.00948063763822602,0.23295282687573235,0.009054461256734163,1.0430543870166251,0.006425639931323936,0.15264782423888557,0.002481854577149723,0.05510616251169844,0.4906632474427817,0.010857330756985554,0.2728163811623313,0.056535596764558625,0.5118214109852465,1.0987606894219575,0.398463809643334,0.06843621273977007,1.3683008571628636,0.34894003101299215,0.5095374266193967,0.39504114693428966,0.18144640869268705,0.01102333439662866,0.07432162812102319,0.5973117903029679,0.5619220163889043,0.02071615820552052,0.6553627759621355,0.07607168392178988,0.21991465411271405,0.011302921914001637,0.4151925754515326,0.8546417397129922,0.5860475593563886,0.00311018317783005,0.7969289845165551,0.006966126939957752,0.6356491306815861,0.012673408181633341,0.3572315634293815,0.5399646605380394,0.03100649572747076,0.011330862243955587,0.3804627407569474,0.17284394253387558,0.014873596577306256,0.46260074419372094,0.004990388777529957,0.5108063169876421,0.27078555462859344,0.07672560580648785,0.021448728492328,1.1063092314091423
AC>CT,1.8301574310026059,0.4922108909333447,0.8464817044769415,0.4583664587658027,0.2330798513448142,2.0437876547632263,3.07611631318065,2.3497287544153482,2.719381581817322,2.523941461766257,1.2441327814059577,0.32734412176622607,0.5145632096685517,0.07198050459473844,0.03746424901927516,0.6736864306597021,0.013028380068914274,2.28520204231275,0.003332741788258581,1.638610614069639,0.0013102508425930394,0.7855991860857079,1.41568934583102,0.002168454709856378,0.7514697075757979,0.4184072367339433,1.6838324946108747,2.5278838871186617,1.0537703849490094,0.8331800890180787,3.160996490710592,1.3836759090247246,1.1241124388120225,0.8927117612222576,0.3870947131375218,0.12284549544717661,0.3126272742154059,1.6437502361010978,1.479011385750596,0.2946578640026024,1.6671332066738251,0.6934027349244298,0.5028665717325428,0.09283774790671273,0.9083953941355968,1.9958605276369648,1.5651615259731138,0.00032089175089714927,1.7296844401685039,0.06437702516073346,1.383501158593303,0.11218332086327786,1.2039058031097674,1.72844587165698,0.38033642678559887,0.12081906430569579,1.0125405971846537,0.7643517416032073,0.00615728361291671,1.0498074340245704,0.03167387234798584,1.180374410187331,0.9612837629432749,0.22720443808465757,0.039658479376953076,2.971847133846518
AC>GA,2.3528578296744236,0.617154190284118,0.8921110030765385,0.5928205109858469,0.43486219425044537,1.785820008802626,2.3855732733546686,2.069998969356316,2.375409682341518,2.063655597363317,1.2639090796259227,0.3871304942335443,1.5085413619711465,1.3813776793329442,0.3227496976008417,0.5947668357788043,0.5372458822808791,1.657846745793221,0.5021425636565237,2.862482360485278,0.1935846258015659,0.9742372512088824,1.3136139829233064,0.9195028414241413,0.6102876920725853,0.6630267800747663,1.7965400995951357,2.5712048393509477,0.8395866079448189,1.3831383673158597,2.3988036061148046,1.2062162266351586,1.8882516547447081,0.9848728893521461,0.832835983167538,0.20567001487224934,0.6594960226567644,1.6306397503740004,1.2464476683262218,0.32483903041438156,1.4955826563773917,1.3309430148250032,0.40454893363729966,0.1971863193080203,0.7652119431586932,1.611829752115965,1.405249995994735,0.26946729342150133,1.4434267573494786,0.09100731006142937,1.0186067433812582,0.38075934231514086,1.5808389856431269,1.7137877269326292,0.8231649046134202,0.3554009126116183,1.0353197074101015,0.7351944918207802,1.194153559198383,1.5104442840162293,0.3197607259613708,1.461952523701483,0.8907666233930658,0.4100996355758641,0.39308776122136463,2.3588344549552813
AC>GG,0.32445191752481617,0.038418937059591436,0.1585766452536831,0.10284405819345122,0.05375083642396975,0.4051998535234241,0.6001787447938175,0.4335209886397475,0.5134357798748528,0.4577478006711832,0.23467090162781848,0.07848504275850167,0.09467763312998674,0.002703879793466375,0.0017458639724876961,0.13407345015161,1.2476070092226858e-15,0.42524664094072406,8.999371925099892e-16,0.25291681516974956,3.413871930214342e-16,0.18600189987911855,0.28747014078615823,1.5147050103410946e-15,0.14940167663131118,0.06958373161853007,0.35476968799958125,0.4129325199954903,0.21023031768543254,0.19827759377550974,0.6011386908052695,0.2782930091443212,0.19400382811667213,0.1618968714690169,0.0700394865778071,0.030517579491992464,0.06849197810932059,0.3282151343208046,0.2912055479734892,0.07115638150067002,0.3274928477303514,0.0648754669101677,0.09277703217839027,0.01711241817540862,0.16664324999165483,0.38142643749407207,0.3111217053444439,4.387744066415961e-16,0.3228048478766116,0.014978942713720371,0.2579948216596474,0.02573792830016753,0.2521313261762847,0.3635815264029204,0.08629505619747217,0.02762483333949352,0.20015331784620366,0.1709294796822512,2.0869405080937313e-15,0.19262012472997855,0.006455657487441152,0.21720985397208004,0.20482817449729965,0.04552869943707456,0.006673648315729991,0.5942007189555482
AC>GT,2.551604913603736,0.35864964185535586,0.3023789429424684,0.2492371437333007,0.1696756836642931,0.8226463396595057,1.0654968293231113,1.089240301314558,0.9721749514091081,1.0502055102874228,0.4283739223177827,0.21166763101563058,0.18485689551068044,0.15400230518431415,0.09202486513447661,0.3071160261773032,0.02895315690260378,0.8071862783010346,0.00740732807646432,4.604312501757927,0.0024539867408833074,0.6036640940901647,0.5756398705642259,0.0037460104110367165,0.28517458867663265,0.1754636583598382,0.6349900310361775,0.8774986263665729,0.3753467619871026,0.507282709985093,1.1297412257524622,0.8928344511600177,0.3815173696739586,0.39421731411745364,0.1362327839301161,0.05232670475054573,0.12317876135795652,0.6603346948609086,0.5990347782521919,0.19338657845248663,0.5985637558684718,1.403360874622471,0.19901890306405828,0.09511326712367109,0.33108414453073665,0.7137733594328556,0.5778751537140436,0.0007137743070169494,0.574745096190365,0.037104881618894386,0.4585293745055315,0.09870871566506575,0.47053418587764184,0.6398145932063228,0.3518356631941666,0.08547499753795372,0.44217255609968087,0.3019807412304695,0.013685812449785567,0.5277820871270931,0.049322724403446296,0.6447566502589158,0.4310749221636988,0.09771789792188715,0.013656849766574945,1.136752303358358
AC>TA,0.8785906209506291,0.5249991285730641,0.5701221207590437,0.683113713237258,0.4907034150973282,1.3372355857929077,1.7390770551814265,1.0542484743909848,1.3004997745682183,1.0536892999039091,0.7044538713657048,0.5174195797568995,0.614006460081617,0.5054071711666309,0.35353657360778123,0.6099074180439882,0.30102683171747174,0.9731030808132825,0.18227363397350954,0.60165309722645,0.06789168187888173,1.1528834335426734,1.0391138872015793,0.283447126204583,0.5323859804765325,0.6154965718185332,1.603374966453225,1.4722239267242454,0.6999879224738168,1.4536871642881302,1.5257754583307195,1.1124103452074812,0.8180876141147585,0.47990944156621396,0.36230635795828225,0.20523561255898937,0.4493879753022144,1.2090160915558514,0.9254588967305958,0.4223738572963896,1.039374407235936,0.3491141379782512,0.35970606802468374,0.3781267219323337,0.572940408837799,1.0243351434064414,1.0742971942626862,0.08137305282968732,0.7628753509008348,0.12397879152325464,0.5640940574343286,0.22039680266367817,1.2146513200738545,1.5219954517427592,0.7139332933568234,0.26367051329722047,0.6756794682380424,0.8366285814838954,0.41365680211088124,0.6318566032678545,0.12564726552209965,0.6174641885570478,0.8588799768065156,0.29861034487794924,0.1242506204428896,1.8794304132404103
AC>TG,0.1511431859498089,0.24954659292801193,0.09151087145005737,0.2344341684359428,0.13143093050539037,0.3728640622282212,0.46304255007888523,0.17003216625885872,0.25832540594276554,0.18056741806588048,0.12545416341685628,0.18988449359732396,0.05121459226950672,0.01668346036603222,0.005596628202217629,0.14634347913836118,0.006842549230014714,0.166579255994179,0.00614980035130107,0.02705238002467685,0.0025036477368282108,0.43625226154401975,0.3230454706550034,0.01146193197236339,0.15410534263223521,0.2569301170188971,0.5114733254813724,0.3439455140698584,0.20058745253118487,0.49413644690865677,0.3402413740168399,0.3979834523873734,0.13619255834037064,0.06885630203938377,0.0389026105336246,0.07680336572493009,0.13474053976611897,0.3396775241036921,0.2617315147555467,0.1706429758087087,0.280440293586089,0.032769284481534024,0.047915159581744006,0.04307830713302284,0.06745461308611403,0.23123751855463168,0.30218848833296147,0.003259435063750236,0.129365151547651,0.03584698059578493,0.10272818162993762,0.05892792767444403,0.3814361885635237,0.5013962073475626,0.2008017635534494,0.0693972691367441,0.18180156221787871,0.314294355536292,0.01457582419099887,0.08342752119546536,0.015305067083686615,0.08664055226783163,0.30123465795682924,0.05907219355911446,0.00915120360508783,0.570355199730564
AC>TT,0.28626571275047,1.3819731416768644,0.37859860197764705,0.7398599575248849,0.5861501062555519,0.8624479757972248,0.9792482277097317,0.3150589361462662,0.39863182728279445,0.23975778433253428,0.3004648833639405,0.5806248356403341,0.25362968558677373,0.28655011189757545,0.5590780888349066,0.6101753216101097,0.3206883438585728,0.32579473262766484,0.09537921364366334,0.10193622586633072,0.03245685948474877,1.2276048934300663,0.7301750709074561,0.07224900282569845,0.4123249794710339,0.9690003165265808,1.3602731274462374,1.5782225911709782,0.49144628380157246,1.5544844637124888,0.6489309203785051,0.9355370514819967,0.47968705203128603,0.17897338789850245,0.1750825363154403,0.19611598309166203,0.36537616888195207,0.8410928458345671,0.5889835497976131,0.44730571655010265,0.58902896820493,0.154438062125803,0.3431301022150155,0.6114851381578138,0.4548112947101568,0.46207152735234724,0.7158754454833057,0.017274472963016593,0.18712860778146811,0.1524303453812854,0.13509173581961076,0.16489813977054943,0.9681554980608319,1.2209250534433875,0.7502706846577558,0.25123029867574287,0.38299683950811886,0.796647877552701,0.18596355157691932,0.16402835523777698,0.06747119251278105,0.12212808901864425,0.7227310908775997,0.2713628004416307,0.03354023938902505,1.2065806199507962
AT>CA,2.4751716909602655,0.265852997966461,0.7230305114901224,0.2675054585433518,0.1762138094507293,1.6116251313980405,2.3724075922874435,2.1199296875860436,2.2943806794550023,2.091291070926794,1.0669590289084656,0.20093945328373441,0.6516415133400798,0.29772421874458216,0.08763041887463845,0.5104816511633731,0.11065086967766066,1.8826171950111807,0.10423153476077832,3.378702740260401,0.040202835619203986,0.5533069141907396,1.0853647311225116,0.19127694080674076,0.5488960503013431,0.20998961606694483,1.2092048971448086,2.008418715715696,0.7855012454598617,0.5723801825258222,2.55024295526698,1.0024006356607984,1.0857032114133736,0.8111997982617549,0.4232062457026057,0.07579453748333814,0.26429029361067413,1.300447822650542,1.1643150189271103,0.18204043105293038,1.3037266656230782,0.7482143242851187,0.40623764743027635,0.06637866881917105,0.7531734778394447,1.6179682625592877,1.1922731495679417,0.056068786581217625,1.453628526923347,0.03935979276327112,1.1337290521552166,0.13949947062640275,0.9131892291071929,1.2352429889033902,0.3642143671000271,0.11477222402048105,0.8498135135160259,0.4734736616439091,0.24803680001492187,1.08450478414587,0.0936578433768154,1.1977265263395243,0.6866684977307803,0.20194697525862948,0.10564875209255019,2.253440407674377
