Sample,ID1,ID2,ID3,ID5,ID6,ID8,ID9
Lung-AdenoCA::S.1,52.248447036770294,0.0,195.34857982758476,128.54362808128033,0.0,0.0,53.7212200845288
Lung-AdenoCA::S.2,190.9532080932964,0.0,30.261454842760653,0.0,0.0,45.289507905603315,0.0
Lung-AdenoCA::S.3,214.98754058047658,0.0,2041.8647488173544,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.4,0.0,0.0,144.53310662513627,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.5,107.54545657848533,0.0,1988.772514584993,0.0,0.0,0.0,890.5220219889851
Lung-AdenoCA::S.6,93.93230589171812,160.45601308533818,0.0,301.5999136949789,48.559625742547965,140.65160940352882,108.2505384903683
Lung-AdenoCA::S.7,0.0,0.0,121.7822014004171,332.6673189621353,0.0,45.959780856277284,0.0
Lung-AdenoCA::S.8,120.6779629346265,0.0,3366.381083096946,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.9,0.0,0.0,725.8963350805901,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.10,0.0,0.0,0.0,94.45366513804919,0.0,54.57648729692091,0.0
Lung-AdenoCA::S.11,0.0,0.0,130.47944097869902,243.21623011328035,0.0,0.0,0.0
Lung-AdenoCA::S.12,99.0994945302675,0.0,169.03245984963166,149.2394883922162,0.0,0.0,0.0
Lung-AdenoCA::S.13,208.9939077125428,0.0,1662.191737627778,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.14,80.09601908063895,0.0,731.3593259635805,299.4523305537727,0.0,0.0,309.1964907838514
Lung-AdenoCA::S.15,22.74635986873695,0.0,0.0,233.05399789148734,0.0,157.3916922959541,360.1652989144349
Lung-AdenoCA::S.16,155.4665056086704,49.41513854264924,0.0,0.0,0.0,61.63909101324425,0.0
Lung-AdenoCA::S.17,0.0,118.56355272660468,2334.6903703429825,521.2364150538868,0.0,0.0,608.339617162468
Lung-AdenoCA::S.18,114.92950736201367,132.88111631742126,404.19047324836544,306.01806951729594,0.0,0.0,0.0
Lung-AdenoCA::S.19,170.28935981508369,0.0,63.25961374669319,154.84994366598954,0.0,75.86412992091002,0.0
Lung-AdenoCA::S.20,145.21938531825387,0.0,0.0,0.0,0.0,38.760849761028865,131.47117035760715
Lung-AdenoCA::S.21,64.48228060841264,0.0,0.0,59.37606938044769,0.0,127.5577825649054,0.0
Lung-AdenoCA::S.22,178.94739373111761,0.0,0.0,297.2600158225031,0.0,0.0,0.0
Lung-AdenoCA::S.23,140.34306872052647,0.0,2520.7941602678516,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.24,0.0,0.0,2970.8487799002914,0.0,0.0,0.0,727.1279850605374
Lung-AdenoCA::S.25,0.0,0.0,503.1071020710869,364.11142583238586,0.0,0.0,0.0
Lung-AdenoCA::S.26,118.4332614765762,0.0,391.8095540567621,0.0,0.0,53.619056071533485,0.0
Lung-AdenoCA::S.27,0.0,74.070430171707,1460.629856247513,0.0,0.0,91.51920919345598,0.0
Lung-AdenoCA::S.28,140.1672565026241,0.0,167.07562804660247,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.29,37.09900026595956,12.824430551179292,0.0,0.0,65.3134733676678,0.0,0.0
Lung-AdenoCA::S.30,148.60088143592483,0.0,4127.708708593369,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.31,151.9720548332785,0.0,1243.3122543223749,625.1393007043832,0.0,0.0,0.0
Lung-AdenoCA::S.32,168.2565882697794,0.0,675.8167205937895,0.0,0.0,0.0,440.3062188812669
Lung-AdenoCA::S.33,349.5888521389413,0.0,1094.1702496160422,225.57193766350693,0.0,0.0,0.0
Lung-AdenoCA::S.34,273.2376738572814,73.6801749528874,1311.6421690826683,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.35,54.50958654371134,0.0,1133.3135336936903,0.0,202.03862144824546,0.0,0.0
Lung-AdenoCA::S.36,130.09040847438354,0.0,1406.7910577011814,0.0,754.7892107727954,0.0,331.5929629293032
Lung-AdenoCA::S.37,394.25787754757545,0.0,1369.8723318499271,255.9241436964469,0.0,0.0,0.0
Lung-AdenoCA::S.38,0.0,0.0,840.3173575047517,0.0,0.0,128.35760141169962,318.23413299105425
Lung-AdenoCA::S.39,251.00462522930994,0.0,89.86676228918948,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.40,0.0,29.604914330540268,0.0,239.8585044759318,0.0,159.03230520980404,0.0
