Sample,ID1,ID2,ID3,ID4,ID5,ID6,ID8,ID9,ID11
Kidney-RCC::S.1,0.0,35.589250869460535,48.54277701881454,43.930979917863546,282.205387443732,0.0,80.80663866222828,77.28774718676496,17.233568157176926
Kidney-RCC::S.2,0.0,0.0,0.0,39.85988431217301,682.475286367438,17.522179701857702,30.536108151939416,0.0,165.63090899106376
Kidney-RCC::S.3,0.0,17.82464370253946,32.784353176366416,0.0,416.500690276674,27.247348915146944,38.56968210941829,0.0,0.0
Kidney-RCC::S.4,0.0,10.928160127579048,128.4101562255983,56.68912914237478,202.53286796591541,0.0,83.63859746326949,0.0,0.0
Kidney-RCC::S.5,32.735798598048326,0.0,0.0,0.0,314.05474163098614,96.17376378913411,265.163019374526,67.20314295426208,49.57622784812171
Kidney-RCC::S.6,32.95963055137503,12.225312849750216,0.0,39.38302212046978,263.4228228744247,11.57204692476887,45.879869438790685,82.49209210172371,69.7464628191595
Kidney-RCC::S.7,13.012707823786341,0.0,0.0,0.0,1105.2855525945438,28.869010737133507,31.55865207050437,132.295177294361,0.0
Kidney-RCC::S.8,28.599063631821338,0.0,41.88754156199133,0.0,844.6719928514473,0.0,250.7805091783073,212.1248579651169,0.0
Kidney-RCC::S.9,8.10471360558602,0.0,91.09395653400159,13.296701788648152,492.65578710154324,34.196042549741136,44.888744009651155,26.467899548423325,42.86587260345355
Kidney-RCC::S.10,0.0,0.0,154.50068877184083,0.0,336.3701240399164,0.0,151.80948204200752,0.0,65.72951352287163
Kidney-RCC::S.11,41.158701191198055,0.0,27.687484433930102,0.0,324.3122516296425,16.539712058450846,131.70644373096746,54.37209639319641,0.0
Kidney-RCC::S.12,0.0,0.0,0.0,0.0,396.5538807398875,0.0,169.2802807498782,0.0,80.49685260003321
Kidney-RCC::S.13,118.03103056299948,0.0,0.0,34.08260643981435,674.2575450107637,0.0,52.01199786324396,88.90169655766901,21.89104496889843
Kidney-RCC::S.14,0.0,57.493444692287646,112.61232898214762,0.0,290.0210801083582,0.0,146.85674276707655,0.0,103.32822261171178
Kidney-RCC::S.15,26.23143711163604,0.0,0.0,0.0,549.9186287275676,40.73075295984417,0.0,31.749041898559952,0.0
Kidney-RCC::S.16,37.873170793647496,14.195211023772496,74.61285827108698,32.14115969546079,1023.3062715353365,30.45861781745688,122.53298338434082,0.0,0.0
Kidney-RCC::S.17,15.10390977580529,12.764767303819728,0.0,30.677314031990548,317.03790592896297,0.0,210.2764245084805,163.32113358783647,197.01139581290897
Kidney-RCC::S.18,43.609411348983656,0.0,96.75586697664957,0.0,590.6516921094803,283.7489128444451,124.00202452537846,0.0,0.0
