Sample,DBS2,DBS3,DBS4,DBS6,DBS7,DBS8,DBS9,DBS10
ColoRect-AdenoCA::S.1,0.0,0.0,5.0655266553616025,23.238515125045538,69.42507677633915,21.74213695839871,0.0,0.0
ColoRect-AdenoCA::S.2,9.44501563598134,5.933954856122843,17.50611749190343,0.0,28.856342405346215,1.7053377451224672,6.831897981924111,0.0
ColoRect-AdenoCA::S.3,36.25869331327022,11.807368011675395,1.2948528457868131,1.9240824546929913,63.033901316936756,1.1399663658958494,9.864296035183333,0.0
ColoRect-AdenoCA::S.4,12.5055060380185,1.59775857258049,8.354393692301684,29.679082994432083,28.957810828719488,0.0,6.949119908992897,0.0
ColoRect-AdenoCA::S.5,12.049264311204134,0.09022492573627953,3.8532942158587185,19.886995838725696,0.7194418937405466,0.0,28.602432508361744,0.0
ColoRect-AdenoCA::S.6,50.173669205126714,6.45291231537993,7.423574400187884,4.725053884982509,99.39313995700856,0.0,71.88220886011109,0.0
ColoRect-AdenoCA::S.7,25.663472896550413,7.408973372262702,8.378458918742707,5.62634669746165,73.16431736069444,0.0,13.141470491344313,0.0
ColoRect-AdenoCA::S.8,2.3962126328328783,2.9748354299131674,15.564545321072059,11.421754498902782,39.021669244432026,0.0,58.80880414698806,0.0
ColoRect-AdenoCA::S.9,22.56758017376112,0.17290407020284038,2.9163452539234695,0.0,54.71395193654562,4.869973620086114,0.0,0.0
ColoRect-AdenoCA::S.10,12.07337000943329,0.0,5.082883696356146,0.0,451.88554656402135,0.0,0.0,0.0
ColoRect-AdenoCA::S.11,9.729004491068295,4.65661137046342,17.398060034181082,7.161425662070354,253.09841819399915,12.972162297678018,12.314702205397957,0.39403591012664274
ColoRect-AdenoCA::S.12,7.095345675611966,0.0,3.516372257498123,0.0,120.81591419447497,0.0,0.0,0.0
ColoRect-AdenoCA::S.13,4.171395767481476,0.0,55.721489449815486,10.455979686924314,0.0,0.0,88.73928962322879,0.0
ColoRect-AdenoCA::S.14,24.397468766330185,5.547363657876495,21.214072719984763,1.1382876308254926,0.0,0.0,0.0,3.7703654796497004
ColoRect-AdenoCA::S.15,66.96532319466806,8.60952734645275,10.0369885478746,8.735635827871084,44.01900919706014,0.0,21.75881554226048,0.0
ColoRect-AdenoCA::S.16,16.512867744126794,0.0,0.43505112026251136,34.714454325785205,205.0474505856672,51.73620316835204,16.69020868004631,0.0
ColoRect-AdenoCA::S.17,9.23823769243175,0.0,39.71038955416918,0.0,9.757486111416844,2.8692952272552144,0.0,0.0
ColoRect-AdenoCA::S.18,49.43842614151064,9.574711573985441,17.801643236388518,1.939328794319695,59.532864965730006,5.123781313020044,11.13886856411823,0.0
ColoRect-AdenoCA::S.19,17.36917824706565,0.0,15.786152591769484,2.552662347024133,53.4464510927894,0.0,3.944435061657313,0.0
ColoRect-AdenoCA::S.20,51.689790302368884,1.1134446239966636,13.68367256023462,0.0,14.08375940492032,4.428545347350848,2.277368686266874,0.0
ColoRect-AdenoCA::S.21,23.585724280204673,0.0,3.8326037862961093,30.99939687088191,0.0,0.0,19.383843091152094,0.0
ColoRect-AdenoCA::S.22,3.846718941764748,0.6875508317060942,0.0,13.824507965059684,229.70813536030218,0.0,21.922819117322433,0.0
ColoRect-AdenoCA::S.23,58.0351804830219,0.0,12.339329017394011,0.20635065775562889,49.37571957338612,0.0,1.3109750175097425,0.0
ColoRect-AdenoCA::S.24,0.0,0.0,13.818213782175755,32.55217792336191,0.2813026821659912,0.32591311232042275,38.568443808939115,0.0
ColoRect-AdenoCA::S.25,7.54524159158417,0.0,5.637730820410078,28.914725775137132,144.83754043205644,0.0,4.621356739933541,2.29569908992028
ColoRect-AdenoCA::S.26,17.491295732275507,1.833299388488955,8.942558925745496,0.0,0.0,0.0,0.0,0.0
ColoRect-AdenoCA::S.27,5.3035311584458285,0.0,43.516138953384846,7.132934425933847,92.77919567293745,0.0,33.53877465269617,0.0
ColoRect-AdenoCA::S.28,0.5927774986074702,0.0,5.2298333008233815,3.7542560801290077,104.52479238266278,0.0,30.928391779757877,0.4847934274911509
ColoRect-AdenoCA::S.29,21.10104457286294,0.0,3.522221318793535,0.0,243.26738461023206,0.0,0.0,0.0
ColoRect-AdenoCA::S.30,22.37805235632343,0.0,13.866119366576463,1.8594859063437374,74.63147634079975,0.4280527312008702,8.596832475225114,0.3268823429703189
ColoRect-AdenoCA::S.31,35.016108869189424,0.0,15.583046688175124,0.0,103.9017585079339,0.0,0.0,0.0
ColoRect-AdenoCA::S.32,9.560231134296059,0.0,6.5168998665217845,0.0,0.0,0.0,0.0,0.0
ColoRect-AdenoCA::S.33,5.7216759925485565,0.0,60.406355755362284,29.24823241104224,15.030259750673961,0.0,0.0,0.0
ColoRect-AdenoCA::S.34,9.821275793530319,0.0,40.47079420418636,0.0,106.72510079986671,0.0,0.0,0.0
ColoRect-AdenoCA::S.35,35.06338135240461,0.0,0.14879609708723426,0.1894453059708113,229.47726603685368,0.0,5.876079005092699,0.0
ColoRect-AdenoCA::POLE.S.1,5.6428026969427165,815.9471966060513,0.0,0.0,35.99625257410269,0.0,0.0,771.0398708101606
ColoRect-AdenoCA::POLE.S.2,0.0,748.6278290772057,0.7653696616454199,0.0,0.0,0.0,43.54396564484539,755.6982287222843
ColoRect-AdenoCA::POLE.S.3,0.0,191.43941994307517,6.745991257487922,0.0,6.328754986100673,0.0,18.2267169795138,0.0
ColoRect-AdenoCA::POLE.S.4,0.0,1160.2341060954482,0.0,108.88182198848146,11.59702552410713,0.0,19.440738821045663,0.0
ColoRect-AdenoCA::POLE.S.5,0.0,1463.48312841083,18.571299657443603,0.0,0.0,155.12495208176725,0.0,2645.3473496397582
ColoRect-AdenoCA::POLE.S.6,0.0,2258.949766656324,120.43501077407447,0.0,0.0,0.0,316.1898501547347,162.8930102989046
ColoRect-AdenoCA::POLE.S.7,45.07063760799429,1318.9393842998593,0.0,85.9593177184204,80.41901130130805,12.704582243531384,36.42250708638818,0.0
ColoRect-AdenoCA::POLE.S.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.3289852424502
ColoRect-AdenoCA::POLE.S.9,0.0,7511.524906399427,0.0,0.0,0.0,0.0,0.0,0.0
ColoRect-AdenoCA::POLE.S.10,0.0,3449.0158023230597,0.0,0.0,0.0,0.0,0.0,970.5200738443205
ColoRect-AdenoCA::POLE.S.11,5.278268886207104,1238.6841638223266,53.76093971701276,40.76044375416899,4.555129817910006,10.199536248800467,20.10386562574313,353.8606611643962
ColoRect-AdenoCA::POLE.S.12,5.808663570324622,239.33761912385867,4.524466838797701,5.903656206360005,6.798545539619474,3.315197962178517,0.0,277.63294096206283
ColoRect-AdenoCA::POLE.S.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.5779854949546
ColoRect-AdenoCA::POLE.S.14,0.0,893.8215466015955,8.422510865927784,29.363922746514632,0.0,16.3210398929242,82.2801809424221,0.0
ColoRect-AdenoCA::POLE.S.15,36.35734231310681,667.958400546563,0.0,0.0,51.69391349709016,0.0,13.273422436825205,0.0
ColoRect-AdenoCA::POLE.S.16,0.0,3314.620689592532,0.0,320.2082772923449,0.0,112.11001503372214,0.0,0.0
ColoRect-AdenoCA::POLE.S.17,78.46396270231635,440.3567663050762,0.0,16.608373287519683,38.25016267500349,0.0,0.0,0.0
ColoRect-AdenoCA::POLE.S.18,34.38194390829261,1334.5540483205234,56.41147250503232,0.0,125.47103029453446,0.0,300.8727631655376,0.0
ColoRect-AdenoCA::POLE.S.19,74.89584726641029,3452.9652192945823,368.63503995545926,0.0,0.0,0.0,831.3147747380859,0.0
ColoRect-AdenoCA::POLE.S.20,46.65429146239233,1399.1295668626738,7.024022823001117,14.29166890813407,261.6141614727772,14.264531576619627,28.228669038689176,0.0
ColoRect-AdenoCA::POLE.S.21,0.0,2180.5074850266506,12.029593950546676,78.33753726700002,2.3875536451134014,30.69121095006412,106.24205309386146,0.0
ColoRect-AdenoCA::POLE.S.22,0.0,0.0,1.0830371721420984,6.212875548742095,0.0,0.0,0.0,146.49161614416062
ColoRect-AdenoCA::POLE.S.23,0.0,1967.0483283973447,10.362685469015466,151.46620197047676,0.0,38.964032821088345,166.82033980271902,0.0
ColoRect-AdenoCA::POLE.S.24,8.525830915190571,0.0,8.075547803849531,0.0,0.0,0.0,10.41297820839848,450.19564605391827
ColoRect-AdenoCA::POLE.S.25,14.610489267171001,649.6014398782752,0.0,41.46676364472303,0.0,4.719866691426107,0.0,0.0
ColoRect-AdenoCA::POLE.S.26,0.0,1227.034313596505,0.0,40.2437512252014,0.0,0.0,24.331913092877052,813.4371225345818
ColoRect-AdenoCA::POLE.S.27,6.214154561636641,1976.6670475938788,155.89958166180017,23.289820790886115,0.0,0.0,512.8935303556725,275.3646763837776
ColoRect-AdenoCA::POLE.S.28,18.314037182930242,425.06118469048914,0.0,0.0,11.984601462836444,12.042326682857595,0.0,0.0
ColoRect-AdenoCA::POLE.S.29,0.0,1065.5381662678114,0.0,0.0,26.01360792415351,11.981934523805043,0.0,44.63126208250387
ColoRect-AdenoCA::POLE.S.30,0.0,1016.7264209414217,6.740204847470585,0.0,0.0,0.0,0.0,295.60260004647773
