Sample,ID1,ID2,ID3,ID5,ID6,ID7,ID8,ID14
Stomach-AdenoCA::MSI-H.S.1,15941.950742963703,80104.76133720666,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.2,22659.937121511357,99078.17634074014,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.3,5543.010351597845,25003.963431729037,0.0,3262.617753062805,0.0,2614.860642493723,0.0,0.0
Stomach-AdenoCA::MSI-H.S.4,17136.35786588968,106559.63581172988,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.5,0.0,99023.74786991744,0.0,7550.955863069422,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.6,18276.55311550639,67239.94620628799,0.0,0.0,0.0,4789.798479488152,0.0,0.0
Stomach-AdenoCA::MSI-H.S.7,13237.329648914952,59800.958403880104,0.0,5612.3478058200535,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.8,10946.288128327154,60165.990249227936,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.9,35805.16039417126,108227.31731235015,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::MSI-H.S.10,23852.853805359937,23442.19652404041,0.0,0.0,0.0,3154.80819204825,0.0,0.0
