Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10
DEL_C_1_0,449.0694391905856,481.5876904226073,195.16527014896582,516.7959591963582,636.4621266746802,329.5302533023668,408.99339667429007,291.9979072796945,527.825984373849,130.33334965795044
DEL_C_1_1,92.14831537719981,19.71761023917319,97.97888404754104,15.610334896935814,205.51192444104174,15.623337006724821,163.20974368210938,9.796874016395943,30.087938796183476,34.53894574849673
DEL_C_1_2,72.97166148854464,0.30813312841977686,109.24166153708407,0.33140046737453666,202.02186890385227,41.21910737516281,150.09341620928492,0.18711622967513508,0.33658695684152745,40.97473200772729
DEL_C_1_3,266.81834611625175,288.1551724878892,229.3473005158283,296.1130572965414,406.37951903257283,403.9834152676807,290.84752916249255,169.61618204669296,335.84854310725154,241.7029644284868
DEL_C_1_4,327.5729648837461,398.1398372784184,410.1542027386321,423.0960551843221,567.1615931173086,822.5550087368529,370.7313973913318,239.78675036322386,442.70825060479996,462.91752597097604
DEL_C_1_5+,1229.7040974014683,1524.436150358948,1050.9404318917677,1615.1657553632192,1826.8053760567018,2250.229114508118,1185.417834522706,916.2417076879292,1702.4556390243404,1200.2027692481934
DEL_T_1_0,930.6656982573785,813.029580320156,543.0200345299402,864.932990358609,1509.4236786865144,568.3450865438555,1031.8941528218243,490.0274795072822,902.6037183414487,280.0029133287253
DEL_T_1_1,290.10400450798693,4.663631884181261e-13,366.3824694407673,4.776319059924279e-13,766.7716608305893,37.03819444730035,571.4430800627537,2.738878751892132e-13,5.4601298428849e-13,81.71005574981677
DEL_T_1_2,889.7257724468783,718.3754295084087,554.152818445998,765.8455332316868,1509.9431761454618,491.46374986026626,1039.7044375351052,433.60374113412826,795.062493494935,250.152014623629
DEL_T_1_3,1898.129839627246,2056.845365103665,884.6840807239757,2195.5494377121427,2678.7282115093144,1541.316942249266,1742.0445860358227,1242.5744403644937,2272.155407911616,666.4604202001062
DEL_T_1_4,3979.7524825985697,4765.79959099432,1787.8472115080458,5094.621390621578,5265.654770363743,4007.635756803831,3311.612245168434,2881.9920897865936,5253.3181277382155,1724.02422047954
DEL_T_1_5+,65240.24598703636,80718.715521018,20470.530609662634,86813.83980594623,80885.52678680333,54780.19863753331,48877.53116555181,49017.06541575504,88172.49530002076,19095.290247401917
INS_C_1_0,1.4826583872693204,4.663631884181261e-13,3.5273070074455064,4.776319059924279e-13,4.826532779338993,3.2205024342583366,3.556735966214628,2.738878751892132e-13,5.4601298428849e-13,2.3685373799844784
INS_C_1_1,21.555128777359343,22.493322061932947,9.800160230931326,24.191807879793842,31.369005669325873,15.390708747591388,20.204455107949,13.659244102321257,24.57041494015372,6.075202284308841
INS_C_1_2,10.712861132965905,2.5958482201274666,11.005251952429848,2.7918624582673797,25.078530711746826,1.8852633913756,18.336246295264594,1.576348944529808,2.8355557135836924,2.4121540811235374
INS_C_1_3,49.52212381496158,61.77855930101421,23.705017705374956,60.323090226366986,50.328800112837705,55.91081237199934,42.52337194373398,35.13479061521145,76.83382223139955,38.001134116157516
INS_C_1_4,261.8697259732899,328.9602756939654,123.84175305570106,340.88264467833505,311.9362940310539,302.5977047605781,214.33902917132937,194.73896915358472,379.07229001950014,158.62496186087617
INS_C_1_5+,1109.5161705685668,1443.9989999975096,519.3537138484895,1377.2594878766351,982.515970432755,1339.427472791684,923.409333158414,808.5058666243351,1845.8850985502968,976.9670922911862
INS_T_1_0,160.03881742437272,183.3822138831469,66.63864187806979,180.70686888219626,176.86158616312835,131.07897874044153,143.43698180934194,104.93328287994191,225.55873641128446,89.06127258530053
