Mutation type,Breast-AdenoCA::S.1,Breast-AdenoCA::S.2,Breast-AdenoCA::S.3,Breast-AdenoCA::S.4,Breast-AdenoCA::S.5,Breast-AdenoCA::S.6,Breast-AdenoCA::S.7,Breast-AdenoCA::S.8,Breast-AdenoCA::S.9,Breast-AdenoCA::S.10,Breast-AdenoCA::S.11,Breast-AdenoCA::S.12,Breast-AdenoCA::S.13,Breast-AdenoCA::S.14,Breast-AdenoCA::S.15,Breast-AdenoCA::S.16,Breast-AdenoCA::S.17,Breast-AdenoCA::S.18,Breast-AdenoCA::S.19,Breast-AdenoCA::S.20,Breast-AdenoCA::S.21,Breast-AdenoCA::S.22,Breast-AdenoCA::S.23,Breast-AdenoCA::S.24,Breast-AdenoCA::S.25,Breast-AdenoCA::S.26,Breast-AdenoCA::S.27,Breast-AdenoCA::S.28,Breast-AdenoCA::S.29,Breast-AdenoCA::S.30,Breast-AdenoCA::S.31,Breast-AdenoCA::S.32,Breast-AdenoCA::S.33,Breast-AdenoCA::S.34,Breast-AdenoCA::S.35,Breast-AdenoCA::S.36,Breast-AdenoCA::S.37,Breast-AdenoCA::S.38,Breast-AdenoCA::S.39,Breast-AdenoCA::S.40,Breast-AdenoCA::S.41,Breast-AdenoCA::S.42,Breast-AdenoCA::S.43,Breast-AdenoCA::S.44,Breast-AdenoCA::S.45,Breast-AdenoCA::S.46,Breast-AdenoCA::S.47,Breast-AdenoCA::S.48,Breast-AdenoCA::S.49,Breast-AdenoCA::S.50,Breast-AdenoCA::S.51,Breast-AdenoCA::S.52,Breast-AdenoCA::S.53,Breast-AdenoCA::S.54,Breast-AdenoCA::S.55,Breast-AdenoCA::S.56,Breast-AdenoCA::S.57,Breast-AdenoCA::S.58,Breast-AdenoCA::S.59,Breast-AdenoCA::S.60,Breast-AdenoCA::S.61,Breast-AdenoCA::S.62,Breast-AdenoCA::S.63,Breast-AdenoCA::S.64,Breast-AdenoCA::S.65,Breast-AdenoCA::S.66,Breast-AdenoCA::S.67,Breast-AdenoCA::S.68,Breast-AdenoCA::S.69,Breast-AdenoCA::S.70,Breast-AdenoCA::S.71,Breast-AdenoCA::S.72,Breast-AdenoCA::S.73,Breast-AdenoCA::S.74,Breast-AdenoCA::S.75,Breast-AdenoCA::S.76,Breast-AdenoCA::S.77,Breast-AdenoCA::S.78,Breast-AdenoCA::S.79,Breast-AdenoCA::S.80,Breast-AdenoCA::S.81,Breast-AdenoCA::S.82,Breast-AdenoCA::S.83,Breast-AdenoCA::S.84,Breast-AdenoCA::S.85,Breast-AdenoCA::S.86,Breast-AdenoCA::S.87,Breast-AdenoCA::S.88,Breast-AdenoCA::S.89,Breast-AdenoCA::S.90,Breast-AdenoCA::S.91,Breast-AdenoCA::S.92,Breast-AdenoCA::S.93,Breast-AdenoCA::S.94,Breast-AdenoCA::S.95,Breast-AdenoCA::S.96,Breast-AdenoCA::S.97,Breast-AdenoCA::S.98,Breast-AdenoCA::S.99,Breast-AdenoCA::S.100
AC>CA,1.2934157979102865,0.29125493506323713,1.454590264700918,0.9694092998667434,1.535540657321513,0.8504723649295729,0.3672923225507195,1.4291262158729439,1.4212218410119462,1.702390230820134,1.2492809079448879,1.3260604691457751,1.4606923450747449,0.9280837622042653,1.1681031494827805,0.6013206125237409,0.8823219195248941,0.2354203274452287,0.20138304805518284,1.3011603455958076,1.495698054511409,3.5095100005395823,1.7109662875364096,1.2878687766208772,1.7559535011120886,1.2137537366585294,0.5884065208309792,1.1943610506897262,3.3102610921707747,0.976775993853655,0.38225832173515556,0.5342630965664963,0.5223514757852782,1.3685965676009622,1.5201751901850071,2.7178925390581656,1.5398379622293377,0.18229998370452977,0.11715631143810976,0.35026133507437046,0.7389045322398792,1.3757402283879285,0.7837246499608753,0.5347977473760788,0.5168832352545895,0.9766733477040663,0.5681274792300945,0.5742514358152793,1.3072589655673532,1.6893953086856315,0.3572391904484854,1.1308019091923533,1.6838062518224344,1.142150410251365,0.7162709429959829,2.193701759009417,0.8832229055779383,0.5910222672177528,0.9785430839858759,1.6865533025058925,1.8491517768076553,1.3525627568356287,0.6771224253696517,1.638856535299026,0.41206086551998045,1.1850350565153596,0.27270791256710103,0.6609711661190018,0.9861619205341088,1.121801835912619,0.2940192564511831,1.046530800477729,1.0872045878483534,0.7356003589982241,0.785335435345031,1.3015336091149488,1.8605558549276462,0.5241279460181095,1.3450733737359994,1.5573671506125037,0.2698635631001154,1.028416546920693,1.3823023362273414,1.1252180412768455,0.2872669976235968,0.2282094132796042,0.86358531549491,0.9130545150113163,0.7271989143378694,1.7484944806691873,1.7994348880726965,1.115991425268227,1.528422910099673,0.8811782500020613,0.81205448929623,2.0087844148842797,0.47422789446847574,0.3003827291363962,0.7917682809972809,1.3871985986096957
AC>CG,0.08861750260047893,0.010936479281912456,0.11267581090039487,0.06636311815611683,0.11681694344728338,0.052892920076893044,0.01545124759156819,0.11534927258311947,0.10453101883447721,0.13812480553244505,0.08745663256342494,0.10848643449258422,0.11495518162382297,0.07869897677095726,0.06402904872704732,0.044826907340104,0.06400133156271191,0.01580115794369352,0.009599218583199424,0.10585503492475166,0.11288215193886039,0.2935931350282902,0.12903831222841342,0.10245195763150977,0.1414323787797782,0.08082378650185401,0.03921322662057049,0.08857394712415494,0.2755394455923622,0.08004735358940995,0.029381121554882615,0.04880162149046091,0.03722578463602564,0.09721321672481521,0.11765144214174736,0.21358521995596041,0.11798969048531417,0.009022012946357865,0.007478539928486412,0.015507066375931508,0.06304497235036993,0.0904104701516548,0.0624417566235241,0.04329638642347926,0.03556253808132812,0.07635113975108292,0.03584256674858358,0.03165652001214461,0.09456168390083838,0.13345621548868059,0.02158992312467717,0.08202477903305463,0.1352024369372562,0.10552661969214097,0.05373720533337343,0.17943075253998353,0.06826475821678349,0.048790732130852194,0.07398496766758607,0.11811822187852727,0.14065523693343693,0.10974702225606853,0.04567190588745017,0.13010132504985292,0.034174448693573924,0.09176010134740167,0.02148678622945708,0.054470453256297326,0.052320839478858135,0.08534829280858809,0.020071915257418582,0.07500135173767349,0.08204604294386618,0.05558578996380368,0.06162986895550014,0.10280075819677098,0.15241698782351884,0.02274168157151806,0.09593773787279151,0.12632620817397297,0.008455822912468556,0.056596607800187625,0.10301758133168683,0.06238453623873752,0.022945889936351015,0.020536964232704846,0.061554789663986476,0.06541133289859716,0.05447053362633245,0.1415686451172132,0.1453849925463182,0.09121831087726973,0.12518405823009268,0.06338832413327893,0.05967601663336813,0.16377716493045993,0.024842706617829467,0.010642459161271378,0.057761051013146665,0.10985304338233122
AC>CT,1.1524580668154365,0.020487092534121,1.434458576088866,0.8328376177569347,1.51514550773412,0.6340170870656352,0.13630921344157132,1.5411543117893947,1.3710251099524506,1.8010942514199153,1.1131954808616988,1.3597688085670527,1.4770572642781696,0.9425614405483227,0.7184014519349892,0.5062059915845926,0.7945199022904876,0.043748103129342936,0.10400909290293568,1.4358792061034336,1.4117446498657598,4.000268144368697,1.63555106623218,1.3295216805660917,1.9128865174765917,1.0358416711702956,0.4799282253525936,1.1557705034362828,3.7653543982306075,1.0677014490155787,0.10422405578898736,0.5505425924817311,0.46391854993631193,1.243734897315611,1.532770529688964,2.7098414358421516,1.5235317649515976,0.022906326935491064,0.028129173951474386,0.14518547494912137,0.8433740596076861,0.9890633335398293,0.8238599025429975,0.48344208070596345,0.23780551985747914,0.9415067342435371,0.4513199085743705,0.2951035275593996,1.2089235475926248,1.7997310877223691,0.11009541257405119,1.0728900362654814,1.8049236714810155,0.9915487714541368,0.6979165886544209,2.3886713333090843,0.8480399577266902,0.6196567415510879,0.9178958620672413,1.5360217922717925,1.8789844942562557,1.417897952059451,0.5826541410451894,1.617367731743481,0.3790433011419367,1.1435094757879014,0.251551999698553,0.674475462083292,0.5407184668599555,1.110265384319943,0.19912468310084944,0.9751453239609509,1.0503334851295634,0.707786677833107,0.720576714263534,1.2416193573272027,2.073297306643073,0.17136065698483652,1.2452672067234776,1.6953041242849507,0.02310872433523096,0.6779945483088505,1.355441714429465,0.7041152970093368,0.2716823924359476,0.09148283036270308,0.7376178681742898,0.8366302323621809,0.6853410489979359,1.805387622816217,1.8930835813932332,1.1489283997605224,1.6301912678610337,0.7161762358291291,0.6923527744832051,2.181141221511731,0.15870555675521855,0.016623623433231812,0.6754601643968494,1.4176304519795242
AC>GA,1.3545307038565393,0.5594522757506003,1.6393387876255117,1.1351886193142822,1.7946755394931564,0.9714932107286147,0.4913164199115877,1.5964501943537532,1.5556130375680888,1.8876762330081998,1.3117846578648609,1.4848973465168647,1.751469970035887,0.9528153816084824,1.4135232584867257,0.9551924731850181,1.0675820797876359,0.5132236331219764,0.22156768540195887,1.3336278636766572,1.8181425231668935,3.7372994084844753,2.0610873720157463,1.5499094468915828,1.8225161624631296,1.342467182851036,0.6509691588802865,1.314758535670766,3.4254422226060464,1.039741748509502,0.3015100399816023,0.4896234381608943,0.6398678359845972,1.4738663678535149,1.6775138033514392,2.9845565396263924,1.7211880045442516,0.348488899003796,0.08868553953037087,0.49627289987978296,0.7475943673149257,2.132336807718245,0.8343344067139992,0.6145954059604598,0.6389952898538861,1.2542598689085185,0.6270246786094269,0.6854512563380749,1.348255085975333,1.793037084446638,0.8451691075821623,1.2257515009138176,1.7721412733324702,1.0571046452898218,0.7800959538790088,2.4932793984238897,1.190056829027277,0.6413407278269951,1.259153934242376,1.8663859867714079,1.9322441605692053,1.6961245817165624,0.6921508841701913,2.154569696872498,0.5216414296502122,1.2386280770923652,0.38967691313329683,0.7477828356833398,1.227088508290327,1.2906503055075358,0.4737226073877929,1.1371225161103553,1.1442346392026963,0.8236074069113984,1.0466847974032227,1.5953758620436245,1.9453522442791205,0.8412116183139705,1.4424912156219136,1.621101177426069,0.2565455776008911,1.1805951851603798,1.5140897393008952,1.3958223355497583,0.38076301753521935,0.20675301409410662,1.132445297207219,1.0366342085174227,0.8862287135096942,2.2086451943840184,1.948608633251869,1.2316744636593402,1.637919102608777,1.1497217978479708,1.1944361385340612,2.1525261936808615,0.7091139603811929,0.6293972637653726,0.9831853986863346,1.702174848444052
AC>GG,0.2941226550255558,0.03284260360575195,0.3700849682704727,0.20846369970456013,0.37999487707410073,0.1785646751467874,0.03386725468945998,0.38635380411427833,0.3487561020354554,0.4797307287270768,0.31382428613512936,0.4234136770427332,0.3696341744729947,0.3572119559661844,0.20122213125442628,0.12863167072849635,0.19815491244059208,0.04414881997202254,0.025379402251305156,0.3578786242776264,0.38655825176070496,1.0014562367247788,0.42462722684205473,0.3337359548947188,0.4837838996142485,0.26381826107542816,0.13797403010835757,0.2996232965054223,0.9407562825513185,0.27939049759869705,0.3046458162648015,0.25651684502483324,0.11723260149817001,0.3150648594228297,0.4133505187786395,0.7898617802077563,0.4025277487685407,0.0031570167828310265,9.877145020453473e-16,0.03722074714219957,0.23330904315707898,0.2526118319251179,0.2130747211360958,0.2004527496771467,0.23326934643759184,0.26119692669177397,0.11278461113064316,0.14238135994886453,0.33663897144801885,0.4503148851549697,0.06287266177282747,0.26789127437118143,0.472177338939997,0.6993411729074668,0.17352596812286297,0.5988782202335339,0.21563514131763784,0.19024607910511676,0.23130884584309175,0.3849423823368666,0.47310499636502,0.3569570637707304,0.1447900067581461,0.4249490788133745,0.14812033467011637,0.3668755829332864,0.06630097504754162,0.2160497733903001,0.17761239071485366,0.2840824987006617,0.059345681313985696,0.24402710598364452,0.30695626561535694,0.18980353753902157,0.2210187829671667,0.390112165091144,0.5182616652259182,0.055407187576085405,0.31103243269530256,0.43328375996117857,0.03662973351500633,0.17049735362327276,0.33897809970559795,0.17612745525940204,0.06703434849189845,0.19990050756741445,0.19320063510469793,0.21668355838766565,0.17142192465136782,0.4530851275908739,0.5248942077493279,0.3556100307112786,0.4616481475874842,0.23629917976447704,0.1748492647327495,0.5796775479220191,0.12038733517379674,0.01287866443952291,0.21690087308867834,0.36048532133646877
AC>GT,0.5129192771907984,0.07752164541807303,0.6720665768178905,0.3608708600144342,0.649168470216606,0.3243363038311046,0.06618120618827836,0.6560522153241533,0.5991584679326949,0.8547029726032462,0.5688645308626782,0.7930316480997498,0.641432356811361,0.7206590347138218,0.36492500484152257,0.2206604162277523,0.35150608873299805,0.14529442332712109,0.04962744847568791,0.6192700337595711,0.6841627514623667,1.7010723256229747,0.7393244830458104,0.5698221237564047,0.8338154620072484,0.4512572777025075,0.25402056182502125,0.5193364317470675,1.6091227898604892,0.48997985577038466,0.7738788817014484,0.5528260373025665,0.2029355068509253,0.5643484847028154,0.7276442296169479,1.4562640863582788,0.7127071844442028,0.038720046538145175,0.06250914327368035,0.06291355867906862,0.41996861596002183,0.42677416924304384,0.3777655860716125,0.4128930897408009,0.5596560494158865,0.46433698883384317,0.19483195516174434,0.30418180123809735,0.618263118291397,0.7667771601247131,0.13345913426052594,0.4628821700385459,0.826232565199744,1.59981710837127,0.30683972888061234,1.0189814272122442,0.3650532093832795,0.35538675151906773,0.4013070921647724,0.6545908944003671,0.8162585960596912,0.6040105047132616,0.2640343626248505,0.740347494219633,0.3015736941772513,0.7004520624124946,0.12059694474341554,0.409720705948185,0.3441275864978969,0.48731935288254974,0.11552957243400079,0.42377665115749247,0.5622877036303897,0.34200929260854207,0.4155674099992965,0.7313643435529145,0.885275196204313,0.10211476808968462,0.5451200764855899,0.7578767495578657,0.11696115016488758,0.2909253374757499,0.5816860356057121,0.3129137469365031,0.12756018081672077,0.5013016939465283,0.34116002199608164,0.3770878143429885,0.2995670635742663,0.7810566622440361,0.9450909628481687,0.6655409423600792,0.8373321346917971,0.45259347493468904,0.3036262711371368,1.014134044978092,0.2749880801491455,0.027858940149500723,0.410450477273945,0.6132757135473164
AC>TA,1.8226413594926059,0.5122701616862931,2.526472786767081,1.52575805830277,2.6155250216609742,1.1703335729035405,0.48758864460488693,2.4578789918165564,2.2060826283494634,2.9382516301939527,1.7537741781435612,2.2151791933188703,2.65565696097143,1.436493147782863,1.5457312462468193,1.3254096133242141,1.5345900227071683,0.7553882491859162,0.23599188076968042,2.146508237164165,2.564153043317121,6.010282750378722,2.957023586055684,2.336714714369848,2.8584888596417444,1.7288844228957527,0.8335917035899574,1.8699170160363756,5.558127497580529,1.6399772283537253,0.15701900018462642,0.7864523546654779,0.8829234314387536,2.106190679691241,2.4534673651633168,4.414811365025348,2.5368350560405166,0.5070076969408939,0.34073152453570366,0.4832680412561434,1.2249670920114004,2.700372881341355,1.3041287387158509,0.8543340057091346,0.6655419637792631,1.80481960452611,0.7838610452287634,0.6785763529562694,1.9040828673558576,2.7384773241097897,0.9867562876116517,1.746420841222761,2.741099697702739,1.4320659288793134,1.1719928983985275,3.880379257682205,1.7047284010952681,0.9751742602349825,1.821011360672281,2.529571220860418,2.8745943529150337,2.561931483587274,0.9708849623309427,3.1722340074050965,0.7497234546558813,1.7750685842764606,0.5805533060385999,1.1170569845270695,1.2892368442198185,1.8682750355772644,0.6296723836013127,1.6061964354553455,1.6222734787953308,1.206742174203652,1.4984968607390856,2.275883449331793,3.0962927504033946,0.8219725773930372,2.049303471617286,2.5764248920942117,0.19727551606541235,1.2956816670213978,2.194763665214774,1.604062443271944,0.6151422246151546,0.17090571734883542,1.5496100736565457,1.4309573902630128,1.2920130122406572,3.3793291847473537,2.986780635831613,1.8452446776743365,2.531093581884525,1.5100287837700117,1.666953694694206,3.331347716497609,0.6811799663784226,0.611275176621047,1.3096930489685226,2.5229379655048727
AC>TG,0.7257175871397502,0.02544430966799761,0.9006411760975793,0.5302936499303758,0.9626961357435245,0.40320894783548744,0.09132320411426927,0.9745988768369389,0.8668543513993238,1.1327607790538312,0.6992426156617652,0.8533392179876467,0.9373657289982965,0.5806250985012098,0.4636917564355162,0.3341611902331536,0.5045828339287236,0.02893540584686215,0.06560663925584546,0.8993789873239008,0.8993342636709201,2.5183881909100245,1.0412023978805325,0.8457738522317902,1.2009481484504834,0.6580260130700059,0.3028406322404352,0.7305846596060221,2.363401778092863,0.6704769474213026,0.03722246306834723,0.3302219928823229,0.29643416073298223,0.7808903598939911,0.9672666952962016,1.7004908563171741,0.9609975010884121,0.015125664876870561,0.0018511079565395171,0.09983186973239244,0.5262676889863559,0.6594611519184427,0.5165254673814949,0.3000606264124729,0.1395545928510264,0.6021531458771348,0.28652738129188715,0.18647635763962825,0.75544032222973,1.1337260941348672,0.09082431379225481,0.6769096876788904,1.133383816901872,0.5769813839568979,0.43850147717435667,1.5116200191442277,0.5472442553852296,0.3877900089391598,0.5877782623326206,0.9743324657751512,1.1812568088205933,0.9059784000934051,0.3633262581755481,1.0369145874142929,0.23777515311831732,0.7125393248807531,0.16188549201618418,0.42292714665819775,0.3497275228105038,0.7046662583918645,0.1315642170880791,0.6151772265984407,0.658350834162741,0.44570421907285285,0.46013410092608453,0.7866978423190966,1.3029694907654077,0.12464041658845393,0.7836438972375718,1.0624647000441996,0.007198758004639424,0.43593975799659046,0.8562296442189585,0.45521007884398557,0.1716096586815281,0.0406958789436281,0.47440086848941815,0.530551123110494,0.43597877456902046,1.151281983789314,1.1884167423020944,0.720124078895237,1.0218044354577929,0.4580136469260181,0.45151939950028336,1.371978268386377,0.10604442631649495,0.02727217715028362,0.42965553623062613,0.9045686868377046
AC>TT,1.8993205761393204,0.1884021246600954,2.6464630259228663,1.4491514714462868,2.5259823248477953,1.100051177717072,0.3666229688373589,2.476212346892859,2.2211315657952784,3.0487892832807773,1.8289678315397655,2.2650436773855462,2.5827456926577197,1.627257873247349,1.313233714204988,1.0000508419231424,1.4816808134607764,0.6362871265817246,0.23774621079046832,2.3549637363788283,2.3846951137100785,6.318674589064178,2.79188944258483,2.2320777765232567,3.0711789022957525,1.67401994779084,0.8290217153213213,1.8784815978499665,6.004776217476818,1.740575088476544,0.42218390475055245,1.0281280150524044,0.8143603175912457,2.2266383992544116,2.4800624259437374,4.582044399606363,2.574462940691286,0.4606846967985217,0.6531897994809035,0.3027035464921333,1.3632201750762403,1.9235870812503109,1.399072606989496,0.8766405213510873,0.665876270155723,1.6238259306902565,0.764392315275318,0.5923216725559557,2.070381064393972,2.8626351579506193,0.44769560722496127,1.7924818403765947,2.9154985966643787,1.9517766418750906,1.2368977464383881,3.8803827111778357,1.4585385093088297,1.025965999878323,1.6527750821989293,2.4856421438385827,3.0503023681324226,2.3610009919362986,1.084009200742889,2.831248535779771,0.7195020891265824,1.9173706479910306,0.5076851292394898,1.1402748671570246,1.0599080835079124,1.8159178128495863,0.48091647803012316,1.6475062640204465,1.7099620806933133,1.2342282440525276,1.3404808910372839,2.1437376771271164,3.3064057906071542,0.43648359198296294,2.1429271529797167,2.7944853010484754,0.30460134765854535,1.145920993488814,2.230742009428809,1.3781393326015259,0.6090095668295188,0.31429074959578296,1.357668823292717,1.396961200178669,1.2327195115743688,3.1626810862567942,3.1323223498794066,1.910544835605263,2.6803242865768544,1.319420727565583,1.3486941039952807,3.4808851823838434,0.4411902784981283,0.21368602554884794,1.1934798443277452,2.3471877996223247
AT>CA,0.6039237476413755,0.15732681276806945,0.7227557942874544,0.4118453363100459,0.7043106630944329,0.42506259962571613,0.10308283715031416,0.696731555300853,0.6779515589031792,0.9460055488430086,0.7101593398178399,0.9829298449409452,0.671451339976146,0.9684611706287338,0.5103119352315189,0.22953388531589541,0.3778728746916645,0.17828601863672264,0.06787211915238929,0.6502322650481231,0.800093137869534,1.7825657118336085,0.8259586530142949,0.6012843615080775,0.8974796002017529,0.5420120157844439,0.3248927107154008,0.5938971870052516,1.6852559437826005,0.5372383279945349,1.3216884145713466,0.7778951807048855,0.22690461994779615,0.6326667495984476,0.8417027352436949,1.752440635881833,0.8057352436327603,0.020356154341726787,0.015884873671387127,0.10229108282255557,0.4762263536501862,0.49093590668682896,0.41117325333465055,0.5757626392583913,0.9106882589734211,0.5355729034933526,0.23600008454432475,0.4865282977832751,0.7467342516770765,0.8263571373057397,0.20017033124987912,0.5153541498675381,0.9171373142599004,2.46127033300425,0.32835596169977577,1.0705144365969663,0.39151885152858656,0.43612060905939154,0.4278119393794166,0.7524392708251338,0.8991467415839154,0.6321670062615689,0.29768291328715846,0.8047939326521538,0.40523740503498423,0.8996385019753934,0.12620930974861638,0.5132887894478396,0.5142419289974233,0.5417491577832485,0.1367847218508198,0.4747038861056002,0.6956443636178993,0.3909882700413911,0.5039184919536045,0.9146146473927511,0.9348915304313045,0.1772243687670645,0.6085957599036038,0.8154335580840513,0.20525351687217752,0.39071728089026664,0.6407399896322707,0.40255317139441815,0.12022665409889269,0.8389707041486859,0.3875249102431434,0.4358273544309454,0.3197942248142407,0.8040058943174486,1.090203328654458,0.8226870227420116,0.9775753152270195,0.5938132141395255,0.32008368419444466,1.1357884796695665,0.4658332046355007,0.06943271438556078,0.5329680323833009,0.6590319002868464
