Sample,DBS2,DBS4,DBS5,DBS6,DBS9
Ovary-AdenoCA::S.1,4.750226016338578,51.251547340768255,0.6814284544839336,5.043734382444962,9.151286975719204
Ovary-AdenoCA::S.2,14.100930892268073,0.0,90.82777953795636,71.79064575905498,24.285467050997987
Ovary-AdenoCA::S.3,23.35210405090255,102.8033043242624,5.263888861559284,98.44248789011004,44.91130661522268
Ovary-AdenoCA::S.4,27.459407163249338,22.150487966356753,65.91210094299664,2.075492902886806,6.683591875916084
Ovary-AdenoCA::S.5,6.988467420549832,27.67969020375407,0.0,0.0,1.4569667145767666
Ovary-AdenoCA::S.6,5.690130286734132,6.796713251510939,94.0685669036095,9.359072768394292,0.8973386686714983
Ovary-AdenoCA::S.7,32.873557181155626,7.304331198588186,20.85513389116655,0.0,0.0
Ovary-AdenoCA::S.8,55.04645584962503,28.121459369502478,318.24212772407765,0.0,0.0
Ovary-AdenoCA::S.9,35.58406762567272,0.0,177.11219340097418,2.055120404218965,18.612983841235522
Ovary-AdenoCA::S.10,61.56509826306822,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.11,23.53969258934411,40.42057042647511,0.053187605323281054,2.83760436439707,0.0
Ovary-AdenoCA::S.12,48.4958519446412,59.62746167865602,1.663461878841203,2.920805934378639,1.1640543270488954
Ovary-AdenoCA::S.13,83.07860088506138,164.920784806666,0.0,0.0,1.8857100039603754
Ovary-AdenoCA::S.14,8.181740526660802,11.218206362073367,66.34916641339053,13.303602787066442,9.914955651598314
Ovary-AdenoCA::S.15,13.63238316561521,0.4666505556085961,0.0,0.6085174825422737,4.782933756731552
Ovary-AdenoCA::S.16,3.6747699061568384,59.755608508077955,2.7203318061682036,2.5974410892931874,9.803427962335746
Ovary-AdenoCA::S.17,68.75722904613808,42.127583230687065,0.0,41.52340968650764,13.782902406823899
Ovary-AdenoCA::S.18,30.97412067230139,144.87427206501016,10.314971640451406,24.269621081668976,3.8923811267624586
Ovary-AdenoCA::S.19,0.0,40.36378860584728,1375.199392119447,0.0,0.0
Ovary-AdenoCA::S.20,69.57035243086044,6.5886114381282646,18.857543483071417,9.02180459392812,6.074891865880469
Ovary-AdenoCA::S.21,16.14495772588701,31.374357619776653,0.20633239354591879,0.6727923919955372,84.9697760457984
Ovary-AdenoCA::S.22,28.68694998710158,0.0,0.0,64.3492715322401,13.034176170387976
