Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10
DEL_C_1_0,388.98360340534174,481.5876904226073,122.50561082290608,516.7959591963582,479.41274645216225,327.7661000824369,291.8769394041692,291.9979072796945,527.825984373849,117.21163248123972
DEL_C_1_1,14.10178079010178,19.71761023917319,4.88567658599833,15.610334896935814,2.196261801456015,15.68691421009958,11.57944601095621,9.796874016395943,30.087938796183476,19.010678800803497
DEL_C_1_2,0.24912580775876544,0.30813312841977686,0.07839982716497398,0.33140046737453666,0.30906670599675146,0.2094114125478939,0.18680040623369454,0.18711622967513508,0.33658695684152745,0.0730996518530839
DEL_C_1_3,228.43613047007372,288.1551724878892,72.99324970460668,296.1130572965414,245.6708637600082,201.4730971748857,173.7667402399864,169.61618204669296,335.84854310725154,103.70730931738541
DEL_C_1_4,320.2169997683589,398.1398372784184,101.18095683694774,423.0960551843221,383.29995737251653,272.6681122712697,241.02406236289434,239.78675036322386,442.70825060479996,107.5339415903734
DEL_C_1_5+,1224.4912586902053,1524.436150358948,387.2982913827654,1615.1657553632192,1452.4568978861303,1045.989461845247,922.533654291382,916.2417076879292,1702.4556390243404,424.0946049868498
DEL_T_1_0,654.2150618742953,813.029580320156,206.64069589081072,864.932990358609,785.6819515570139,556.4229733979516,492.2510004167503,490.0274795072822,902.6037183414487,217.18163200277112
DEL_T_1_1,3.691816642411761e-13,4.663631884181261e-13,1.1809777854864726e-13,4.776319059924279e-13,3.925445301244914e-13,3.267311640703911e-13,2.8112419716779833e-13,2.738878751892132e-13,5.4601298428849e-13,1.7196983266426847e-13
DEL_T_1_2,578.5794721579256,718.3754295084087,182.62099208888344,765.8455332316868,699.2676955872187,490.9857785857917,435.04994492989846,433.60374113412826,795.062493494935,187.77507250016944
DEL_T_1_3,1657.4996660576999,2056.845365103665,522.9439562347388,2195.5494377121427,2010.8956159809725,1404.6463641420169,1245.8170071444008,1242.5744403644937,2272.155407911616,530.494671409389
DEL_T_1_4,3842.943984493348,4765.79959099432,1211.8580988166034,5094.621390621578,4682.700966740829,3251.587006421168,2887.1089845984766,2881.9920897865936,5253.3181277382155,1210.1275451803056
DEL_T_1_5+,65261.126930919076,80718.715521018,20537.659739089548,86813.83980594623,80963.27599150408,54857.52318484652,48934.33214180988,49017.06541575504,88172.49530002076,19149.223041578265
INS_C_1_0,3.691816642411761e-13,4.663631884181261e-13,1.1809777854864726e-13,4.776319059924279e-13,3.925445301244914e-13,3.267311640703911e-13,2.8112419716779833e-13,2.738878751892132e-13,5.4601298428849e-13,1.7196983266426847e-13
