Mutation type,Ovary-AdenoCA::S.1,Ovary-AdenoCA::S.2,Ovary-AdenoCA::S.3,Ovary-AdenoCA::S.4,Ovary-AdenoCA::S.5,Ovary-AdenoCA::S.6,Ovary-AdenoCA::S.7,Ovary-AdenoCA::S.8,Ovary-AdenoCA::S.9,Ovary-AdenoCA::S.10,Ovary-AdenoCA::S.11,Ovary-AdenoCA::S.12,Ovary-AdenoCA::S.13,Ovary-AdenoCA::S.14,Ovary-AdenoCA::S.15,Ovary-AdenoCA::S.16,Ovary-AdenoCA::S.17,Ovary-AdenoCA::S.18,Ovary-AdenoCA::S.19,Ovary-AdenoCA::S.20,Ovary-AdenoCA::S.21,Ovary-AdenoCA::S.22,Ovary-AdenoCA::S.23,Ovary-AdenoCA::S.24,Ovary-AdenoCA::S.25,Ovary-AdenoCA::S.26,Ovary-AdenoCA::S.27,Ovary-AdenoCA::S.28,Ovary-AdenoCA::S.29,Ovary-AdenoCA::S.30,Ovary-AdenoCA::S.31,Ovary-AdenoCA::S.32,Ovary-AdenoCA::S.33,Ovary-AdenoCA::S.34,Ovary-AdenoCA::S.35,Ovary-AdenoCA::S.36,Ovary-AdenoCA::S.37,Ovary-AdenoCA::S.38,Ovary-AdenoCA::S.39,Ovary-AdenoCA::S.40,Ovary-AdenoCA::S.41,Ovary-AdenoCA::S.42,Ovary-AdenoCA::S.43,Ovary-AdenoCA::S.44,Ovary-AdenoCA::S.45,Ovary-AdenoCA::S.46,Ovary-AdenoCA::S.47,Ovary-AdenoCA::S.48,Ovary-AdenoCA::S.49,Ovary-AdenoCA::S.50,Ovary-AdenoCA::S.51,Ovary-AdenoCA::S.52,Ovary-AdenoCA::S.53,Ovary-AdenoCA::S.54,Ovary-AdenoCA::S.55,Ovary-AdenoCA::S.56,Ovary-AdenoCA::S.57,Ovary-AdenoCA::S.58,Ovary-AdenoCA::S.59,Ovary-AdenoCA::S.60,Ovary-AdenoCA::S.61,Ovary-AdenoCA::S.62,Ovary-AdenoCA::S.63,Ovary-AdenoCA::S.64,Ovary-AdenoCA::S.65,Ovary-AdenoCA::S.66,Ovary-AdenoCA::S.67,Ovary-AdenoCA::S.68,Ovary-AdenoCA::S.69,Ovary-AdenoCA::S.70,Ovary-AdenoCA::S.71,Ovary-AdenoCA::S.72,Ovary-AdenoCA::S.73,Ovary-AdenoCA::S.74,Ovary-AdenoCA::S.75,Ovary-AdenoCA::S.76,Ovary-AdenoCA::S.77,Ovary-AdenoCA::S.78,Ovary-AdenoCA::S.79,Ovary-AdenoCA::S.80,Ovary-AdenoCA::S.81,Ovary-AdenoCA::S.82,Ovary-AdenoCA::S.83,Ovary-AdenoCA::S.84,Ovary-AdenoCA::S.85,Ovary-AdenoCA::S.86,Ovary-AdenoCA::S.87,Ovary-AdenoCA::S.88,Ovary-AdenoCA::S.89,Ovary-AdenoCA::S.90,Ovary-AdenoCA::S.91,Ovary-AdenoCA::S.92,Ovary-AdenoCA::S.93,Ovary-AdenoCA::S.94,Ovary-AdenoCA::S.95,Ovary-AdenoCA::S.96,Ovary-AdenoCA::S.97,Ovary-AdenoCA::S.98,Ovary-AdenoCA::S.99,Ovary-AdenoCA::S.100
AC>CA,-0.4539777139771024,0.012141938481297743,1.1878400756923702,-0.41294001377616674,-0.15308904255221667,-0.2785372572359659,-0.08717707766129926,2.18195170652605,2.144505297523153,-0.023030210399269724,-0.1838853944569381,-0.30506648971939804,-0.7605294487442553,-0.47072218525767373,-0.12627243453597778,-0.5026897039658773,3.3503702915873577,0.20600056956744084,-3.10986298099338,-0.2670615138364743,5.772219591619912,-0.5024710913981341,-0.09072759121902257,-0.47564133864702374,0.39010824192503946,0.31920693996964,2.420421041958405,-0.6763252823446951,-0.4079134538012843,0.7484278101434972,-0.6526253217146929,-0.16015651588680058,-0.17489974689789056,-0.12674142282873122,0.1421718201925073,-1.4094469828383647,-0.19904493317263694,-0.23648302405617264,-0.6658654347197808,-0.37483681873385066,-0.5316536465350195,-2.116735704372844,-0.6040474830821696,0.02783755552648559,-0.7033872888547507,-1.7847258732561933,-0.8979547172661351,-0.0956887735038716,-0.172389386801361,-0.2034505150369665,-1.295154636590573,0.6640948231851205,-0.25528066258509086,-0.025661356287981753,-1.1289301901882305,-0.6235300978168786,4.772100781129071,0.5754078636352944,-0.2662951231633037,-0.35921462425567746,-0.507217977763956,-0.12415377063673227,-1.8122259449714864,-0.30183961398810166,-0.46936680601846514,-0.2167845333004852,-0.2628528448699725,-0.11376387600000813,-0.27379924363830427,-0.6444349799040345,-0.1450216507008985,-0.014706421564743295,-0.43529348818904057,-0.23976210811482807,-0.08864745565300583,-0.21504105248348382,-1.8983773547002147,-1.931068922805259,-0.2691951673146573,-0.5274186656763422,-0.5259558112630461,0.3491092934594764,1.5382604928819386,-0.856869637960078,0.7406618482451255,1.2789828267695718,-0.1412580346944009,-0.211997817462511,-1.2859354383940278,-0.33376093312547556,-0.3996852862828194,-0.7437289875228731,-0.12413507854866362,-0.5892760716886496,-0.08159831369199458,-0.17802530421045462,-0.15674689421138888,-0.1350252300105234,-0.19823306238123733,-0.050037712310205554
AC>CG,-0.02268086570797221,-0.10314385231297743,2.8844178070360544,-0.04655153959526279,-0.0046093678493754845,0.9528028118727397,-0.011038665989208189,-0.15015556680277298,-0.12176329824009807,-0.0019516136154578317,-0.0031900178790513012,-0.008098620846878592,-0.014715797273048458,-0.05392645211567481,-0.010441537533387545,-0.025002719909699232,-0.038853966156988204,-0.024531449500949515,-0.6372919050774885,-0.025131957351973384,-0.17809050835768,-0.03727814295133604,-0.009818079001810323,-0.01728289162161003,-0.12809362372971583,-0.019003121127054174,-0.19791690793810052,-0.013679841271838413,-0.032881212983421976,-0.01828421752629945,-0.008470326999158652,-0.008896410014554525,-0.013858936978207417,-0.01061150074755838,-0.06475041114482154,-0.12239724757495744,-0.016613831456614173,-0.01928631818507134,-0.02367631593872229,-0.007039581423002099,-0.02161997290231865,-0.33073409626142913,-0.03718945525597818,-0.10294279250361682,-0.04497916534269243,-0.141082737011549,-0.05134855928063336,-0.007981188673538118,-0.005229653420281833,-0.016918023716651576,0.8948339335933928,-0.028658600383831716,-0.01635091158037629,-0.0024139892824144066,-0.10668709090671066,-0.014669505846371672,-0.07216903446014747,-0.04697419364179849,-0.005760284234058328,-0.0223600733096238,-0.05255073453948403,-0.006482400358907042,-0.15570090959906172,-0.0095647111577398,0.9613994856522856,-0.016028345703158926,-0.01834745728430119,-0.019945759105131182,-0.018413588531810937,-0.0646955842397323,-0.009796369229180032,-0.0012278132885051184,-0.031079782398217494,-0.00885776247369268,-0.007269563896292759,-0.01833754245048698,-0.15312613434285843,-0.1288209877973338,-0.016846628825611484,-0.07046849961090078,-0.01322722571213262,-0.08317502535334878,-0.05303974903745095,-0.01726563773093112,-0.01428967852204634,-0.020929111564912423,-0.009717055970515462,-0.010448295510850074,-0.1080792930963351,-0.012639284709107022,-0.01735643614403714,-0.06136992097400051,-0.00153226413136548,-0.028172958549176872,-0.002506966331134811,-0.002893153959053427,-0.019451338844732102,-0.006199483296505887,-0.0025516550313380913,-0.0012301777586614317
AC>CT,-0.263910756916191,-0.8943730780409122,-0.3167531316662635,-0.32750927767676663,-0.04239050518279087,0.7814678467816242,-0.04626682272160663,-0.6497329727897769,0.10699165303438041,-0.00775886464086133,-0.003755240389660356,-0.04333740964975295,-0.06419517788598189,-0.42072108536190733,-0.13813240539979688,-0.28588606507003933,-0.41131515734761653,-0.14146018085903062,-2.7776717351460003,-0.22209940005540008,-1.4234461691140163,-0.39041298530292406,-0.06540909242737006,-0.05364628714533045,0.2667521590737032,-0.02647097699657948,-0.5322432389363263,-0.02187159352879469,-0.23349566565745417,-0.07069660741200479,-0.003032300722915518,-0.015325121942612579,-0.16209360062412845,-0.1310711537146598,0.12797364452053894,-1.4115962996725848,-0.06588432343527341,-0.2587871641114761,-0.0690195249056571,-0.011074415968362424,-0.22333854071133924,-1.4866653640315448,-0.13409344559616582,-0.5421685522707131,-0.11807090490968945,-1.8743536746639418,1.4636696342137352,-0.10385863283751427,-0.014654709638488883,-0.22586903314507734,-1.1098331967558552,-0.23735678547569533,-0.16877332126531497,-0.009752659902006654,-0.1315744196760893,-0.018702344131480975,1.083549994362782,-0.3569216308320379,-0.008838811402925261,-0.16009737130749116,-0.31363576670309884,-0.06395267481930667,-1.9094755816922406,-0.025110684761565746,-0.4878177063564554,-0.20602962603779792,-0.1944485072560022,-0.08602402385988872,-0.06911690360381259,-0.6052400612098748,-0.037315496969558944,-0.004802303221479053,-0.25139944772150435,-0.016554492873273575,-0.09461438064279781,-0.23317649173977334,-1.9505786958403897,-1.6676755225257778,-0.2122052257645814,-0.29696643894973707,-0.02371638901739542,-0.32574841888353545,-0.2901509538516529,-0.029764791652166105,-0.14851828140280438,-0.02611042655834328,-0.06373114528649876,-0.03662039403170411,-1.4725817735913667,-0.019863936533183968,-0.14908061339125622,-0.8343123939445235,-0.00021162647771242197,-0.11422004724846568,-0.006952710842714938,-0.003524489836050212,-0.16117004782530253,-0.02121654913723198,-0.0008229803627039858,-0.0029212807715806167
AC>GA,-0.5018493719262952,-1.2843342308464414,2.5582938285740915,-0.3276412731770405,-0.1603509157512253,-0.1867669565132275,-0.05158235870189222,-0.3144031644657048,-0.5956442136139181,-0.014594006547138138,-0.20789195495281818,-0.3294093693364453,0.2066364674258817,-0.4532758600196327,-0.13147592239047903,-0.5356666929171129,2.093317761617365,1.0424467716154173,-0.9449783811952437,0.7129164239363232,-0.2968455393962235,3.1113095549031313,-0.10959807592628128,-0.43718273578819133,3.3440788227857263,-0.1889483829755334,1.5269838428763882,-0.7771471470771805,-0.6795056164996189,0.8011312957219543,-0.6897492390156706,-0.5074023937890861,-0.23882548135038234,-0.14576027641317799,-0.8845961430456152,-1.3538859503951648,-0.127627800602066,-0.24426305250081573,-0.724667606638274,-0.4008741603894299,4.419720536296985,-2.231621755483495,-0.55497904823569,-0.8479831471467076,1.3036603753355138,0.1592931751092197,1.0643334566680878,-0.10188387471718427,-0.16454993098387952,-0.2067572091154769,5.99885589898459,0.39130752805502755,-0.3711288715346978,-0.017393444126558865,0.9569978706964997,-0.9470624461281596,-1.28217609888818,-0.4123564548448441,-0.3363504719598929,-0.4201502102427689,-0.3857861883825844,-0.12309788520151854,-0.7973995318104401,-0.3400060313591802,0.41021555007356914,-0.24025669377347386,-0.263619233850678,-0.047201203506630214,-0.2446865521655255,1.4418268610505782,-0.10660016203782394,-0.010919377245465042,-0.567179565712534,-0.46955833691136245,-0.10525976609965959,0.7767651529822197,-2.420058054260899,-1.0227582008878593,1.7117826569597534,-0.3073070119646236,0.2896398642834138,-0.8905241367914758,-0.32854285377317205,-0.9329903434262862,-0.3644692226628733,-1.3801684483137302,-0.13114970877558915,-0.17866792752545702,-0.3153857839184915,-0.752597438040387,-0.60088759450639,-0.7617735649365956,-0.13166146177446114,-1.2961332934175016,-0.08199357418062639,-0.18471647367269134,0.8786690006214106,-0.11648134542169916,-0.20963426103107205,-0.04945931578082285
AC>GG,-0.06575164719585212,-0.18056561260795576,-0.33035134729864674,-0.04785407010221859,-0.010384725416823374,-0.007369454455251433,-4.1977808293502167e-16,-3.9591627690786504e-15,-0.13288021493277494,-2.5672645982521005e-16,-0.00029517359566954616,-0.008600788126844235,-0.013440683984555665,-0.07205398958666606,-0.03415427820090256,-0.0701453987904295,0.8974412262937528,-0.03026806316052402,-1.55476634435651e-14,-0.04423805434422148,-0.6057030296683769,-0.09959651544433759,-0.010091260135762566,-2.310566363990486e-15,1.5676566500964728,-0.008567596080271005,-0.25686090608124634,-0.0014293923484208601,-0.04722653260674835,-1.1719899068379196e-15,-1.189653589567143e-15,-0.0061230708757334315,-0.04006043196760576,-0.03196314190352002,-0.21790767463947855,0.6754687316960529,-2.185887035374964e-15,-0.06430302766164317,-0.0013227200388043303,-0.0002649753393706332,-0.054663907783101984,-0.11929962164163666,-0.03212365072800169,-0.04652263353166744,-0.018446725950261905,-0.46463306656860065,-0.12369145302740653,-0.025582843776225026,-7.030416787149108e-16,-0.05585464028498183,-0.2693185127908154,-0.05353873966244481,-0.041670986599115306,-1.710481182969985e-16,-0.24618931713982978,-0.005279431298302224,0.7711226635945675,-0.059841445248173274,-0.0011053328675998976,-0.02978685979353457,-0.03463158988555943,-0.01439076379468649,-0.45353918576685076,-0.0008787722005967874,-0.121722811376371,-0.05120066023359409,-0.04385348964979688,-5.462420468941861e-16,-0.0003411068943411751,-0.12004832079204023,-1.2926851573428997e-15,-2.4136560621189114e-05,-0.05200269964893148,-0.004023979507786858,-0.023668914839113157,-0.056651491101480544,0.509813604245902,-0.4152777224979194,-0.05278560010888176,-2.0439809067762327e-15,-0.003014006815916924,-0.008364331071992666,-0.024821803781038487,-0.0009599775806742931,-0.03741163471768227,-0.011108274820599553,-0.009504890997673928,-1.3865331276341656e-15,2.6331349417137546,-0.007264046990767716,-0.0384343338829642,-0.20792682557252626,-2.1603501677674547e-16,-0.030278592795691558,-4.669042408842264e-05,-4.002167349501228e-16,-0.028104725851273774,-8.239581636306763e-16,-3.586015077297936e-16,-1.6667187199467746e-16
AC>GT,-0.11325068299667455,-0.38183816465673737,2.432889018183487,-0.14298437400159908,-0.0195809398613902,-0.09100147356624466,-0.026348119323393152,1.7230100412401135,-0.3809533464137571,-0.01724185985903801,-0.007011315780500291,-0.02941564284917935,-0.04607833238197856,-0.17851350691538787,-0.06175247288955869,-0.1221907310270156,-0.1914564800653584,-0.06744089487185717,-1.1303208374392495,-0.1096563942193867,0.9674273098694446,-0.17419103216682985,-0.027664980116762765,-0.11921440135496077,0.2548196392136246,-0.025763182244353797,-0.6663223901455744,-0.0305268710964741,-0.11277506292437955,-0.06486730261791915,-0.006740162416474589,-0.010426887084803297,-0.07499313440884181,-0.06012641384695395,0.6279608303230649,0.3666209003096168,-0.1464090942759385,-0.1132005811643232,-0.029089891670335804,-0.01859642751115632,-0.09803150532539184,-1.9059291927513855,0.9356345724069912,-0.22506967008607545,-0.08618257561486425,-0.7976515503196473,-0.23316466200484742,-0.047296876813993714,-0.032566253669826115,-0.10056093776921782,-0.47517005231886666,-0.1046208920306555,-0.08068810490688381,-0.010787197131558166,0.5122648754756033,-0.018471789384817756,-0.3899445538227931,-0.15442377088484915,-0.0145336674026051,-0.07751512495014679,-0.13215519933573083,-0.03872007937525404,1.1837668436769215,-0.052410726844546375,-0.20838752430281796,-0.08808693031346536,-0.08465259746809937,-0.03762848220044684,-0.05870837557812969,-0.2803058548479326,-0.08292312315054985,-0.010578604287914547,-0.1438621003690145,-0.015256646118445377,-0.040590270062661554,-0.10697330522261317,0.15978717846222534,-0.7139662668607836,-0.09130573275906767,-0.12470683579717953,-0.015402166983309767,-0.15049891355409328,-0.12286863240802753,-0.044055373704830335,-0.06595600196051565,-0.015157512399233615,-0.028208547815938373,-0.08137864216034779,-0.6362582346845046,-0.016110475114721034,-0.0660339864678513,-0.3597857083532972,-0.00047061335756157365,-0.060199338348409716,-0.00924907387693658,-0.007832624778849596,-0.07470856535544898,-0.04714791345102461,-0.0018293681569025084,-0.006491823727719834
AC>TA,-0.5010193001122819,2.1192426081798263,1.9828096519294736,-0.462573512444442,-0.10552120861888548,-0.28777381273590874,-0.0888068513764147,0.4118245278505177,0.897859168949571,-0.09113561532931323,-0.11494797465056913,-0.22746130349440238,0.5898086074208233,-0.6673091864581842,-0.22391179225643773,-0.5153960373652939,-1.1424515326597047,0.34932191461321604,-2.086410976571252,-0.48060619728657017,6.429544602108627,2.7706377122950188,-0.14300213517523797,0.27280899539056613,-0.5947346032424186,-1.0462603408042506,-2.4476947865993233,-0.46415753542283694,-0.9029716295234536,-0.31335921095637703,-0.2330578843329599,-0.6086813639118657,0.6265936855727781,-0.2461530068023481,2.697414180190658,-0.21808057369198464,4.225054008893524,-0.4004508058760363,-0.3524841319210364,-0.2233366252358246,-0.48320215337241545,1.4415132516698037,-1.8129832793945966,0.13938809862991408,1.9226321048616208,-0.781745190708321,0.03685246532039921,-0.1775731315611244,-0.21167312339500732,-0.35489307983677365,5.2290966710139095,-0.8217488529599277,0.5035235195430473,0.9489835357534968,-0.625407915379808,-0.7175980866040739,-1.4717284405290072,-0.596689054918368,-0.24365213570108746,0.5508606159760472,0.5972545250827397,-0.17735296842665904,-1.791381523833104,-0.4211528395161994,-0.8918723060005653,-0.3391023156730101,0.6808178072318921,-0.08503473227012788,-0.317329103370138,-0.9622315270562868,0.5511824657461175,-0.058097634279493146,0.14306036937250166,-0.4770420542316699,-0.16294441250801717,0.6034390893251642,1.3329060809407487,4.366709202786178,-0.3543106828769979,-0.30504376882372586,-0.4645510816216456,-0.1584843855603879,-0.35987464518838586,-0.5414471238738378,-0.41647486947771617,-0.21796856770193984,-0.11470767145960545,0.5381683844833092,5.807272448498861,-0.7844412966768914,-0.5922745253735554,0.7568236223809326,-0.04037316282315217,-1.425927553518282,-0.06877850605626201,-0.09280107542689592,-0.24358292622486338,-0.27131165311850985,-0.06972800434800105,-0.04700312906738777
AC>TG,-0.16953350972449727,-0.5686145457339404,-0.8593576803161077,-0.19569488380417333,-0.027585287169767842,-0.126005303432486,-0.023952746321027726,-0.35824493137506375,-0.5325600380974566,-0.0003915540250571549,-0.003629968130098979,-0.027478972321939365,-0.04302876411594432,-0.25834588785257906,-0.08597080945194982,-0.1828324409528767,-0.26795419878366955,-0.09999157166982159,-1.5422387412917937,-0.13466710670132762,-0.5227550598308495,-0.2623156191315391,-0.04117559293296591,-0.0067637116930940235,-0.08706131780925275,-0.042990814859858485,1.0679427957938277,-0.018260730871364806,-0.1553066029483254,-0.030954295197027182,-0.008404511492829328,-0.026495541356167995,-0.10312372886964394,-0.0817935919279696,3.451567209037555,-0.8698172072847543,-0.003369544854713526,-0.16172392726359763,-0.049328717710189304,-0.007445661781368726,-0.14452536156509407,-1.8197353042354254,-0.13076964192290896,-0.32525313334433353,-0.11411695144893363,-0.17807947824916992,-0.33897066974736373,-0.06449347287989227,-0.002391976539843262,-0.14042191053076547,-0.729390699040691,-0.1606995297619052,-0.10965176433824084,-0.0036189487605103095,1.301456152171576,-0.029927532668370622,0.41891042063023987,-0.21848258410064259,-0.008147136153474678,-0.10095273478255479,-0.1860797218227357,-0.03720910127390856,1.8076627411040325,-0.007661960402388891,-0.31148881807519385,-0.1304112902632802,-0.12147103278595717,-0.047223126903910825,-0.03295852663849774,-0.36471258501445314,-0.0023223668288751866,-0.00034374431177965845,-0.1536249547631101,-0.020964891858772282,-0.06003954646204827,-0.1441778771264694,-1.246239725876633,-0.05264736130416425,-0.13438191403927868,-0.16625884418976183,-0.026448335962207338,-0.20304276729783602,-0.1696926630580724,-0.02050950800765396,-0.0985259971574306,-0.053565069902260086,-0.03891093193752497,-0.00317239656147773,6.078643378432145,-0.03329668539466584,-0.1049249938725663,-0.5224288414738847,-0.0015940800616671526,-0.10633028965990743,-0.0030702635974728344,-0.0023260884144685376,-0.09571242705297116,-0.0019943976100760775,-0.0025516289454003993,-0.0006777577168970244
AC>TT,-0.4494432213738284,1.974130088663414,-1.430592566336677,-0.879343055367082,-0.08953691883018049,1.2100558956640204,-0.25296252571022154,0.4576296856912201,-0.25952383494726927,-0.17980813420666314,-0.08468387782827497,-0.22462426912556516,-0.35290292146924845,-1.0036818764298598,-0.25411728815463325,-0.48406588888010094,-0.9514293475117759,-0.4408036662935624,-10.278386924946776,1.3565651336407734,-0.8272912398666938,-0.8669831601505577,-0.17808376717247046,-1.255532794641517,-1.8172905626871882,-0.43440941005644995,0.13154600583064502,-0.36259504394272535,4.232888682497066,-0.6541375052163717,-0.09530199653441757,1.7850838506881395,0.645312920951893,-0.26958263451971365,-1.3842981602337874,6.163836841667351,-1.5269745117823221,-0.44473936196405583,0.6877021358478421,1.7896712026296322,-0.4198762097280837,-6.039869615621161,1.2201079901039187,6.302391630440049,-1.1916556854985028,-2.9932705232925887,0.9754881643338704,-0.202628060375072,-0.3446285897203237,-0.4083602856528697,-0.20316600125191853,0.3910736147252365,-0.4229605098319339,-0.1095400063090025,0.8106987563399901,-0.3017094379308616,3.5395734699754806,-0.8991914579474558,-0.1790382424764562,-0.49463266327021116,0.10617995490206222,-0.2413993716156513,-1.2689842936252687,-0.5700017557240228,-0.831559607058482,0.6591871952960979,-0.3766374747686031,-0.34702969118375465,2.4037246297009247,-1.4881608721228168,-0.8661018864961625,-0.11073837850923336,-0.9758880876569825,0.7681959765819133,-0.1591192143315108,-0.4691461994313782,1.617462049518839,1.287716431121693,-0.35451615511691864,1.8522638075178282,0.7782701936406768,2.4443841016630286,0.09818338946162075,-0.5004726472203255,-0.31140609543699027,-0.3676202876350658,-0.17685912111024457,-0.8526780563357618,4.572840526665878,0.700634244136547,-0.34976670337105076,-0.3676092341146844,-0.009707387090489319,0.3602050451404226,-0.09803534548586106,-0.0881947970979462,1.5671417010238795,-0.4944857223804998,-0.026686248185080072,-0.06930804415737288
AT>CA,-0.1639784410068088,2.6731496835641573,-0.677069988230763,-0.11354488912497016,-0.04412747250796787,-0.029061812252470468,-0.010188556802320626,-0.062218856555541394,0.7429878038088049,-0.0023271607149623354,-0.03826095468098264,-0.07176768083719735,-0.17821621967484827,-0.14514985054119003,-0.06173539195692601,-0.17995168847717186,-0.22092452834835918,-0.18723331037665195,-0.18549898402276205,0.911141728047765,-0.1082183338856535,-0.173900715211083,-0.021899934771033927,-0.08609719061967973,-0.7941272598234116,-0.10914596404195248,-0.48888382151242055,-0.137708986827422,-0.09707104073077363,-0.03937306244151115,-0.1433153689773497,-0.007070209882010163,-0.0719223612061433,-0.05750770584798689,-0.4112325295496136,3.3820266542957484,-0.020531946575089034,-0.11682311447261547,-0.12930079268324698,-0.07847623426999062,-0.16919236643274665,-2.0476995728741585,-0.06447107642925332,-0.18452558701448318,-0.05469239776553309,-0.862968287717767,-0.3128088597874208,-0.04603033848645951,-0.032913302897898254,-0.10088641769213419,0.5201597266244065,-0.0939406716899979,-0.08582756983198853,-0.0032525318913907875,-0.47271093204221437,-0.11180743330847226,-0.5036329333244535,-0.1255483396405533,-0.05171395587410534,-0.0927934929347572,-0.11555162579802157,-0.03970867652821597,-0.843449160431631,-0.054538013776337955,-0.21581393965833065,-0.09789933121934248,-0.09840754468170747,-0.009352133443744368,-0.04370807948058913,-0.2396114022811771,-0.018772509606952283,-0.0014501332377676963,-0.12071907303862511,-0.03267593712251877,-0.042150196918766925,0.8977382415572337,-0.8699635449190678,-0.8449608450396755,-0.1118986940594345,-0.06258894752266869,-0.09912494066504308,-0.04893038671093302,-0.09218464262395099,-0.17715879167441576,-0.08527263721930771,-0.10867354479706096,-0.035640043469029326,-0.03383941023741743,-0.6557312519694857,-0.039595070146898906,-0.10888259919561491,1.6249339558551106,-0.027390129862411086,-0.0886283936641605,-0.015982121924047375,-0.03813161828766747,-0.05362651325930412,-0.022304949629507263,-0.04356662349596976,-0.010028815664753481
