Mutation type,Skin-Melanoma::S.1,Skin-Melanoma::S.2,Skin-Melanoma::S.3,Skin-Melanoma::S.4,Skin-Melanoma::S.5,Skin-Melanoma::S.6,Skin-Melanoma::S.7,Skin-Melanoma::S.8,Skin-Melanoma::S.9,Skin-Melanoma::S.10,Skin-Melanoma::S.11,Skin-Melanoma::S.12,Skin-Melanoma::S.13,Skin-Melanoma::S.14,Skin-Melanoma::S.15,Skin-Melanoma::S.16,Skin-Melanoma::S.17,Skin-Melanoma::S.18,Skin-Melanoma::S.19,Skin-Melanoma::S.20,Skin-Melanoma::S.21,Skin-Melanoma::S.22,Skin-Melanoma::S.23,Skin-Melanoma::S.24,Skin-Melanoma::S.25,Skin-Melanoma::S.26,Skin-Melanoma::S.27,Skin-Melanoma::S.28,Skin-Melanoma::S.29,Skin-Melanoma::S.30,Skin-Melanoma::S.31,Skin-Melanoma::S.32,Skin-Melanoma::S.33,Skin-Melanoma::S.34,Skin-Melanoma::S.35,Skin-Melanoma::S.36,Skin-Melanoma::S.37,Skin-Melanoma::S.38,Skin-Melanoma::S.39,Skin-Melanoma::S.40,Skin-Melanoma::S.41,Skin-Melanoma::S.42,Skin-Melanoma::S.43,Skin-Melanoma::S.44,Skin-Melanoma::S.45,Skin-Melanoma::S.46,Skin-Melanoma::S.47,Skin-Melanoma::S.48,Skin-Melanoma::S.49,Skin-Melanoma::S.50,Skin-Melanoma::S.51,Skin-Melanoma::S.52,Skin-Melanoma::S.53,Skin-Melanoma::S.54,Skin-Melanoma::S.55,Skin-Melanoma::S.56,Skin-Melanoma::S.57,Skin-Melanoma::S.58,Skin-Melanoma::S.59,Skin-Melanoma::S.60,Skin-Melanoma::S.61,Skin-Melanoma::S.62,Skin-Melanoma::S.63,Skin-Melanoma::S.64,Skin-Melanoma::S.65,Skin-Melanoma::S.66,Skin-Melanoma::S.67,Skin-Melanoma::S.68,Skin-Melanoma::S.69,Skin-Melanoma::S.70,Skin-Melanoma::S.71,Skin-Melanoma::S.72,Skin-Melanoma::S.73,Skin-Melanoma::S.74,Skin-Melanoma::S.75,Skin-Melanoma::S.76,Skin-Melanoma::S.77,Skin-Melanoma::S.78,Skin-Melanoma::S.79,Skin-Melanoma::S.80,Skin-Melanoma::S.81,Skin-Melanoma::S.82,Skin-Melanoma::S.83,Skin-Melanoma::S.84,Skin-Melanoma::S.85,Skin-Melanoma::S.86,Skin-Melanoma::S.87,Skin-Melanoma::S.88,Skin-Melanoma::S.89,Skin-Melanoma::S.90,Skin-Melanoma::S.91,Skin-Melanoma::S.92,Skin-Melanoma::S.93,Skin-Melanoma::S.94,Skin-Melanoma::S.95,Skin-Melanoma::S.96,Skin-Melanoma::S.97,Skin-Melanoma::S.98,Skin-Melanoma::S.99
DEL_C_1_0,32.088974887266566,71.38697393771801,62.68164865096114,37.23390837623451,71.05447185092903,27.32485240793558,15.668324937875365,33.11591945081217,8.382726146862423,63.08795651891595,28.077667082057367,35.666336263282176,12.329251404292851,51.601144480575265,94.22355179906984,36.76596899709802,65.5682987650196,30.679395971842865,11.536907431914482,71.6218175243626,32.74560110905812,14.526747569866249,31.753430955015624,50.48498452322734,38.68282647061583,38.39590643774255,32.94184258545886,20.9945619171457,5.148266733025946,17.124646658427057,24.500428651277446,4.668879611854651,25.6915751193085,52.27018368377765,6.381579640158167,27.047212360042703,25.206973381603824,38.579057050745945,8.192223231895161,25.950543370559373,23.115588690541056,29.660416173043508,17.558280063673276,79.14178417349117,75.97824863107823,25.586618289496425,63.2597249774208,18.8696170007717,27.562952765379308,51.395893775060166,35.574210397549024,18.07193287678057,8.85923911857137,112.1523847817742,76.2039005455309,10.223167013103367,12.031928099702258,28.80697921554178,14.408944880736486,26.618576602457168,12.611424926292921,71.7437651213312,18.961525940895893,64.58352225327351,3.6051580419183966,56.91892141524728,54.71464619917457,13.068492527939007,11.85236080047033,84.7591170271268,25.697300707753527,24.458174548865507,79.04024046456257,46.5173919300923,3.962608959639005,39.080343873827395,27.634380213786358,4.434152492394658,20.17378006441663,21.497109382137793,15.430558668792418,53.03371895724313,8.270491646790044,100.3965838960988,6.535698930530283,19.952105235271656,8.403306338902087,32.25980083813055,20.285329041279397,30.34039482203359,48.648416599324925,8.689436970703682,94.03219542477709,18.18471254141003,33.1521944828646,58.81504380942379,38.64292315747632,12.055558653587344,18.62703435499784
DEL_C_1_1,16.371622849654358,25.827599754290105,24.764754451914207,16.795964904074644,23.2305896286506,13.985099026225939,11.033780510992887,25.56683148113445,9.664306262852154,25.419426088154943,14.643662853660773,23.415908374528403,9.88949316424152,15.077212427988268,33.147492780543104,19.30616947887079,27.282670617021875,18.434318660880983,11.58350480889298,45.491156595310464,15.524712850106292,14.34304882061926,13.515871055318797,16.855530179514282,43.986331914165326,29.815862581986035,15.187065829035234,12.430756970106291,1.9154598380867132,7.771375859216261,17.579489646722212,6.004798558829935,9.198370781497966,36.241698686787544,3.3997918707701165,10.350739490306324,14.709087224600442,18.973851346845386,7.427930057190018,11.562306589746175,27.40467367435161,12.530327829610433,12.672930173203373,23.278141737187216,38.26307075702815,13.582422088856308,23.235389634102305,5.505469287485646,14.647334902831409,23.14551924189611,17.591141081692484,10.205746811037328,6.379522645862199,47.10417614349809,27.364528184237816,9.51045371641043,14.429505597483065,13.753075137577463,9.357108326237716,15.38392997384603,10.373599870237918,28.630796601280686,12.057410937946544,25.115831653031854,2.534556569981741,15.516072891041603,14.987724630835636,10.816603112428933,11.171531114220745,35.51195279747469,12.023177374323618,12.123594116899287,22.685144840939703,13.297788054026082,2.4072465970187813,17.561681498255613,15.134334629923131,2.26693671737953,23.385868277770097,10.600965977104572,10.903834912445554,16.351356516597956,6.00994393019963,46.38531895538014,7.550931334127919,11.17146478978088,9.127234871532279,13.924324198462392,9.520168285584926,14.31546259219526,14.373066686936532,8.520357922015762,45.990518744242095,9.428635231512748,16.04044128286612,23.62982738563771,16.44676917333505,6.264423649072385,18.072498104571878
DEL_C_1_2,9.905644002803054,12.379295871410076,10.831974550683112,9.859764192204825,1.8781919965238771,4.855070341791284,6.136244851386167,12.435663682824828,8.350724278434326,6.002638309172818,7.794143791797419,13.463539751124655,7.850699024394676,2.060869622789512,9.5085357201683,12.503907893063243,11.8311829568736,9.537077031478033,10.041871547610622,28.438385794442436,1.7519551654743521,11.576692845538444,7.7644084861927585,3.5030077772201023,38.878790731637494,19.348725903116648,7.145951591789255,2.7503930148597875,0.2953712941872725,2.958805715264048,12.931519405478184,5.564770666656811,3.3602138350000104,23.71225039829158,1.9715335095764632,5.398408257444782,9.2352626149798,8.36954701025728,4.765780253831203,7.169432856313688,23.9684462616481,4.175930209205187,9.9617935325338,6.2847203507174525,20.17432237025126,8.853650040907102,9.880145417424613,0.7916405715651196,8.733449033833438,9.134195433031353,7.229078175735597,5.488152089186656,4.571523583517046,24.531916714016713,6.330782540639304,7.519070045896768,13.178861467588339,5.114538967295811,4.055340918634153,7.875874296924857,6.807486289071823,10.989394627269219,5.711069293259592,11.190348686338385,1.505848939517243,4.4475462587031,4.277007698804412,8.849239531767468,7.624348388713531,13.206730507718802,7.184744523300108,5.589640710462367,4.077316976193932,3.664265656575741,0.32954135204111445,5.946654225001799,6.4467442615132775,1.1017621832019457,20.341331866686986,5.988238660520951,7.914384256901058,4.16230921173774,4.723554163042584,19.08287947066764,6.372805995470502,3.939488014829081,8.12300114609322,6.049806346709358,5.337920151615217,6.607755272243596,4.651145533910068,6.155621133293864,18.40216758749486,5.258411504409143,4.014945627142711,10.41814258426834,3.8165393978627793,1.7517332271791262,15.283936119622533
DEL_C_1_3,6.42563198802875,9.78602092690302,8.544724705736565,6.631234800116286,3.689164756940672,4.2870816444122495,4.492064077892544,8.871564326661533,4.861323356345739,6.2715150213366595,5.677135880066886,9.029493802635306,4.523525411135267,3.878083849215721,8.657096652783842,8.275704396798492,8.766707544868447,6.686736452838581,5.892040427832113,17.526297935584893,3.1624638615801115,7.274623530025534,5.356003856349284,4.120473697226284,21.435722389227305,12.098991180235247,5.0513695155231115,3.5269519427962317,0.5275583076088958,2.409590962106498,8.109530247626148,3.017215662385812,3.0394144999083217,14.083654302963804,1.31889907003699,4.224251396818886,5.972761088003612,5.6407090777084825,2.9954686440420977,5.32747299178798,13.231169036248868,3.5903685404409567,5.9412411331218085,7.023133982472672,13.344361466673405,5.918667693002714,8.262297702254177,1.2995719438249438,5.376060514017018,6.816914386675013,5.89667822076954,4.019463877145776,3.0684891781585213,17.5050747899109,6.661520992063556,4.3645756755664245,7.096426651883736,4.533880311534945,3.471701664977933,5.191113283044617,5.03952280563375,9.569632880697522,4.177017770180612,8.80224834088573,1.1265432603783034,4.936131975184902,4.7206869526540425,5.183437574421493,4.615655362267874,10.78627482360782,4.969864027620791,4.065524388022441,5.251701185618464,4.28062301140905,0.7074134853298877,4.992203008214014,5.143148737036604,0.830823040769973,11.233516732068507,4.015975376836728,4.5602392703119,4.9471642768367765,2.796008706092265,14.513696780429763,3.630983689092768,3.697204713050734,4.778521104864905,4.9256122343537445,3.9349306333778094,4.965431156480445,4.514919890898745,4.067103611430114,15.172244620678482,3.663939609506632,4.072730136056193,8.26532302500038,4.799178353990028,2.055770144926395,8.525423256828386
DEL_C_1_4,2.784860988225835,5.384893284287075,4.2771073336355885,2.836307074769547,2.9999002473160536,1.5567318532738001,1.584856794138862,1.9614941858044244,1.1710585754591019,3.3237800846539702,2.251942623837945,2.891014161965259,1.2605111245267537,3.0385033046080823,5.23096098916052,3.22298939128597,5.5896136913932715,2.0864250044909967,1.710195348479501,5.293811071354891,1.2497175361455073,1.871370520197492,2.49122954634788,2.750248510383054,4.622291546673466,3.0829398649235467,2.1088764392289745,1.0849316169259615,0.31380220810721515,1.0019743038239364,2.5364240009354235,0.6212388364891743,1.791342466711095,3.7921104162510018,0.607507684779238,2.1519781603719847,1.9943711974342193,2.080685532505915,0.6462873145577772,2.720519227885017,2.80688638611812,1.7014576960601133,1.8359330894286563,5.224021553941428,4.952077506908324,2.2282136305312146,4.480371828421173,1.2185440001223622,1.939834778424081,2.902803483885383,2.237417493726719,1.7267493898610957,0.90424949467539,8.109682347000781,3.979720877580242,1.0286128496117772,1.5209284698250782,1.9437031781855731,0.9932812506118252,1.6113448567327717,1.362436120819774,5.7816435986403425,1.1969080146960758,4.448683753927779,0.3969380352884045,3.8497161425583806,3.677517719084741,1.5546364305826506,0.9949784051032255,5.072589667229879,2.077091271152438,1.5334204472845872,4.784728750220552,3.1682616530361676,0.1958061813888401,2.2074392427483236,1.7643714278961555,0.30663288619622203,2.348983562911689,1.5497114939222194,1.4808916606817277,3.5031609265164594,0.8230131189867074,5.941616703798722,0.7627896877301706,1.278631408267036,1.23981715891969,2.2213951170550414,2.2606394014575413,1.9896583270891335,3.2571685201969625,1.0826521297045788,5.994486813532403,1.440609680022034,1.5757132266340088,4.0450278531461095,2.333208378358069,0.7233491790355157,2.1717302630088433
DEL_C_1_5+,3.22683408679096,2.9615682045886174,1.7014460945195664,1.2714876744742514,0.8149870350827276,0.8819172824976091,2.9295426562959777,1.7033261019513257,1.8043841789349224,2.1382404290014922,2.45086258556284,3.5044322900658416,1.37979082727747,2.353446837005631,1.39552512117622,3.0566085531136364,7.58206241445261,1.5349423719646935,2.9093135517781152,4.084844497440259,0.9243351493316894,3.0837846959582227,1.3774509354740485,0.7370689128479271,4.772607298640653,2.623300688599407,1.3417923177713331,1.6944626337664421,0.35729290693326543,0.7054106878092654,3.194375773805605,0.6382328026180244,1.0275047835723568,2.6411425903644257,1.051553478205646,1.4646725388154045,1.2861036691397048,1.0792646717436691,0.6522780198007041,3.7962851826032566,2.981615243122876,0.9830582440931673,1.9027491628842388,1.874473852247165,2.3607673343207627,1.8352474784892239,2.18684218096589,1.2317585205442974,1.2407578856129244,1.6808054691086043,2.0789581206178886,3.2314937637233796,1.1341784536511061,3.3215276553362743,1.4252344868662368,0.9956208587381646,1.5275678188637292,1.950404631387319,1.2891877513287464,1.0489308344777375,2.6236730061681115,6.838789466518578,1.2527654410884097,1.721101608841154,0.778197669947913,1.1993164826369354,1.0872657099685814,2.0411557933496285,0.974539873406468,2.433112980163519,1.3926357983902808,0.9458802044597944,3.0372182780916344,1.3573156041070744,0.4051586965138938,1.7348048835802836,1.2898501306538823,0.35180816004407117,2.31508202216993,1.1163023608571607,1.8559863093527758,1.6529276470451877,0.7343630246206141,2.5320169853190655,0.8557122065252335,1.4818496274104862,1.9635434617098473,1.2539425388848207,3.9745726240213703,1.370545575233741,1.0087077382974914,2.051143756073343,3.733938300242739,1.3829227956820873,1.0095858364607522,1.7707537285917256,1.989919845354482,1.1805465315974435,2.72530231050569
DEL_T_1_0,46.717134055241495,81.76618636653072,71.34292944364965,53.87061472517554,31.023876699710957,31.83551978639816,30.243831657785833,60.689447348646794,32.91635265682545,48.55056688869501,41.08022062462075,63.85083138592057,32.453709432457735,28.85542797865979,74.83788741923661,60.775149964298464,62.339510250103494,48.43183639830825,40.77034769938636,128.26049822852326,21.18209477304899,47.185098143795074,43.898458766026295,36.23916079837448,150.6727476116727,86.70843305565222,38.40112947388325,21.114226622578713,3.5711396493169856,17.365747903330615,57.046472901772184,21.280013489044798,25.84822248870077,102.192453227143,9.275309214452733,33.35051188072664,45.17063677024193,41.82465199342933,20.652347765794033,39.55415997465692,93.46601286649408,27.80521593694833,43.442191367326764,65.32496796344111,103.06374538751854,44.23916825197681,68.79472641657794,11.03490284991872,41.024769604650714,51.525522544389034,40.503109731074055,26.665986661457453,20.512532975990588,144.91628327485702,54.7109260222928,30.83289772315707,50.65009725556322,32.82500575304138,22.07126594381887,37.54256737594045,29.406099192122657,70.67606167252113,28.19917762423861,73.7113143028914,7.1709079945330725,46.8139405926733,44.987674047078336,37.224949989277356,32.32949050962848,85.41359811410794,38.54254530476706,30.243328706087016,48.64604817092853,38.445606609135034,3.512044179100994,36.607200020703715,37.14379863326937,5.437446713227502,79.2751457280708,29.74142845344566,32.247906596138954,43.97909489357169,20.46338114536034,113.18243768863655,25.099195095377357,24.879162980881905,32.316230652092145,38.50962154595979,27.627131830423217,36.59059409015645,42.38148485318929,26.00188894768512,115.2091233018376,27.05114212142071,29.282610950192534,68.00705704673373,35.13274424667172,11.312622604516886,60.60601713904868
DEL_T_1_1,114.25760372210206,513.6247118130136,401.7169967735792,254.39027389235454,74.21266707263598,106.97775519705789,45.81958270377097,54.313484194666756,33.08798174320608,150.30407618737675,124.2293344350724,104.05413452147491,48.66091829278456,181.65357772100185,379.03275462536004,202.32970636026192,181.51890211729966,113.7576154618229,54.503760180464695,206.86617294974923,10.362375260805248,57.57369778966084,222.00545558520264,223.46550500923294,155.22332535611352,145.21007578223998,104.79603506838524,16.424241570602963,16.699077886506437,42.799522375769705,121.25857835276827,22.197337437251868,165.52235210846402,115.1070012579017,9.33976216460046,195.70481532620536,143.23911099840495,35.93312803919493,18.662466401111942,177.63582830177674,95.3865321266739,93.95211916141207,105.97257638078575,552.448577033,285.7601096370589,167.16267739400968,429.4179192180229,65.28751646511375,86.72561550047448,106.63887355355143,89.06944691601603,25.489069122401116,49.750246632874976,749.7058053323515,241.47457447778098,43.102972144709426,52.609614557494844,112.05400228611575,42.153346601622715,43.221516280306474,27.30366908630894,323.9421421225766,26.416810736396346,425.95437445644956,10.886841417760685,428.318258583379,409.82989560233244,69.64922950515358,29.99839090694805,339.0128710877974,171.90374856050653,80.46165858886499,316.0202402213159,336.5635501882454,1.8144835219139939,73.44559320910088,111.48764649580376,7.604665991433857,81.08069738442641,83.74219584869012,30.038031892737123,354.4207255358856,49.40337859243708,379.8987979112061,25.329948588749044,63.95341253269895,42.61898174533688,190.87358877955836,85.98792832319464,113.80018563134152,344.7064864766613,24.252977469727956,444.3501929891888,82.96669558191181,52.97425710015149,375.1050044227004,171.07116698704047,7.300905893146342,61.478776797655975
DEL_T_1_2,42.2932886473494,55.17125937787995,46.65659210347212,42.96362655545684,19.061759121398016,19.525261411108055,26.4398105634952,50.28579838978121,35.91221696877955,30.886957131474976,34.926894009312825,58.65845634585365,34.78098463195219,16.2894673463191,48.69077105325934,54.79296054201749,33.560239108209906,40.407132747994886,43.91942408427075,127.85368459249571,8.033909615484653,50.495251142435386,34.15938490763465,17.820363750872765,167.73003743618239,81.59095101006659,34.27605488764388,10.312788685135407,1.5992789793403146,14.434019760992374,56.732683312649655,23.901863914554955,14.792830350228254,106.47511254613566,9.799282526509726,23.92564805977662,39.57924757015054,41.82923057076409,19.861312723938394,32.66832456962148,102.66559162139421,20.107421743187835,43.245265088376826,28.08736165466645,92.1964235468468,38.59234134447394,43.47263642642821,6.137721612809333,40.890564369252786,45.59137627539047,34.06513249726751,26.668945043940532,19.778683116527876,106.60768641919971,34.13030765362567,32.29903433716297,56.801820161098085,22.415652802543676,16.625498608479447,36.25984122382897,30.23945726614466,36.489157577537696,25.21387161885565,48.606761590633965,6.605985243690612,20.690331818919574,19.83528510783786,38.34180652220315,32.004835119444174,61.67630985708048,31.49767178708071,25.63984682359366,27.86592945862391,16.772624575856803,0.9930006456902307,29.736975856767728,26.203890948057772,5.369635847585366,87.28081373284634,27.909267443291338,33.44307363229798,18.65149179487025,20.511527153913498,86.26547703992776,27.232478775313623,15.958649750739005,35.3429476386401,25.85577857381226,20.260749819848577,30.616416888485375,21.526332585845097,26.440116907742766,76.48818556966282,23.528811769331536,18.059655057405607,45.06826510152403,15.299824839377369,8.583807626830172,67.30281674786055
DEL_T_1_3,41.6706903747655,87.08213197635938,70.27198158933221,53.59523076029687,28.71584347343744,24.43481045013478,25.330218037164126,41.5106084028043,28.76499896116027,41.72446677767548,38.15494338853274,53.90375731798131,29.69693232273646,33.44419750087397,74.72522429079584,58.24329610815646,37.42250541522719,39.85195483415659,37.452860198473836,113.54841807380873,10.137206114619152,41.963695826161796,44.802193912844004,35.680487366471446,131.83303264070798,71.41222355146866,36.33672727294926,10.87251333183494,3.206759620936001,15.571778395282555,52.638384626794775,18.67617244530279,26.408716372254545,88.65304703621135,9.18329215855134,35.16812410922075,41.18415291323029,36.86548756297485,15.857931307164048,42.025461263730186,80.73492290522121,25.066302204029363,40.620059084965305,71.68682427085669,94.91087812418225,42.924319722861455,70.94635732547252,12.88014653284971,38.80431892920873,46.83152547012702,35.291809695297886,25.090813144347408,18.716833742629227,144.31393127061162,51.98728961093329,26.727590524064166,44.58918065488301,28.231295468252465,16.34296585158846,31.62043916727062,25.245900887280637,55.234384980039046,21.790078687930425,73.82449396083996,6.2405366000294435,54.407325678684295,52.070208912399295,34.16222180121795,25.501640226036443,79.3599541168218,38.292484586675336,26.95370102629976,56.704188584205696,43.40846177112819,1.2630210584686936,31.900102443141975,29.346813957214504,4.970058977977403,68.474806211049,28.63537374692282,26.811281549745328,47.047799825250465,19.038751267779965,100.48062939738662,21.417820128784268,18.40526007723702,29.40437371413628,36.28012136066772,23.569684421840996,33.85835519335235,47.55890854269906,21.89983143359834,97.48654588629543,25.33522155582096,20.42393451547027,66.86500657894341,28.57462496385307,8.331014203196748,54.43156057411653
DEL_T_1_4,25.629086695996413,39.72885102539416,30.26314178903438,25.21778254822403,19.18448285473138,10.59657096947139,18.519819181972476,21.64626920934766,18.426780108730213,24.330955005801798,22.59857011790621,33.876873588440525,18.480426776090205,19.141960497864957,36.19386083502904,32.23150207413304,19.2658804090834,20.678505558335495,25.79710302600838,67.58705755229927,5.7497068834988845,26.844031325289222,21.705863015098693,15.333784515637952,78.50008616166095,39.291623525643594,21.099670072603338,6.230895508200771,1.8744752250493448,8.992310235224238,32.26034966927611,11.050283122894555,11.954829795893932,53.11048280593676,7.7730991610624285,16.44805486859616,20.996825340958754,23.88483883871647,8.953645916627178,26.838567811723983,48.16915612645557,13.639037950104477,23.62482182218548,27.36448460692608,51.31219939682971,22.413711269395982,30.904796909785993,9.03469342113495,23.30035481887642,28.504345709567637,20.72826543124938,21.088719089471386,10.527139082391338,65.40009915418554,26.45574097389329,15.420984547021359,26.743184463527733,15.627070798311756,8.562657244634062,19.033955358968246,16.63165388380867,26.97926274319937,13.192274605322106,31.735692093770535,4.5717413644493705,20.375587286111063,19.41681649246659,21.51421784545641,14.655520037888675,40.071790519899345,19.00199877187277,14.707925522166649,33.6050923046172,16.658925551405964,0.5595901057920292,20.165901053640603,13.720208462986584,3.251318465994665,40.298543326955276,16.259036260134394,17.356819111387132,18.75032915704914,10.696772947149864,50.275643978954044,12.620617061182736,9.601017186837689,19.00915154393195,16.209839536492836,17.12930849839006,18.329165908822265,19.06297755743839,14.86950622632176,44.98512447286977,14.615171683672882,11.001163598799979,29.22415685212608,12.579925179394618,5.734694228444923,35.29764446946717
DEL_T_1_5+,55.467861231319716,50.62750420667694,17.864484776008588,13.091950448925175,3.2450420295720033,12.412643992649548,124.79771761653814,18.328899891058295,40.07495686026697,73.75781430993867,69.26180475659311,113.39144500844685,34.96320071411244,14.916776169730106,12.138831672086575,40.607686028706645,11.554495350099451,16.129127908967003,107.45544099950055,78.92081831346775,26.007354173004188,46.560889615799226,30.97548417540092,5.688317654213867,44.83480565689386,44.77225168369189,23.07985589402037,34.335597385047066,8.08565191110718,3.797570972358452,80.30967279364275,6.408034845914878,32.87919866527794,29.835107253133902,49.48557985669641,12.13690500627074,16.708194089096853,9.939147107990008,7.9343407721969665,148.62369971433432,49.52957889800559,22.514865172259952,47.516385798991415,31.853969451999113,24.41248687008608,25.833103376844264,26.90752098568662,58.20422951728171,28.52763407160759,30.09742141364172,15.537346621107758,134.50062850555528,5.4498804967397,39.266220759892214,8.802442164163999,10.605124980859523,25.015499039137282,57.03714890272865,6.066835614432357,9.795501484044403,12.062773868173041,78.56979095112852,16.91443332061332,14.160315966208493,25.00146814977084,5.375473104507222,5.213237260598861,67.33464251633293,17.532905545905322,37.81592482452877,17.871911815735494,8.623189552656504,140.48188264759472,9.417577177547193,1.0342444132359987,46.30684603290862,9.311448739309355,1.2733629239639364,23.802075679840087,6.8201977494884805,28.558837392177136,37.59878437217003,11.949953896597622,25.410434817047662,7.555406096264303,30.794140617163276,46.630712010422634,10.231323342873347,124.13650572706888,8.217962863974963,17.776025156731432,50.612352644715166,72.07936114649756,35.47831846189945,23.881521795773075,19.985671837945194,46.55231887550868,2.8067941778969803,84.29382586338812
INS_C_1_0,0.6969657287807524,3.008992821677875,2.8196049364605784,1.5392868682203158,0.8689469571531518,1.473076180980674,0.7636445420578509,1.884924205909194,0.24905768846227652,1.866715516596984,1.0080639263572047,1.3065953226587403,0.25717570276370133,1.0244453254736128,2.6744758366046826,1.155534408321207,1.9266050757954722,1.3350674556678548,0.34040039594893157,1.6985513589589094,1.3490775378540552,0.416197764431689,1.3026516710501153,1.7689984439129922,0.8737978361960016,1.7568553822542743,0.7203897982169747,1.234571004826152,0.18933776209551328,0.40662111571538995,0.8093199907424022,0.11484976732379508,1.175474620653202,1.0097523632198677,0.045457326384286074,1.1109715969699108,1.0763575619920807,0.376409535990749,0.4008390076161707,1.0027187394921555,0.7049195065435122,0.9036649303708453,0.617786623500344,3.576788197865476,2.084941064346159,1.0209565105074991,2.7969306504610882,0.41476117521974576,0.46607096009944227,0.9525998995780951,0.966926780339503,0.28469122387673623,0.3447235935581674,4.818548576410879,2.0353969848915914,0.34485719677876386,0.2681773221234102,1.2642119552740492,0.7871751315974287,0.5564010821309564,0.3269904466388864,2.9471228922534083,0.633704724474103,2.8763820138763574,0.14399338025440214,2.488868563624281,2.3994262644400726,0.4333934466052709,0.551514487885377,2.8224257646398225,1.0387141185823987,0.7253178362292212,1.8041643432116634,2.0709296316442862,0.2712460898861565,0.9053612394027244,1.414083930465734,0.05411945520118452,0.572550104441558,0.45945673263289744,0.20378117304438753,2.463881412599606,0.28118577672101036,3.5150205858044377,0.21769086168214258,1.1046375030243207,0.22929177512275756,1.497934711826638,0.7096433776240076,0.8876267463584172,2.0549148227920897,0.3595267681554084,4.740709762080812,0.6109380144032892,1.2844502217356815,2.658104574731172,2.0758524954363176,0.3428706480281354,0.32814014341134057
