Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10
DEL_C_1_0,449.0694401047135,481.58769334742146,195.16527013962315,516.7959623479144,636.4621271463438,329.53025526613607,408.9933970478258,291.99790905803,527.8259875876904,130.3333499574184
DEL_C_1_1,92.14831355535901,19.7176103286216,97.97888311280656,15.61033496827852,205.51192130865755,15.62333707859189,163.20974194253148,9.796874061202429,30.087938932393477,34.53894532379983
DEL_C_1_2,72.97165973250713,0.3081331302951956,109.2416603598175,0.3314004693986844,202.02186541720357,41.21910673715769,150.093414168223,0.1871162308166985,0.33658695889721524,40.974731238562086
DEL_C_1_3,266.81834652770453,288.1551741663426,229.34729905741864,296.11305904595827,406.37951622466744,403.9834132771401,290.84752745722415,169.61618304458892,335.8485450411582,241.70296328084382
DEL_C_1_4,327.5729666379086,398.13983967375356,410.15420203738347,423.0960577466191,567.1615891104832,822.5550065929856,370.7313946915341,239.78675181246055,442.7082532652106,462.9175256886931
DEL_C_1_5+,1229.7041046444467,1524.436159504111,1050.9404309783818,1615.165765123844,1826.8053711766952,2250.229111578862,1185.4178310257944,916.2417132125679,1702.4556492148279,1200.202769189177
DEL_T_1_0,930.6656982610727,813.0295852167533,543.020035556713,864.9329956007995,1509.4236792844517,568.3450897052567,1031.8941546369454,490.02748247148367,902.6037237734282,280.0029132476426
DEL_T_1_1,290.10400023102306,4.663631911258235e-13,366.382468886976,4.776319088070259e-13,766.7716557572371,37.03819386992947,571.4430783758434,2.738878767961294e-13,5.460129874197641e-13,81.71005413242314
DEL_T_1_2,889.7257711615285,718.3754338437243,554.1528189851743,765.8455378803046,1509.9431749752855,491.4637528134615,1039.704438318045,433.6037437613544,795.0624982931721,250.15201423380998
DEL_T_1_3,1898.129846583932,2056.8453775317294,884.684083225889,2195.5494510510143,2678.728219309656,1541.3169486010238,1742.044592098953,1242.5744479008165,2272.1554216475633,666.4604213220571
DEL_T_1_4,3979.752502594142,4765.799619831289,1787.847214470495,5094.621421605642,5265.654784496084,4007.635769475959,3311.612253621234,2881.9921072861102,5253.318159558779,1724.0242244243486
DEL_T_1_5+,65240.24598540574,80718.71551691277,20470.530609745325,86813.8398033948,80885.52678633202,54780.19863666706,48877.53116507328,49017.06541396961,88172.49529739318,19095.290247210483
INS_C_1_0,1.4826583514362426,4.663631911258235e-13,3.527306966819317,4.776319088070259e-13,4.826532675795837,3.2205023840550004,3.556735902964931,2.738878767961294e-13,5.460129874197641e-13,2.3685373471999203
INS_C_1_1,21.555128806763857,22.49332219883056,9.800160223519104,24.19180802754806,31.369005669415348,15.390708839076435,20.204455112460934,13.659244185650548,24.570415090210226,6.0752022939097365
INS_C_1_2,10.712860937571453,2.5958482359268147,11.005251849925445,2.7918624753196855,25.07853037876871,1.8852634002332742,18.336246105858237,1.5763489541468374,2.835555730901705,2.412154027655188
INS_C_1_3,49.5221240451944,61.77855964359914,23.705017692433792,60.32309056856039,50.32880015247081,55.91081243788498,42.523372009399,35.13479081319847,76.83382264865321,38.001134175045955
INS_C_1_4,261.8697275149243,328.960277625596,123.84175302749861,340.8826467049846,311.93629478066595,302.5977049477643,214.33902966477385,194.73897030711072,379.07229222489644,158.62496193606864
INS_C_1_5+,1109.5161766585165,1443.9990078263431,519.3537138207904,1377.2594955348088,982.5159719671698,1339.4274739694142,923.4093352576505,808.5058710869156,1845.885108330387,976.9670941061734
INS_T_1_0,160.03881781538348,183.3822149090488,66.63864192718017,180.70686991505568,176.8615862740215,131.07897947250783,143.4369820331918,104.93328347594246,225.55873764847598,89.0612729069156
INS_T_1_1,37.452663491571954,0.913195469963191,45.124054539846526,0.6905952249633056,96.42218644582796,2.526243688190469,72.43094696827274,0.44113541348358287,1.442947970220937,9.45631521181534
INS_T_1_2,136.0858339596682,68.4771588543661,162.28438713493324,72.25260493328824,302.1184244140645,135.08082768739746,217.61770110169434,41.04053727544233,76.93220851997421,92.63389615359287
INS_T_1_3,205.73108220812503,203.44184099804357,135.31565969828296,188.10533471793204,254.16254972229777,192.95416034600674,229.88376039987878,111.60051114128811,269.1279460570074,164.25865102910026
INS_T_1_4,575.0132616471766,722.7994506289718,249.69101793479905,656.9279759900451,443.914781309918,600.0371402824742,501.3827501495643,392.0726878175907,973.5632158418998,524.361218616774
INS_T_1_5+,14450.160886449294,20498.25535398284,5049.540375191462,15600.699176529282,335.9010480524643,16545.01543224492,11984.944743662756,9940.593972310888,32238.080252653464,21357.71798521359
DEL_repeats_2_0,100.74036583777644,31.775656376952902,99.49036600905596,29.211757308272144,216.06674564066105,23.664666932711075,167.93197968059005,17.36538797469119,42.29259590551788,35.57397601953728
DEL_repeats_2_1,372.02644196846745,381.24304047220903,197.5329454775739,401.2049136358825,540.05537765891,301.4600422795424,368.2505318019063,228.07963366011774,429.9320376179947,151.2974656155036
DEL_repeats_2_2,167.93042944691143,193.96488270336923,87.2648382695007,205.19112913018986,228.52989730103576,176.07314801169917,150.12488623468303,116.45629871693612,217.10128725872522,84.79730015036324
DEL_repeats_2_3,66.98797378297449,82.8925806117077,210.75156130537022,86.06468662979867,179.45998240478735,402.9906494171669,124.45251192353848,49.13631445938376,95.26352809476649,250.0696238631799
DEL_repeats_2_4,73.77588334801843,88.61744732057035,161.8136389360906,94.91399844820549,168.45037678872225,310.5699600673638,110.59509207058004,53.65997977059723,97.4040967609616,183.50714891556225
DEL_repeats_2_5+,58.58640320622978,5.376994785253371e-13,219.07559592705505,5.543548470600844e-13,234.4342980340261,273.2404252247643,171.1827390447787,3.172073900398583e-13,6.239366563605711e-13,187.54915737196416
DEL_repeats_3_0,49.895276062546365,4.139968873120663,58.56709392209819,3.5262204081479402,124.18623777557433,6.176317986745074,94.10851977943223,2.1536923521689375,5.937513257466048,14.621903024146533
