Mutation type,Ovary-AdenoCA::S.1,Ovary-AdenoCA::S.2,Ovary-AdenoCA::S.3,Ovary-AdenoCA::S.4,Ovary-AdenoCA::S.5,Ovary-AdenoCA::S.6,Ovary-AdenoCA::S.7,Ovary-AdenoCA::S.8,Ovary-AdenoCA::S.9,Ovary-AdenoCA::S.10,Ovary-AdenoCA::S.11,Ovary-AdenoCA::S.12,Ovary-AdenoCA::S.13,Ovary-AdenoCA::S.14,Ovary-AdenoCA::S.15,Ovary-AdenoCA::S.16,Ovary-AdenoCA::S.17,Ovary-AdenoCA::S.18,Ovary-AdenoCA::S.19,Ovary-AdenoCA::S.20,Ovary-AdenoCA::S.21,Ovary-AdenoCA::S.22,Ovary-AdenoCA::S.23,Ovary-AdenoCA::S.24,Ovary-AdenoCA::S.25,Ovary-AdenoCA::S.26,Ovary-AdenoCA::S.27,Ovary-AdenoCA::S.28,Ovary-AdenoCA::S.29,Ovary-AdenoCA::S.30,Ovary-AdenoCA::S.31,Ovary-AdenoCA::S.32,Ovary-AdenoCA::S.33,Ovary-AdenoCA::S.34,Ovary-AdenoCA::S.35,Ovary-AdenoCA::S.36,Ovary-AdenoCA::S.37,Ovary-AdenoCA::S.38,Ovary-AdenoCA::S.39,Ovary-AdenoCA::S.40,Ovary-AdenoCA::S.41,Ovary-AdenoCA::S.42,Ovary-AdenoCA::S.43,Ovary-AdenoCA::S.44,Ovary-AdenoCA::S.45,Ovary-AdenoCA::S.46,Ovary-AdenoCA::S.47,Ovary-AdenoCA::S.48,Ovary-AdenoCA::S.49,Ovary-AdenoCA::S.50,Ovary-AdenoCA::S.51,Ovary-AdenoCA::S.52,Ovary-AdenoCA::S.53,Ovary-AdenoCA::S.54,Ovary-AdenoCA::S.55,Ovary-AdenoCA::S.56,Ovary-AdenoCA::S.57,Ovary-AdenoCA::S.58,Ovary-AdenoCA::S.59,Ovary-AdenoCA::S.60,Ovary-AdenoCA::S.61,Ovary-AdenoCA::S.62,Ovary-AdenoCA::S.63,Ovary-AdenoCA::S.64,Ovary-AdenoCA::S.65,Ovary-AdenoCA::S.66,Ovary-AdenoCA::S.67,Ovary-AdenoCA::S.68,Ovary-AdenoCA::S.69,Ovary-AdenoCA::S.70,Ovary-AdenoCA::S.71,Ovary-AdenoCA::S.72,Ovary-AdenoCA::S.73,Ovary-AdenoCA::S.74,Ovary-AdenoCA::S.75,Ovary-AdenoCA::S.76,Ovary-AdenoCA::S.77,Ovary-AdenoCA::S.78,Ovary-AdenoCA::S.79,Ovary-AdenoCA::S.80,Ovary-AdenoCA::S.81,Ovary-AdenoCA::S.82,Ovary-AdenoCA::S.83,Ovary-AdenoCA::S.84,Ovary-AdenoCA::S.85,Ovary-AdenoCA::S.86,Ovary-AdenoCA::S.87,Ovary-AdenoCA::S.88,Ovary-AdenoCA::S.89,Ovary-AdenoCA::S.90,Ovary-AdenoCA::S.91,Ovary-AdenoCA::S.92,Ovary-AdenoCA::S.93,Ovary-AdenoCA::S.94,Ovary-AdenoCA::S.95,Ovary-AdenoCA::S.96,Ovary-AdenoCA::S.97,Ovary-AdenoCA::S.98,Ovary-AdenoCA::S.99,Ovary-AdenoCA::S.100
AC>CA,-0.45397770029922346,0.012141961077978713,1.1878401355400356,-0.41293999212235427,-0.1530890326856732,-0.27853723062061303,-0.08717708550913832,2.181951688739248,2.1445052659055652,-0.023030220175278015,-0.1838854099809757,-0.305066471785984,-0.7605293973232603,-0.4707222018035136,-0.12627243231436597,-0.5026896901214009,3.3503703014422337,0.2060006596654511,-3.109862957244508,-0.2670614822572064,5.772219569836918,-0.5024710802964723,-0.09072757963147565,-0.4756414418380548,0.3901082276993504,0.31920691079924046,2.4204210345640518,-0.6763253338120144,-0.40791341591966696,0.7484277702613304,-0.6526254022839008,-0.16015651014805696,-0.17489974857147367,-0.12674141965221142,0.14217181740814078,-1.4094469850534623,-0.19904501556010612,-0.23648301877388053,-0.6658654700206872,-0.3748368503417172,-0.5316536238346198,-2.116735727874236,-0.6040474792734544,0.027837594253184217,-0.7033872728129221,-1.7847258859754822,-0.8979547022979849,-0.09568877349453656,-0.17238941960746346,-0.20345048515685016,-1.295154642211953,0.6640948170288535,-0.2552806083399981,-0.025661361589159434,-1.1289301371715479,-0.6235301251189909,4.772100797575332,0.5754078680551193,-0.26629514217098144,-0.3592146168791852,-0.5072179729494181,-0.1241537657891042,-1.8122258905625215,-0.30183965437129867,-0.46936679781242013,-0.2167845191758934,-0.26285284306260726,-0.11376387910059083,-0.2737992736657608,-0.6444349909801013,-0.14502169939234968,-0.014706427251578053,-0.43529348024575537,-0.23976211287986945,-0.08864745455092198,-0.2150410536940222,-1.8983773773357642,-1.9310689119732354,-0.2691951657155384,-0.52741869112151,-0.525955842066729,0.3491092833559394,1.5382605215200298,-0.8568697077551969,0.7406618532709576,1.2789828096417024,-0.14125803322357366,-0.21199787357516275,-1.285935450430417,-0.3337609381551795,-0.3996852303759313,-0.743728995322091,-0.12413509316641978,-0.5892760318215637,-0.08159832256804114,-0.1780253279079094,-0.1567468828636207,-0.13502526402386208,-0.19823308680938131,-0.05003772083147844
AC>CG,-0.022682032094344405,-0.10314391870036288,2.8844153626993663,-0.046552182972818566,-0.004610027956710138,0.9528026625174629,-0.01103904008630658,-0.15015642495668627,-0.12176345475168542,-0.00195202668330572,-0.0031910757820416353,-0.008100268628968338,-0.01472001158711276,-0.05392672881192051,-0.010441636902475671,-0.025004065990619412,-0.03885536903329237,-0.024534870170272158,-0.6372922116107149,-0.02513255908701533,-0.17809127435705402,-0.03727834992240646,-0.009818150530957982,-0.017287447662049097,-0.1280944162943077,-0.019005877608359152,-0.19791758451003325,-0.013683675123553446,-0.032881887555879834,-0.01828601055740976,-0.008473946601527768,-0.008896493279249072,-0.013859119297637007,-0.010611629294197669,-0.06475100240239162,-0.1223989623656718,-0.016617357726240328,-0.01928645434975759,-0.023679338328435953,-0.0070418301562565,-0.021621792559630815,-0.33073534550952105,-0.03718999801369334,-0.10294476773590774,-0.04498078504383351,-0.14108359746092572,-0.05135089700635071,-0.007981281075388374,-0.005231126121578925,-0.01691817039694041,0.8948337450995638,-0.028658693633176496,-0.01635144037360832,-0.002414231801510561,-0.10668793453588638,-0.014672324435769924,-0.07217136565048116,-0.046974614444762336,-0.005761780379390405,-0.022361255637517,-0.052551827832934606,-0.0064830355476187375,-0.15570178230630022,-0.009567075062797411,0.9613994657810104,-0.01602852149486994,-0.018347982067062084,-0.019945924761233694,-0.018415334822189437,-0.06469667971428529,-0.009798539886812618,-0.0012280660519131638,-0.03108141327042168,-0.008858638344713423,-0.00726957571891412,-0.018337774346164966,-0.15312644048302082,-0.12882366298490155,-0.016847090761311922,-0.07046967153101247,-0.013229659962885179,-0.08317595129820013,-0.05304070012247524,-0.017270700245120826,-0.014290222377882592,-0.02093151113574239,-0.009717512695126437,-0.010450800109224197,-0.10807960601977641,-0.012640218260840646,-0.017357520051789595,-0.06137016353643598,-0.0015329389906667732,-0.028174240556013377,-0.0025075102274668237,-0.0028942419003233975,-0.01945153538988236,-0.006200999928578128,-0.002552750818380696,-0.0012305555422889016
AC>CT,-0.2639107178040713,-0.8943730129712748,-0.3167529599666661,-0.32750922756848955,-0.042390474341538364,0.7814678871168486,-0.046266811069123094,-0.6497329452783323,0.10699164242238646,-0.00775884423017279,-0.00375523026731863,-0.04333734249718511,-0.06419498014512638,-0.4207210891542521,-0.13813239498506108,-0.2858860240398951,-0.41131507489728086,-0.14146000089499744,-2.7776716975727616,-0.22209932226250145,-1.4234461629262083,-0.3904129329661766,-0.06540907511381003,-0.05364614601357301,0.2667521824246004,-0.026470916602135287,-0.5322431664860203,-0.021871552838431927,-0.23349557106866559,-0.07069655377896088,-0.0030322927376878173,-0.01532508981935538,-0.16209358639546004,-0.13107113751825877,0.1279736654872261,-1.411596197293317,-0.06588415012006835,-0.2587871474354809,-0.06901951410588408,-0.011074392496969282,-0.22333847729438883,-1.4866653357537256,-0.1340933596190831,-0.5421684577566998,-0.11807077046904954,-1.8743536606836986,1.4636697031092314,-0.10385862477698922,-0.014654671084319273,-0.22586898639417458,-1.1098331373232861,-0.23735676693714874,-0.16877322825577137,-0.009752649885739087,-0.13157431180635126,-0.018702303439264076,1.0835500571821364,-0.35692160391512834,-0.008838789613382483,-0.16009731983489917,-0.31363573661709726,-0.06395263788460527,-1.9094754781590526,-0.02511061878052523,-0.4878176857073466,-0.20602960380825788,-0.19444849110641657,-0.0860240188504682,-0.06911685601534624,-0.6052400056638996,-0.037315398801942214,-0.004802290596589287,-0.2513993362257509,-0.01655446237482583,-0.09461437756913449,-0.23317647336311303,-1.9505786620687164,-1.6676754466662136,-0.212205212861291,-0.29696642864766704,-0.023716365121200046,-0.32574835246267886,-0.2901508963951471,-0.02976473704303336,-0.14851825479312095,-0.02611037061560792,-0.06373113256118873,-0.0366202976927331,-1.4725817515588902,-0.019863893298211924,-0.14908051556531782,-0.8343123841044153,-0.00021162591836692069,-0.11421994490602597,-0.0069527008018699455,-0.0035244805603399858,-0.16117001749831053,-0.021216493320467707,-0.0008229781943727268,-0.002921273085691047
AC>GA,-0.5018493185524828,-1.2843342160674296,2.558293917473532,-0.3276412112192295,-0.16035089589018878,-0.18676689220810772,-0.05158235576602774,-0.31440304375862044,-0.5956441814836465,-0.01459401652818347,-0.20789194034615793,-0.3294093009797217,0.2066365793941064,-0.4532758501937514,-0.1314759208482088,-0.5356666306585598,2.0933177845318314,1.0424469765082656,-0.9449777827569923,0.7129164623076867,-0.2968455519851547,3.1113095295392657,-0.10959806015461229,-0.4371828138575907,3.3440788161551005,-0.18894836389681657,1.5269839058466737,-0.7771470827244965,-0.6795055861993977,0.801131276669837,-0.6897492659409235,-0.5074024188852081,-0.23882549010594187,-0.14576027690539228,-0.8845961424593085,-1.3538859305798772,-0.12762788437186126,-0.2442630481505964,-0.7246675226065974,-0.40087412283050067,4.419720621415442,-2.231621784717012,-0.5549791107785957,-0.8479829745987013,1.3036603298376428,0.15929318146077565,1.0643335571484422,-0.10188387577465768,-0.16454995335582584,-0.2067571795994036,5.998855839130631,0.3913074991599993,-0.37112881687733185,-0.017393447661797318,0.9569979570906584,-0.9470624036597738,-1.2821759995358313,-0.4123564237758801,-0.33635045102450434,-0.4201501699006921,-0.3857861129833907,-0.12309786962555738,-0.7973994460142984,-0.3400060320042967,0.41021554587888154,-0.24025667602184317,-0.26361921319478115,-0.04720118798211988,-0.24468653988190964,1.441826875143735,-0.1066002087093151,-0.010919382590704699,-0.5671795461986828,-0.4695583372715055,-0.10525976694610868,0.7767651501534218,-2.4200581333842477,-1.0227581076734884,1.7117826721085856,-0.3073069612865587,0.2896399083154053,-0.8905241121470958,-0.3285427537479097,-0.9329902581550846,-0.36446920953958895,-1.3801684328321386,-0.13114968748906616,-0.17866797583977437,-0.3153858053704892,-0.7525974510268665,-0.6008875157262863,-0.7617735766004002,-0.13166146606621898,-1.2961332801779397,-0.08199356941881258,-0.18471648343348734,0.8786690203473416,-0.11648137390315426,-0.20963426914196934,-0.04945932092128025
AC>GG,-0.06575163607505391,-0.18056561997732565,-0.33035133119246096,-0.04785405844642577,-0.010384717679360568,-0.007369449256804085,-4.198108125992766e-16,-3.959005956007663e-15,-0.13288021505721423,-2.567807971414779e-16,-0.000295174189718564,-0.008600775967676123,-0.01344064062710224,-0.07205399347493131,-0.03415427501830769,-0.0701453857430666,0.8974412286739296,-0.030268029483577236,-1.5546520595191128e-14,-0.04423804228172208,-0.6057029945300195,-0.09959652787040915,-0.010091258233187513,-2.311182326158878e-15,1.5676566774492693,-0.008567621473764081,-0.2568609041672601,-0.001429395477212131,-0.04722653449540603,-1.1722112767192168e-15,-1.190163570707901e-15,-0.006123089712166125,-0.04006043311140133,-0.03196313915112175,-0.21790765743113036,0.6754687625998528,-2.1863510841784423e-15,-0.06430302120177338,-0.0013227229484007652,-0.0002649754210502823,-0.054663891799899784,-0.11929955032730155,-0.03212370239555923,-0.04652261826186836,-0.018446782553596514,-0.4646330379695635,-0.12369143325562376,-0.025582841864776298,-7.032421824618394e-16,-0.05585462709245208,-0.26931853784451126,-0.053538755433524626,-0.04167097273567088,-1.71077877691972e-16,-0.24618928005551954,-0.005279446543840922,0.7711226921643789,-0.05984144262758821,-0.0011053357897922401,-0.029786855118611746,-0.03463158164060253,-0.014390758014915036,-0.4535391371612107,-0.0008787744274100863,-0.12172280799530828,-0.051200653259677154,-0.04385348446952664,-5.462285897690515e-16,-0.0003411075763996106,-0.12004830964541828,-1.2929724990172378e-15,-2.4136624530362217e-05,-0.05200269482198285,-0.004023991639789971,-0.023668913951404226,-0.056651486887845055,0.5098136011557857,-0.41527768342941557,-0.05278559499315717,-2.0440195386027697e-15,-0.0030140151700600317,-0.008364356634241354,-0.024821789891280744,-0.0009599788780921102,-0.03741163415139146,-0.011108308075635424,-0.009504888222131035,-1.3868680274690488e-15,2.633134964434022,-0.007264069036045705,-0.038434321841047475,-0.20792681309316738,-2.161302848409917e-16,-0.030278621812263068,-4.669042877745608e-05,-4.0036865838754615e-16,-0.02810471948462147,-8.241614578821788e-16,-3.5875594731222993e-16,-1.667237426169245e-16
AC>GT,-0.1132506670916911,-0.38183813819975476,2.43288904901139,-0.1429843382482585,-0.0195809291192128,-0.091001429215758,-0.02634812011040443,1.7230101463146252,-0.3809532942139821,-0.017241876067052693,-0.007011322618010194,-0.029415634566039614,-0.04607828203127132,-0.17851349076515563,-0.061752472309794484,-0.12219071156592493,-0.19145648953033417,-0.06744083905603512,-1.1303203212894901,-0.10965638479813775,0.9674273410659311,-0.17419105072374785,-0.02766497124501683,-0.11921451378568897,0.25481965754294955,-0.025763222668385617,-0.666322320785041,-0.030526897692552034,-0.11277506301152763,-0.06486733461540471,-0.00674016951312499,-0.0104269089571617,-0.07499314225870418,-0.06012641451247704,0.6279608486377091,0.36662091588131795,-0.14640923191471175,-0.11320057651441871,-0.029089883454267187,-0.01859644336918911,-0.09803148287402143,-1.905929115597066,0.9356345218105558,-0.22506957566054975,-0.08618266024589769,-0.7976515194007137,-0.23316463249538125,-0.04729687806891972,-0.03256628443257291,-0.10056092301469208,-0.47517007023847857,-0.10462090769460333,-0.08068808848578907,-0.010787203850963618,0.5122649436132709,-0.018471815565937667,-0.38994451585509154,-0.1544237497524822,-0.01453368259520388,-0.07751511973701919,-0.13215515703625746,-0.038720083605286885,1.1837669172284624,-0.052410777495350065,-0.20838751939845646,-0.08808692025947094,-0.08465258971110952,-0.03762846949455883,-0.058708401754857614,-0.28030584939843817,-0.0829232011331496,-0.01057861426613648,-0.14386212576020807,-0.015256666198141602,-0.04059026930498811,-0.10697330873196874,0.15978716022690842,-0.7139662228336564,-0.09130572712307954,-0.12470678539089163,-0.015402178562071682,-0.15049890181274428,-0.12286857826607647,-0.0440554099816344,-0.06595600173973007,-0.01515754791015201,-0.028208540625291684,-0.0813787187748586,-0.636258223556703,-0.016110504357738503,-0.06603396317304565,-0.3597857019436708,-0.00047061394363067543,-0.06019937119665728,-0.009249080613307632,-0.007832632335604594,-0.07470855546445498,-0.047147957850422306,-0.001829370106122167,-0.006491829877954727
AC>TA,-0.5010191978042495,2.1192426689815673,1.9828099469298346,-0.4625734397362057,-0.10552116384663335,-0.2877737512353312,-0.08880685558529743,0.4118245549456321,0.8978591341512856,-0.09113563064013831,-0.11494794126020642,-0.2274611822123207,0.5898088637745529,-0.6673091880156324,-0.22391178690014638,-0.5153959228252865,-1.1424514341853518,0.3493222878335387,-2.0864108093245854,-0.48060613291687765,6.429544626256069,2.77063774476857,-0.14300210946503722,0.2728089047162683,-0.5947345794665666,-1.0462602095359275,-2.4476947561133553,-0.4641574020947723,-0.9029715373511915,-0.31335924035909296,-0.23305786084518307,-0.6086813436309596,0.6265936831544533,-0.24615300115756994,2.697414208277608,-0.21808053246764025,4.2250538793389385,-0.40045079242492326,-0.35248398566754063,-0.2233365525250966,-0.48320199735269803,1.4415132966422766,-1.8129832039084421,0.13938832188662142,1.922632168720269,-0.7817451458530544,0.03685264327349358,-0.17757313041214728,-0.21167314608122212,-0.3548930274344792,5.229096718356568,-0.821748852889679,0.5035236319892393,0.9489835291772981,-0.6254077828045321,-0.717597957642116,-1.4717282492992791,-0.5966890184936919,-0.2436520862622077,0.5508606941046964,0.5972546088237012,-0.1773529394044139,-1.7913813705869504,-0.4211528257220806,-0.8918722860138357,-0.33910227976831164,0.6808178426940338,-0.08503472940777884,-0.3173290892487292,-0.9622315209940577,0.5511823944614894,-0.0580976425496914,0.14306043001316815,-0.47704201629337256,-0.1629444102282203,0.6034390898703109,1.3329060686740335,4.366709400547534,-0.3543106506355592,-0.3050437470142283,-0.464550967405047,-0.15848433516655858,-0.3598745266750134,-0.5414469580284265,-0.4164748241540881,-0.21796841897221952,-0.11470763959619998,0.5381683177011973,5.807272442859773,-0.7844412405905927,-0.5922743548540731,0.7568236188513238,-0.040373157458786925,-1.4259274288886783,-0.06877849612227638,-0.09280107446627986,-0.24358290402629537,-0.27131169125245314,-0.06972799701141366,-0.04700313290364997
AC>TG,-0.16953471123206215,-0.5686145502659128,-0.8593600995964265,-0.19569541091039325,-0.027585937416067175,-0.1260054408581498,-0.02395296107072073,-0.35824562303024493,-0.5325600667760757,-0.0003916368992373618,-0.003630962372942515,-0.02748042577487475,-0.043032697298302676,-0.25834616446215763,-0.08597083332823391,-0.18283383974986658,-0.26795527778016,-0.09999496773292643,-1.5422394774648867,-0.1346673232419906,-0.5227557876588445,-0.26231566787463045,-0.0411756617095788,-0.006766104672984552,-0.08706192318147643,-0.04299345326687195,1.0679425997918286,-0.01826429300931223,-0.15530697283901437,-0.030955301039348935,-0.008408246075504826,-0.026495575446408518,-0.10312377325889516,-0.08179361206527512,3.451566631824798,-0.86981811094029,-0.0033702686077247326,-0.16172398155309378,-0.04933194533898987,-0.007447710259468963,-0.14452719761420454,-1.8197366011108342,-0.13077014938555118,-0.32525524251793136,-0.11411787695862478,-0.17808034444430643,-0.3389729922441273,-0.06449348852107527,-0.002392874448685625,-0.14042192570315196,-0.729390879843449,-0.16069956589297021,-0.10965207350739485,-0.0036190352948590986,1.3014555302948299,-0.0299303151546866,0.41890798052581524,-0.21848292694445734,-0.00814846689706924,-0.10095373725289991,-0.18608085073464214,-0.037209472336225506,1.807662025386956,-0.007663420768963165,-0.311488814911835,-0.1304114537074649,-0.12147152933845212,-0.04722324974199549,-0.03295962524942131,-0.3647131133846945,-0.0023229624407673797,-0.00034379505072483464,-0.15362573330762166,-0.02096564590916144,-0.06003954952106205,-0.1441779173876431,-1.2462398191195767,-0.05265003927543965,-0.13438237277955417,-0.16626004337469005,-0.026450820166507717,-0.20304341486803534,-0.16969360377864373,-0.02051411770634741,-0.09852650909741703,-0.053567614704202376,-0.038911378646778134,-0.0031733818712363715,6.07864332991055,-0.03329754071550516,-0.10492606400759091,-0.5224289576179885,-0.0015947927414634955,-0.10633143293208,-0.0030706825258738947,-0.002327089894576045,-0.09571245151386042,-0.0019950386468730293,-0.0025527639416123393,-0.0006780268636082498
AC>TT,-0.4494431667513335,1.9741301284419297,-1.430592419811961,-0.879342972888784,-0.08953688068813571,1.21005597369187,-0.25296252008665276,0.4576297965589595,-0.25952381141375636,-0.1798081361278423,-0.08468387913352023,-0.22462419364450906,-0.35290269724600637,-1.0036818791556883,-0.2541172788111523,-0.48406582693105304,-0.9514293039732583,-0.4408034288630098,-10.27838642668353,1.3565652127162457,-0.8272912168723923,-0.8669831708366053,-0.17808374407888364,-1.2555328256691232,-1.8172905330961955,-0.43440944680966775,0.13154609521689142,-0.3625950464815215,4.232888742954712,-0.6541375063106143,-0.09530203374583038,1.785083822349953,0.6453129169059044,-0.26958262302010166,-1.3842981291593603,6.16383693613623,-1.5269745282990759,-0.444739342529685,0.6877021456847596,1.7896712035071607,-0.4198761220338849,-6.039869540684159,1.2201079184821282,6.302391807121801,-1.1916557666378953,-2.9932704898834306,0.9754882612812885,-0.20262805562493308,-0.344628600578233,-0.4083602222635107,-0.20316604337078914,0.39107358181189045,-0.42296040744428837,-0.10954000639453056,0.8106989274310585,-0.3017094589896679,3.539573573575507,-0.8991914216592336,-0.17903824639270535,-0.4946326173883958,0.10618002455036546,-0.24139934160028534,-1.2689841204634007,-0.5700017628752828,-0.8315595952670966,0.6591872267720602,-0.3766374521552387,-0.3470296769960597,2.4037246364911096,-1.48816082739204,-0.8661018974913778,-0.11073837947332542,-0.9758880296261415,0.768195959846058,-0.15911921253411332,-0.46914618917621037,1.6174619962856855,1.287716544806405,-0.3545161379364575,1.8522638515535887,0.7782701867668664,2.4443841167089353,0.098183502058933,-0.5004726463776388,-0.3114060790438053,-0.36762033543461,-0.1768591017807955,-0.8526780710951131,4.572840548711207,0.7006342114471583,-0.34976659353485573,-0.3676092251019174,-0.009707394101059981,0.3602050355445764,-0.09803534489304576,-0.08819480739076808,1.5671417392652391,-0.4944857315959246,-0.026686259462750286,-0.06930804720786764
AT>CA,-0.16397846510387082,2.6731495451773015,-0.6770701718078189,-0.11354509347909394,-0.04412751519334067,-0.02906184934359566,-0.01018881987499464,-0.06221930132358518,0.7429875021068517,-0.002327653269052243,-0.038261143332851966,-0.07176804712719623,-0.17821680567596368,-0.14514992998578471,-0.0617354988736623,-0.1799517011976798,-0.22092508095042787,-0.1872334972667131,-0.1854989989018836,0.9111411894264485,-0.10821846443369121,-0.1739009700734351,-0.02189993758080538,-0.08610059437010624,-0.7941275852045524,-0.10914642535806822,-0.4888846643505862,-0.13770972898367584,-0.09707149823950917,-0.03937432443147462,-0.14331555864170173,-0.007070313175718138,-0.07192257275163141,-0.05750785947960809,-0.4112325858692995,3.3820254129292966,-0.02053612884698277,-0.11682322686515456,-0.12930081508116492,-0.07847672288741088,-0.16919245316974713,-2.047699608524309,-0.06447126332372576,-0.18452558482089138,-0.05469359493088422,-0.8629683593045239,-0.31280904745129934,-0.04603044978809723,-0.032914232424644675,-0.10088656480649923,0.5201596199851717,-0.09394080214333919,-0.08582784597027723,-0.0032527702824525534,-0.47271123998592474,-0.11180777187168321,-0.5036329356355798,-0.1255485025942748,-0.0517143288191209,-0.09279383186334741,-0.1155516883596778,-0.03970907594224632,-0.8434493744418666,-0.05453948148229547,-0.21581397204128208,-0.09789934322525258,-0.09840762396241684,-0.009352225612079481,-0.043709145868722064,-0.23961228905117404,-0.01877487781461478,-0.0014504346619603802,-0.12072036563702349,-0.032676205132063416,-0.042150209850841995,0.8977379616346454,-0.8699639332336468,-0.8449610254921258,-0.11189873158326374,-0.06258908398545665,-0.09912511860587848,-0.04893095774475133,-0.09218472761633706,-0.17715989674031285,-0.0852727234939921,-0.10867362212320225,-0.03564009483871361,-0.033841734027900874,-0.6557316416586891,-0.039595298790091944,-0.10888264114109425,1.6249337593496838,-0.027390142670222474,-0.08862872253948537,-0.01598234573931929,-0.038131841134469234,-0.05362675484033351,-0.022306295908260873,-0.04356667488889745,-0.010029000913318509
