Mutation type,ColoRect-AdenoCA::S.1,ColoRect-AdenoCA::S.2,ColoRect-AdenoCA::S.3,ColoRect-AdenoCA::S.4,ColoRect-AdenoCA::S.5,ColoRect-AdenoCA::S.6,ColoRect-AdenoCA::S.7,ColoRect-AdenoCA::S.8,ColoRect-AdenoCA::S.9,ColoRect-AdenoCA::S.10,ColoRect-AdenoCA::S.11,ColoRect-AdenoCA::S.12,ColoRect-AdenoCA::S.13,ColoRect-AdenoCA::S.14,ColoRect-AdenoCA::S.15,ColoRect-AdenoCA::S.16,ColoRect-AdenoCA::S.17,ColoRect-AdenoCA::S.18,ColoRect-AdenoCA::S.19,ColoRect-AdenoCA::S.20,ColoRect-AdenoCA::S.21,ColoRect-AdenoCA::S.22,ColoRect-AdenoCA::S.23,ColoRect-AdenoCA::S.24,ColoRect-AdenoCA::S.25,ColoRect-AdenoCA::S.26,ColoRect-AdenoCA::S.27,ColoRect-AdenoCA::S.28,ColoRect-AdenoCA::S.29,ColoRect-AdenoCA::S.30,ColoRect-AdenoCA::S.31,ColoRect-AdenoCA::S.32,ColoRect-AdenoCA::S.33,ColoRect-AdenoCA::S.34,ColoRect-AdenoCA::S.35,ColoRect-AdenoCA::POLE.S.1,ColoRect-AdenoCA::POLE.S.2,ColoRect-AdenoCA::POLE.S.3,ColoRect-AdenoCA::POLE.S.4,ColoRect-AdenoCA::POLE.S.5,ColoRect-AdenoCA::POLE.S.6,ColoRect-AdenoCA::POLE.S.7,ColoRect-AdenoCA::POLE.S.8,ColoRect-AdenoCA::POLE.S.9,ColoRect-AdenoCA::POLE.S.10,ColoRect-AdenoCA::POLE.S.11,ColoRect-AdenoCA::POLE.S.12,ColoRect-AdenoCA::POLE.S.13,ColoRect-AdenoCA::POLE.S.14,ColoRect-AdenoCA::POLE.S.15,ColoRect-AdenoCA::POLE.S.16,ColoRect-AdenoCA::POLE.S.17,ColoRect-AdenoCA::POLE.S.18,ColoRect-AdenoCA::POLE.S.19,ColoRect-AdenoCA::POLE.S.20,ColoRect-AdenoCA::POLE.S.21,ColoRect-AdenoCA::POLE.S.22,ColoRect-AdenoCA::POLE.S.23,ColoRect-AdenoCA::POLE.S.24,ColoRect-AdenoCA::POLE.S.25,ColoRect-AdenoCA::POLE.S.26,ColoRect-AdenoCA::POLE.S.27,ColoRect-AdenoCA::POLE.S.28,ColoRect-AdenoCA::POLE.S.29,ColoRect-AdenoCA::POLE.S.30
AC>CA,13.059062603760944,1.0278354186780967,1.5214186461999866,-1.6278652237609872,-0.8103445251712801,-5.430930938541106,0.2137398242750992,-1.3511678681250374,-2.5785739864753667,-16.75813749684714,6.168842129744867,-4.560268621807496,-1.4424302088807988,-0.1715418321190862,-0.6991981068879101,13.962285467647838,-1.232284458423719,-3.264681257490362,-2.6278040310758746,-1.7370473457682336,-0.5838570587438406,-2.120745718548527,-2.370970279776846,0.8247387953233942,-4.884024449144309,-0.05521847007518723,-1.282700429378127,-4.592736848468379,-11.183621711889781,1.1985897105302534,-4.844667937372553,-0.030568349032938653,-1.0197421465727414,-4.067859887708926,-9.687187521693195,-9.258139560926326,-10.103467036525757,-0.981660985278775,-8.664224617739889,101.81807641932183,-17.18151926617825,-3.933139598161077,-1.8118730840716424,-21.678074803461932,-12.23853034744021,-0.49874599954623733,-3.2539261476153527,3.487899020663633,-5.3175787983971965,-0.9514894007341566,-18.98598764167147,0.3764513794458626,-1.872991086131762,-33.91547778003293,-15.7281665152449,-16.417123331751583,-0.4317909320764881,-5.40810221201896,5.3717170334743285,-5.253431420491859,9.672440850418734,-3.521407807183415,-0.8428862528150045,8.038159731735679,-1.328184265709897
AC>CG,0.5414886947750945,-0.19751375500719182,-0.4173561191072696,-0.2005070484292513,-0.06716332098444236,0.22736623696095115,-0.48666811856084174,-0.3681278647565123,-0.3474190807402603,-1.8236971524823162,0.37827848067592207,-0.7551719911894613,-0.18805219318102404,-0.0023165309269020454,0.6756778337964306,6.628534990210078,-0.06601121313313146,2.5968685837639685,-0.34376437744021804,-0.09937448009534873,-0.045575856646572654,-0.4825923569958177,-0.31365938188112763,-0.08732353562521888,2.0808122330875842,-0.0010832734189948467,3.3476106539373522,-0.7178327144705323,1.4793932791710485,0.5138748030251794,-0.6509878661847097,-0.0006262975603366656,-0.10134714759073335,-0.6690618744366859,3.5530818281133447,-0.2766470359259432,-0.13833106567215842,-0.08649089774092786,-0.18253000098312078,-0.26667865516487577,-0.7681933981695981,-0.6654401266369085,-0.01251972303879137,-0.3492859081475733,-0.17755744011506674,-0.15262732926792827,-0.06301102746978438,-0.030348030343260696,0.7675934080191419,-0.3826265730271361,-0.30993445156994115,-0.26434928463913515,-1.4723988394005452,-1.901471018180152,-1.7756431043128034,-0.37804561123486063,-0.0035538926787482476,0.5027976492129027,-0.030186979708614305,-0.04131584964279403,0.8723179123676854,-1.1694563533424085,-0.1069302580799656,-0.22450645732915525,-0.052844258755033305
AC>CT,-7.860891916624658,-1.1481286060747777,-1.5409839915512364,-0.6051635509198796,-0.8312431886088251,-0.4260602333349528,-1.3959619130109506,-2.217982469225368,1.704745326556126,-1.1445047536602466,-7.937503586740673,-1.6432793948874571,-2.531264281865876,-0.07099610411049648,-1.2548456346107555,-7.7196279874610205,0.9540799185065822,2.208968679727454,-0.8417378626903075,0.3260081922739171,-0.562669693940684,0.2468501929578344,-0.7159330071825888,-0.21407685220978467,-2.139487975134739,-0.007738605890366658,-1.2191686968800508,2.690391248025474,2.6903363830496603,-0.40322904161736584,-1.4168652212080224,-0.0012048472491619836,-0.21206523181706258,-1.45207082613421,0.7085831527854083,-9.362659417794967,4.297138520570867,-1.18322581914276,-4.240095374598287,-53.443787255534716,-10.026717149515704,-9.177374705047317,1.4506449117705547,13.324756953879575,-11.514225877040808,-8.404016894867585,2.3808704236433327,-17.147805832303405,-0.23770256064214124,-3.1018656875563266,-25.721109884915926,-1.863169344802104,-8.3106765332155,-26.117589283774635,9.87192927215786,-8.416844785562915,0.020786071257160588,-6.113296754316799,-2.3756502453925066,-2.4731488245837117,-15.388848101225676,-24.303580222778468,3.723530000226985,1.018350737626581,-2.060027526657712
AC>GA,0.07784694176584162,-0.5694171041686175,0.03628887861451413,1.2388238411957198,1.0785889990371393,-1.9075469383517705,-1.1785231788100528,-2.051382229710601,-0.5569818434394347,-4.42017974038292,-1.957770421451928,-1.1921908994258863,0.41963778131603346,-0.1615465476192662,3.836196481712598,0.21989406736014994,-0.27522046823888235,2.9706216474629064,-0.715084006681041,-0.27870835088434254,0.22125797163145844,-0.9121275403846387,3.4167800694129533,-0.318755923033756,-0.8125704953907813,-0.054231504044303894,3.995372618728895,0.14321168474845236,-2.3864737393171516,-0.027823524111228348,-1.087423211044936,-0.030953476563417247,0.3355516692335122,-1.2184652219311696,-1.3910551525123611,4.752049287847555,4.474547424776928,-0.6716788862341736,-6.323392177481523,6.027379195860615,-1.6078952185353828,-5.178969355494662,-3.784374171371685,-18.923897282017464,-0.36074472634561516,4.711222370944206,2.973141245334356,-3.173390004490642,-6.615645945806822,18.247002098858125,55.739664869784484,-2.1081444374223093,-7.890175952036515,19.14292427034593,11.37902185718483,6.778334178182266,2.1581504559889,174.88780985712378,0.2904187250740464,-1.1633641957785237,15.512039686645988,-2.8913914990543645,-1.6204249026776871,2.263544794581094,4.443444988301619
AC>GG,-0.19628558287372072,0.8739913845596089,-0.23678014112892598,-0.12685772881344123,0.7921966116844169,1.2319068470708214,-0.28334237883687546,-0.5207657174309642,-0.14293435734533283,-1.1472926660569405,-0.7439421987077751,-0.3067396453642668,-0.6335883860769181,-0.0048382802653792,1.7283699790601132,0.3149407157489196,-0.027096594022813926,-0.23919909408661988,-0.1640752509026819,-0.05607619476545368,0.8586145385907518,2.2587887439160603,-0.13472567236178892,-0.279265796648466,-0.40502978231519493,-0.0008246363979363525,-0.47535111761709353,-0.4865007680307149,-0.6176318060543029,-0.25148985832901855,0.7362037214224478,-8.554963189433228e-17,-0.04120280114310775,-0.27096446514588274,1.3754777221791583,0.08665429902335442,-1.0929871192025162,-0.23209272436553563,-0.7012210816521712,-2.3447195965090555,-3.365893251302845,-1.076282863270748,0.582657508153338,-3.378759018147526,-2.124033875133004,-0.9333161032643614,-0.29202640784951994,-1.0116455904696462,-0.004782309513036154,-0.5263081275114914,0.3849649377008937,-0.29691788952353004,-3.0633637128096964,-5.478481581842548,6.492204782905413,-1.7771296419307026,-0.08708013804740578,7.8788630374308735,-0.3398469817131583,-0.30033241205794636,-1.2094964411356512,0.29026562215999974,0.768624695452744,2.418628781050204,-0.631746931098684
AC>GT,-0.31862768545811637,0.7247537484262934,-0.5326328891442182,-0.23786152793540416,-0.3561215001412115,0.6036165667642299,-0.5707851150485969,-0.9190837985714136,-0.25490718545660834,0.9640140006468414,-1.3513579511143003,2.454576580727778,-1.0759376606336566,-0.17120218601286719,3.4319788278338743,-1.1412156938298932,-0.046910484922071775,-0.5140565624802323,-0.2933183024701458,-0.11728234423163864,-0.24516472646976256,0.691739102224336,0.7457672665970723,-0.47213543375391054,-0.779206757731669,-0.023407212583087575,0.17456260399668455,-0.8588429487343522,0.8998610772282665,-0.4556427179171164,-0.47716226362404834,-0.0026775017605183246,-0.0730715589687852,-0.4828060430533974,5.886877584659147,-4.530889181972817,-12.774139441266673,-2.181660068095775,5.984881622011834,-23.723123531568106,-7.30563225739321,0.856144415902202,-12.301221793715964,-6.834417481582761,-29.67550714048047,-12.933741930315641,-8.418188528898163,-42.21052111871916,-8.025391372498055,-6.146794789808737,-20.522754326751915,0.35805316947018095,-16.68666790259946,-35.93678893745084,-14.660564644389869,-19.324657261390318,1.7946880954291418,20.097453387729555,-10.04951804575487,-5.568487557721341,-18.034110726532624,-22.06799411646592,4.647837832588473,1.8428096529100948,-3.748770056866654
AC>TA,-0.8868231721661892,0.49893197890692953,0.15142251715720934,1.2263450407100147,0.5943486081853289,-0.6369925317499425,0.949418939170692,-1.7752335646481878,-0.3940745242930203,-0.47249006500160995,1.847209821922866,-0.6695099503416657,-1.8374438256262153,-0.08056540878137229,0.656532048760972,-0.815273072229596,-0.15255960676580707,-0.9698698943821494,1.4764322903708287,-0.3200189925564602,-0.1512936793010684,-0.2934449210911825,-0.42516757348792183,1.059540154181202,-0.28569117970770064,-0.039105590950450755,-1.0191828031098105,1.1143955139707693,0.64635010136103,-0.8332687388911821,-0.6345379303866132,-0.022432311894509786,-0.46211967916431973,0.35584079152543757,-1.5392500067575636,-0.10809047263259552,-2.62953444175717,0.013178501319697,-0.13480536000273746,-2.701730810437102,-12.473391720766342,-4.359932407405251,-0.07427308009538348,-5.5834402458532955,-3.583946139968524,-0.7547010200357591,-0.4226949087532125,-0.1800392613668977,-4.800844569159702,-1.554916536667649,-3.9708225736344147,-0.9357306899795544,-10.541495444038377,-35.3040470402257,-4.391675795014109,-7.777134457452462,-0.07952193924951101,-10.88287866031397,-0.4990262540722149,-0.15485857109894896,0.2671125597847652,-19.59124950393152,-0.6704414080997221,-0.369882021117222,-0.06606421278644614
AC>TG,-0.13581895831352095,-0.15640727183290226,0.7565150889148313,-0.16708717447286917,0.47825662264292235,-1.388250338783602,-0.3112753580147521,-1.0972254554921619,-0.06739065639605694,-0.4511332486723141,-0.5103742428346214,-0.12075393565652404,-0.5955860990850135,-0.0018217165842124346,-0.4381472255993963,-0.6518371546325998,-0.01927259898045232,-0.274001593939955,0.874006521168851,-0.06723351394195098,-0.36113062091830084,0.3723295628054819,-0.07383127977621987,-0.706616263650641,-0.24053049422668923,-0.0005860945198143785,0.3017542236176436,-0.6596758933483703,0.7570030090736287,0.7689019918151727,-0.10469923166279274,-0.0004068504529264297,-0.03137293769175209,-0.10867700784101057,0.6656180054740191,-0.04185076332340991,-0.785007057376303,-0.3328213058768672,-0.4083407064643001,-0.4197788393540061,-5.665558899122798,-0.8034992853104647,-0.005418140026957168,-8.337792646103364e-14,-0.007434183765685778,-0.41439125451605563,-0.02035420915359941,-0.013133667368891351,-1.527890035623318,-0.28931467153198875,-0.4318245265818448,-0.04611492309210143,-5.512211368206145,-14.89563650916801,-0.8098378829734608,-2.018150245002816,-0.003969812610942896,-3.153766076248583,-0.1902618559928362,-0.030841223836346084,-0.45970063254271887,-9.198627386768608,-0.043009705076922866,-0.05707483853526998,-0.002622220793767993
AC>TT,-0.1624411828580798,-0.3681435811889062,-0.6247295422522681,-0.4748657596438514,0.6305594686111087,-3.4705159354726884,-0.7637952808985053,0.29789219750774354,-0.1322205249422882,1.4309255565557986,1.0971236358284684,-0.16379022522600128,-3.993129417876349,-0.08098016121191658,0.7573125545014263,0.8447761056308605,-0.045655141232990526,0.2805641426922941,-0.2995048194011196,0.727948221083732,3.9715421682928342,0.7008049625267405,-0.28856849869150625,0.18194767420923097,-0.4924976957186008,-0.05252905228320621,0.3567552155463436,0.48909131225609714,-0.34912662603710454,-0.543451811383376,0.7726703484097636,0.9710285267697141,-0.13719795483291422,-0.1610839890469396,-0.6345103216863233,-0.6078522516006831,-2.4707340670862687,-0.8178891293219019,-1.2249439543374778,-0.9254336906465279,-14.173238896988579,-2.122269505972912,-0.5022255067206821,-0.01337051433339098,-0.6952385866798917,-1.3075980881515452,-0.24293228878816328,-1.217403521618968,-3.752742424156456,-0.7574912242474783,-1.0544155622398543,-0.3278886969520087,-13.614177735666166,-37.182365193990044,-1.750667059097037,-4.981602431889937,-0.12394921709196988,-7.901734617210065,-0.8080367686387225,-0.17698501311448123,-1.7877299017261281,-23.081272515768987,-0.07160682068265488,-0.0674790221491109,1.787217558981932
AT>CA,0.22181895107271743,2.534892348766235,-0.9105054247577697,4.567726599951458,4.621998401816769,8.929965578505204,-1.040040446282773,-1.216166897400273,-0.6119397080992488,-0.018872640726814716,-2.016169465511477,4.6560332266256275,-1.1790278407116648,-0.07283976860877425,7.162044573591562,0.5066439812830117,0.8549187792902211,0.11213115704116794,0.3415093154862189,0.7923727792210911,-0.25403138577941514,-2.8335438045875403,-0.5780022376897528,1.4908386155900741,-1.6825252947925253,-0.021757216808758577,-0.49609650584668774,-1.5593374419184123,-1.703124491236355,1.047874932181448,-1.1684143558022484,-0.006333535460455486,-0.22567199152346132,-1.2215949299816253,-1.6221797530595454,2.1366660145919596,12.510625814318864,-0.6549685114604369,25.447493802088076,-0.6583899054182112,50.40401747696465,4.352046460467701,-1.4969795392405914,-33.85884113512977,-27.696918919694795,-10.32601445263824,1.255124407845297,20.94727738077103,0.654018029349194,3.5561106045709288,142.63528005244737,0.47194263948788784,16.343765971209905,-29.193465177255483,2.8830088994160032,-8.740426256732889,-0.5188387423056867,-6.987946160137083,1.2708168534220463,-0.5766778147156462,0.18026149992819995,-15.539288664037251,-0.12516769613963596,-5.944740507334037,-6.204435562636604
