Mutation type,ColoRect-AdenoCA::S.1,ColoRect-AdenoCA::S.2,ColoRect-AdenoCA::S.3,ColoRect-AdenoCA::S.4,ColoRect-AdenoCA::S.5,ColoRect-AdenoCA::S.6,ColoRect-AdenoCA::S.7,ColoRect-AdenoCA::S.8,ColoRect-AdenoCA::S.9,ColoRect-AdenoCA::S.10,ColoRect-AdenoCA::S.11,ColoRect-AdenoCA::S.12,ColoRect-AdenoCA::S.13,ColoRect-AdenoCA::S.14,ColoRect-AdenoCA::S.15,ColoRect-AdenoCA::S.16,ColoRect-AdenoCA::S.17,ColoRect-AdenoCA::S.18,ColoRect-AdenoCA::S.19,ColoRect-AdenoCA::S.20,ColoRect-AdenoCA::S.21,ColoRect-AdenoCA::S.22,ColoRect-AdenoCA::S.23,ColoRect-AdenoCA::S.24,ColoRect-AdenoCA::S.25,ColoRect-AdenoCA::S.26,ColoRect-AdenoCA::S.27,ColoRect-AdenoCA::S.28,ColoRect-AdenoCA::S.29,ColoRect-AdenoCA::S.30,ColoRect-AdenoCA::S.31,ColoRect-AdenoCA::S.32,ColoRect-AdenoCA::S.33,ColoRect-AdenoCA::S.34,ColoRect-AdenoCA::S.35,ColoRect-AdenoCA::POLE.S.1,ColoRect-AdenoCA::POLE.S.2,ColoRect-AdenoCA::POLE.S.3,ColoRect-AdenoCA::POLE.S.4,ColoRect-AdenoCA::POLE.S.5,ColoRect-AdenoCA::POLE.S.6,ColoRect-AdenoCA::POLE.S.7,ColoRect-AdenoCA::POLE.S.8,ColoRect-AdenoCA::POLE.S.9,ColoRect-AdenoCA::POLE.S.10,ColoRect-AdenoCA::POLE.S.11,ColoRect-AdenoCA::POLE.S.12,ColoRect-AdenoCA::POLE.S.13,ColoRect-AdenoCA::POLE.S.14,ColoRect-AdenoCA::POLE.S.15,ColoRect-AdenoCA::POLE.S.16,ColoRect-AdenoCA::POLE.S.17,ColoRect-AdenoCA::POLE.S.18,ColoRect-AdenoCA::POLE.S.19,ColoRect-AdenoCA::POLE.S.20,ColoRect-AdenoCA::POLE.S.21,ColoRect-AdenoCA::POLE.S.22,ColoRect-AdenoCA::POLE.S.23,ColoRect-AdenoCA::POLE.S.24,ColoRect-AdenoCA::POLE.S.25,ColoRect-AdenoCA::POLE.S.26,ColoRect-AdenoCA::POLE.S.27,ColoRect-AdenoCA::POLE.S.28,ColoRect-AdenoCA::POLE.S.29,ColoRect-AdenoCA::POLE.S.30
AC>CA,13.059062603760944,1.027835418678097,1.5214186461999866,-1.6278652237609872,-0.8102747684137235,-5.430930938541106,0.2137398242750992,-1.3511678681250374,-2.5795368489116446,-16.75813749684714,6.147784245956025,-4.560268621807496,-1.4424302088807992,-0.1715418321190862,-0.6991981068879101,13.95068615541214,-1.232284458423719,-3.264681257490361,-2.6278040310758746,-1.742501689574622,-0.5838570587438406,-2.1203229042399094,-2.3432851679085758,0.903522579123057,-4.884024449144309,-0.05521847007518723,-1.282700429378127,-4.591176502950871,-11.183621711889781,1.283911778228814,-4.844667937372553,-0.030568349032938653,-1.0197421465727414,-4.067859887708926,-9.5639753428034,-9.2635476369211,-10.104652081177038,-0.981660985278775,-7.674552785646189,101.31413089444646,-17.18151926617825,-1.436481429141356,-1.8118730840716424,-21.678074803461932,-12.23853034744021,2.3593808459133605,-2.5769330405276447,3.487899020663633,-5.3175787983971965,-0.9514894007341557,-18.98598764167147,0.3764513794458626,-1.8729910861317585,-33.91547778003292,-12.24722226969254,-16.667673871547898,-0.4317909320764881,-5.663545231096059,5.3717170334743285,-4.243254216441205,10.252391558723687,-3.5624127116122466,-0.8428862528150045,8.038159731735679,-1.328184265709897
AC>CG,0.5414886947750945,-0.19751375500719182,-0.4173561191072696,-0.2005070484292513,-0.06721075893954458,0.22736623696095115,-0.48666811856084174,-0.3681278647565123,-0.3474735736436422,-1.8236971524823162,0.3756860037773795,-0.7551719911894613,-0.18805219318102404,-0.0023165309269020454,0.6756778337964306,6.6281586172547495,-0.06601121313313146,2.5968685837639685,-0.34376437744021804,-0.09994945965011501,-0.045575856646572654,-0.48297369430390713,-0.31157555347479443,-0.08558861686683245,2.0808122330875847,-0.0010832734189948467,3.3476106539373522,-0.7181681297151091,1.4793932791710485,0.5132310594857243,-0.6509878661847097,-0.0006262975603366656,-0.10134714759073335,-0.6690618744366859,3.5622256972224564,-0.27683743397035754,-0.1386164543056012,-0.08649089774092786,-0.07016645264685262,-0.2684388638145251,-0.7681933981695981,-0.6781941550317512,-0.01251972303879137,-0.3492859081475733,-0.17755744011506674,-0.07301990464743284,-0.06419198520440171,-0.030348030343260696,0.7675934080191419,-0.38262657302713615,-0.3099344515699411,-0.26434928463913515,-1.4723988394005454,-1.901471018180152,-1.7424892859733532,-0.3682299155212748,-0.0035538926787482476,0.4989529049255088,-0.030186979708614302,-0.03681466960544296,0.9223819953446114,-1.172896697663471,-0.1069302580799656,-0.22450645732915525,-0.052844258755033305
AC>CT,-7.860891916624658,-1.148128606074778,-1.5409839915512364,-0.6051635509198797,-0.8313516955930068,-0.4260602333349528,-1.3959619130109506,-2.217982469225368,1.7027340807140146,-1.1445047536602466,-7.979619897261449,-1.6432793948874571,-2.531264281865876,-0.07099610411049648,-1.2548456346107553,-7.736895997014788,0.9540799185065825,2.208968679727454,-0.8417378626903076,0.31486866142237435,-0.562669693940684,0.2458876169375679,-0.6799607077912535,-0.11125512208651078,-2.139487975134739,-0.007738605890366658,-1.2191686968800508,2.694867836877174,2.6903363830496603,-0.2696934338846553,-1.4168652212080224,-0.0012048472491619836,-0.21206523181706258,-1.45207082613421,0.869399856985432,-9.367775777824715,4.2925497976165055,-1.18322581914276,-3.5369694986072253,-54.286678300548985,-10.026717149515704,-5.307729930306638,1.4506449117705547,13.324756953879575,-11.514225877040808,-4.547225779304474,3.4235643679496874,-17.147805832303405,-0.23770256064214124,-3.1018656875563266,-25.721109884915926,-1.863169344802104,-8.3106765332155,-26.117589283774628,15.10382642415738,-8.962128335846984,0.020786071257160588,-6.531976124627526,-2.3756502453925066,-0.9743525803826409,-14.704040085252897,-24.395492566196964,3.723530000226985,1.018350737626581,-2.060027526657712
AC>GA,0.07784694176584162,-0.5694171041686175,0.03628887861451413,1.2388238411957198,1.0787342275500287,-1.9075469383517705,-1.1785231788100528,-2.051382229710601,-0.5560922877703827,-4.42017974038292,-1.9483170311312525,-1.1921908994258863,0.41963778131603346,-0.1615465476192662,3.836196481712598,0.21935587031965387,-0.27522046823888235,2.9706216474629064,-0.7150840066810411,-0.27629632145935323,0.22125797163145844,-0.9110697359841051,3.4503804911586196,-0.3200882424754343,-0.8125704953907813,-0.054231504044303894,3.995372618728895,0.14389336386751106,-2.3864737393171516,-0.03192712768954831,-1.087423211044936,-0.03095347656341725,0.3355516692335123,-1.2184652219311696,-1.2449186874154483,4.749348509914469,4.473470705660413,-0.6716788862341738,-5.745798743758945,6.092362738266839,-1.6078952185353792,-5.317277371368098,-3.784374171371685,-18.923897282017464,-0.36074472634561516,5.230106982136757,2.9656210119033224,-3.173390004490642,-6.615645945806823,18.247002098858125,55.739664869784484,-2.1081444374223093,-7.890175952036515,19.14292427034593,12.159007114807814,6.785310139229143,2.1581504559889,174.8787701527317,0.2904187250740464,-1.164223757642052,16.10323597258845,-2.7981833947734103,-1.6204249026776871,2.263544794581094,4.443444988301619
AC>GG,-0.19628558287372072,0.873991384559609,-0.23678014112892598,-0.12685772881344123,0.7921455170643432,1.2319068470708214,-0.28334237883687546,-0.5207657174309642,-0.14288499414379055,-1.1472926660569405,-0.746442506057553,-0.3067396453642668,-0.6335883860769183,-0.0048382802653792,1.7283699790601132,0.31435990389701773,-0.027096594022813926,-0.23919909408661988,-0.1640752509026819,-0.056690826990607665,0.8586145385907518,2.2583670597821794,-0.12562636089756465,-0.27944113178045815,-0.405029782315195,-0.0008246363979363525,-0.47535111761709353,-0.48670111669329114,-0.6176318060543029,-0.25259871010587676,0.7362037214224478,-8.554963189433228e-17,-0.04120280114310776,-0.27096446514588274,1.4161408877344202,0.08618936192996918,-1.0941260383545264,-0.23209272436553563,-0.5345521887455741,-2.347863831108037,-3.365893251302845,-1.1059690244278508,0.582657508153338,-3.378759018147526,-2.124033875133004,-0.7722184898463127,-0.2912635487768605,-1.0116455904696462,-0.004782309513036154,-0.5263081275114914,0.3849649377008937,-0.29691788952353004,-3.063363712809697,-5.478481581842547,6.686648091459553,-1.7863214922946995,-0.08708013804740578,7.867038154681653,-0.3398469817131583,-0.29676960379189815,-1.0372581595034585,0.2679549453046617,0.768624695452744,2.418628781050204,-0.631746931098684
AC>GT,-0.31862768545811637,0.7247537484262934,-0.5326328891442182,-0.23786152793540416,-0.35536711710203156,0.6036165667642299,-0.5707851150485969,-0.9190837985714136,-0.25320274365580175,0.9640140006468414,-1.301116411570955,2.454576580727778,-1.0759376606336566,-0.17120218601286719,3.4319788278338743,-1.1421475383719035,-0.04691048492207177,-0.5140565624802325,-0.2933183024701458,-0.10790910162605827,-0.2451647264697626,0.6974326680773935,0.7611763476862154,-0.47277718492765497,-0.779206757731669,-0.023407212583087575,0.17456260399668455,-0.8457632388842576,0.8998610772282665,-0.44902034584085304,-0.47716226362404834,-0.0026775017605183246,-0.07307155896878521,-0.4828060430533974,5.95576871270243,-4.541509968846647,-12.77679932817253,-2.181660068095775,6.24497704309033,-23.742142536422193,-7.305632257393206,0.7832333249989301,-12.301221793715964,-6.834417481582761,-29.67550714048047,-12.721195629030007,-8.425071138909296,-42.21052111871916,-8.025391372498053,-6.1467947898087365,-20.522754326751915,0.35805316947018095,-16.68666790259946,-35.93678893745085,-14.413485491865872,-19.350178336561104,1.7946880954291418,20.069164527675902,-10.04951804575487,-5.5727774905480905,-17.765401685124047,-22.12534262447994,4.647837832588472,1.8428096529100948,-3.748770056866654
AC>TA,-0.8868231721661892,0.49893197890692953,0.15142251715720934,1.2263450407100147,0.5938971554130061,-0.6369925317499425,0.949418939170692,-1.7752335646481878,-0.39405235524067517,-0.47249006500160995,1.822390745221532,-0.6695099503416657,-1.8374438256262153,-0.08056540878137229,0.656532048760972,-0.8186425691863284,-0.15255960676580704,-0.9698698943821494,1.4764322903708287,-0.32518019197704007,-0.1512936793010684,-0.29705314125917415,-0.3697652765170797,1.05814889090259,-0.28569117970770086,-0.039105590950450755,-1.0191828031098105,1.111817982125582,0.64635010136103,-0.8368786154147128,-0.6345379303866132,-0.022432311894509786,-0.46211967916431973,0.35584079152543757,-1.2978597623186572,-0.10039462786143649,-2.6350082016469436,0.01317850131969689,0.7128074588860862,-2.7134135981385485,-12.473391720766342,-4.418162968887939,-0.07427308009538348,-5.5834402458532955,-3.583946139968524,0.2060332198568131,-0.3884906091823553,-0.1800392613668977,-4.800844569159702,-1.554916536667649,-3.9708225736344147,-0.9357306899795546,-10.541495444038377,-35.3040470402257,-2.943353001772137,-7.861703671139408,-0.07952193924951101,-10.957369829856189,-0.49902625407221496,-0.10129516897669211,1.254476098088379,-19.487716044520088,-0.6704414080997221,-0.369882021117222,-0.06606421278644614
AC>TG,-0.13581895831352095,-0.15640727183290226,0.7565150889148313,-0.16708717447286917,0.47804902325291954,-1.388250338783602,-0.3112753580147521,-1.0972254554921619,-0.06741924876236485,-0.4511332486723141,-0.5213722598292955,-0.12075393565652404,-0.5955860990850135,-0.0018217165842124346,-0.4381472255993963,-0.6531240850230695,-0.01927259898045232,-0.27400159393995505,0.874006521168851,-0.06978181675270469,-0.3611306209183009,0.37067787496178295,-0.05038834333090738,-0.7084006630261671,-0.24053049422668926,-0.0005860945198143785,0.3017542236176436,-0.6607008875030953,0.7570030090736287,0.7664246942748205,-0.10469923166279274,-0.0004068504529264297,-0.03137293769175209,-0.10867700784101057,0.7703706246703661,-0.04187293681426037,-0.7877230086843924,-0.33282130587686715,-0.04948532748537547,-0.4255680672863255,-5.665558899122797,-0.8574681480682134,-0.005418140026957168,-8.337792646103364e-14,-0.007434183765685778,-0.024902718189413767,-0.012649427374010902,-0.013133667368891351,-1.527890035623318,-0.28931467153198875,-0.4318245265818448,-0.04611492309210143,-5.512211368206145,-14.895636509168009,-0.26786385400779,-2.053076319687882,-0.003969812610942896,-3.1825932737430698,-0.19026185599283624,-0.018897514751965175,-0.024861740913703197,-9.24706134255065,-0.043009705076922866,-0.05707483853526997,-0.002622220793767993
AC>TT,-0.1624411828580798,-0.3681435811889062,-0.6247295422522681,-0.4748657596438514,0.6300365108286479,-3.470515935472689,-0.7637952808985052,0.29789219750774354,-0.13223947510546588,1.4309255565557986,1.07050299460014,-0.16379022522600128,-3.993129417876349,-0.08098016121191658,0.7573125545014263,0.8418177087638203,-0.04565514123299052,0.28056414269229424,-0.2995048194011196,0.7218475083686687,3.9715421682928342,0.6966443203422636,-0.22989971119151015,0.175112284520629,-0.49249769571860086,-0.05252905228320621,0.3567552155463436,0.4868749030452115,-0.34912662603710454,-0.5520037317618152,0.7726703484097636,0.9710285267697141,-0.13719795483291422,-0.1610839890469396,-0.3738112315173402,-0.5916540439021375,-2.477443138266567,-0.8178891293219019,-0.3525453641672554,-0.9229696602623862,-14.173238896988579,-2.3341382360993768,-0.5022255067206821,-0.01337051433339098,-0.6952385866798917,-0.39926887262714095,-0.24424141836210775,-1.217403521618968,-3.7527424241564558,-0.7574912242474782,-1.0544155622398543,-0.3278886969520087,-13.614177735666166,-37.18236519399004,-0.45876296682682427,-5.064049084700114,-0.12394921709196988,-7.968339829321898,-0.8080367686387224,-0.1777847156810681,-0.7117733442225216,-23.134983702602494,-0.07160682068265489,-0.0674790221491109,1.787217558981932
AT>CA,0.22181895107271743,2.534892348766235,-0.9105054247577697,4.567726599951458,4.622438961565315,8.929965578505204,-1.040040446282773,-1.216166897400273,-0.610826162020015,-0.018872640726814716,-1.9920565371745727,4.6560332266256275,-1.1790278407116646,-0.07283976860877425,7.162044573591562,0.5058542040089362,0.8549187792902211,0.11213115704116794,0.34150931548621877,0.7979016105769926,-0.2540313857794152,-2.8302386357134095,-0.5625623487991942,1.491887735349919,-1.6825252947925253,-0.02175721680875858,-0.49609650584668774,-1.558741089187801,-1.703124491236355,1.045382828017285,-1.1684143558022484,-0.006333535460455486,-0.2256719915234613,-1.2215949299816253,-1.5528372735009173,2.1329373896817376,12.508687221329891,-0.6549685114604369,25.80397612146073,-0.6586944332977822,50.404017476964654,4.26092518190114,-1.4969795392405914,-33.85884113512977,-27.696918919694795,-10.044865906176351,1.24563591573206,20.94727738077103,0.654018029349194,3.5561106045709288,142.63528005244737,0.47194263948788784,16.343765971209905,-29.193465177255483,3.1289416456833425,-8.735973833746606,-0.5188387423056867,-7.004250889354807,1.2708168534220463,-0.5799998673230506,0.4730208520762762,-15.602297872058688,-0.12516769613963596,-5.944740507334037,-6.204435562636604
