Mutation type,Skin-Melanoma::S.1,Skin-Melanoma::S.2,Skin-Melanoma::S.3,Skin-Melanoma::S.4,Skin-Melanoma::S.5,Skin-Melanoma::S.6,Skin-Melanoma::S.7,Skin-Melanoma::S.8,Skin-Melanoma::S.9,Skin-Melanoma::S.10,Skin-Melanoma::S.11,Skin-Melanoma::S.12,Skin-Melanoma::S.13,Skin-Melanoma::S.14,Skin-Melanoma::S.15,Skin-Melanoma::S.16,Skin-Melanoma::S.17,Skin-Melanoma::S.18,Skin-Melanoma::S.19,Skin-Melanoma::S.20,Skin-Melanoma::S.21,Skin-Melanoma::S.22,Skin-Melanoma::S.23,Skin-Melanoma::S.24,Skin-Melanoma::S.25,Skin-Melanoma::S.26,Skin-Melanoma::S.27,Skin-Melanoma::S.28,Skin-Melanoma::S.29,Skin-Melanoma::S.30,Skin-Melanoma::S.31,Skin-Melanoma::S.32,Skin-Melanoma::S.33,Skin-Melanoma::S.34,Skin-Melanoma::S.35,Skin-Melanoma::S.36,Skin-Melanoma::S.37,Skin-Melanoma::S.38,Skin-Melanoma::S.39,Skin-Melanoma::S.40,Skin-Melanoma::S.41,Skin-Melanoma::S.42,Skin-Melanoma::S.43,Skin-Melanoma::S.44,Skin-Melanoma::S.45,Skin-Melanoma::S.46,Skin-Melanoma::S.47,Skin-Melanoma::S.48,Skin-Melanoma::S.49,Skin-Melanoma::S.50,Skin-Melanoma::S.51,Skin-Melanoma::S.52,Skin-Melanoma::S.53,Skin-Melanoma::S.54,Skin-Melanoma::S.55,Skin-Melanoma::S.56,Skin-Melanoma::S.57,Skin-Melanoma::S.58,Skin-Melanoma::S.59,Skin-Melanoma::S.60,Skin-Melanoma::S.61,Skin-Melanoma::S.62,Skin-Melanoma::S.63,Skin-Melanoma::S.64,Skin-Melanoma::S.65,Skin-Melanoma::S.66,Skin-Melanoma::S.67,Skin-Melanoma::S.68,Skin-Melanoma::S.69,Skin-Melanoma::S.70,Skin-Melanoma::S.71,Skin-Melanoma::S.72,Skin-Melanoma::S.73,Skin-Melanoma::S.74,Skin-Melanoma::S.75,Skin-Melanoma::S.76,Skin-Melanoma::S.77,Skin-Melanoma::S.78,Skin-Melanoma::S.79,Skin-Melanoma::S.80,Skin-Melanoma::S.81,Skin-Melanoma::S.82,Skin-Melanoma::S.83,Skin-Melanoma::S.84,Skin-Melanoma::S.85,Skin-Melanoma::S.86,Skin-Melanoma::S.87,Skin-Melanoma::S.88,Skin-Melanoma::S.89,Skin-Melanoma::S.90,Skin-Melanoma::S.91,Skin-Melanoma::S.92,Skin-Melanoma::S.93,Skin-Melanoma::S.94,Skin-Melanoma::S.95,Skin-Melanoma::S.96,Skin-Melanoma::S.97,Skin-Melanoma::S.98,Skin-Melanoma::S.99
DEL_C_1_0,32.08897487040008,71.38697431996695,62.681648972416056,37.23390858204738,71.05447176169496,27.324852526448048,15.668325005421039,33.11591959052763,8.382726198774906,63.087956526861944,28.07766710956696,35.66633622617051,12.329251446791472,51.60114439489149,94.22355181196667,36.765969003398155,65.56829870560476,30.67939595105367,11.536907503698027,71.62181762659118,32.74560108919041,14.526747634698893,31.75343113139976,50.48498449724586,38.68282658953229,38.39590664302211,32.94184259883062,20.99456192414656,5.148266727112967,17.124646682561842,24.500428684239452,4.668879643614438,25.691575248871615,52.27018373777747,6.381579640011668,27.047212513973257,25.2069735203426,38.57905704713749,8.192223270815841,25.950543516628024,23.11558883098838,29.66041618983425,17.558280170871747,79.14178457172649,75.97824867107661,25.586618434534614,63.25972530572903,18.86961698505758,27.56295284439577,51.395893810036895,35.57421040474408,18.071932863660468,8.859239171286648,112.15238538402127,76.20390046642132,10.223167000571951,12.031928066901857,28.80697923035553,14.408944942442899,26.618576607213324,12.611424937405658,71.74376543322357,18.96152592512539,64.58352259076145,3.605158043449646,56.918921712829956,54.71464648063976,13.068492604270316,11.85236086291388,84.75911699600445,25.6973007128337,24.45817454287856,79.04024044261371,46.517392169505655,3.9626089706002894,39.08034390130906,27.634380334760092,4.434152498996575,20.17378012044676,21.497109382718506,15.430558662251768,53.03371922080373,8.27049167441955,100.39658397823081,6.535698974188136,19.952105318566527,8.403306397629295,32.2598010002001,20.285329133583893,30.34039486200298,48.64841659826618,8.689437012808884,94.03219586093607,18.184712501690782,33.15219447409908,58.81504411355413,38.64292332093726,12.055558652139172,18.62703440952879
DEL_C_1_1,16.371622901062253,25.827599833037397,24.76475453759057,16.795964977718775,23.230589655798955,13.985099070030198,11.033780563281741,25.566831579674357,9.66430633478858,25.419426129261144,14.643662892077515,23.415908468498195,9.889493219369367,15.077212419749992,33.147492803347504,19.30616953592543,27.282670630306924,18.434318717579966,11.583504886977344,45.49115678645482,15.524712876353089,14.343048896729357,13.515871114837513,16.85553017483832,43.98633219198368,29.815862722115828,15.187065871967485,12.43075699586826,1.9154598386395376,7.7713758796172705,17.57948972369112,6.004798601897676,9.198370808632019,36.24169885263745,3.3997918904690008,10.350739531847003,14.709087296898957,18.973851423372643,7.427930101059961,11.562306648427906,27.404673861530725,12.530327852556379,12.6729302391376,23.27814184364272,38.26307086551536,13.58242215090116,23.235389714124203,5.505469290255147,14.647334959783281,23.145519308793265,17.591141133202985,10.20574685954304,6.379522678078339,47.10417635371941,27.36452820820923,9.51045376204502,14.429505692047547,13.753075162518636,9.357108361048757,15.383930034054224,10.373599923421162,28.63079666223554,12.057410985311359,25.115831744358214,2.5345565814031725,15.516072964376264,14.987724700315178,10.816603188149525,11.171531185072924,35.511952851206104,12.023177396294724,12.12359414736731,22.685144839918422,13.29778811440061,2.40724660336706,17.561681543454473,15.134334691843712,2.2669367249729966,23.385868420674,10.600966010600455,10.903834967135047,16.35135658855823,6.009943956116063,46.385319042561946,7.5509313915535285,11.171464832951301,9.127234929732543,13.924324248450887,9.52016832999691,14.315462627706719,14.373066661811242,8.520357973097761,45.99051890106511,9.42863526040274,16.040441317425604,23.629827467455907,16.44676921089011,6.264423666930592,18.07249822090942
DEL_C_1_2,9.905644071341053,12.379295880765586,10.831974572601114,9.859764231469606,1.8781920028573256,4.855070351675624,6.136244886279004,12.435663736179565,8.350724347213482,6.002638322971394,7.794143830563378,13.46353986517804,7.85069907490568,2.0608696320980444,9.508535732991824,12.503907973208118,11.831183005166961,9.537077104032246,10.041871619344334,28.438385969135304,1.7519551707594718,11.576692917096214,7.7644085162107395,3.5030077793862953,38.87879102404307,19.34872600040164,7.1459516305879,2.7503930270800594,0.29537129539782747,2.9588057246048485,12.931519492255427,5.564770708472214,3.360213833847605,23.712250557206215,1.9715335281543647,5.3984082705094885,9.235262663298045,8.369547071792825,4.765780289646714,7.169432888687127,23.968446439161273,4.175930222932103,9.961793583349245,6.2847203816793495,20.174322479100745,8.853650079568073,9.880145434953057,0.7916405752933274,8.733449067208232,9.134195473757412,7.229078220852269,5.488152138575773,4.571523608237589,24.53191681739477,6.330782574820997,7.519070106794911,13.178861591003082,5.114538988606889,4.0553409362775925,7.875874351071439,6.807486345081815,10.989394617244052,5.711069341202037,11.190348712608579,1.5058489516612743,4.4475462818609035,4.277007720707874,8.849239599949652,7.624348447509757,13.20673057508036,7.184744563100011,5.589640744037,4.077316972365505,3.6642656750190596,0.3295413529642814,5.946654247499229,6.446744294470182,1.101762187887422,20.341332020002334,5.988238697907517,7.914384320041673,4.162309232462379,4.723554188963427,19.082879536649262,6.372806050189243,3.939488032659428,8.12300119929935,6.049806362462841,5.337920178054757,6.607755298582492,4.651145534081042,6.155621177265884,18.402167635640957,5.258411553453862,4.014945649081902,10.418142605344453,3.816539387740379,1.7517332379649841,15.283936236589254
DEL_C_1_3,6.425632021799215,9.786020944633304,8.544724730226886,6.63123482756648,3.689164763434393,4.287081655830916,4.492064096733594,8.87156436229353,4.861323390920936,6.271515034595446,5.677135900420241,9.029493860125289,4.52352543770321,3.8780838506337663,8.657096668192619,8.27570443656885,8.766707570261243,6.686736490932029,5.892040463908488,17.526298029946112,3.162463868566602,7.274623564659684,5.356003877677042,4.1204737024348965,21.435722538618162,12.098991238066345,5.0513695368968,3.5269519507478,0.5275583081080751,2.4095909683125694,8.109530290846942,3.017215684099754,3.0394145046719894,14.083654387352906,1.3188990789577837,4.224251408023709,5.972761117422276,5.640709111218433,2.995468663718779,5.327473010394421,13.231169128634054,3.5903685500671636,5.941241161429955,7.023134013583918,13.344361528409703,5.918667716391489,8.262297723039438,1.2995719455765178,5.3760605347730905,6.816914411632593,5.896678244143504,4.019463899882069,3.0684891910415435,17.505074865691,6.661521012928967,4.364575705686272,7.096426713243771,4.533880324371564,3.471701675609963,5.191113312612035,5.0395228302738255,9.569632886662937,4.177017795134488,8.802248367896986,1.1265432660259442,4.936131997270696,4.720686973708301,5.183437609943923,4.615655394568056,10.786274863225929,4.9698640482737035,4.065524406130805,5.251701186902164,4.280623028579091,0.7074134860274548,4.992203022775646,5.143148759072047,0.8308230430897161,11.233516810690515,4.015975396275313,4.560239301811382,4.947164297038398,2.7960087198574595,14.513696825572897,3.6309837174818993,3.6972047254977864,4.778521131507114,4.925612248617003,3.934930648127489,4.965431171981208,4.514919894303985,4.0671036331516595,15.172244665499505,3.663939633223641,4.0727301509266205,8.265323047935123,4.799178356167521,2.0557701497392005,8.52542331609414
DEL_C_1_4,2.784860994760589,5.384893307123244,4.277107354047243,2.8363070896186144,2.999900251255232,1.5567318596421882,1.5848567961839883,1.961494194915428,1.1710585809803897,3.3237800891261258,2.251942628195081,2.891014167150642,1.26051112987153,3.038503306495986,5.230961001484316,3.222989399966294,5.589613703000579,2.086425010001152,1.7101953540636154,5.293811091987373,1.2497175357264565,1.8713705265233467,2.4912295583735857,2.7502485149866254,4.622291572739909,3.0829398807443,2.10887644527257,1.0849316163822833,0.313802208025313,1.001974306760548,2.5364240078721623,0.6212388408404406,1.7913424735801309,3.7921104332392592,0.6075076852238663,2.1519781697351155,1.9943712080363587,2.0806855398718858,0.6462873182073502,2.7205192343801583,2.806886403360763,1.7014576998214315,1.8359330975470667,5.224021579063861,4.952077524243379,2.228213640589359,4.480371848574906,1.2185440003738077,1.9398347863009167,2.902803492190025,2.2374174987983078,1.7267493900476587,0.9042494987229588,8.109682388950754,3.979720884567106,1.0286128537729595,1.5209284768921376,1.9437031806336882,0.9932812539392629,1.6113448626119993,1.362436123706678,5.781643617171979,1.1969080172634312,4.448683775772194,0.39693803549199175,3.8497161624205405,3.6775177379223423,1.55463643724869,0.9949784112060482,5.072589678229631,2.0770912766982006,1.5334204513208496,4.784728755569356,3.168261668252881,0.19580618143792416,2.207439247365546,1.7643714360438807,0.30663288704576236,2.3489835767289904,1.549711498626538,1.48089166556867,3.5031609424822463,0.823013122463935,5.941616721165268,0.7627896933903583,1.2786314120230284,1.2398171640013018,2.221395126913975,2.260639406095229,1.9896583331610391,3.2571685266328325,1.0826521324405478,5.994486838233783,1.4406096824107846,1.5757132286863103,4.045027872175962,2.3332083847606198,0.7233491793460306,2.1717302722212692
DEL_C_1_5+,3.2268340886835567,2.9615681994617407,1.7014460965085547,1.2714876776388413,0.8149870350639128,0.8819172831197032,2.929542646052364,1.7033261076847237,1.8043841785576675,2.1382404235406787,2.4508625804767634,3.5044322870711704,1.3797908276936575,2.353446828945346,1.3955251240235782,3.056608553533815,7.582062440280428,1.5349423758506147,2.909313545989348,4.084844505145004,0.9243351477300028,3.0837846922046395,1.3774509356170093,0.7370689137338474,4.772607320460444,2.6233006941834467,1.341792318131613,1.6944626293734781,0.3572929055811445,0.7054106873069421,3.194375770025247,0.638232806233275,1.0275047808921085,2.64114260181675,1.0515534742087893,1.4646725367305526,1.2861036719280698,1.0792646764102656,0.6522780217828338,3.7962851681796557,2.9816152534035574,0.983058243126794,1.9027491616949037,1.8744738519484079,2.360767345478668,1.8352474774120726,2.186842179276458,1.2317585144161738,1.2407578863721536,1.6808054692647971,2.0789581187935213,3.231493751595402,1.1341784533157016,3.3215276623484806,1.4252344893077509,0.9956208624469138,1.5275678257973502,1.9504046267518156,1.2891877501235973,1.048930838842388,2.6236730014543017,6.838789471341446,1.2527654417757044,1.7211016114260258,0.7781976675242415,1.1993164840310429,1.0872657115653164,2.0411557914509793,0.9745398771243192,2.4331129830066027,1.3926357992239542,0.9458802060416062,3.0372182641086125,1.357315602725149,0.40515869534801174,1.7348048801931384,1.2898501332031458,0.3518081595114681,2.3150820358053292,1.1163023624298858,1.8559863132135586,1.6529276446335768,0.7343630254520227,2.5320169932961814,0.8557122108796645,1.4818496243598538,1.963543459569071,1.2539425385361471,3.974572617456583,1.370545575599641,1.0087077378931912,2.0511437517466717,3.73393829893051,1.3829227949952767,1.0095858364913426,1.7707537294419504,1.9899198389496506,1.1805465284419032,2.7253023117965283
DEL_T_1_0,46.71713401713323,81.76618633505895,71.34292946105776,53.870614691440665,31.023876761074447,31.835519779206056,30.24383160969101,60.68944721563173,32.91635260620204,48.55056688677922,41.08022055797232,63.850831357025626,32.45370934589025,28.855428041433388,74.83788740145842,60.775149894391575,62.339510307900134,48.431836385768506,40.77034760575127,128.26049794078176,21.182094815126895,47.18509799811608,43.898458750692754,36.239160843911584,150.67274723968043,86.70843284017866,38.40112942071444,21.114226637669997,3.571139657064487,17.36574787324971,57.04647278864057,21.280013437448595,25.84822250183986,102.19245298705506,9.275309210383481,33.350511877965296,45.17063671716088,41.824651944152734,20.65234774312881,39.5541599485328,93.46601264572715,27.805215916752765,43.44219125062671,65.32496828808625,103.06374521997279,44.239168185743004,68.79472645864523,11.03490287691841,41.024769470409865,51.52552245835872,40.50310970402198,26.665986644125958,20.512532931230126,144.91628332623904,54.71092609536623,30.832897668884467,50.65009719375198,32.82500573888242,22.07126592044273,37.54256732074945,29.406099152369823,70.67606166606336,28.199177616344606,73.71131433422632,7.170907989333312,46.81394083496581,44.987674276351754,37.22494994419013,32.32949047267741,85.4135981072099,38.54254527021916,30.243328675979235,48.64604821811449,38.44560680346693,3.5120441880350795,36.60719997040556,37.143798644343235,5.437446697382956,79.27514553430679,29.741428411851103,32.24790655259519,43.979095107941376,20.463381088948502,113.1824375382694,25.099195067103302,24.879162992595717,32.31623055927119,38.50962154874671,27.627131838032565,36.59059402960507,42.38148488632876,26.00188889656429,115.20912326844504,27.05114213600912,29.282610970060812,68.00705705338422,35.13274427320472,11.31262260215689,60.60601699838667
DEL_T_1_1,114.25760373034296,513.6247117010364,401.7169966818853,254.39027382514269,74.21266707016031,106.97775517799684,45.819582696002,54.31348421131702,33.087981710751855,150.30407618604787,124.22933443853675,104.05413451537055,48.66091829883589,181.6535776853897,379.0327546128672,202.32970636039212,181.5189020942284,113.75761545303567,54.50376017101405,206.86617298206758,10.362375258653048,57.57369780084238,222.00545553719343,223.46550499048683,155.2233250702688,145.2100758110093,104.79603507738943,16.424241567667945,16.699077882996384,42.79952239881483,121.2585783776718,22.197337395138483,165.52235206158784,115.1070012755654,9.339762164518984,195.70481527402362,143.2391109762318,35.933127993821785,18.66246637944689,177.63582825616479,95.38653194411745,93.95211916348447,105.97257638793901,552.4485767615378,285.76010962728134,167.16267736927804,429.41791909030013,65.28751646449173,86.72561550828851,106.63887356584718,89.0694469165123,25.48906911955412,49.75024662792168,749.7058051355033,241.47457446007644,43.10297214194689,52.609614546047204,112.05400228657652,42.1533465915268,43.22151628879316,27.303669063197884,323.9421420151458,26.4168107284535,425.9543743625713,10.886841416652398,428.3182583955353,409.8298953953784,69.649229472148,29.998390872151084,339.01287105682513,171.90374854470275,80.461658584384,316.02024020031246,336.5635500639192,1.8144835187879091,73.44559323234441,111.48764645284308,7.604665997240646,81.08069723278889,83.74219584444577,30.038031867588572,354.42072539419604,49.40337859770881,379.89879791846636,25.329948571651304,63.95341250915077,42.61898175293882,190.87358873024678,85.98792829788252,113.80018564094973,344.7064864394864,24.252977425821637,444.3501929152092,82.96669556576965,52.974257087555756,375.10500434530746,171.07116694990629,7.300905884199727,61.47877669105262
DEL_T_1_2,42.2932886097245,55.17125915582115,46.65659196987684,42.96362645031596,19.06175914477336,19.5252613438874,26.439810506553886,50.285798219285965,35.91221695434454,30.88695704757449,34.92689391510026,58.658456344622,34.78098455701691,16.28946735789856,48.690770885930206,54.792960455040806,33.560239067024966,40.40713273215721,43.919424018175285,127.85368432406231,8.033909617153222,50.49525101765924,34.15938482776151,17.820363704001416,167.7300372274789,81.59095076866201,34.27605481739731,10.312788670934875,1.5992789796735374,14.434019712561204,56.73268321133016,23.901863885154356,14.79283029212206,106.47511235721687,9.799282531767906,23.925647987946128,39.579247487302865,41.829230546572745,19.861312711757822,32.668324494373934,102.66559148962773,20.10742168604192,43.245264962558544,28.08736179741781,92.19642333465771,38.59234123815013,43.472636311150765,6.137721618771007,40.89056421585023,45.59137615989273,34.06513245414808,26.6689450490222,19.77868306682204,106.60768624958104,34.130307651012515,32.299034309678866,56.8018201690244,22.415652742376402,16.625498564863356,36.25984117890881,30.239457253333697,36.48915737517942,25.2138716197022,48.60676146770933,6.60598524088468,20.690331928664058,19.835285211687122,38.34180649999421,32.00483510036588,61.67630975161156,31.497671719197808,25.639846780958017,27.865929390621194,16.772624662784263,0.9930006477622497,29.736975774865716,26.203890920801513,5.369635830771187,87.28081361960581,27.909267395586483,33.44307361989105,18.65149188792834,20.511527095642883,86.26547675185674,27.23247877459642,15.958649728850213,35.34294756402915,25.855778503499877,20.260749795614245,30.616416794490036,21.52633249771828,26.440116872998153,76.48818533512022,23.528811790124138,18.059655044640976,45.06826496511396,15.29982476173337,8.583807617466201,67.30281667037374
DEL_T_1_3,41.67069030360288,87.08213201782873,70.27198164680591,53.59523074515607,28.715843525763944,24.434810431767367,25.330217954165374,41.51060821046949,28.764998876407898,41.72446675075698,38.15494330603324,53.9037572133735,29.69693221322246,33.44419757925828,74.72522430299153,58.24329601968709,37.42250538825256,39.85195478056519,37.45286006785172,113.5484177089334,10.13720611190812,41.96369564578802,44.8021939149842,35.680487424771485,131.83303214467108,71.41222328435936,36.33672721033657,10.87251330648049,3.206759626228785,15.571778362493982,52.638384477757256,18.676172375828397,26.40871640201975,88.65304672217276,9.183292141441791,35.16812412577109,41.18415285163088,36.86548748330025,15.857931261186389,42.02546123149015,80.73492259903173,25.066302178576635,40.62005895759415,71.68682464849485,94.91087793122347,42.92431966114816,70.94635741538289,12.880146560281574,38.804318789653024,46.83152536660836,35.29180964132104,25.090813088089728,18.716833691360822,144.31393137652182,51.9872896806088,26.72759044109373,44.5891805311494,28.231295433747615,16.342965810876073,31.620439082050343,25.24590081496847,55.23438495757845,21.7900786396231,73.82449403719909,6.240536585029712,54.40732597464017,52.070209192380226,34.16222172743595,25.50164015079469,79.35995409131385,38.29248455231259,26.953700982237187,56.70418866636594,43.408462004940944,1.2630210601049667,31.90010237503432,29.346813950338493,4.970058960821895,68.4748059459232,28.635373696437007,26.811281470065644,47.04780006904259,19.038751205114664,100.4806292328613,21.41782007568923,18.405260066416858,29.404373597844874,36.280121374294424,23.56968439987407,33.85835513010354,47.5589086195947,21.899831352024364,97.48654583928013,25.335221548018303,20.423934499352043,66.86500662075021,28.57462498922519,8.331014182791023,54.43156037465797
