"tool_name","cancer_type","cpu_seconds"
"deconstruct_0.00","Breast-AdenoCA",30.4140000000001
"deconstruct_0.00","ColoRect-AdenoCA",18.322
"deconstruct_0.00","Eso-AdenoCA",27.9459999999999
"deconstruct_0.00","Kidney-RCC",12.228
"deconstruct_0.00","Liver-HCC",21.8630000000001
"deconstruct_0.00","Lung-AdenoCA",12.847
"deconstruct_0.00","Ovary-AdenoCA",17.864
"deconstruct_0.00","Skin-Melanoma",8.57000000000008
"deconstruct_0.00","Stomach-AdenoCA",26.1729999999998
"deconstruct_0.03","Breast-AdenoCA",30.3830000000001
"deconstruct_0.03","ColoRect-AdenoCA",17.6349999999999
"deconstruct_0.03","Eso-AdenoCA",31.2529999999999
"deconstruct_0.03","Kidney-RCC",14.292
"deconstruct_0.03","Liver-HCC",22.4139999999999
"deconstruct_0.03","Lung-AdenoCA",12.2750000000001
"deconstruct_0.03","Ovary-AdenoCA",18.3969999999999
"deconstruct_0.03","Skin-Melanoma",8.53700000000006
"deconstruct_0.03","Stomach-AdenoCA",26.116
"deconstruct_0.06","Breast-AdenoCA",29.4399999999998
"deconstruct_0.06","ColoRect-AdenoCA",18.0740000000001
"deconstruct_0.06","Eso-AdenoCA",27.2230000000002
"deconstruct_0.06","Kidney-RCC",12.701
"deconstruct_0.06","Liver-HCC",21.6979999999999
"deconstruct_0.06","Lung-AdenoCA",12.7619999999999
"deconstruct_0.06","Ovary-AdenoCA",17.7950000000002
"deconstruct_0.06","Skin-Melanoma",8.47700000000011
"deconstruct_0.06","Stomach-AdenoCA",25.8800000000001
"deconstruct_0.10","Breast-AdenoCA",29.9260000000002
"deconstruct_0.10","ColoRect-AdenoCA",17.432
"deconstruct_0.10","Eso-AdenoCA",27.6440000000001
"deconstruct_0.10","Kidney-RCC",14.4090000000004
"deconstruct_0.10","Liver-HCC",40.8799999999998
"deconstruct_0.10","Lung-AdenoCA",19.3320000000001
"deconstruct_0.10","Ovary-AdenoCA",18.38
"deconstruct_0.10","Skin-Melanoma",9.1599999999997
"deconstruct_0.10","Stomach-AdenoCA",25.384
"fitms_0.001","Breast-AdenoCA",3.79899999999994
"fitms_0.001","ColoRect-AdenoCA",3.00100000000009
"fitms_0.001","Eso-AdenoCA",2.90100000000007
"fitms_0.001","Kidney-RCC",3.49399999999994
"fitms_0.001","Liver-HCC",4.94399999999996
"fitms_0.001","Lung-AdenoCA",3.49699999999996
"fitms_0.001","Ovary-AdenoCA",3.18499999999999
"fitms_0.001","Skin-Melanoma",3.49599999999998
"fitms_0.001","Stomach-AdenoCA",3.24299999999998
"fitms_0.005","Breast-AdenoCA",5.71299999999993
"fitms_0.005","ColoRect-AdenoCA",4.47100000000003
"fitms_0.005","Eso-AdenoCA",4.57999999999997
"fitms_0.005","Kidney-RCC",5.61699999999996
"fitms_0.005","Liver-HCC",38.895
"fitms_0.005","Lung-AdenoCA",5.71200000000001
"fitms_0.005","Ovary-AdenoCA",3.91099999999996
"fitms_0.005","Skin-Melanoma",4.12400000000002
"fitms_0.005","Stomach-AdenoCA",3.46700000000001
"fitms_0.010","Breast-AdenoCA",13.782
"fitms_0.010","ColoRect-AdenoCA",3.01099999999999
"fitms_0.010","Eso-AdenoCA",2.90600000000006
"fitms_0.010","Kidney-RCC",10.177
"fitms_0.010","Liver-HCC",28.925
"fitms_0.010","Lung-AdenoCA",3.53099999999997
"fitms_0.010","Ovary-AdenoCA",11.347
"fitms_0.010","Skin-Melanoma",12.743
"fitms_0.010","Stomach-AdenoCA",3.26599999999996
"fitms_0.030","Breast-AdenoCA",17.702
"fitms_0.030","ColoRect-AdenoCA",4.07999999999995
"fitms_0.030","Eso-AdenoCA",2.91800000000001
"fitms_0.030","Kidney-RCC",10.308
"fitms_0.030","Liver-HCC",31.0590000000001
"fitms_0.030","Lung-AdenoCA",12.698
"fitms_0.030","Ovary-AdenoCA",15.882
"fitms_0.030","Skin-Melanoma",12.8860000000001
"fitms_0.030","Stomach-AdenoCA",11.6450000000001
"fitms_0.050","Breast-AdenoCA",17.6229999999999
"fitms_0.050","ColoRect-AdenoCA",4.02300000000003
"fitms_0.050","Eso-AdenoCA",8.381
"fitms_0.050","Kidney-RCC",12.717
"fitms_0.050","Liver-HCC",30.147
"fitms_0.050","Lung-AdenoCA",12.6080000000001
"fitms_0.050","Ovary-AdenoCA",13.2820000000001
"fitms_0.050","Skin-Melanoma",12.717
"fitms_0.050","Stomach-AdenoCA",10.545
"fitms_0.060","Breast-AdenoCA",25.578
"fitms_0.060","ColoRect-AdenoCA",6.28600000000007
"fitms_0.060","Eso-AdenoCA",14.008
"fitms_0.060","Kidney-RCC",21.134
"fitms_0.060","Liver-HCC",29.9999999999999
"fitms_0.060","Lung-AdenoCA",12.589
"fitms_0.060","Ovary-AdenoCA",13.2179999999998
"fitms_0.060","Skin-Melanoma",12.5520000000002
"fitms_0.060","Stomach-AdenoCA",10.562
"fitms_0.100","Breast-AdenoCA",16.0300000000001
"fitms_0.100","ColoRect-AdenoCA",10.966
