# Original paramaters
"","SBS1","SBS2","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS13","SBS17a","SBS17b","SBS38","SBS40"
"prob",0.660377358490566,0.141509433962264,0.858490566037736,0.830188679245283,0.830188679245283,0.773584905660377,0.830188679245283,0.122641509433962,0.00943396226415094,0.00943396226415094,0.141509433962264,0.245283018867925
"size",1.03511550165299,0.987672393050735,1.03529072294525,0.792453107823627,0.896753661865613,0.651061835240793,1.17125267958058,2.7485598659148,0.76103025552547,0.70519995872829,1.01568732607335,2.65405283523322
"mu",392.854652005888,441.773481165246,4997.89321269182,95299.1918632366,25757.841137218,5994.67675449589,3893.77903750308,333.321999682635,922,5155,1169.06223515702,4389.34630106811
# Parameters derived from synthetic exposures
"","SBS1","SBS2","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS13","SBS17a","SBS17b","SBS38","SBS40"
"prob",0.67,0.13375,0.855,0.83875,0.845,0.77875,0.8225,0.135,0.01,0.01,0.1325,0.24375
"size",1.04570362875296,0.991875092493462,1.07858442465763,0.792519556271027,0.964117637414937,0.692141279814795,1.1133118988786,2.80144619265112,1.24412308216519,1.38206739723181,1.20499677604411,2.61590292446769
"mu",410.978699107591,420.91199987357,4788.66423558571,97894.8176437738,27062.3498728313,5889.42035782223,3933.36464080627,326.232114428047,909.995600818027,2018.4762965024,1171.95242361501,4225.98792876347
# Difference between original parameters and parameters derived from synthetic exposures
"","SBS1","SBS2","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS13","SBS17a","SBS17b","SBS38","SBS40"
"prob",-0.00962264150943404,0.00775943396226414,0.0034905660377359,-0.00856132075471694,-0.0148113207547169,-0.00516509433962264,0.00768867924528305,-0.0123584905660377,-0.000566037735849057,-0.000566037735849057,0.00900943396226414,0.00153301886792453
"size",-0.0105881270999659,-0.00420269944272644,-0.0432937017123711,-6.64484473995586e-05,-0.0673639755493237,-0.0410794445740021,0.0579407807019838,-0.0528863267363247,-0.483092826639715,-0.676867438503521,-0.189309449970754,0.0381499107655374
"mu",-18.1240471017038,20.8614812916757,209.228977106119,-2595.62578053717,-1304.50873561324,105.256396673656,-39.5856033031864,7.0898852545875,12.0043991819728,3136.5237034976,-2.89018845798932,163.358372304638
