Mutation type,ColoRect-AdenoCA::MSI-H.S.1,ColoRect-AdenoCA::MSI-H.S.2,ColoRect-AdenoCA::MSI-H.S.3,ColoRect-AdenoCA::MSI-H.S.4,ColoRect-AdenoCA::MSI-H.S.5,ColoRect-AdenoCA::MSI-H.S.6,ColoRect-AdenoCA::MSI-H.S.7,ColoRect-AdenoCA::MSI-H.S.8,ColoRect-AdenoCA::MSI-H.S.9,ColoRect-AdenoCA::MSI-H.S.10,ColoRect-AdenoCA::MSI-H.S.11,ColoRect-AdenoCA::MSI-H.S.12,ColoRect-AdenoCA::MSI-H.S.13,ColoRect-AdenoCA::MSI-H.S.14,ColoRect-AdenoCA::MSI-H.S.15
DEL_C_1_0,183.24335596199523,89.1291526036258,242.6031214864452,356.7973301208163,399.07166237734083,613.3648544701081,62.34253329308815,224.71976229714545,305.11842758849787,385.0444747052353,1065.1041971283767,254.75052300912213,311.77566986645627,246.75600770762154,377.16887236579555
DEL_C_1_1,65.51290183603058,11.900255101912867,86.37170515720022,108.33847634255801,8.248064231022644,4.753896021310466,42.058013854415044,157.63884788085045,29.03881945451587,4.487388946519958,40.77336384174157,118.92077502355883,17.748642639364025,106.85689898737404,57.25175023241641
DEL_C_1_2,54.86240495788211,0.05592675104944275,60.05688868108382,97.918865090466,0.2564163030802876,0.3951633495001988,23.348134085238097,140.83517885013336,0.1930162114700625,0.24786632571195874,0.6818612895834074,101.97687648827124,0.19881796904202823,94.30865007052083,0.23574643616056823
DEL_C_1_3,114.02218524607547,72.82259450368011,180.57579230265347,198.18446701655867,219.66737249526284,318.90600363780266,74.14316052865986,144.192314823996,221.6558194601763,203.74666679148126,630.6010225333815,162.00046190367942,198.32273265584257,148.0615774693069,324.44930525326953
DEL_C_1_4,120.42483512274819,79.85809951257886,176.26955892827976,232.21500581408407,323.86862674181344,491.8516818089576,49.38817581945118,105.45948454479228,264.62756807704244,309.88817716897586,878.4255496698984,153.28278608836257,261.4807139717386,148.31728149987708,343.09360497911814
DEL_C_1_5+,444.7448955269075,312.94337991225115,668.3001347118366,851.4433540758365,1233.0234779472314,1865.5451256654464,195.0149680908104,361.2163372001852,1027.6200218360566,1176.722969912368,3360.9349555269414,557.0229906847151,1005.5162388253466,537.1549575937396,1350.0266798812806
DEL_T_1_0,442.6402267335924,161.676516226694,573.0165596535916,826.9009422577319,662.7347581154912,1007.8485826273416,182.10747467169347,721.032803709762,537.5819242961177,634.7260903081053,1794.2876469913601,678.77562403221,533.1168234281864,641.7101791683153,693.5305932441012
DEL_T_1_1,218.50493051160305,1.202544071717131e-13,239.09303834868086,389.90820510060837,3.531708350916487e-13,5.10221984289526e-13,93.03832524348928,561.5426949419164,3.6354066484034534e-13,3.264791342527034e-13,1.0197698676556654e-12,406.3711215590413,3.2242098285581143e-13,375.7833405916302,5.372394338194451e-13
DEL_T_1_2,441.16845596701376,140.46076521589313,557.3234213453127,822.8009306648846,587.9248928064632,896.4182196468832,177.9279852878057,765.929554391292,470.19672190876804,564.1012051776655,1586.216221771851,692.6789514585481,469.6050983564576,653.9695814697316,600.6623667797024
DEL_T_1_3,772.8487044431286,398.01990362857845,1052.7116718486664,1485.842471873208,1687.4062775748948,2576.845657490288,293.23496159364925,933.2872587059547,1337.9483959105773,1620.795604913866,4543.063048260779,1071.1170136484816,1342.0644743173605,1030.7371553999924,1698.8022736458263
DEL_T_1_4,1472.3764882434823,911.1683467344575,2073.4585622389263,2887.80878330092,3920.63981079713,5997.955143333699,524.0404540692135,1345.2000670057705,3077.9029446788722,3770.5714913578986,10530.274027962301,1888.9586492734131,3102.940552521949,1844.8084391824161,3880.1506043493896
DEL_T_1_5+,23074.51361287723,14650.600873127481,31851.1045001078,46513.56796990297,67170.94848713758,103517.19712991001,6679.328936712382,18056.438464161245,50562.62742299933,64931.191956549956,178620.73903949006,28470.98252178715,52082.45886243259,28326.701904661335,61756.25936855996
INS_C_1_0,1.1167311026217943,1.202544071717131e-13,1.2219524370419614,1.9927359020402646,3.531708350916487e-13,5.10221984289526e-13,0.47549861365594964,2.869922392247107,3.6354066484034534e-13,3.264791342527034e-13,1.0197698676556654e-12,2.0768742819200035,3.2242098285581143e-13,1.920546796373051,5.372394338194451e-13
INS_C_1_1,8.972110854414538,4.082580895092165,11.657345339800251,17.497822807714023,18.718060328966196,28.84641626482577,2.943694421174185,11.56467666139233,14.089935184940543,18.093922977834936,49.77499714755307,12.661551560417522,14.513456025629809,12.265486170505516,17.209186628849746
INS_C_1_2,7.230674032091674,0.4711514075544255,8.124296521510916,13.074363467793216,2.160163067750129,3.329028860741163,2.9776227690741135,17.255979897850025,1.6260529712260139,2.088134319502588,5.744297680733673,12.983003378002163,1.6749295141156029,12.07004352202221,1.986031069903986
INS_C_1_3,20.057323351418496,20.31394624783051,41.29827622818637,29.08315508106084,42.485099349007804,56.77119139176888,22.462853803100145,19.26905754321883,56.94930017872746,37.2562871649129,133.58129066652708,26.91473334098907,45.358644285608854,22.480382802906227,93.38182871967012
INS_C_1_4,96.72842456513466,78.91539001439793,162.92686328270074,171.58130407438304,254.9117267167339,374.477017949565,62.832677059051306,79.00163904817948,244.58248415379853,238.3659820206786,721.3490702287003,122.44070250173671,223.85827329664474,113.05825523733158,349.01321771194887
INS_C_1_5+,447.1250242114846,523.4679066426474,1017.9992049824054,583.3745566129234,945.3268936929355,1206.906414593277,603.1069679627819,390.84679887181295,1428.69008205496,804.3206990056851,3105.5829999948055,592.3210586301753,1089.5904091661637,470.38811610903116,2429.2247077151314
INS_T_1_0,68.63090326635042,57.85333703911424,128.69592154006443,105.45714299761927,128.51064803954282,174.55424161140857,66.16089955603215,80.75774614110294,164.1416784839863,113.93420087316876,397.36049627807176,96.62534931394491,133.1641885989745,83.26158251170497,264.79760430642
INS_T_1_1,28.043190793101616,0.5992894714696122,31.441293196887806,49.58751436081104,0.3347870205956572,0.10137594998848895,12.68297776571741,71.56861128049013,1.441442819051153,0.14202390445410676,1.8718224459239945,52.02251126631912,0.8510846642567952,47.9417565503401,2.895496791240942
INS_T_1_2,81.00474136911856,14.50355440545124,97.49794328080371,146.61603307140837,54.94940669437998,82.69857533697048,35.54568385929884,173.0259370505293,47.05522667819615,52.24807816062367,150.81873377411478,138.55065878438708,45.43698175854236,128.91967469157677,62.903928214839624
INS_T_1_3,102.83598951825022,82.57365921674631,200.88092651332946,142.82050844908372,124.53265039428436,148.2670308828567,117.76674887244785,156.76628914923018,218.9791932255676,101.25920035112944,434.50695943661333,158.19317967561364,158.83934026009786,131.5703243497145,386.9577706428046
INS_T_1_4,252.95603185599498,310.29886711885507,617.2963880477789,286.76549302901594,425.8480366499043,485.00577937982143,400.91825100541496,266.7716119280347,811.9454502957349,336.62417893053464,1537.924309792099,354.22727357120147,574.5568790427513,267.95759114002965,1460.5747310405013
INS_T_1_5+,7114.401980689696,13304.741428827816,24518.478064358747,2684.011060554255,7659.368257076377,2639.1369974600757,19427.65659446764,7061.187459571682,32060.192719739625,3389.3689388735816,42066.93004129627,10265.169310364832,19015.071444219044,5852.750539999087,64247.801065921674
DEL_repeats_2_0,67.81105350934315,13.147745990343925,88.3942570961808,114.35297701214253,19.20512178515016,22.53969789098203,40.87806867737045,157.4573568265228,34.704857066407044,15.473282021189101,67.77971677535695,120.96846701754063,24.960498858363437,109.45626086864694,61.70858073163515
DEL_repeats_2_1,161.00689562894675,82.32062501323625,227.9799578857296,296.95584820492456,304.3856337821271,456.5391448716834,77.2476666295969,217.954138758858,265.1316544563562,288.7387344342245,839.1350622695895,232.18449683042905,253.91803928777853,218.46895605715008,358.1841744717378
DEL_repeats_2_2,65.36506337251583,40.29077549466007,95.37929385212152,123.43651936196969,156.42277600592413,236.20010185078908,29.398625304239506,68.4794859454985,131.69947585915452,149.07669291276687,427.4732767582167,87.23190165503736,128.22454679338554,83.26810934467534,174.16905915708196
DEL_repeats_2_3,25.053789356830794,19.63576607276698,41.40661232818432,44.744799145943844,64.4783391288467,94.97796248065887,15.674376531561924,21.673695949697137,61.130195347499146,60.40547883642049,181.8538734008192,32.099081540769596,56.25783656105004,29.749082974796767,86.68075557621464
DEL_repeats_2_4,27.127643704551435,16.671616267653743,37.85499988941818,53.57189622480045,73.167969234343,112.19754200061992,9.151257436261185,24.390939134012974,56.688348064114834,70.4822086692304,195.89784736097306,34.63863531460904,57.533767037766886,33.97152662096453,70.77576905797643
DEL_repeats_2_5+,44.12699566813143,1.3320207944038296e-13,48.284756974545196,78.74182810044097,4.1253409496875077e-13,6.017067468747791e-13,18.789057827560793,113.40335437353858,4.0822609000380517e-13,3.838629781474307e-13,1.1776284298742967e-12,82.06650842479405,3.684495801902841e-13,75.88931656424228,5.918173868855023e-13
DEL_repeats_3_0,36.65362631658805,2.128905589151798,42.60992719758385,64.04618179127931,2.0943293727809023,1.9103784561617712,17.917254934073046,91.97437225863364,5.355678104394398,1.4474991718682566,8.687932670977697,67.52777826964618,3.503254883795618,61.95136573472196,10.147382210976422
DEL_repeats_3_1,192.9920441310072,164.49135319347675,345.7030726376946,320.74207041939934,454.1424173981698,648.3303658010815,155.1606871128404,180.45953648842752,489.75319970325233,416.418475031455,1329.7052281661686,253.85672672918977,425.67904832843004,226.50782094487838,739.299747504889
DEL_repeats_3_2,72.47945513672312,52.62009960182806,112.29559987060404,135.67688151511823,195.19070849594576,292.893927867721,36.191749800249475,60.788483712939495,169.63685879228316,185.21524991147584,537.7897205604029,91.68830981723045,162.6379316376983,87.25489533277812,228.8590066033202
DEL_repeats_3_3,15.57705589865308,12.76051197408525,27.270059424114706,26.25395958160401,36.27704535642241,52.08748438126042,11.916702637528717,15.040823637174284,38.264808187019,33.39446452144287,105.5102001337489,20.620176618606507,33.57728007029605,18.535825112181346,57.19139401716602
DEL_repeats_3_4,12.082841804022923,1.206140647347317e-13,13.221318860156835,21.561065689870087,3.5481981453267937e-13,5.12763227694672e-13,5.1448146410070486,31.05207527034512,3.647819266504415e-13,3.280731299164459e-13,1.0241548277172944e-12,22.47142874087462,3.2369955500399127e-13,20.77999176643204,5.387554880712801e-13
DEL_repeats_3_5+,17.255797156673065,1.202544071717131e-13,18.88168363824827,30.7918767836742,3.531708350916487e-13,5.10221984289526e-13,7.34743359996164,44.34621596886414,3.6354066484034534e-13,3.264791342527034e-13,1.0197698676556654e-12,32.091988164908564,3.2242098285581143e-13,29.676406316889977,5.372394338194451e-13
DEL_repeats_4_0,23.351574315088648,1.7002022624876292,27.5196878778765,40.62605978923958,1.8258773745618464,1.788250826212594,11.732736866252743,58.16126344135427,4.317014240253937,1.3157267630168485,7.283687384643539,42.888578538384955,2.8790731478219107,39.28183756014675,8.080513817067128
DEL_repeats_4_1,72.71605608219981,51.43905561895437,113.60259191844686,133.48178233695916,181.92527505150667,271.10173236688587,39.379965787558405,68.58210747648828,163.52130197767198,171.80128755306438,505.70792402619327,94.78640418166248,154.27679274749022,89.15583920656516,225.08223374233845
DEL_repeats_4_2,15.710051127596259,9.817986218330832,21.653803828094752,31.557312789851395,44.820699729684925,69.03998577261282,4.6510155846302625,12.829863287896176,33.83391059892878,43.31163766464782,119.2657105690224,19.575483567127698,34.80011446193905,19.421693355604027,41.415078164023925
DEL_repeats_4_3,8.19143838700799,0.13073552415731318,9.02217456297094,14.664741798668407,0.5994040268146549,0.9237419777705501,3.4598034808523344,20.68339651662408,0.45119866797005204,0.5794174237703831,1.5939329824021646,15.105395235189388,0.4647609758634258,13.98623964303799,0.551085720542232
DEL_repeats_4_4,9.38535456641519,1.202544071717131e-13,10.269667297712235,16.74757061387876,3.531708350916487e-13,5.10221984289526e-13,3.9962378360576403,24.119717957258153,3.6354066484034534e-13,3.264791342527034e-13,1.0197698676556654e-12,17.45469565585325,3.2242098285581143e-13,16.140870978731126,5.372394338194451e-13
DEL_repeats_4_5+,9.43406059235274,4.213594757875767,12.570186577873757,17.88786339373785,17.58841855615329,26.808231312587957,3.7368732602364823,13.233981730503722,14.092570825920479,16.871718887654076,47.474954357397905,13.720769302567643,14.061741256772912,13.085899514338205,18.026299421803216
DEL_repeats_5+_0,39.145567436268514,0.816511207986271,43.30257491428633,70.0110463818559,3.2436519654720417,4.9128982492582445,16.673141870259972,98.54869477032904,2.688090213692445,3.0978684418403755,8.828882297877271,72.09236008530219,2.6375927486838773,66.72619678093974,3.518339874158388
DEL_repeats_5+_1,86.44924998203248,56.3797223192517,122.30100654038502,171.6272603065621,247.07681979861002,378.80878831591446,28.825228924376123,69.06625741503916,191.6136600345254,237.97903478259497,661.6699278110034,107.36985035692649,194.37502993287487,105.8123305424473,239.403281564704
DEL_repeats_5+_2,13.194150662311664,9.027631755248674,20.028653748978822,24.726261030834166,33.82520538121532,50.828239309955286,6.410548292745491,12.214492363608858,29.191071923916244,32.12795235233127,93.02539927740682,17.078305666662963,28.08167630422889,16.25077725032416,39.21189756762532
DEL_repeats_5+_3,5.145648385753903,3.1250665150723584,7.26662520236382,10.005601500884296,13.196396676421163,20.14255284803264,1.9284812101328808,4.982969024640587,10.491351471091624,12.671207155098307,35.55214314942322,6.7044090311398,10.50951711476677,6.510387822664314,13.34621250019972
DEL_repeats_5+_4,2.617286572573807,1.5693976765617266,3.6086438456178067,5.19038653474501,7.009263854205123,10.769989126114622,0.8446726693379538,2.3997468934630097,5.367981660725938,6.76153179334002,18.71475667506233,3.3558987633626196,5.480432285899695,3.2983654623366867,6.64393876448016
DEL_repeats_5+_5+,2.050343717680772,0.8466901298765643,3.0023514587218583,3.4451863164241825,2.007938895944902,2.7724541691227635,1.367714656646833,3.807307429733475,2.435270030768705,1.7999418107482033,6.101855247395688,3.335110980778075,2.0163026058852194,3.00794197247154,3.8558772976604567
INS_repeats_2_0,25.618822436026917,11.946231416660412,38.262004960733215,43.36276237631287,30.700800623258395,43.17729691317539,17.032520379708437,44.04609239445903,34.975770793137784,27.865453898157497,91.43155691816763,40.44903480624527,29.705388345040085,36.57260240064393,54.04106348649776
INS_repeats_2_1,45.60350997054024,5.002499759996941,52.249797401105944,83.06801509744584,22.463962069847845,34.53816687712808,18.513954661608107,103.34718527981096,17.142219839652814,21.67941203046743,59.928012749005056,79.97081781312842,17.533580693899935,74.58560065634316,21.159110534467512
INS_repeats_2_2,45.8328022413574,21.90999731667761,62.69308889453714,86.07773576711624,87.2016126528918,132.10947993501296,19.59495910488473,62.624937181242295,72.17356004410945,83.29651687682119,237.27739670714854,66.1618107914405,70.8624750028116,62.81562774967904,94.38511849691727
INS_repeats_2_3,17.23891311695289,14.504867477990862,31.59829216332229,27.469786479079435,35.712151394122905,49.74576687866344,15.340683076235067,18.612006592844754,42.06051113339529,32.2039655110925,107.49127632127866,23.620560909098913,35.23832521379579,20.67270585125611,65.8549581802078
INS_repeats_2_4,78.95862663810294,78.87961193226501,157.05693055641933,121.05249180706006,187.23669390165185,258.58365491678734,79.64425485191548,66.63616095391164,226.92019542364486,167.8664334030781,568.8514029853382,102.27406400198745,187.93485982581595,87.50071605917198,359.19605470018496
INS_repeats_2_5+,529.9791431776781,514.6480961568697,1030.2605651399267,830.9999441063366,1274.6005443807965,1777.8717716075626,506.82083512505443,446.786374834451,1494.2988561826737,1150.440588096778,3830.7874281933564,684.7573127170207,1254.2675120484262,592.4716872146396,2335.4565184193884
INS_repeats_3_0,9.445348454435317,1.0439607933091286,10.809474164296638,17.22993302552578,4.768092639871325,7.344963193742584,3.8042437502508757,21.344013284336782,3.5981915816151973,4.607725863122874,12.6867474234778,16.54062236306749,3.7015358384446357,15.436151951443565,4.403382445820782
INS_repeats_3_1,49.275708419850545,25.853385224079194,68.63945751090247,93.10211480021529,103.28485681862233,156.55232950260668,20.93497966410771,61.35370204763965,85.26439805250874,98.6932065117385,280.85813359209527,69.05739408899012,83.82243168057477,65.82706093760928,111.3131863577827
INS_repeats_3_2,8.636190637619071,4.43355128368004,11.979465786532465,16.290746297315806,17.686822831221267,26.8035203893626,3.678432849314938,11.011859916796036,14.615264242015803,16.89834768966605,48.1068460802045,12.19324133131359,14.361138025105683,11.610290228542201,19.09277615028078
INS_repeats_3_3,1.4204082587032476,2.533284804990688,4.705101337002326,0.6773331326637559,1.633851129026575,0.803072012611096,3.663788762507425,1.427271855666118,6.14999631052941,0.8281789263727346,8.404971286432236,2.0435077214349597,3.713598282733824,1.2146101838432164,12.206222109974044
INS_repeats_3_4,4.730493811192962,3.872103808738361,7.992701934843014,8.369476688780962,12.430366593874806,18.241935995386466,3.104215655664172,3.874156403271225,11.980739151977208,11.615285544138365,35.22005828369308,5.993366478339881,10.942978786486778,5.526182766044603,17.13669185857131
INS_repeats_3_5+,62.724083223412,52.10179047702198,107.16447814566412,110.08576319682209,164.11655531412077,240.07485338210998,42.5086020526876,51.290125435298215,160.39260293813658,153.01735604908757,466.8317277924866,79.5170316341205,145.57899061714284,72.99428231440001,231.06685278967726
INS_repeats_4_0,5.497860843636379,0.30211235293567984,6.152033873702539,9.920671652913718,1.3851427304657413,2.1346444603225807,2.276094442072578,13.278637230946705,1.042659920480845,1.3389563575436485,3.6833664517682116,9.92699032023708,1.0740006044710986,9.220996681331942,1.2734855715415725
INS_repeats_4_1,47.307003140550684,32.71596531716375,75.4799815934059,83.92233592613655,105.42998479484444,154.82080649703417,29.206768671266744,51.3937417279071,101.33195938750937,98.56018309817772,298.48937871767475,64.20971028269682,92.67303323706872,59.28223583106032,144.72854729907087
INS_repeats_4_2,1.7150474568417384,1.342129453291236,3.391466388295952,2.2901986370815735,1.6330839120050387,1.7400811626003763,2.073860586705224,2.852338513174,3.4576395016361308,1.238411915336013,6.181589773255908,2.726683189292564,2.37439283548568,2.2422724581876956,6.34935904246964
INS_repeats_4_3,5.035421175309225,4.7555353615888265,9.551832703928422,8.090610010183049,12.370872467971017,17.444111335266776,4.527964607610544,4.192009350648819,13.961946945880605,11.248451476021334,36.7337641199806,6.471612382654984,11.90436592163908,5.668658286567904,21.489682991354908
INS_repeats_4_4,9.576990993371387,9.23812600870254,18.495297136523963,15.124375596882953,23.21701271378837,32.49149676240619,9.002917699729272,8.017646387040681,26.910892198692032,21.002440780748763,69.52415233795419,12.34584550552034,22.69349993197962,10.719714380088176,41.870665827342506
INS_repeats_4_5+,71.16071244294855,54.33658827422276,114.42161925636621,130.0806921982273,189.1738663655803,281.2354410173779,40.27451775823244,59.39653684468629,171.95320726016692,178.35387917440573,527.438878327474,90.1859915123187,161.37688001769038,84.67971808457453,238.22005689937473
INS_repeats_5+_0,9.782448059872545,1.202544071717131e-13,10.704175981964417,17.456158795063374,3.531708350916487e-13,5.10221984289526e-13,4.165318293463597,25.140221018392065,3.6354066484034534e-13,3.264791342527034e-13,1.0197698676556654e-12,18.193202232900465,3.2242098285581143e-13,16.82378975383255,5.372394338194451e-13
INS_repeats_5+_1,25.07953049697918,23.899824455511972,55.60684334593366,29.391999723692752,23.173444632787323,20.867229897779588,36.737286632296595,39.66357187121963,60.03681402910868,15.897729295256767,96.77191778799686,39.522956948341445,39.14940983256767,30.97259186487991,113.96976305364919
INS_repeats_5+_2,2.7803710840644404,3.8889771919442824,7.8663637768968,2.128193616948275,2.5729265879597056,1.3436919178339402,5.856515090788387,3.700770614601532,9.457991929309378,1.3388101637981404,13.048676135438638,4.240329767144594,5.7352524238305085,2.8914231927330487,18.728500124835545
