Sample,ID1,ID2,ID4,ID5,ID6,ID8,ID9,ID10,ID14
Eso-AdenoCA::S.1,700.817918377513,504.8348832898532,0.0,793.0619692218768,852.2245799134042,48.01500123871383,0.0,0.0,1099.1663080159005
Eso-AdenoCA::S.2,165.90167214181017,1269.447614679707,42.18318207326298,660.7101437633859,15.53158220453512,0.0,41.656191195214014,0.0,0.0
Eso-AdenoCA::S.3,535.9026016944396,1226.1142443548163,6.111834761925315,501.5187556704539,0.0,1.9849483758017565,34.23383056141003,3.775957903845022,1.597473077017374
Eso-AdenoCA::S.4,157.57238997564525,37.54810697834513,6.871897869343561,0.0,0.7902654818643123,0.0,414.6672611725837,0.0,0.0
Eso-AdenoCA::S.5,239.27824010369505,298.32278391539637,0.0,18.83875687828738,2.8164875011583126,0.1580268320604178,8.202269534839292,0.0,0.2676143041259495
Eso-AdenoCA::S.6,72.24417046549794,596.8834141598269,0.0,0.0,19.460481098043186,65.92552059675074,73.07806226330105,0.0,89.246090660378
Eso-AdenoCA::S.7,645.1298052242436,494.4622289979192,20.061708561637655,442.248149259243,14.858669976618632,0.0,17.37935737650124,0.0,139.8730250354487
Eso-AdenoCA::S.8,446.1439891842456,749.3675395868723,0.0,16.218189474327016,0.6759023209110109,0.7961648624294221,11.643998785500328,1.185758397028369,0.109590992261949
Eso-AdenoCA::S.9,1216.885717617347,20.02503096057218,17.92576392238521,428.36096372134256,0.0,0.0,0.0,0.0,0.0
Eso-AdenoCA::S.10,158.89268580597252,637.722059679791,0.0,735.4473707444322,0.0,0.0,217.86128535830414,0.0,0.0
Eso-AdenoCA::S.11,279.0910582145212,48.22477741410434,18.7997905569982,1174.7907707261315,0.0,0.0038807833719209195,0.0,10.525520278544468,1.1894261273406463
Eso-AdenoCA::S.12,515.4656377858587,1111.2918505598593,0.0,916.9113357471697,1.7523796695094283,0.0,17.81260830469306,9.14783265438858,0.0
Eso-AdenoCA::S.13,210.43766960252884,846.2685014106345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eso-AdenoCA::S.14,392.19421429941724,186.55543533580274,14.988316990059953,410.8008795850113,8.865556604910758,3.7681891645772905,200.55899286922133,22.39270362083337,97.60133290651983
Eso-AdenoCA::S.15,72.28050616076591,342.0667181029848,2.6383283893387146,96.46595458856173,0.0,0.0,20.90917403987563,5.926867065212771,124.34671287503487
Eso-AdenoCA::S.16,861.0766454764012,139.907585989727,0.0,371.1807516615968,0.05161177607410901,0.0,45.782653810020435,0.0,220.5787081090051
Eso-AdenoCA::S.17,316.1632310231794,826.8818902434344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eso-AdenoCA::S.18,750.1839418760449,811.9829044258926,0.0,0.0,0.0,33.051222439731674,0.0,0.0,0.0
Eso-AdenoCA::S.19,1851.6617233532447,528.9117039846824,0.0,534.5298353929509,7.28322257580116,62.861091810755354,18.916904866467224,38.4564099600723,338.0378015846885
Eso-AdenoCA::S.20,805.3443929240034,0.8259582191900872,0.0,57.54295045421012,126.42238742630337,0.9707227972112641,0.0,5.650501069072176,0.0
