Sample,ID1,ID2,ID3,ID5,ID6,ID8,ID9,ID11
Liver-HCC::S.1,35.294864619633124,0.0,89.1059969468509,241.35263889892812,8.822511202571652,17.74681560109598,76.77287079351966,6.828972063215718
Liver-HCC::S.2,264.92029524670284,0.0,57.45329979543614,346.3164927825265,3.0125246256535085,100.95637384399905,5.0147741283717036,4.443800729560894
Liver-HCC::S.3,91.84633999386737,0.0,3.9132174233273065,204.98468471491188,0.0,84.81390524287478,0.0,0.0
Liver-HCC::S.4,51.9855155205567,6.929921115211444,67.50979931539156,95.36858121113202,79.7274180807645,82.13231718323816,1.490596991206258,0.0
Liver-HCC::S.5,442.12792364230006,0.0002864749333290251,285.73741308446733,145.24713309367215,97.22539995526873,65.92538757476325,0.0,17.832838011197726
Liver-HCC::S.6,196.2973147231296,0.7973634538144748,149.97013097230283,165.15025450810901,0.0,110.8100231449101,8.14457175597202,27.09083622263359
Liver-HCC::S.7,102.77973397371844,0.0,0.0,114.29561992093981,0.0,609.0700337129275,0.0,0.0
Liver-HCC::S.8,94.31493407626571,6.514559901247972,53.82904974543006,166.5009116399672,59.538876080275614,135.66366136341375,66.22935563873482,15.257719765671135
Liver-HCC::S.9,33.67848111502346,3.3085521345914572,10.078175738538528,138.26741544068432,2.8533554924970903,0.0,114.90329660493214,34.3458175562367
Liver-HCC::S.10,71.55516642199271,25.25490403426659,84.94508213429987,373.7719824849777,0.0,24.12053900921824,15.338138103530172,0.0
Liver-HCC::S.11,69.63347444134766,2.9923249176496767,8.122568452993379,62.88882204732052,0.0,49.9069548653244,3.336842912904064,0.0
Liver-HCC::S.12,259.49189445855393,18.270934977185572,81.68255586725184,494.424439540895,10.430150089851306,76.60658448796805,0.0,7.693620611362337
Liver-HCC::S.13,108.46931637976343,32.956949135058665,51.549630919307404,156.90003010322056,45.395193996461416,81.76657322684086,66.00902196623898,8.338655263586272
Liver-HCC::S.14,355.9851624034681,6.09771353035147,189.87670373819927,124.26160686495,20.215665637064177,47.357349814396265,0.0,16.756648099550056
Liver-HCC::S.15,35.72761866184473,4.542865899076675,84.42603844054382,329.09465413799427,11.454864820356322,13.298781271002571,50.26439921747087,4.746708180646969
Liver-HCC::S.16,383.80716000462485,0.0,224.51054719658973,119.97327534094035,6.416443361949988,0.44583428250463164,0.0,0.0
Liver-HCC::S.17,9.491458229579901,0.0,254.33147930864004,216.70682490329511,1.753828838259928,15.561492488507316,0.0,7.011747213603926
Liver-HCC::S.18,77.02970628939391,1.4325946354337171,294.9883063311422,67.01967934729059,0.0,19.54313145841193,0.0,6.32015782824604
Liver-HCC::S.19,142.46949367846054,0.0,118.52533535415417,254.9834961898281,0.0,64.9100702512804,24.78412256810514,10.696251290479257
Liver-HCC::S.20,471.03375053047273,0.0,239.8459617711725,271.99667868552405,19.104138228621462,41.11852097496756,0.0,0.0
Liver-HCC::S.21,198.07354270816845,0.0,78.80009565988976,192.7063097406259,2.1188459687775345,11.331695665220092,62.2155441983454,24.9346785415905
Liver-HCC::S.22,77.03905764545983,24.49709970606176,63.74722926321078,157.49398319381615,0.0,55.4936076102586,1.8093891252527414,11.040507503425992
Liver-HCC::S.23,161.74540561466355,94.35284032565022,635.819279785722,252.75624676371498,0.0,34.001920909697986,0.0,0.0
Liver-HCC::S.24,51.89706903735504,49.591192134385594,124.18614717754903,474.5239427727019,106.4752906763077,5.192172535369597,0.0,0.0
Liver-HCC::S.25,242.81834271751748,0.0,276.1111754975802,295.79804460722323,4.318173695662531,45.72846670053227,0.0,0.0
Liver-HCC::S.26,147.81490296645512,0.9205543466314938,162.1795452592074,103.16982459209072,4.489954884576481,54.30235760951417,56.23141375081185,21.719405856317536
Liver-HCC::S.27,146.11700386268987,1.1254766187003251,92.04161183755441,31.55005969037811,0.0,117.58458085114573,0.0,2.037503009077012
Liver-HCC::S.28,169.4868087215409,2.5175749369877405,194.3434084834975,84.84106423507592,5.969526185376769,19.703460119225994,0.0,0.0
Liver-HCC::S.29,39.99931304109676,5.332181443915302,104.04735483727877,347.573439478985,0.0,155.48571202121724,18.090541950011524,0.0
Liver-HCC::S.30,154.99690243592462,1.925428666676989,50.12304821002409,129.6308909086717,0.0,194.31557452285455,8.147666765852914,12.763809283976576
