Sample,ID1,ID2,ID3,ID4,ID5,ID6,ID8,ID9,ID11
Kidney-RCC::S.1,0.8789953743313156,35.986462046108166,49.90766131240205,47.48973294426262,289.1428591160277,7.010460194516238,13.02329253797016,91.61234073503385,17.381251127510033
Kidney-RCC::S.2,2.3245251774017106,0.0,0.0,41.83637479349504,679.4428188704502,16.25794709277028,70.07499888225091,0.0,166.169423424145
Kidney-RCC::S.3,0.0,16.070818612460393,13.875633926435034,0.0,432.31356507910783,12.077740331859241,162.69122286592565,0.0,1.4828266685947757
Kidney-RCC::S.4,0.0,10.744016719121982,129.5381983203728,55.37459730907659,207.06047011691794,25.554385977328106,64.21287574478106,0.0,0.0
Kidney-RCC::S.5,27.037144071213802,0.0,4.768832340075736,0.0,356.5286416792319,0.0,179.8635784323996,79.9752939633452,46.078680998603794
Kidney-RCC::S.6,31.424275648081526,11.428857339171259,0.0,34.5639780718481,263.2538727990669,0.0,123.88219631408404,70.24492274652226,69.74656658658957
Kidney-RCC::S.7,14.0011311057686,0.0,0.0,0.0,1106.2982623522585,28.85602929571311,37.999388790021605,130.6374757179591,0.0
Kidney-RCC::S.8,37.17262807037252,0.0,45.210432138747215,13.374628813550748,832.4765890654652,0.0,195.96394232546166,242.4920427046763,5.336393983959369
Kidney-RCC::S.9,8.165747589638478,0.0,89.40768317707578,7.961849596076677,504.61881052277056,14.894302810302658,58.083767203942095,21.52594039975657,44.237109900906034
Kidney-RCC::S.10,0.6517164019304402,0.0,159.70768897937924,0.0,325.1337533520556,16.649132165827677,156.76859917377843,0.0,61.008180978920024
Kidney-RCC::S.11,36.20400794515232,0.0,19.05834380192389,0.0,325.54095334029006,54.42940180562278,140.8570574405897,40.08956070391179,0.0
Kidney-RCC::S.12,0.0,0.0,0.0,0.0,375.9191462754244,0.0,208.97458379391273,0.0,81.16720895761839
Kidney-RCC::S.13,114.59635607087779,0.0,0.0,34.418528506118776,666.1940845758303,0.0,105.73944250237822,87.2832950401201,21.66443659920267
