Mutation type,Eso-AdenoCA::S.1,Eso-AdenoCA::S.2,Eso-AdenoCA::S.3,Eso-AdenoCA::S.4,Eso-AdenoCA::S.5,Eso-AdenoCA::S.6,Eso-AdenoCA::S.7,Eso-AdenoCA::S.8,Eso-AdenoCA::S.9,Eso-AdenoCA::S.10,Eso-AdenoCA::S.11,Eso-AdenoCA::S.12,Eso-AdenoCA::S.13,Eso-AdenoCA::S.14,Eso-AdenoCA::S.15,Eso-AdenoCA::S.16,Eso-AdenoCA::S.17,Eso-AdenoCA::S.18,Eso-AdenoCA::S.19,Eso-AdenoCA::S.20,Eso-AdenoCA::S.21,Eso-AdenoCA::S.22,Eso-AdenoCA::S.23,Eso-AdenoCA::S.24,Eso-AdenoCA::S.25,Eso-AdenoCA::S.26,Eso-AdenoCA::S.27,Eso-AdenoCA::S.28,Eso-AdenoCA::S.29,Eso-AdenoCA::S.30,Eso-AdenoCA::S.31,Eso-AdenoCA::S.32,Eso-AdenoCA::S.33,Eso-AdenoCA::S.34,Eso-AdenoCA::S.35,Eso-AdenoCA::S.36,Eso-AdenoCA::S.37,Eso-AdenoCA::S.38,Eso-AdenoCA::S.39,Eso-AdenoCA::S.40,Eso-AdenoCA::S.41,Eso-AdenoCA::S.42,Eso-AdenoCA::S.43,Eso-AdenoCA::S.44,Eso-AdenoCA::S.45,Eso-AdenoCA::S.46,Eso-AdenoCA::S.47,Eso-AdenoCA::S.48,Eso-AdenoCA::S.49,Eso-AdenoCA::S.50,Eso-AdenoCA::S.51,Eso-AdenoCA::S.52,Eso-AdenoCA::S.53,Eso-AdenoCA::S.54,Eso-AdenoCA::S.55,Eso-AdenoCA::S.56,Eso-AdenoCA::S.57,Eso-AdenoCA::S.58,Eso-AdenoCA::S.59,Eso-AdenoCA::S.60,Eso-AdenoCA::S.61,Eso-AdenoCA::S.62,Eso-AdenoCA::S.63,Eso-AdenoCA::S.64,Eso-AdenoCA::S.65,Eso-AdenoCA::S.66,Eso-AdenoCA::S.67,Eso-AdenoCA::S.68,Eso-AdenoCA::S.69,Eso-AdenoCA::S.70,Eso-AdenoCA::S.71,Eso-AdenoCA::S.72,Eso-AdenoCA::S.73,Eso-AdenoCA::S.74,Eso-AdenoCA::S.75,Eso-AdenoCA::S.76,Eso-AdenoCA::S.77,Eso-AdenoCA::S.78,Eso-AdenoCA::S.79,Eso-AdenoCA::S.80,Eso-AdenoCA::S.81,Eso-AdenoCA::S.82,Eso-AdenoCA::S.83,Eso-AdenoCA::S.84,Eso-AdenoCA::S.85,Eso-AdenoCA::S.86,Eso-AdenoCA::S.87,Eso-AdenoCA::S.88,Eso-AdenoCA::S.89,Eso-AdenoCA::S.90,Eso-AdenoCA::S.91,Eso-AdenoCA::S.92,Eso-AdenoCA::S.93,Eso-AdenoCA::S.94,Eso-AdenoCA::S.95,Eso-AdenoCA::S.96,Eso-AdenoCA::S.97,Eso-AdenoCA::S.98,Eso-AdenoCA::S.99,Eso-AdenoCA::S.100
DEL_C_1_0,61.27363913815533,35.55160098751062,28.83900787790368,139.1688609966274,4.738360465426404,31.65945460918579,20.40782102042775,8.029901744296978,9.931642751525752,92.40076503199377,26.775084347683034,32.05005500478408,4.116144111161274,79.52267823298487,12.468864986177271,27.040089042505933,4.039525203853109,5.3533953800637955,28.80442765281419,5.44758708297131,54.90810910857126,4.217109728762366,1.9944703173066025,16.960875069633286,12.006390470861726,12.278379582380712,25.602342121959637,16.761659824752225,29.10484609385653,3.426889900218077,17.969214307499083,48.39285037327861,14.899214849392315,12.300885860549442,34.255668265548984,24.565633905194158,17.69590035964272,71.84989435731526,164.07751172116275,7.938462049436014,1.8964026078960983,10.937788031681873,9.391147914215622,20.221227375323114,5.856995735618778,31.18548126134209,31.030367917252757,4.0159889719875235,14.505314203776964,4.665473225075858,54.56312242531358,20.691645019020527,4.969582053053137,16.849524595656007,2.8867263577045197,9.171355450385935,16.262296496500745,42.71986900400086,5.258108459637784,49.9376807557621,0.33829561760120874,18.561300180964775,47.90392757702247,13.74551827133092,17.454453555079898,22.526135043433445,24.423202999987094,10.897747483041936,0.7717399107345713,157.37668007704764,121.63957834575652,1.7168654987409617,63.13245196679098,39.99702791834145,16.70920818960502,13.093429490410124,13.957254420516973,5.757536337101783,83.9138075180253,57.257447070827965,26.629924526025636,1.2756823837460844,20.79197150690665,20.565688530840013,11.919054785539139,8.603080584108437,4.40682878117629,12.780153413600718,75.39446638373384,20.593086652613444,27.119000496196318,8.459489283560684,6.151696137314017,7.731082749998607,85.6951572210925,112.32352910037076,12.53512092028184,9.889146806699811,0.9958387866257108,17.710075921359287
DEL_C_1_1,31.160857227455203,23.383859969463096,18.35973460739323,41.610181187403555,1.5694218630303256,9.233697235003483,15.28143254675087,2.046696967061705,13.219268720012426,42.91684543246148,34.11624057452798,28.657420145379568,0.18148091227211552,33.115458500017496,5.331019005551706,16.272913017185267,0.2628336219987854,1.3886803426506962,21.923207758740638,3.1487722661406936,16.943352946863786,0.6844438618759799,0.33130852379070963,15.103689428047145,12.737811632930446,3.9829733765582014,14.36014673472011,6.2647115363392345,15.572641319737546,0.17811219196129036,5.012822209057822,15.763691473978593,15.062656632375248,6.381179760596361,9.707918700765484,24.72504590555825,4.188635215033379,32.593567449980505,49.16258295121459,0.4320856636435365,1.1760097700037067,4.147582418029931,9.2422474731255,4.7831025821628455,0.6321330065879607,16.8833742449441,4.5058126342061025,0.56761818888684,12.136025321871657,0.25595733497255047,48.568702021995506,20.010166539915424,0.5384757964537932,1.5840996998689718,1.0164957583680476,9.934854353124091,5.418179282563014,16.525522014155012,1.7080353617588775,35.289791079110124,0.5352696562808305,18.219892080030775,13.665227213591614,4.6276088805911275,16.694833336581357,7.247711354696472,0.367083223639554,2.0893400238903337,0.12790233808684764,48.41580367200415,35.76314648999279,0.9039080204856795,19.80754619471632,11.632451749483481,3.330724067581535,4.0185233140330325,7.359963212464872,0.53283113967872,24.526578496302854,16.04901958514158,14.59127268684433,0.6983795870231855,6.365373165997066,11.073583712447236,4.925651285302257,2.0639002191036857,1.5744537360042457,9.02803772064213,30.225738156859574,18.674712455984015,29.55518894057782,3.420500016596263,1.7575459621288516,0.5486604008978115,37.002868285058945,32.73517554676851,4.375026153934796,2.172229448051832,0.9306178645601731,9.357332977154542
DEL_C_1_2,28.852760561367383,17.899768947624136,13.525963423660693,1.1362182754460455,0.5473872272687023,0.6354152506003126,12.06669360843102,0.49546837503009394,11.42973510454011,20.14881278528241,31.483094322150684,24.624502383123456,0.0026318950551791403,12.06842756426787,2.8248706236550465,10.147111165303178,0.002571602694087744,0.1126041476192188,15.491521916362455,2.655630300868865,1.0344443486455528,0.2211103267945116,0.003616750255338411,12.44588623191785,11.392945503122826,1.1661691371003617,10.387125510386719,2.08305238245041,12.323611481088344,0.10448255805755872,0.14973933261613998,2.262872503324497,13.816147451131751,4.881355737205007,0.2763669932549752,22.30340880189303,1.287831460973763,12.597152085923204,1.6833386881901131,0.11902954185064402,0.4726222709083817,1.9156426444525556,8.26790170359786,2.8846725408488005,0.12588535508278464,9.175291835623819,0.8042436307153087,0.0025157620457112615,10.895035791392564,0.0029764370844676123,42.329916258532705,16.70079158104941,0.26351727704297734,0.32505052402693163,0.2988713128969304,8.272072540538078,1.8091541535539153,5.105830500079062,0.7375286575761603,24.584423282043236,0.034702873494133986,14.484339763979332,2.309210267084444,1.4540522408450993,14.347545685632037,0.7527447900729703,0.10695786109225398,1.0858530073423251,0.06068119025428019,3.821186333240573,1.2659317054772874,0.47378666301283046,0.5060190195652347,0.33956721925316136,0.8047339523371462,1.7114455715600456,5.733491532656247,0.0842488591007081,1.7526074414181045,1.4833510087656658,10.752507462023553,0.2705127620949356,2.024862974837765,9.247003305551559,2.6330512356957954,0.1111703418112929,0.5865755664307187,6.885176733715752,12.281817480173343,17.13315295407839,21.577875181227935,0.8948787802696266,0.4937426781737687,0.09104812724370809,16.013984224522883,1.2355565809286584,0.6703266079089465,1.6421421378223895,0.012754328936191288,7.280766618517109
DEL_C_1_3,15.54865597871793,13.316378349673228,11.5987748183107,4.807935721188001,1.551908796708704,2.811003013601526,9.006392396302896,3.0815908093420368,8.456004055573896,14.607758927107035,17.480838815422132,17.05533623869133,2.4934737005795675,9.620877876826533,2.732904064805712,7.838098412669895,2.6472319804625277,3.616924920353716,13.756364270139375,2.5909486560787105,2.915680453619248,2.6703963796818497,1.7726903579785795,7.4856487429662435,7.601431415016571,2.086611112301863,13.307016431004001,4.368547738558696,10.541071408605555,1.68848921918861,1.4595521617496838,3.387538934303873,9.414213042097051,6.955639746382225,2.921682016405578,15.485641001485137,3.7231940052111545,10.51703584179014,6.057877354666812,3.552514103910614,2.571296945508683,3.0299762688435448,5.426096423056776,5.537262551812423,4.007422162526768,7.220576443171089,9.281747876148497,3.3554641924019437,8.079440510617761,2.9449742028008377,24.9065804425003,11.178545725224472,3.0462058332670234,6.001794844360567,2.862723275820332,7.755265828772531,4.490616597333483,5.477324856171846,2.39614948133008,15.773596061697116,1.3505137435543375,9.782253054411834,8.055979931227851,5.019998419062937,12.796258174931916,2.081388104245426,11.750341446807774,2.9037710975261097,0.4800119791982,9.600758522571521,6.444392873771204,1.6266831176554928,5.404731297215937,2.2937771124969166,3.119090644874551,3.2733494390840936,7.566968115728775,3.867429087561583,4.659012476102343,7.561374707078506,8.968904839132367,0.7711970476146,5.331505548463993,14.088278902595164,5.183724613051715,1.8975437181228278,2.3118744786779706,5.190630283611749,7.868093520768596,12.96024394847614,17.220930317104933,3.93563437052081,1.0278232040800115,4.953572762973132,12.736702349048027,11.65481847892346,4.527581985931334,6.095872794209948,2.5812214807665734,5.779237861264757
DEL_C_1_4,9.171304515680982,7.516291998332704,6.999809363793184,5.447473193160032,1.4839223334458016,3.583657069881364,4.1987460631980165,3.4037742034938074,2.18648948320283,7.4076971082082705,3.8122453412898945,7.5385668436830615,3.4126042101507617,4.993942574003579,2.1867037788813186,3.2433815395387753,3.412471705171522,3.703584699018418,6.03091764687986,1.0681900384089917,2.6685519654165493,3.18638044307454,1.827789935258901,2.309645594836465,2.9136690627015898,2.1033982633645625,9.937291774104564,3.534448825456708,7.766067820241404,2.5227682341956843,1.8577915222122492,2.941393496714348,4.17284352895593,6.198032195342697,3.4395613257565385,6.574094961049557,5.066901271814092,4.819659529874584,7.044388163204469,5.42045623325951,1.7375771254265784,2.761210670167569,2.1618183911578224,7.317353265495376,4.871040953587457,3.090985921912354,14.150084346770374,3.621756248890782,4.361552974441799,3.905639744036316,8.07163134315409,3.8657695362316966,3.931563274311061,9.256662473265179,2.4394810356933285,3.221645355688107,4.325777184277438,3.394977823162572,2.367088881387995,4.9552839894075955,0.6227734484249214,2.6303777830266415,9.36428370381625,4.9097917840043435,6.312227052302749,2.059699364785246,18.510043079082994,4.2117429429020685,0.5851883224451087,10.011549384108033,7.712013780251665,1.187957551328461,4.019253495886689,2.715090873947506,4.264860984714888,3.554333224074346,6.772439763785958,4.721065004676447,5.726364134334215,7.587610359205934,6.469958439699078,0.4407754673299071,5.9997505689783,12.085482106886936,4.565975777882097,2.3328290227332245,1.4564562512080645,2.644956981871208,4.20966508583434,7.078054781569875,4.505804764434502,2.9865702477511826,1.1278851419449378,6.42481836788857,7.842214671235149,12.092211724487841,4.923200591949456,7.212227135216426,1.4020756473365303,4.031520917643059
DEL_C_1_5+,15.58097986764543,20.949238422705672,21.052311842952495,1.114875972388416,5.220409033402325,9.269271904949829,10.948887749374876,12.500506363079966,5.548771160946746,11.779789427288076,4.747778155280281,20.36850992047401,13.077772190440495,5.406647695655625,5.795690413505646,6.437666724414118,13.150735948731727,14.42654155223454,16.23208301172436,3.043973571834826,2.1747691569478356,12.149542966424862,7.210855996571041,4.164760075617951,7.62105661636569,6.315691046861947,34.39498142066852,11.581199738775739,23.863103684126703,9.49176635775701,4.766636478663546,4.216832452511968,11.631846012159944,22.041390494356797,8.77569893700108,18.176933225060516,14.888059238848388,6.639135413532398,3.6605775343158053,19.935825957328287,7.02267261486733,8.999451756198305,5.346298613286843,21.634566988893074,18.763110714096634,6.092334268742627,49.964439068508945,14.217939253990162,12.898109562167246,15.010759816147662,13.67831696234794,9.170714564163093,14.997472088643258,32.69776239202786,9.671147127710695,10.36206802029937,14.75302118185632,6.1922705529303705,8.693564563575341,7.539732111288997,2.7957980540825393,4.847398731513959,29.933093314925852,17.754913444025117,20.37547861709012,3.2266463605764755,69.40139235714774,13.200025572897427,2.2096468268313463,15.192322239987647,12.707157048236603,4.538808909359997,7.564676744849166,4.953606790345196,10.275336386223623,10.898515371479828,23.945218943229712,18.212689310810187,8.449062859211102,17.056791035342563,18.685508602038784,1.6505660423410617,18.860336236389486,43.89684579684031,16.01735926256037,8.11490386464679,4.732590464892083,7.2610372954442175,2.6791306216193274,21.71926516932635,11.003370620791028,11.019947687188532,3.100638346115346,24.6935361108612,15.254863264256821,32.450293276846175,18.19329185755594,27.146272251331094,6.100888535974982,8.75420699464876
DEL_T_1_0,110.81204066437463,82.02814826700686,65.13402527689617,44.13626484496687,5.468627292349128,16.46957588121522,54.2196859508209,9.445056425942933,45.3438915136612,102.7826487492062,120.41102233581636,104.64978610024727,6.966581140119597,67.44505538961243,17.248349515765316,48.75432272702265,6.95198142610403,8.535250000055154,72.30493147190376,7.63714722355754,21.139593206208577,6.905902040733217,3.695791363249602,50.43896785330756,46.99622176776567,9.716128786398707,58.68845872969684,16.852644536548503,58.0310998070091,5.388944202408264,7.723260543342098,23.34237682712152,58.05473238856565,30.201759605860232,14.501616968094963,93.13689617408846,20.814988153194136,68.88240717329614,54.43285112995436,12.866323893931018,5.106359168982668,12.849500725872792,34.67751701552148,37.50132848694861,10.04287755551306,43.49380060597845,37.175716629582574,7.327501482101633,47.00335077983039,7.964577911264858,158.12190544027527,68.5699014832274,8.939999758849675,25.45034211015746,5.970282603165179,36.54013316641404,17.20221988396293,30.109852321682972,7.895615291794241,103.29956340221452,1.313683588084507,53.0606935563836,34.91755133341424,14.524360008778556,64.11675423932995,17.026510704006498,39.839220863538785,15.953327064458472,1.2655347861731243,59.617889768192036,44.32056576725284,4.375427104074666,22.769133584401565,14.656242063102795,25.231979305026215,17.283781526765946,35.31843236852026,9.604195273870912,38.141895930086186,44.99624508009198,56.27535372633535,1.9769449864639728,27.795064912721088,57.80129250617893,18.922808409735953,6.391876575302575,5.7726452396284165,30.808479926577952,59.513280125528425,76.02607719208385,89.19484879696915,9.76461050848415,5.2189365640163485,13.358767956256864,87.87695430406029,49.67975653380169,15.240771284771874,20.485367180825268,2.7567568950385706,44.44236825159419
DEL_T_1_1,86.16006887685538,72.0251595343915,54.75931057829186,18.378807719758523,2.3658817108149353,4.0152276875991255,47.85402032391309,2.245371743794582,45.478015288068505,87.68054901128238,124.67639967159604,98.07410830239296,4.039309290328283e-15,52.62222367444371,11.271437148941622,41.59810489229929,4.312683785726387e-15,0.3454538877966259,58.50146768501054,6.201105625920363,8.845482652287128,0.07381791767771945,0.001891063895316492,49.992579388517846,45.15042192881331,4.266151822700695,41.81232793884396,9.196474693377224,45.665864955837584,0.08148774292401452,2.178002992758937,13.143994729580404,54.8371818041607,18.249353178853628,4.17944639998067,87.96730232764465,1.1954186647324967,55.66712674878325,22.45671079591091,0.12399458688481096,1.8225472658427861,6.573866380951815,32.53898105380014,9.51939945010668,0.0008116144134087334,38.13480124406673,1.6264359173050442,5.54766939987975e-15,41.072980114919766,4.785127865773183e-15,148.53328535176996,66.17512401412769,0.9676773021924043,0.5808818438195974,1.124107802291324,32.931412374263004,7.959587128449381,19.091561999566444,3.148316304910057,99.17823760485342,0.13790411526072327,49.312097658654146,12.280132384492028,1.9471903119076905,56.8221676114285,3.118931338425183,0.11504448163715195,0.9122038667006978,7.199382437978025e-16,19.685626018288648,15.65526383625189,1.8356898185077797,8.219313409319447,5.083130384229993,1.1426527366516825,6.0589851917897795,22.672074493138656,0.011108840500435431,12.493236634319453,6.280031531809707,43.20102048518737,1.1093409607567672,6.848787550022556,36.85285973656788,9.111059442061194,1.0118718375863223,0.2692211544119224,27.32824105619901,48.388429362996305,68.33097749039655,82.44157400379974,2.977580310721072,0.7918582629465225,0.295427097286339,70.70215598611806,13.85466370587646,1.734439318658187,6.406712959357535,0.01384156067606414,27.182096752448288
DEL_T_1_2,117.02087612476564,88.36241711620579,69.36323796767111,36.04321606295961,5.214663540025265,12.330800109078634,57.793302441405196,8.559410286625248,50.21584510534415,107.27754885336861,134.75610297233047,114.51157887321781,6.15176393983726,67.0545590108588,16.64528527119178,50.479380621370225,6.114358658883192,6.713160747763846,72.4630810617456,8.81857303116742,17.15611777431419,5.7064504074219595,3.1901741861516117,55.812787689662414,51.45640881329902,8.418147233891476,60.96885027585141,16.286255822235333,62.19831949185615,4.623920704385651,6.454098424159449,21.142724052326717,63.76031514727531,29.69824717604065,12.127589247641403,101.97035075224922,14.127249413183847,68.29774366834728,44.22042535159928,10.702003170684183,4.7390994146901235,11.880395034577955,37.59832559705482,29.46986803598277,8.679122263918478,45.72287405296829,30.1916952623297,6.35748127448114,49.64907959338686,7.018494651922244,169.6090399163836,74.86920069155,8.053269282664644,20.124627219996068,5.323559209303691,39.422053803065815,16.442362094031708,26.822193837234302,7.534222011892894,111.94676203377396,1.0517245755486102,55.11520161255944,31.507620985401818,10.819671965862636,69.3563217607623,10.228258848810963,34.723437819292386,10.780926582097836,1.0412576701453193,46.14191638368058,36.05680371142972,4.049697999540324,18.47346924030537,12.151760812053734,15.893972827532995,14.508561674193144,35.32182293558796,8.477137611432157,29.666218483594463,30.36021078924812,58.0496182519443,1.8881254881966605,20.935194192980862,59.37837918730461,17.758186182407652,5.533194396320681,4.031357158202694,33.02853754826235,61.6080061892638,82.9198903508966,91.23076617185463,8.290705238211205,3.3601771551192177,11.840354668367949,90.4668895758738,40.72492864126648,10.027682401512038,19.582331802525207,2.1682550319645917,40.455954265750094
DEL_T_1_3,120.69200489162962,89.92202589760457,74.58786760622142,48.1025622275804,9.259479612310438,23.133952882808874,55.53823910735674,18.97546148067981,41.3124174199261,103.368893140882,106.16972894036687,107.30985550511711,17.607160116028385,65.88229601327436,20.183372919981004,46.80543760071639,17.45760757903619,18.47730879890777,71.29189936477843,9.814313925401875,22.56766872843241,16.065764017041335,9.001628479806882,47.0454874785682,45.99347548456214,12.958577309015592,79.63016265044986,24.477844062196823,73.7419226867867,12.918375622343357,11.947265425443142,26.29204896969962,59.46126155795851,44.254996744073004,22.110439068412347,93.96723562606552,30.13013257761256,65.50820430473651,60.19250993843258,29.030946225890933,9.1795200850173,18.195438586902835,33.79372354435152,50.33194279122322,24.70978479041951,42.959862541713626,77.56575514935248,18.000082483766743,48.715103970429524,20.06265345584532,146.60253755461233,65.5430283622842,20.8320805141474,51.102365276748884,12.43700245882852,38.18880821473568,27.975553001323593,28.47977223631146,14.203283011801807,94.97513236115928,2.458241830843527,46.50573064440892,58.74328805240714,26.310277800749304,70.69285619692799,15.476767692378596,97.960734769539,22.97066133274077,2.9691442726795323,72.09553703420619,56.48791853476152,7.0030513734079145,27.674337381090506,19.501541481574936,28.566618855948843,23.769044698161757,50.65543870024854,24.02075259489206,43.62710172927548,50.35521332068885,65.75590763976794,2.7298496723705297,38.30320808420614,87.07750703867131,29.43335052524369,12.910311637893777,7.575495762127583,32.709968195257744,60.064023354383345,84.2438962477218,76.06300059749569,16.305930527726947,5.619878165401327,33.14935805522033,93.808540620073,74.0186867464715,25.844503022959238,41.62625908230617,5.745980964585966,44.06189850282702
