Mutation type,Ovary-AdenoCA::S.1,Ovary-AdenoCA::S.2,Ovary-AdenoCA::S.3,Ovary-AdenoCA::S.4,Ovary-AdenoCA::S.5,Ovary-AdenoCA::S.6,Ovary-AdenoCA::S.7,Ovary-AdenoCA::S.8,Ovary-AdenoCA::S.9,Ovary-AdenoCA::S.10,Ovary-AdenoCA::S.11,Ovary-AdenoCA::S.12,Ovary-AdenoCA::S.13,Ovary-AdenoCA::S.14,Ovary-AdenoCA::S.15,Ovary-AdenoCA::S.16,Ovary-AdenoCA::S.17,Ovary-AdenoCA::S.18,Ovary-AdenoCA::S.19,Ovary-AdenoCA::S.20,Ovary-AdenoCA::S.21,Ovary-AdenoCA::S.22,Ovary-AdenoCA::S.23,Ovary-AdenoCA::S.24,Ovary-AdenoCA::S.25,Ovary-AdenoCA::S.26,Ovary-AdenoCA::S.27,Ovary-AdenoCA::S.28,Ovary-AdenoCA::S.29,Ovary-AdenoCA::S.30,Ovary-AdenoCA::S.31,Ovary-AdenoCA::S.32,Ovary-AdenoCA::S.33,Ovary-AdenoCA::S.34,Ovary-AdenoCA::S.35,Ovary-AdenoCA::S.36,Ovary-AdenoCA::S.37,Ovary-AdenoCA::S.38,Ovary-AdenoCA::S.39,Ovary-AdenoCA::S.40,Ovary-AdenoCA::S.41,Ovary-AdenoCA::S.42,Ovary-AdenoCA::S.43,Ovary-AdenoCA::S.44,Ovary-AdenoCA::S.45,Ovary-AdenoCA::S.46,Ovary-AdenoCA::S.47,Ovary-AdenoCA::S.48,Ovary-AdenoCA::S.49,Ovary-AdenoCA::S.50,Ovary-AdenoCA::S.51,Ovary-AdenoCA::S.52,Ovary-AdenoCA::S.53,Ovary-AdenoCA::S.54,Ovary-AdenoCA::S.55,Ovary-AdenoCA::S.56,Ovary-AdenoCA::S.57,Ovary-AdenoCA::S.58,Ovary-AdenoCA::S.59,Ovary-AdenoCA::S.60,Ovary-AdenoCA::S.61,Ovary-AdenoCA::S.62,Ovary-AdenoCA::S.63,Ovary-AdenoCA::S.64,Ovary-AdenoCA::S.65,Ovary-AdenoCA::S.66,Ovary-AdenoCA::S.67,Ovary-AdenoCA::S.68,Ovary-AdenoCA::S.69,Ovary-AdenoCA::S.70,Ovary-AdenoCA::S.71,Ovary-AdenoCA::S.72,Ovary-AdenoCA::S.73,Ovary-AdenoCA::S.74,Ovary-AdenoCA::S.75,Ovary-AdenoCA::S.76,Ovary-AdenoCA::S.77,Ovary-AdenoCA::S.78,Ovary-AdenoCA::S.79,Ovary-AdenoCA::S.80,Ovary-AdenoCA::S.81,Ovary-AdenoCA::S.82,Ovary-AdenoCA::S.83,Ovary-AdenoCA::S.84,Ovary-AdenoCA::S.85,Ovary-AdenoCA::S.86,Ovary-AdenoCA::S.87,Ovary-AdenoCA::S.88,Ovary-AdenoCA::S.89,Ovary-AdenoCA::S.90,Ovary-AdenoCA::S.91,Ovary-AdenoCA::S.92,Ovary-AdenoCA::S.93,Ovary-AdenoCA::S.94,Ovary-AdenoCA::S.95,Ovary-AdenoCA::S.96,Ovary-AdenoCA::S.97,Ovary-AdenoCA::S.98,Ovary-AdenoCA::S.99
DEL_C_1_0,37.88013137442155,60.321131625401385,37.5803739032742,7.4198310197800526,11.978259388943021,25.61627540525629,18.494748392608827,11.862074081805797,38.03295936388873,11.076354378480417,71.75629108089339,8.463324181528277,30.898814136511625,22.659842190904648,31.945767407707432,8.03943765090445,34.304755341734946,60.85265471454345,22.594312819178096,24.52524626585851,61.3482952413559,16.16139738211709,76.53247002468937,33.3923814690128,27.51673119590611,22.26492163518298,61.19495045005942,105.70282749356114,4.524945960643342,47.14166675688866,25.40401904246462,29.294470598607266,53.79167896035183,12.820596157997295,32.06691790294758,28.222652105487462,11.545474281684342,14.981982112330586,62.072538742846156,106.1652707375325,7.932450158839856,110.28472142825251,23.51472257995143,92.05239988757054,121.95859793785199,7.083678917567529,30.23432908381579,4.427900057907755,13.490846149825119,31.845449981735307,51.80173561865809,38.1448699967951,127.7192361202474,74.4388312852132,6.133118840392001,31.372029711454736,136.90234340377947,19.269700344826163,3.8360678572114657,19.471051659078213,34.56948861054818,56.55332984204361,23.079020650132797,16.530159151530345,62.71933103203563,35.38870880823754,30.39536367831388,36.353332251397376,31.292216805302296,45.46016295997909,36.23222546866214,16.5507593485248,37.57050759871581,22.681378976745698,62.78678587379689,28.813093757290858,41.16719175305771,112.95478269527118,49.39942023392926,83.54346213404486,38.97233240154308,8.354520173996264,22.077124950740412,34.851941007731604,57.62983909272868,63.095333026517196,19.59594490980647,2.115518108703552,3.4775386197403972,11.964857338064084,3.237502904037757,21.408266559364158,109.66341577749836,51.339366877454644,34.83254002038643,22.509147743431008,125.4092332193834,67.48235535701033,37.9587691810895
DEL_C_1_1,15.237850538558057,19.71138232020549,13.066350992364583,4.370690253741893,5.481262441348428,11.918840636441422,7.127094393927258,3.9418276164726183,14.308208651906243,2.0703502651584595,20.501378777205183,2.890581084809919,10.650469376294975,11.496685776458985,11.423791783745097,3.3968090887246305,11.848914617396497,26.414015852880897,10.192505252446233,5.881678422012771,20.56840502712234,5.720109912218906,22.66919389154748,18.317938149064847,7.53443956982126,7.289540177081117,18.380161600202793,32.51365982361605,3.7691207952567467,23.312073568090774,13.619392005432964,10.062158347331124,20.43764077948572,7.340934545343396,13.780079979621345,7.195241805767711,4.854978390843825,4.497614933052478,19.45335704820607,31.088259676326473,3.7864817088909466,33.1250326727253,9.459991377682318,29.799838450555836,34.18794189734549,3.8468700131342386,10.470349695331285,3.5608976866220883,8.018665894231235,11.788863529281864,15.636836362621,15.259872996716748,39.64156397418584,24.015836982435466,1.9113295850707803,10.252171123685553,43.34622253914898,8.106906887499296,1.7733072906435567,7.991037135989059,15.878064622178144,18.716477731546178,10.02025919798027,5.333576040331517,11.238316555120557,12.542565310556544,9.547454217993922,13.682270777360415,10.216329451299885,13.621543304127519,11.171830821385349,4.982188353982984,16.390192867334438,9.263277296159625,25.964518771126222,14.90015849878072,13.000777665319365,38.94408508810033,17.940172624831206,29.97167333922212,11.89097567020738,7.2732148176928675,7.777558480034511,12.207457639439983,16.353046088699156,20.04672100928359,7.306236292130931,2.6447772276303767,0.7229920711064086,5.991910254985125,1.0190241280777288,9.968146198372805,33.17172868325089,16.28643842243966,10.91658026608182,6.4434570941000056,49.634048541208465,17.340011644108976,13.353271943814008
DEL_C_1_2,1.279080817783856,12.690445639764853,3.7515220627501127,3.2959238209054775,1.7159270784571068,3.852066510508972,7.989431248950103,0.3931207686767418,3.2628232949016343,2.895450115605439,6.366721433249566,0.303119720346796,3.8321494273558523,2.904233933200919,7.110196363885143,1.0092755257342818,2.739837245478971,3.1034038618806727,3.7607125894459115,3.465707533836531,1.7107093326485647,1.3020955406195063,5.143503027967525,11.305309116156096,1.5939681597101651,1.0677651268719484,1.0447060729155657,1.6126525423167517,2.9775826279986064,7.378047492289444,3.195533485637261,2.309625561084748,2.430883518894546,2.459576970765209,2.7438219224988862,6.9278389250412,3.557758169962453,2.7373355305220546,5.379810886725354,3.8395986298519396,0.5231091918235982,1.888230732240298,4.309143424081989,7.157654288358804,7.747630028945313,2.144559614616816,1.174276215192323,1.8095574850973244,1.157615959286547,5.607999298434891,1.937285718449869,4.802460756308283,4.427139751107815,5.294801496415371,0.16180453318154178,1.1511446231839177,2.7928566307325595,5.25421744651626,0.20276540017121236,1.3521862308125867,4.367880392680474,7.432895464765485,2.583326505970964,0.518012892174273,16.429412381213485,1.7627511014803612,2.4315203362798576,5.746255365681287,0.8613266733027227,0.5467602184363525,8.90728909850419,2.972461966805508,4.113631921054307,7.595676990281376,9.647161920403802,2.378063574356254,4.697555451693285,3.80792321082825,1.2157265509541033,4.3271535154487,0.37567964391269126,5.3861911419854245,2.472900403878725,4.447027903151667,5.5914575706084655,2.8789084133834075,8.238033768281078,2.37574141297829,0.8360709274662022,0.6889171986891288,0.17907050946771547,1.5124516655405906,0.9934927733928681,3.455180462915415,6.348701505894081,1.293071739257865,4.654746199157305,14.668344359954222,4.304369543184643
DEL_C_1_3,2.722579031292448,4.524813275556942,2.9643226551764728,1.7979231839018797,1.492041275772743,2.865246859059512,2.7782261896765967,0.8543808679881357,3.021771208825287,0.6458581222284028,3.3350191589896303,0.6802524096356858,2.410990081026542,3.0859983954143293,3.0327854133746928,0.9223534448689772,2.300425124445117,5.024368837652829,2.6209910833504577,1.0415307929093593,3.0330345847732367,1.3448798782740765,3.245828082021057,6.340808922284932,1.0593084544243334,1.1550468441970319,2.1470097553973497,4.137836259547246,1.9739581033107059,6.097145734631457,3.235672881365272,2.0320445565370573,4.030781482949033,2.0125090506905456,2.963726916519189,1.8167958140234552,1.6771655808185075,1.4369087545037378,3.0914350394258636,3.811166297798579,0.955724918444838,4.339036396126558,2.487491251229446,4.883077047507911,4.265961398775301,1.2879461848360556,1.858987524609213,1.3221619965116147,1.828341900544007,3.0035900857040136,1.9492619684794836,3.516591437046636,5.281139771495388,4.011604132476121,0.2924950661670218,1.805583922836012,5.5155426387018816,2.5400367312533843,0.513526743856274,1.602071750276381,3.9107752963718116,3.5966079438500698,2.802790414155381,0.888094421814687,2.4398725548126614,1.9939623486437525,1.5847276657102347,3.684633042881799,1.629893965042015,1.5844436707758978,2.9977775529302098,1.150157083710148,3.56097827508051,2.9815811814648567,6.468369436896296,3.2430095939841364,2.4646396053040514,6.136878469923895,2.678897967073882,5.260567195692293,1.36833691773668,3.0664612569057796,1.5923657519995822,2.6885146490525886,2.586799439031149,2.912851315872529,2.735791781594374,1.3388730331556464,0.6250397037741814,1.865700731390572,0.26894075773148984,2.173573789202645,3.827249124163566,2.728355563086128,2.6917567022941973,1.2588883659266012,8.347195683461205,4.17660920857274,2.6069178969719076
DEL_C_1_4,1.4180103954422179,3.98264714498832,2.1310930539866297,0.7921068729195065,0.7754897539180614,1.2930229940756663,1.7491904520052817,0.7441709488105356,2.03946888868224,1.0258656504492942,3.7299251457156952,0.6059559688818753,1.6991773058115793,1.251582710731883,2.386702111099038,0.4210350887425897,1.6102122667992491,2.3063063736839755,1.1566582501970548,1.5597471760250337,2.437403362173078,0.9086119196736773,3.690850383564191,2.407831246482256,1.451068328973131,0.9617389310710054,2.3954864192056036,4.398927098287454,0.7615074551651665,2.3196333755589578,1.055477467054116,1.4077263271496103,2.8827641840341856,0.6351373067078333,1.3670213073200443,2.1127063635584844,0.897007027432073,1.4434177765824334,2.989140755733806,4.6012241964787615,0.5108500725015505,4.942143682572684,1.4138175367468695,4.3929376369446125,5.664776772015797,0.4259020784754306,1.5605333941091926,0.2984716464475494,0.4558117883916757,1.911005269392983,2.162934661922371,1.7765735391862776,5.336831069665689,3.352111042190588,0.3040544238146981,1.6527448656738384,5.364866118914145,1.4145838175371896,0.3402209568023924,0.8417095244329375,1.64364276574369,3.002048361198254,1.6973206473604314,0.7501356362684555,5.339447976802934,1.453965616794672,1.476041265782209,2.3657240925443084,1.4368944997163484,1.790450141511182,2.680978380362358,1.073349668527103,1.7076957453899388,1.7338986230532298,3.2130441481389402,1.0310179807556556,2.2883649694916395,4.872397863752786,1.7966616420926433,3.5985803704388744,1.471055931481326,0.7740118380872463,1.2257303613180845,1.9021906057434332,2.971471824758905,2.6981045428787134,1.7418448131733504,0.2826305127584312,0.6128358115240854,0.9155125375102987,0.2714576122455819,1.021229460623244,4.17214869283333,2.730981371122411,2.220488588704236,1.5893955041887002,4.587011449890327,5.187979036430491,1.9903569597244948
DEL_C_1_5+,0.6447641213690244,2.4246682578280554,2.0073948362133325,1.2722406133841953,1.1861292508214305,0.9292625870454532,1.3974777378081744,1.2223819315212376,2.06063476970334,1.0574093678660252,1.6843190277811155,1.183702130757981,1.0566622721791628,1.7246335907608106,2.495445714325948,0.36976533397781,0.7583009224331545,1.171802467792337,0.6469652760832529,0.9456656815081669,0.6760753228886359,0.9957426197199102,1.4897527522594207,2.261740042968811,1.0009625011150396,0.29081491348855343,0.28089241708023227,1.7815788440137619,1.755047367671001,1.6655983824115066,0.715139084057847,0.7943656315893067,3.858538198501213,0.5496738336879028,0.7010726905982212,1.2340049321706605,0.7815252868581603,2.518591839189856,0.9616605937526915,1.2198778179301306,1.050796756907098,3.0388075376720245,1.0623776795650866,1.8718415810055302,1.1902405392995994,0.20636415438415665,1.7134027073246705,0.3667373672565083,0.3789770724914177,1.3019140564158174,0.3572488606271684,0.5110230114862645,1.3425701756012294,0.8350195729330315,0.26603571829297484,1.813918499456893,0.9990189715664154,1.3178886244940324,0.8941488784793178,0.5518445835641047,1.1316432326323154,1.1940544240039794,3.153397229586053,0.4960612984602172,3.738562442793666,0.41508872757751264,0.6066107988440738,2.514155904241224,1.057239937593405,0.33945043046775997,1.834392410850218,0.7097179842859853,0.9876567895136319,1.1317455282690374,1.5024644573601489,0.514786228559881,1.4545031441539709,2.811486701484152,0.2823784597070358,1.6945709015205053,0.12065442994475377,0.7933302649665036,0.9636205469722319,1.1491257740391514,1.0145368283889575,0.7537399129252575,1.0912636999895202,0.3434872347238868,1.6178088333411864,2.353940674979817,0.5450255039294571,1.2617868530608045,0.4446335731503806,2.2815647239426347,1.379481616640027,2.5257344776178674,1.2204029297803243,4.312395096077331,1.2190819882688717
DEL_T_1_0,18.98780422774025,25.859139086152148,19.982128913371206,11.740045828201563,7.639835662586187,18.71817407025947,17.95115640973733,5.51423198188699,20.221726013094038,1.8182260682146822,24.449321211538035,4.272172431200847,17.44024199498874,20.03835122650123,17.20775313848849,6.112828589796377,16.590061353448412,34.454468769741574,18.42440076030685,5.636875153957836,24.96383134944135,9.27813480140469,24.74136430228018,39.66364285554642,8.0294988884681,9.922872002173774,19.47778790445931,36.594887079928284,12.054867282322489,42.97079106375315,21.022469816850823,14.216006904763063,26.882162556457676,12.620839200166689,21.34167631793022,10.443020321959285,11.193641479457314,8.54549500409834,22.505058900102824,33.128619956961394,5.578940451463343,36.68656625418338,17.60859125289831,34.08796535260579,35.30537274492178,9.691595976281231,13.237355589815298,8.630515346199818,11.618617813709953,20.104622204273376,16.818340134167354,27.589488784544194,43.47709185287556,32.87081012607234,2.3075932720034733,13.514954883451594,47.87374606121348,15.020923311443875,2.824229747394688,10.140170904981552,27.798487834642295,24.74217800152426,18.355739333661113,6.325095386384481,9.316781132876349,15.271935892640958,12.123262362381823,26.6155570550102,12.67682913939208,14.485106961472592,19.186770663899296,6.575949705222096,23.140530565508158,19.012606585390266,48.2447342904463,21.92456852828386,15.073226702012676,46.34972572826472,21.294808307335188,41.46060077315249,12.702790616285277,21.426265394354907,10.323075747994153,18.803477384015583,19.626046332636484,22.8860393770307,17.68134889398808,9.18101581583557,1.1470682132671741,8.961208536229258,1.5380338030022047,13.751921108679745,35.192369115515206,19.410627349633558,17.75833500987079,8.125627148180012,61.48804333537855,23.617474979610655,16.174879345309847
DEL_T_1_1,6.667743859121992,10.118538042372219,12.071805585416342,10.035188545176226,2.1292242260863747,9.295493701335284,16.43293207814343,2.5156264465063405,9.292579171626095,0.24961166389918438,12.5079866416912,1.8083379554414147,12.148295947222454,11.363756214714927,7.669347631312613,4.511568614792488,9.720613677861774,11.923199428930356,12.73947302590087,1.8349660971452522,11.460443841506656,6.2244185191110155,9.111043101043157,30.295984088839862,3.01696002781662,5.770287984802557,8.0131524922419,15.456953450727193,10.655691349979637,28.98229561079618,9.226536290163125,8.553098432878006,8.811115722421434,6.734327053810231,11.940545047971606,7.017766215131844,9.68654513237683,5.536766063329002,8.937946880106079,13.162045134165945,1.6346737156516133,14.461801269805388,12.87041263879374,11.940371655202638,13.655764652384304,9.088983484984826,4.580385492789178,6.970660886280242,3.7225289002917483,13.898889625873247,6.6190448767228895,21.313692252244078,16.89686150800368,20.30613830371476,0.8625569493504744,6.2456836132722096,18.93709193558111,10.00446505740267,0.7719216071286346,3.350485779357817,18.262691205881566,12.101620135407797,10.52956266667933,2.6841848428091373,1.3858449710588485,5.927901926057322,6.256800655662763,20.66956829362976,5.643583026170172,5.986464500421088,13.24673362410395,3.2940228672220364,9.745849197728969,14.696606777752159,36.77597189011439,9.077307538794633,4.897125045700413,16.893509041081074,7.9081083472422495,22.405958883962313,5.2565951615520055,19.892047669652445,4.085613467149285,11.672581151091542,10.435966910800897,9.494413462687575,16.348552295853846,9.467503346561509,0.07050991456435492,2.544537904757524,0.473359135422192,4.275361805422525,14.643858113239801,6.686876065241819,12.925518536198501,2.617264599297102,21.70230047122783,12.674094276725373,5.1429484876037055
DEL_T_1_2,9.414400697181055,24.096343790827945,18.300284628767287,12.13974181747521,3.620504207266058,12.060308234462317,23.045879716814618,4.373414817455643,14.516041046373026,4.401014888422648,26.02027898276553,3.2060418930166277,17.556874421923506,13.36532978594787,15.154638176887794,5.64811755186976,14.756239833634416,15.613588711535005,15.79612562597929,8.003838296412207,18.517832022031538,8.791703684580888,21.687373320402852,36.762811762672584,8.021582280700684,8.688693651484625,15.93818645647418,28.98645639378666,12.093215162597476,33.86986171080555,10.250117953051925,12.954898963043124,14.95676869899069,7.567863534296205,14.834304065495868,15.736163036869218,12.636456624081813,9.954482477610402,19.05252052122033,28.74976722741426,2.276108102127947,29.672614112191603,17.204076152607545,25.885018564849624,34.414984313031596,10.384833659617788,8.325911427778717,7.363540226758146,3.3370520875685794,20.162150178611746,13.877187116529823,26.797308694907215,34.00694812095793,31.713927607514798,1.6614467630228218,10.75643911219175,35.4883830604123,14.375270161563785,1.2401101350316868,5.112132449109923,21.96240126632478,22.320769422695992,13.881937979638767,4.815377493261364,24.33644473904143,9.852153342336832,11.23805632448707,27.88114368115225,9.608559879267784,11.817965828478075,23.06992398129558,7.211893461132361,13.403866658738963,20.821518196187892,46.44572416333282,9.761118585372156,12.319143593887514,29.783292627200236,12.35335368321582,32.37019116885391,9.993864253793127,21.571478134969812,7.52580962345017,17.653898314881356,21.556737978646616,18.108420597460945,23.322133392045146,10.206479920465004,1.7924390568139508,3.5824370881211443,1.0238109792645913,5.63840339972685,28.193385097231925,14.771670839638826,21.194750186107882,7.14182205484087,31.19903571863894,32.65278365007879,11.062982159366944
DEL_T_1_3,11.878916632811718,37.26292996474746,21.080361702746885,11.73298067570897,5.737266624381173,13.799951032865383,24.294626981607102,5.967573289440791,18.6808973187343,8.52774452129517,35.516892619707534,4.613917596697989,18.733659177642494,13.796721108945297,22.232209495764828,5.510640002198724,17.14076270613814,19.491998622390476,15.708906077298751,13.558697954128453,22.754750760685635,9.540185637687461,32.20078640279603,35.77981036119574,12.320500061964937,9.525306547766291,21.44711256432259,38.470595871915606,10.272505450304388,32.25118889503935,10.955156599980443,14.94942965826376,21.958967277746424,7.638794927233198,15.06790931819075,22.155368792638157,12.350355557245123,13.479030292528638,27.370852359041653,40.448035334451795,3.4669376744614966,41.63958541594568,18.10446267786837,38.128473194680694,51.03540447841522,8.83192071901259,11.587248579905964,6.014252686235344,3.640321318214182,22.669866239279038,19.384445190981673,25.83143566466953,47.01207648572861,36.833590795106176,2.1332247061219567,14.180746013624452,47.545335524748126,16.42833483606492,2.1269028214229224,6.944695705673957,21.482606450479288,29.96069118091759,15.525918252552191,6.134888791484941,46.89911207004037,12.730785391622632,14.566470550231111,29.17666516430387,12.120165981712091,15.852153363345874,28.350606586294816,10.36125683415012,16.398762415971728,22.944231614619888,45.38722757957627,10.233515746865251,19.038046100739287,40.46358814155323,15.747998018123468,37.0371328441479,13.170587355454547,17.146503310450303,10.23389993294699,20.118910691688836,29.32325349820227,24.495842656003337,25.112650801561404,8.016151756403419,3.902957774959167,5.602337619274964,1.3540112608008237,7.771968586631314,37.27204939824752,22.099949730083146,25.424558821524823,11.941043375922419,39.57492886200296,49.62721402069731,16.983011923876834
