Sample,ID1,ID2,ID4,ID5,ID6,ID8,ID9,ID11
Breast-AdenoCA::S.1,24.572404806247064,94.94043883295757,0.0,27.65579136977531,0.0,94.28289037041185,21.499999135352933,0.0
Breast-AdenoCA::S.2,161.562894386803,3.795816634146256,7.176538140371058,0.0,32.97757915928541,157.74962667538838,87.92078957677897,0.0
Breast-AdenoCA::S.3,35.122812377205456,14.905739603003175,0.0,0.0,0.0,167.34474737345124,56.602987890649835,0.0
Breast-AdenoCA::S.4,102.62879986262176,2.99677142840193,0.0,29.473850419832512,240.5814359857893,234.19962786729414,41.3647770229854,0.0
Breast-AdenoCA::S.5,70.912471452778,20.46285817395163,0.0,17.709724470121202,261.7009224474047,0.0,9.400739748828142,0.0
Breast-AdenoCA::S.6,23.243233186137644,1.5278907851234307,0.0,0.0,0.0,56.53905295576886,38.176797412648426,2.061256935680843
Breast-AdenoCA::S.7,65.13997087168134,31.93000503367556,313.30108228968135,62.975808443473426,0.0,237.06023280048836,318.4955570145487,0.0
Breast-AdenoCA::S.8,12.948372582200337,0.0,0.0,0.0,793.6052778027022,0.0,0.0,0.0
Breast-AdenoCA::S.9,391.0630639633898,0.0,7.196278499669916,0.0,183.81888460340895,0.0,79.59228621248742,0.0
Breast-AdenoCA::S.10,119.90972427685534,0.0,0.0,0.0,0.0,222.71047867718573,104.14988415564169,0.0
Breast-AdenoCA::S.11,10.157491809658383,4.037184598984317,0.0,0.0,0.0,35.61211313130961,30.435432407833666,0.0
Breast-AdenoCA::S.12,74.06512170190842,45.34258896821572,0.0,0.0,19.01597867660732,384.26678049650025,0.0,0.0
Breast-AdenoCA::S.13,125.8234369695576,0.0,0.0,14.301488052275435,380.212516104896,0.0,252.70433629170205,0.0
Breast-AdenoCA::S.14,425.50729727271107,123.35399475579221,9.22457146873853,0.0,0.0,852.6778981170729,0.0,0.0
Breast-AdenoCA::S.15,18.76492904416522,18.032460751727807,0.0,0.0,0.0,214.69575537888284,146.84154405091775,0.0
Breast-AdenoCA::S.16,50.504333190254506,0.0,0.0,137.25348507741776,319.51233454768476,182.5051623913263,81.91752721220521,0.0
Breast-AdenoCA::S.17,188.97474280473995,22.994157178682492,0.0,0.0,177.24565852979748,119.50071351606003,80.83829357154643,0.0
Breast-AdenoCA::S.18,1.4900966986746091,82.44287252281723,194.09654756260846,7.7299392803197815,0.0,38.74028802537678,71.22464878444357,4.394232462118011
Breast-AdenoCA::S.19,31.610967663877535,148.45676850346075,177.76820447438004,0.0,0.0,208.3438807457463,11.342621430136033,0.0
Breast-AdenoCA::S.20,54.200740209290515,0.0,0.0,23.03184688040994,0.0,163.33421252091455,49.09244142578733,4.6422680769334885
Breast-AdenoCA::S.21,46.376178199981695,34.291815062393844,0.0,7.63204684504022,0.0,74.8661090684245,0.0,0.0
Breast-AdenoCA::S.22,0.0,51.35101129326322,0.0,167.66224353223538,0.0,144.18943849498447,28.252916273049216,1.8938855358698448
Breast-AdenoCA::S.23,299.05676446222543,34.34902962223276,0.0,0.0,458.82911813978245,16.380393103028258,30.94252475788213,0.0
Breast-AdenoCA::S.24,208.65409563649817,4.811455050103888,9.055687748650074,23.760731980571418,0.0,211.15891604448984,83.88316787033746,0.0
Breast-AdenoCA::S.25,50.49187466955544,121.7392993892993,15.142990954403688,0.0,571.626173129924,304.41557401255795,73.66322445682788,0.0
Breast-AdenoCA::S.26,24.06931810730395,3.4934006416879653,0.0,20.37651314009046,23.25633723579754,19.570269618532333,137.57327440421068,0.0
Breast-AdenoCA::S.27,43.79066467736517,60.209505227876285,0.0,0.0,9.49233419850712,3.6865604025629235,267.95423730774417,0.0
Breast-AdenoCA::S.28,113.08069372320081,1.7361971806500975,0.0,11.600057971636504,40.573186508297255,267.71637073153335,27.63767764555473,0.0
Breast-AdenoCA::S.29,141.14720843037608,29.95283247341008,2.549859622322021,12.861361740062915,11.771752158077906,78.08407249871314,46.74456717565118,0.0
Breast-AdenoCA::S.30,94.68616883997059,22.222719638818102,6.0832897143505615,0.0,10.591373445355487,393.22792277674404,69.19003712660705,0.0
Breast-AdenoCA::S.31,3.894940144786541,15.213195502312354,0.0,94.74792342786704,16.50456429985546,139.79596571171734,64.89250403047377,0.0
Breast-AdenoCA::S.32,0.0,96.81757355074296,0.0,0.0,1035.0307024903702,563.5858389789464,0.0,0.0
