Mutation type,ColoRect-AdenoCA::MSI-H.S.1,ColoRect-AdenoCA::MSI-H.S.2,ColoRect-AdenoCA::MSI-H.S.3,ColoRect-AdenoCA::MSI-H.S.4,ColoRect-AdenoCA::MSI-H.S.5,ColoRect-AdenoCA::MSI-H.S.6,ColoRect-AdenoCA::MSI-H.S.7,ColoRect-AdenoCA::MSI-H.S.8,ColoRect-AdenoCA::MSI-H.S.9,ColoRect-AdenoCA::MSI-H.S.10,ColoRect-AdenoCA::MSI-H.S.11,ColoRect-AdenoCA::MSI-H.S.12,ColoRect-AdenoCA::MSI-H.S.13,ColoRect-AdenoCA::MSI-H.S.14,ColoRect-AdenoCA::MSI-H.S.15
DEL_C_1_0,61.01300482046503,-59.12915206516428,-38.08258740008017,31.959778662931626,-185.07165994417466,-330.03004859467524,11.927402547313108,3.2802365815563803,61.881574264312746,-39.04447235724382,-650.1041906521825,113.41635565488124,431.2243320316474,51.075583127864945,426.831129913788
DEL_C_1_1,2.2713693211400514,1.0997449516310667,12.951374324569247,1.5583312168653056,-7.248064192844719,4.191617267507182,-4.027960115335333,-151.63885016257933,-14.038819323606901,-0.4873889253721124,-16.773363656593347,4.4050426652815045,-3.748642558893202,1.23990341523725,-36.25174997484862
DEL_C_1_2,-0.08814397208144922,-0.05592675070912131,0.8783468843994813,-0.17766658886368897,-0.2564163015152852,-0.3952068008168626,-0.025523027351688484,-140.8351810036201,-0.19301621029192542,-0.24786632419964713,0.31813871457091225,0.8912040954374498,-0.19881796782793665,-0.10823672776023777,-0.23574643472393314
DEL_C_1_3,48.88711382000905,-11.822594107083475,-48.94258294766638,-46.59765438047344,-29.667371184552707,-186.1418801723944,15.166276994810211,-66.19231556001927,-41.65581822150864,-135.74666556372904,-460.6010188474103,196.76447691405036,84.67726848638668,245.6564444200001,-130.44930350129903
DEL_C_1_4,207.11564279730462,-28.858099043857223,-39.207042391325956,-9.328373862350958,97.13137522376883,-268.12962887055284,1.9709324090225024,212.54051578377323,-166.6275665041013,-220.88817528394094,-200.4255443757479,127.02128406385333,-23.480712400474204,348.2111955914815,-85.09360297167046
DEL_C_1_5+,-193.81860806521934,-137.94337809016736,49.996098864640544,776.5628575718646,28.976529525365322,-1358.2716918398692,-58.34317425869111,-91.21633525979547,-532.6200157655373,-373.722962759957,-1267.9349353257103,237.2790389684028,1089.483767193276,284.5974443780119,-415.0266720521222
DEL_T_1_0,-126.41894542977025,-91.6765152748689,-89.17612241895984,235.65674260754042,444.2652459087975,-338.65965602150743,35.55212321474302,-314.0328054897509,-158.5819210933845,-247.72608644600416,-1187.2876361667306,415.4701704953487,-9.116820220010595,199.3874085220673,175.46941082741455
DEL_T_1_1,-1.3806371051193316e-13,-1.2025440652069848e-13,-2.451607537313713e-13,-2.349785593074752e-13,-3.531708329881647e-13,-5.019507598799381e-13,-1.0450533915562235e-13,-561.5426982416648,-3.635406628196445e-13,-3.264791322874136e-13,-1.019769861713328e-12,-1.7593103879216745e-13,-3.2242098100637013e-13,-1.5882799317636539e-13,-5.372394309362963e-13
DEL_T_1_2,365.1854308652622,-17.46076438401684,41.111903999300694,382.38873311631994,-482.9248892328684,-465.1608511222465,7.8587475545818535,-300.9295573296009,-140.1967190948693,12.8987982565518,-699.2162121842391,234.16774289678602,-74.60509552258299,493.07068920543554,-265.66236322983445
DEL_T_1_3,532.3927802524732,-248.0199012625842,312.6068622508981,-16.42852429737536,119.59373268786521,-426.3530695760146,198.93677131912477,-45.28725772253347,-511.94838788150764,-1002.7955950433657,-3575.0630207694085,1247.9522906867048,-139.06446620482006,374.9607546718818,-180.8022635643988
