Mutation type,Ovary-AdenoCA::S.1,Ovary-AdenoCA::S.2,Ovary-AdenoCA::S.3,Ovary-AdenoCA::S.4,Ovary-AdenoCA::S.5,Ovary-AdenoCA::S.6,Ovary-AdenoCA::S.7,Ovary-AdenoCA::S.8,Ovary-AdenoCA::S.9,Ovary-AdenoCA::S.10,Ovary-AdenoCA::S.11,Ovary-AdenoCA::S.12,Ovary-AdenoCA::S.13,Ovary-AdenoCA::S.14,Ovary-AdenoCA::S.15,Ovary-AdenoCA::S.16,Ovary-AdenoCA::S.17,Ovary-AdenoCA::S.18,Ovary-AdenoCA::S.19,Ovary-AdenoCA::S.20,Ovary-AdenoCA::S.21,Ovary-AdenoCA::S.22,Ovary-AdenoCA::S.23,Ovary-AdenoCA::S.24,Ovary-AdenoCA::S.25,Ovary-AdenoCA::S.26,Ovary-AdenoCA::S.27,Ovary-AdenoCA::S.28,Ovary-AdenoCA::S.29,Ovary-AdenoCA::S.30,Ovary-AdenoCA::S.31,Ovary-AdenoCA::S.32,Ovary-AdenoCA::S.33,Ovary-AdenoCA::S.34,Ovary-AdenoCA::S.35,Ovary-AdenoCA::S.36,Ovary-AdenoCA::S.37,Ovary-AdenoCA::S.38,Ovary-AdenoCA::S.39,Ovary-AdenoCA::S.40,Ovary-AdenoCA::S.41,Ovary-AdenoCA::S.42,Ovary-AdenoCA::S.43,Ovary-AdenoCA::S.44,Ovary-AdenoCA::S.45,Ovary-AdenoCA::S.46,Ovary-AdenoCA::S.47,Ovary-AdenoCA::S.48,Ovary-AdenoCA::S.49,Ovary-AdenoCA::S.50,Ovary-AdenoCA::S.51,Ovary-AdenoCA::S.52,Ovary-AdenoCA::S.53,Ovary-AdenoCA::S.54,Ovary-AdenoCA::S.55,Ovary-AdenoCA::S.56,Ovary-AdenoCA::S.57,Ovary-AdenoCA::S.58,Ovary-AdenoCA::S.59,Ovary-AdenoCA::S.60,Ovary-AdenoCA::S.61,Ovary-AdenoCA::S.62,Ovary-AdenoCA::S.63,Ovary-AdenoCA::S.64,Ovary-AdenoCA::S.65,Ovary-AdenoCA::S.66,Ovary-AdenoCA::S.67,Ovary-AdenoCA::S.68,Ovary-AdenoCA::S.69,Ovary-AdenoCA::S.70,Ovary-AdenoCA::S.71,Ovary-AdenoCA::S.72,Ovary-AdenoCA::S.73,Ovary-AdenoCA::S.74,Ovary-AdenoCA::S.75,Ovary-AdenoCA::S.76,Ovary-AdenoCA::S.77,Ovary-AdenoCA::S.78,Ovary-AdenoCA::S.79,Ovary-AdenoCA::S.80,Ovary-AdenoCA::S.81,Ovary-AdenoCA::S.82,Ovary-AdenoCA::S.83,Ovary-AdenoCA::S.84,Ovary-AdenoCA::S.85,Ovary-AdenoCA::S.86,Ovary-AdenoCA::S.87,Ovary-AdenoCA::S.88,Ovary-AdenoCA::S.89,Ovary-AdenoCA::S.90,Ovary-AdenoCA::S.91,Ovary-AdenoCA::S.92,Ovary-AdenoCA::S.93,Ovary-AdenoCA::S.94,Ovary-AdenoCA::S.95,Ovary-AdenoCA::S.96,Ovary-AdenoCA::S.97,Ovary-AdenoCA::S.98,Ovary-AdenoCA::S.99
DEL_C_1_0,0.11986865414216652,1.6788683613862503,2.419626128620237,1.580168988426501,-1.978259399700816,-1.6162754136720494,-1.494748375689241,0.13792591293534073,-2.032959354104136,-7.076354345009166,5.243708937349879,-0.46332418394207586,-6.898814165737882,2.3401578231815847,-12.945767391550742,-3.0394376536014676,-2.3047553577106896,-5.852654714048562,-3.5943128220344107,0.47475374032366346,3.6517047905562094,-3.161397385994043,9.46753004170563,-13.39238150236661,8.483268835997144,-3.264921627521826,3.8050496128935194,1.2971725483905914,-2.5249459787032773,-15.141666835896615,-2.404019040179861,-2.2944706073878827,8.208321073124225,-9.820596184942563,-5.066917915592676,-1.222652110524983,-0.545474288731679,-3.9819821257846364,-7.072538755076195,10.834729369123636,-1.9324501621781467,1.7152786579845554,-3.514722572747779,-1.0523998371880054,14.041402172451399,-4.083678926407102,-1.234329069688421,-0.4279000757130653,-1.490846169377333,-6.845450007456854,2.198264426659108,-0.14487000362583302,18.280764017292327,-5.438831287419546,0.8668811669058183,-0.37202970603280505,23.0976567603347,-3.2697003472772295,1.163932142067737,4.528948360494546,-0.5694886283943106,3.4466701626938843,-0.07902064249713092,0.46984085327875746,-35.71933084723498,0.611291205813977,-4.395363677272901,-2.3533322608062974,-0.29221680296228314,11.53983710463261,3.76777454541957,-2.5507593500677537,-4.5705076238688775,-4.681378974574059,-0.7867858804763159,-0.8130937608767219,1.8328082669095807,15.045217414893244,-7.399420207522162,9.456537926700705,-0.9723323670553086,0.6454797911030781,-0.07712494593061336,-4.8519410273688734,1.37016092650083,-4.095332999257423,2.4040551163821107,-2.115518121686826,-3.4775386090569933,2.035142661525768,-0.23750290310535416,6.591733459991602,18.336584362878142,0.6606331478213718,-5.832540041471887,5.490852268308053,5.590766886440065,-8.482355396563136,2.041230834838629
DEL_C_1_1,-1.2378505688368833,-10.711382372180832,2.9336489721045673,0.6293097235205307,-3.4812624572740516,-4.918840669667825,-2.127094424391199,-1.9418276277737636,0.6917913089345067,-2.0703502588944045,-8.501378825692598,4.1094189061372,0.3495305862352929,-0.4966858088435373,3.5762081892322595,4.603190898423715,-0.8489146522568376,-4.414015912764601,4.807494712875279,3.1183215641946376,-5.56840507137569,4.279890067977375,-10.669193937944193,-4.317938217287967,-5.534439582106553,6.710459803192339,-2.380161635217835,-1.5136598957192007,1.2308791811938402,22.687926346217104,-1.6193920405110998,-1.0621583762558569,-6.437640824870222,11.659065429420746,0.21991998447692573,0.8047581704097606,-2.854978413598901,9.502385044144212,20.546642899976295,11.911740261156009,8.213518280323218,31.87496725414914,6.54000858661572,-1.7998385188830284,-8.187941966198764,3.15312996624922,3.529650279368708,-1.5608977036897924,-1.0186659080405516,10.211136425810116,0.3631636047921649,-3.259873049039424,-18.641564049974043,26.9841629485852,-1.9113295882336647,0.7478288489888882,-16.34622261452261,-4.106906922425917,2.2266927054843215,-3.9910371496231996,-0.8780646718177252,-10.716477779419026,-5.020259228998613,-3.3335760515446955,-0.23831652217872268,-7.542565337819399,9.452545754091885,3.3177291673539298,-1.2163294746420696,-7.62154332522274,-1.1718308580692458,3.0178116299446316,7.609807089650335,10.73672266493605,6.035481135076871,-3.900158525787056,-5.000777693974429,12.055914837588844,31.05982733424011,-3.971673409440559,3.109024305374266,3.72678513772561,2.222441501329058,2.7925423215215126,-4.353046128790904,14.953278944618127,-1.306236323756373,0.3552227548810296,0.27700793117365485,-0.9919102656411773,-1.0190241302708303,-1.9681462166983668,-22.171728739191053,15.713561540439663,6.083419693201662,-0.443457110789538,14.36595136218942,29.659988288205682,1.646728024983453
DEL_C_1_2,-0.2790808187628677,-3.6904456150765483,8.248477922160504,2.704076158811856,7.284072924516594,-2.852066513180023,-1.9894312727585648,-0.3931207681978802,-1.2628232990053498,-2.8954501069040415,1.6332785810450412,-0.30311972159808764,-0.8321494313693858,4.095766049813243,-5.110196354947098,-1.009275532434362,-2.7398372429386,1.8965961455129907,-1.7607126057611917,-0.4657075222717433,-0.7107093303849592,-1.302095547440512,10.856496984173141,-2.3053091428790893,-0.5939681556948573,-1.0677651317308532,0.9552939274352714,6.387347468939004,0.022417351018463094,0.6219524850004152,0.8044665095953327,0.6903744381799672,-2.4308835179219868,-0.4595769744958087,-0.7438219313508965,-5.927838921540612,3.442241817972032,-2.7373355362981298,-2.3798108680618135,-1.8395986226466756,-0.5231091925840347,4.111769268085024,0.6908565559669455,-0.15765427344952343,-4.747630008226229,-2.1445596307584784,-0.17427621503382396,1.1904425030344137,2.8423840438949197,-2.6079993062433973,-1.9372857142393802,-1.802460779473126,3.5728602586423994,-4.2948015010954865,0.8381954663156813,-1.1511446243108536,3.2071433703244976,4.7457825458562946,0.7972345992545914,-0.3521862290784079,-0.3678804086536225,-3.4328954525225255,-2.5833265253899618,-0.5180128900062029,-8.429412332956588,-1.7627510966250297,-0.4315203351514345,-1.7462553928950806,-0.861326670786698,0.4532397814806258,0.09271089332654725,0.02753803599186533,-4.113631913321877,-4.595677008852002,3.3528380375409146,-1.3780635790603877,-2.6975554411362035,1.1920767904636422,0.7842734479369342,9.672846468039253,0.6243203552656473,1.613808821510899,-0.4729004011992588,-2.4470279049062595,-0.5914575639019004,0.12109159271194558,-2.238033787455633,2.6242585700136045,1.1639290748817863,-0.6889172006259158,-0.17907051008030173,-1.51245166516912,1.0065072249986793,4.544819542391721,-1.3487015100500699,-0.2930717361392934,-0.6547462002636237,-10.6683443377366,-3.304369531556933
DEL_C_1_3,0.2774209629240403,-4.524813286337052,1.0356773350522195,1.202076804273782,-1.492041278124522,-0.8652468682965817,0.22177379302028521,-0.8543808674877469,0.978228783287566,0.3541418800157732,0.6649808381269522,1.3197475901569313,-2.4109900872091794,-0.08599840687220306,0.9672145797136658,0.07764655143825239,-0.30042512795126264,1.9756311525584493,-0.6209910956312079,1.9584692071873384,-1.033034588999743,-1.3448798818647252,-1.2458280876949823,2.659191052578258,-1.059308454553379,-1.1550468481116032,0.8529902410990795,-2.137836260887318,-0.9739581130907426,-1.0971457563066576,0.7643271072047702,-1.0320445597608545,-1.0307814885929014,-2.0125090574891487,4.036273075463737,0.18320417994387572,1.3228344103910086,1.563091241339316,2.9085649563073552,0.18883369523733817,0.044275079879151136,-1.3390364013260454,1.5125087349580872,1.1169229421610734,0.734038593759168,-0.2879461937407968,-1.8589875276303927,-0.3221620032800967,-0.8283419022593002,0.9964099033572049,-0.9492619724683102,0.4834085472968046,-2.2811397808253915,-3.0116041429312865,0.7075049334669725,1.1944160751566488,-4.515542648312183,-1.5400367436648832,-0.5135267438279453,-1.6020717530749984,-1.910775309655437,-0.5966079523680969,4.1972095767675475,0.11190557831656345,1.56012745248553,3.00603764774403,-0.5847276699447597,-2.684633059205585,-1.6298939653283684,-0.5844436726267306,-1.997777566913474,-1.1501570870124693,-0.5609782822345557,2.018418800804886,-2.4683694675235817,-2.243009601058963,1.5353603906983806,1.8631215193453512,-0.6788979742457348,4.739432789194231,-0.3683369202845359,-3.0664612778247986,-1.592365755365587,-0.6885146561565181,-0.5867994439973341,-0.9128513206860158,-0.735791799297767,0.6611269581844816,0.3749602990328831,-1.865700730880727,0.7310592423210731,-0.1735737934685635,1.1727508705226812,3.271644432719787,1.3082432888426951,-0.25888836557879236,-3.347195704158171,0.8233907805466263,-0.6069179023054319
DEL_C_1_4,0.5819896039890509,6.0173528606626725,-0.1310930550082663,1.2078931277702964,0.22451024786751184,0.7069770065914136,1.2508095482729704,-0.7441709484316215,-1.0394688876692326,-0.0258656471792309,-3.729925147682383,-0.6059559681051908,0.3008226906297682,-1.2515827098269567,5.613297894560075,2.578964910300653,0.38978773083892415,-1.3063063737708291,-1.1566582519450153,0.44025282521020825,-0.4374033659274139,1.0913880790751962,-0.6908503836108757,1.5921687531661992,0.5489316715868544,2.0382610663277525,2.6045135770943406,-1.3989271045322784,-0.7615074559484596,-0.3196333804345586,-0.055477465894815836,2.5922736707124736,1.1172358201273278,-0.6351373070549395,1.6329786895876277,-1.112706362558566,-0.897007028508276,1.5565822254308048,-0.9891407569580237,-0.6012242002697725,0.4891499288181995,-1.9421436862214634,3.5861824621476215,3.6070623634407983,-2.664776774078148,1.5740979193669768,-1.5605333937512285,0.7015283522383089,-0.45581178829629765,-1.9110052708453504,-0.16293466394576983,-0.7765735445109501,0.6631689268796332,0.6478889512091408,0.6959455758992777,1.3472551340355121,-0.36486612449141287,0.5854161840222907,-0.3402209556685056,-0.8417095235838925,-0.6436427684162345,-1.0020483606348565,-0.6973206460847381,-0.750135637201562,-3.339447960708111,1.5460343820528344,-1.4760412671082501,-0.36572409476520873,-1.4368945015255432,-0.7904501435918239,-0.6809783798770823,-1.0733496678269776,2.2923042548698938,2.2661013774163585,-1.2130441546929087,-1.031017981624811,0.711635032081126,0.12760213524018216,1.203338355322232,0.40141962532825026,-1.4710559343218927,-0.7740118420248754,2.7742696390824646,1.0978093919253837,-1.9714718266955065,1.3018954543134535,-0.7418448120436798,-0.28263051446365434,2.387164191115703,1.0844874650803336,0.7285423878134074,-1.0212294582935662,-2.172148699223551,-2.730981370151123,-0.22048859015632605,3.41060449863362,0.4129885480881086,-1.187979030856524,2.009643042778964
DEL_C_1_5+,-0.6447641204130251,2.575331746878339,2.992605169028632,1.727759390612979,-1.1861292462157658,0.07073741431502467,-0.39747773781947937,-0.22238192478590468,-2.060634760929696,0.9425906361106298,2.3156809775679243,0.8162978758649619,-0.056662271774291506,0.27536641520406624,-1.495445705336361,-0.3697653332559177,-0.75830092023961,1.8281975346897106,-0.6469652765019868,0.054334321850184164,-0.6760753208261904,1.0042573839451672,-1.489752747450508,-1.2617400423089653,-0.0009624960599501353,-0.2908149145515272,0.7191075838338981,-1.7815788341334389,1.244952636445943,-0.6655983803719931,2.284860915881772,0.20563437074376534,-3.8585381786631086,0.45032616622313015,1.298927308510768,-0.2340049299828666,1.2184747130585363,0.4814081737559568,1.0383394087670903,-1.2198778138990847,-1.0507967516066072,-3.0388075209640313,-1.0623776776616893,-0.8718415765022922,-1.1902405358415735,-0.20636415595617705,-0.7134027003243324,0.6332626321653099,1.6210229276253751,-0.3019140536465992,-0.3572488595912017,0.4889769864032186,0.6574298287313984,0.16498042827673498,0.7339642821073895,-1.8139184899576422,0.0009810319547103319,0.6821113778869712,1.1058511264275572,0.4481554176141265,1.8683567690842455,-1.1940544220226683,-1.1533972162550006,0.5039387029086667,1.2614375696844569,-0.41508872752190396,-0.6066107969238277,-1.5141558951671779,-1.0572399333575397,-0.3394504289264307,-1.8343924110503915,1.2902820174110252,-0.9876567881035342,0.8682544713566733,-0.5024644581889746,0.4852137700736563,0.5454968589767715,0.18851330912921904,-0.2823784600988625,-1.694570896379543,-0.1206544295134072,-0.7933302688317321,0.03637945475639137,0.8508742268615839,-1.014536825906183,0.24626008939327904,-0.09126370086618651,-0.3434872358777141,-1.6178088250947844,0.6460593365195995,-0.5450255023723141,-0.2617868479900731,0.555366428554221,-1.2815647144554214,-0.3794816135054997,0.4742655367567159,-0.2204029305974673,-0.31239507996548976,0.7809180152644146
DEL_T_1_0,11.012195728448479,-12.859139138723346,-9.982128930272076,-0.7400458274290838,-2.6398356864414643,7.281825911083576,0.04884361030140738,8.485768020089923,-8.221726046104955,0.18177393736702374,14.550678783102562,0.727827565649898,10.55975802666618,-8.038351243814986,3.7922468442142403,-2.1128285893514978,1.4099386565483272,-1.4544688346685533,-4.42440076079923,-1.6368751707033722,2.0361686334146185,7.721865201339725,1.258635639523348,-3.663642800554669,-1.029498900031042,3.0771279924989123,-2.4777879424027702,5.40511289274351,1.9451327349157488,13.029208974251354,-2.0224698562015355,5.783993102513763,4.117837389479394,11.379160790636169,4.658323684419404,6.556979672519654,5.8063585342285275,1.454504991322402,8.49494106661031,-7.128620028708845,-2.5789404665894304,2.313433673890245,0.3914087393403918,-9.087965445911053,2.6946271725953608,3.3084040379377413,-0.23735561980945974,-0.6305153381019846,-5.618617817632385,-6.104622198309244,-5.818340172485449,-11.589488747810414,-3.4770919450447195,1.1291898847692323,-1.307593275896867,-2.5149548928424768,-19.873746148752737,5.979076664991897,-0.8242297504083869,-3.1401709272061122,-3.7984878146417103,3.2578219762272376,4.64426065573323,3.6749046104953527,-4.316781104654851,-2.271935915819016,-4.123262376787601,2.384442968759025,3.3231708590072095,-7.485106983610908,12.81322932692348,-2.5759497205907316,-10.14053058863825,3.987393406161331,-0.24473425017355055,6.075431457107129,1.9267732558964692,-11.349725821773106,5.705191639305113,0.5393992045212386,6.297209357596474,-6.426265365341656,-8.323075766589987,11.196522622931063,-11.62604634512537,-1.886039417455983,0.3186511226566111,-0.1810157909528467,-0.14706820820562783,3.038791452149452,-0.5380338053115064,-7.751921137654435,8.807630824747534,-3.410627393346566,-3.758334999543372,-7.125627160945292,-3.488043476548043,-4.617475017161347,-8.174879392593496
DEL_T_1_1,-0.667743873243948,0.8814619505257895,13.928194405032208,8.96481144853978,2.8707757655235833,-6.29549369426967,-2.4329320703019697,-0.5156264393398766,-5.292579183376155,-0.24961166322617245,4.492013381618939,0.19166204350649618,-10.148295907339982,5.636243779083248,3.330652371086174,-3.5115686119424563,0.27938635625909747,-5.923199427005301,-8.739473015873033,0.16503389389523138,8.539556175635578,-3.2244185113086417,1.8889568749006909,14.704015990089054,-2.016960034271891,-3.7702879801435776,-6.013152508166307,-6.456953424234268,-1.655691337078908,-16.982295526871074,-6.226536298549336,-4.553098408860421,-4.811115743865162,-3.7343270427534128,-4.940545021332628,-4.017766216593201,-4.686545117569132,0.4632339300840336,-0.9379468656227772,6.83795483571615,1.3653262769440773,-9.461801303009766,0.129587356116863,-0.9403716903422996,-5.655764688184554,-6.08898347149187,-1.5803855048261344,3.029339124648428,1.2774711195309338,-7.8988896022424395,-5.619044892446647,14.686307798277905,0.103138455059959,-5.306138257481621,0.13744304912865346,-1.245683609530957,-6.937091970164612,-7.0044650688996235,0.22807839115502404,-0.3504857863536648,-1.262691161691265,7.898379877098375,-4.529562676224277,-1.684184836034205,1.6141550330115424,0.07209807741098029,-3.2568006537130376,-0.6695682677069286,-0.6435830098889417,2.0135354900377562,2.7532663742835943,-3.294022874032514,-3.7458491755439454,-4.696606782878398,2.2240281718004553,1.9226924764978364,-2.897125061769466,-1.8935090760074615,-5.908108365874445,12.594041128586106,-4.256595172396372,-4.892047641681028,-1.0856134697237163,-5.672581121227182,-1.4359669033779063,-5.494413469705986,21.65144771220751,-3.4675033256067778,-0.07050991436639084,0.4554620902372837,-0.4733591365504426,-4.275361814364121,7.356141861759758,-3.6868760836672205,-5.925518515069463,-1.6172646076306827,-13.70230051631976,0.32590571530385226,-2.1429485049194783
DEL_T_1_2,-5.414400705460215,-3.096343754894175,-9.300284639462387,-8.139741819717266,-1.6205042046729705,-3.0603082150746115,11.954120297876376,-3.3734148112835385,8.483958950143037,-2.40101487484592,2.9797210386504602,-0.20604189365963066,-10.556874391241593,2.634670215420405,5.84536185653379,2.3518824481309366,-1.7562398044069418,7.386411307804362,7.203874383269271,-0.0038382975776176664,-4.517832014236305,-4.791703681943144,-7.68737333534127,5.237188331167651,-7.02158228551032,2.311306345573538,-2.9381864838797824,5.01354361041323,3.9067848474633085,-10.869861632607645,-1.2501179440793546,1.045101055189317,-2.9567687024290876,-4.567863517437241,3.1656959554995936,0.2638369707643484,-3.6364566098084783,-3.9544824803483287,-11.052520499576765,-18.749767264143934,-0.2761081039165463,11.32738583880457,-6.204076157888423,-3.8850185807908417,-4.4149843438136855,6.615166347621113,-2.3259114362522713,0.6364597813240538,2.6629479382195007,-0.16215015415282963,1.1228128649182008,-6.797308659425234,-5.006948158679222,10.286072419466766,-1.6614467651589762,2.2435608885978198,6.51161689260158,-0.3752701576098403,-0.2401101339944507,0.8878675522426107,-0.9624012252981515,-5.320769394921108,-5.881937987086225,0.1846225110181985,-18.336444666777023,2.1478466636500464,0.7619436760449858,-1.8811436639605326,-2.6085598694698557,-6.817965845069073,0.9300760297482427,1.7881065388352164,10.596133377809661,-2.8215181899732364,10.554275885019607,-6.761118564629358,0.6808564055195223,-10.783292654782038,-5.353353703353452,-3.370191165890674,-2.9938642739359995,22.428521884238457,3.4741903809294454,-0.6538982870450134,5.44326202645243,3.8915793913445036,-7.3221333711629555,-4.206479904587406,2.2075609497836624,-2.582437085913603,-1.0238109803623754,-0.6384033942741061,-19.193385143432558,-3.7716708503642256,-5.194750165944043,-2.1418220566868875,-11.199035743060136,-0.6527836243707767,0.9370178439915815
DEL_T_1_3,-3.878916637788782,18.737070116754232,-3.080361687719382,-3.7329806435466253,-1.7372666116224647,3.200049004478089,-7.29462691462291,-1.9675732815961116,-0.6808973011690078,-4.527744494482802,-15.516892591475326,-0.6139175924811155,19.266340858514788,-3.796721080028753,-5.232209424639514,1.4893600041194066,7.859237321459133,-2.491998599728177,3.291093953463303,-3.5586979446174123,-6.754750761748724,-0.5401856283065793,-2.2007864043751937,5.2201897909049535,-7.320500061461749,-5.525306550371605,-10.447112598642832,-5.470595892086806,-1.272505413911805,31.74881120705013,6.044843430328481,2.050570360320595,-6.958967258037724,-2.638794901196321,-0.06790929492465558,-3.155368758782899,5.649644478250682,0.5209697290592352,4.629147663080023,-9.44803536961033,-0.4669376689185061,-21.639585465239335,-1.1044626523752719,12.871526809176281,-18.035404496709944,-5.831920697514866,1.4127514198570097,-3.014252667572861,8.359678702181096,18.330133807253336,5.615554790749105,9.168564388097352,-17.01207651819692,-2.833590768352778,-1.1332247074895774,0.8192539920123352,-31.545335577404387,-2.428334793926375,-2.1269028159963987,-3.9446956981821746,14.517393607529183,0.03930886856127813,1.4740817706809803,-1.134888790401952,-2.899111929999684,-0.7307853863454454,3.433529455109923,2.823334890500618,2.8798340218247596,-7.8521533837162,-19.350606530573554,1.6387431783490491,9.601237627566178,-0.9442315611969647,-4.38722748165479,0.7664842749021545,-6.038046085281149,-22.463588157250037,-4.74799803994104,-15.037132826382873,1.8294126182909007,-11.146503253878166,4.766100080559383,-0.1189106534837947,6.676746516019612,-4.495842668581247,-13.11265072499831,9.98384827589352,-0.9029577596267484,-3.602337607649172,-0.3540112598712861,-6.77196856906661,-16.272049458141197,-4.099949727181372,18.57544122141435,-1.9410433638666333,-11.574928874654823,6.372786066047546,-3.9830119016396424
