Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10
DEL_C_1_0,267.01639659465826,-431.5876904226073,159.37263999171412,-157.79595919635824,-50.41274645216225,-68.53025330236682,617.1230605958308,-148.99790727969452,-354.825984373849,32.62640526625687
DEL_C_1_1,-4.101780790101779,3.2823897608268098,11.154749424219307,-8.610334896935814,-0.19626180145601513,-7.623337006724821,8.42055398904379,8.203125983604057,-12.087938796183476,-9.968803577264733
DEL_C_1_2,0.7508741922412345,0.6918668715802232,-26.154702338215312,-0.33140046737453666,-0.30906670599675146,-41.21910737516281,0.8131995937663055,0.8128837703248649,-0.33658695684152745,-26.0841994570564
DEL_C_1_3,72.56386952992628,-164.15517248788922,-38.76085434646362,-43.1130572965414,-54.67086376000819,-266.9834152676807,48.233259760013595,106.38381795330704,-135.84854310725154,11.908955807464082
DEL_C_1_4,115.7830002316411,-256.1398372784184,-178.83039272086256,-377.0960551843221,233.70004262748347,-207.55500873685287,-6.024062362894341,-102.78675036322386,-236.70825060479996,-302.71779819700726
DEL_C_1_5+,509.5087413097947,-924.436150358948,-390.02251199795546,-288.1657553632192,-642.4568978861303,-217.22911450811807,277.46634570861795,-209.2417076879292,-960.4556390243404,46.731081379782154
DEL_T_1_0,972.7849381257047,-530.029580320156,-120.22145506656673,41.067009641390996,1215.318048442986,39.65491345614453,731.7489995832498,409.9725204927178,-414.6037183414487,80.96584969603242
DEL_T_1_1,-3.691816642411761e-13,-4.663631884181261e-13,-23.5509954463296,-4.776319059924279e-13,-3.925445301244914e-13,-37.03819444730035,-2.8112419716779833e-13,-2.738878751892132e-13,-5.4601298428849e-13,-24.395264176856475
DEL_T_1_2,-280.5794721579256,-306.37542950840873,406.0750865273503,89.15446676831323,680.7323044127813,-248.46374986026626,161.95005507010154,-146.60374113412826,-427.062493494935,-15.089889020892286
DEL_T_1_3,1164.5003339423001,-1219.8453651036648,1218.1530990974043,-747.5494377121427,969.1043840190275,-609.316942249266,1874.1829928555992,-628.5744403644937,-27.15540791161584,102.48704049954404
DEL_T_1_4,-654.9439844933481,-2673.79959099432,532.4030060193757,1501.378609378422,2393.2990332591708,1101.364243196169,342.8910154015234,-448.9920897865936,1862.6818722617845,460.8997736078634
DEL_T_1_5+,-35.126930919075676,243.28447898199374,-74.49238390828395,-37.839805946234264,-175.2759915040806,-31.198637533307192,-97.33214180987852,33.934584244962025,-47.495300020760624,-28.293108647932968
INS_C_1_0,-3.691816642411761e-13,-4.663631884181261e-13,-2.0477790371781133,-4.776319059924279e-13,-3.925445301244914e-13,-3.2205024342583366,-2.8112419716779833e-13,-2.738878751892132e-13,-5.4601298428849e-13,-2.1211889196630773
INS_C_1_1,-7.18586354734073,-13.493322061932947,0.21081931462764203,18.808192120206158,5.438527975685371,-10.390708747591388,-2.6361893972993293,-0.6592441023212565,-0.5704149401537215,-5.404644082698541
INS_C_1_2,2.9012552529651328,-2.5958482201274666,-0.7374704018671705,2.2081375417326203,2.396286914110968,-0.8852633913756001,1.4263116902502302,0.423651055470192,1.1644442864163076,0.3044203997152174
INS_C_1_3,43.06428024569738,-28.778559301014212,-9.839516751857627,8.676909773633014,13.262335397458848,-20.91081237199934,-11.043135025288642,-1.1347906152114504,-19.83382223139955,-0.8564390968261009
INS_C_1_4,118.28251951896988,-241.9602756939654,-17.29307162107463,-216.88264467833505,395.62551395825824,-107.5977047605781,89.43683587497853,272.2610308464153,-195.07229001950014,-20.703497546754193
INS_C_1_5+,352.31825073368645,-978.9989999975096,520.7055272674282,-406.25948787663515,8.852042531471966,-225.42747279168407,180.3483816001043,389.4941333756649,-482.8850985502968,-287.30388544311757
INS_T_1_0,-22.83227101671227,-61.3822138831469,111.91990384647153,-81.70686888219626,5.970280819221813,9.921021259558472,7.93196933174886,10.066717120058087,-143.55873641128446,-2.6242813735065624
INS_T_1_1,0.35753938505824634,-0.913195465997299,-0.36147057746172706,2.3094047780042253,-3.925445301244914e-13,-2.526243712818962,2.465876925876917,-0.44113541157182196,-0.44294796388552915,-2.1400577796985427
INS_T_1_2,-42.905068372338526,-27.477158445218407,-33.328342747371636,4.747395502024176,-7.301079736719004,-25.08082877799299,146.5801557511177,-19.040537028798518,-50.93220806198369,-62.76216687352469
INS_T_1_3,45.61028264468365,70.5581600725315,30.156050024542964,174.89466629930965,-27.614741325741548,-39.95416021985804,-9.281398736791289,-14.600510542516076,-79.12794467417433,-84.65049267656755
INS_T_1_4,-144.78179362516312,-291.79944688751095,75.0223985412741,-159.92797249425757,-0.5781619170858221,400.9628615492195,-16.13449612584043,334.92731425232625,-237.56321091937332,-113.22652781065642
INS_T_1_5+,-34.72200323728066,69.74464493987398,-34.042621789487384,28.300822566920033,-121.31116630380501,5.98456742907365,-24.941116535437686,-16.59397268315297,40.91974625248622,4.863687331991969
DEL_repeats_2_0,-5.058792389293764,-16.775656210664685,17.005095667373922,-10.211757151145811,-2.279070110167801,0.3353331886413997,8.068274026173054,-4.365387882022112,-16.292595689398382,-6.277704743033219
DEL_repeats_2_1,95.66663312912056,-97.24303820001546,17.562139891989005,-303.20491122323716,-85.66994566920141,-32.460041322512154,6.4678517595607445,145.920367707757,-243.93203506720351,44.424160874816096
DEL_repeats_2_2,-12.696225117288037,-120.96488154150549,-25.520634779777282,-119.19112789158595,114.19236537709466,-100.07314788340682,-18.359286529882212,105.54370198439595,-78.10128596185677,-60.001077183323346
