Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10
DEL_C_1_0,388.98360340534174,481.5876904226073,123.62736000828588,516.7959591963582,479.41274645216225,329.5302533023668,291.8769394041692,291.9979072796945,527.825984373849,118.37359473374313
DEL_C_1_1,14.10178079010178,19.71761023917319,4.8452505757806925,15.610334896935814,2.196261801456015,15.623337006724821,11.57944601095621,9.796874016395943,30.087938796183476,18.968803577264733
DEL_C_1_2,0.24912580775876544,0.30813312841977686,26.154702338215312,0.33140046737453666,0.30906670599675146,41.21910737516281,0.18680040623369454,0.18711622967513508,0.33658695684152745,27.0841994570564
DEL_C_1_3,228.43613047007372,288.1551724878892,201.76085434646362,296.1130572965414,245.6708637600082,403.9834152676807,173.7667402399864,169.61618204669296,335.84854310725154,237.09104419253592
DEL_C_1_4,320.2169997683589,398.1398372784184,450.83039272086256,423.0960551843221,383.29995737251653,822.5550087368529,241.02406236289434,239.78675036322386,442.70825060479996,469.71779819700726
DEL_C_1_5+,1224.4912586902053,1524.436150358948,1153.0225119979555,1615.1657553632192,1452.4568978861303,2250.229114508118,922.533654291382,916.2417076879292,1702.4556390243404,1217.2689186202178
DEL_T_1_0,654.2150618742953,813.029580320156,214.22145506656673,864.932990358609,785.6819515570139,568.3450865438555,492.2510004167503,490.0274795072822,902.6037183414487,225.03415030396758
DEL_T_1_1,3.691816642411761e-13,4.663631884181261e-13,23.5509954463296,4.776319059924279e-13,3.925445301244914e-13,37.03819444730035,2.8112419716779833e-13,2.738878751892132e-13,5.4601298428849e-13,24.395264176856475
DEL_T_1_2,578.5794721579256,718.3754295084087,182.92491347264965,765.8455332316868,699.2676955872187,491.46374986026626,435.04994492989846,433.60374113412826,795.062493494935,188.0898890208923
DEL_T_1_3,1657.4996660576999,2056.845365103665,609.8469009025957,2195.5494377121427,2010.8956159809725,1541.316942249266,1245.8170071444008,1242.5744403644937,2272.155407911616,620.512959500456
DEL_T_1_4,3842.943984493348,4765.79959099432,1692.5969939806243,5094.621390621578,4682.700966740829,4007.635756803831,2887.1089845984766,2881.9920897865936,5253.3181277382155,1708.1002263921366
DEL_T_1_5+,65261.126930919076,80718.715521018,20488.492383908284,86813.83980594623,80963.27599150408,54780.19863753331,48934.33214180988,49017.06541575504,88172.49530002076,19098.293108647933
INS_C_1_0,3.691816642411761e-13,4.663631884181261e-13,2.0477790371781133,4.776319059924279e-13,3.925445301244914e-13,3.2205024342583366,2.8112419716779833e-13,2.738878751892132e-13,5.4601298428849e-13,2.1211889196630773
INS_C_1_1,18.18586354734073,22.493322061932947,5.789180685372358,24.191807879793842,22.56147202431463,15.390708747591388,13.63618939729933,13.659244102321257,24.57041494015372,5.404644082698541
INS_C_1_2,2.0987447470348672,2.5958482201274666,0.7374704018671705,2.7918624582673797,2.603713085889032,1.8852633913756,1.5736883097497698,1.576348944529808,2.8355557135836924,0.6955796002847826
INS_C_1_3,47.93571975430262,61.77855930101421,22.839516751857627,60.323090226366986,42.73766460254115,55.91081237199934,37.04313502528864,35.13479061521145,76.83382223139955,37.8564390968261
INS_C_1_4,261.7174804810301,328.9602756939654,130.29307162107463,340.88264467833505,289.37448604174176,302.5977047605781,198.56316412502147,194.73896915358472,379.07229001950014,159.7034975467542
INS_C_1_5+,1109.6817492663135,1443.9989999975096,545.2944727325718,1377.2594878766351,896.147957468528,1339.427472791684,863.6516183998957,808.5058666243351,1845.8850985502968,981.3038854431176
